city,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
Bari,2015-03-07,41.1171,16.8719,8.8,9.85,7.7,1.22,9.33,38.6,2.0486,69.28,100.1
Bari,2015-03-08,41.1171,16.8719,9.17,11.96,6.81,0.0,5.96,53.5,3.2047,73.62,100.31
Bari,2015-03-09,41.1171,16.8719,9.35,12.21,7.09,0.03,3.92,40.5,4.0826,80.62,100.46
Bari,2015-03-10,41.1171,16.8719,8.98,11.66,6.74,0.08,3.87,341.8,3.1234,80.49,100.49
Bari,2015-03-11,41.1171,16.8719,9.28,12.59,6.95,0.45,4.65,326.5,3.7618,80.79,100.22
Bari,2015-03-12,41.1171,16.8719,8.81,10.48,6.8,3.24,5.69,0.8,2.0671,82.28,99.82
Bari,2015-03-13,41.1171,16.8719,8.97,12.08,6.19,0.01,6.13,344.8,4.3322,71.03,99.93
Bari,2015-03-14,41.1171,16.8719,8.82,12.52,4.86,0.02,3.63,313.5,4.4174,77.39,100.31
Bari,2015-03-15,41.1171,16.8719,9.98,13.33,6.96,0.04,4.2,149.6,3.2407,79.17,100.75
Bari,2015-03-16,41.1171,16.8719,11.64,14.9,8.11,0.04,7.04,148.5,2.9798,85.74,100.86
Bari,2015-03-17,41.1171,16.8719,10.88,13.04,9.3,2.34,4.3,147.3,1.8907,90.03,100.67
Bari,2015-03-18,41.1171,16.8719,10.95,14.72,8.01,0.28,1.77,338.3,4.3001,80.38,100.53
Bari,2015-03-19,41.1171,16.8719,10.07,14.94,6.18,0.0,5.23,322.9,4.9075,78.59,100.42
Bari,2015-03-20,41.1171,16.8719,8.59,11.94,5.43,0.0,4.08,23.9,5.4866,56.72,100.65
Bari,2015-03-21,41.1171,16.8719,9.43,13.26,6.24,0.0,4.7,160.8,5.4002,59.62,100.38
Bari,2015-03-22,41.1171,16.8719,11.0,12.54,8.08,5.34,7.7,149.9,1.0114,89.03,99.58
Bari,2015-03-23,41.1171,16.8719,11.53,14.42,9.17,6.77,3.66,58.6,1.9399,88.59,99.58
Bari,2015-03-24,41.1171,16.8719,12.27,15.91,7.9,0.2,4.47,152.9,4.4981,84.27,99.62
Bari,2015-03-25,41.1171,16.8719,14.32,17.94,12.39,17.87,11.17,148.1,2.6052,88.13,98.67
Bari,2015-03-26,41.1171,16.8719,14.76,17.58,11.96,0.5,6.32,160.9,4.9313,86.07,98.94
Bari,2015-03-27,41.1171,16.8719,12.64,14.11,11.2,6.23,3.67,353.1,3.6523,94.18,98.53
Bari,2015-03-28,41.1171,16.8719,11.98,14.19,9.95,2.57,8.87,359.5,3.8585,77.79,99.14
Bari,2015-03-29,41.1171,16.8719,10.74,13.45,8.19,0.0,5.84,334.5,5.7696,67.13,99.46
Bari,2015-03-30,41.1171,16.8719,11.84,16.55,7.32,0.06,3.51,227.5,3.7721,75.88,99.06
Bari,2015-03-31,41.1171,16.8719,14.48,20.66,9.94,0.0,4.04,266.9,5.8478,81.29,99.36
Bari,2015-04-01,41.1171,16.8719,13.29,18.17,9.72,0.0,6.6,303.3,5.7182,77.69,99.29
Bari,2015-04-02,41.1171,16.8719,11.96,16.02,7.74,0.0,4.14,127.9,6.0089,64.46,99.94
Bari,2015-04-03,41.1171,16.8719,10.37,13.9,7.31,0.05,6.19,346.2,3.9763,72.76,99.86
Bari,2015-04-04,41.1171,16.8719,10.01,12.4,7.3,1.64,4.53,149.3,2.9957,62.67,99.65
Bari,2015-04-05,41.1171,16.8719,11.69,15.03,9.03,7.54,3.94,223.6,3.1176,84.07,98.72
Bari,2015-04-06,41.1171,16.8719,10.15,12.51,7.78,2.23,7.22,346.6,3.1274,72.76,99.33
Bari,2015-04-07,41.1171,16.8719,8.5,9.57,7.07,1.39,8.99,353.9,3.8933,66.53,100.2
Bari,2015-04-08,41.1171,16.8719,9.89,11.84,8.12,0.01,8.73,4.1,5.2961,61.38,100.56
Bari,2015-04-09,41.1171,16.8719,11.13,14.32,8.47,0.0,6.47,359.4,5.9842,71.6,100.87
Bari,2015-04-10,41.1171,16.8719,11.92,16.38,8.25,0.0,2.62,349.7,6.1102,78.83,101.12
Bari,2015-04-11,41.1171,16.8719,13.22,18.6,7.7,0.0,3.07,206.6,6.1886,72.45,100.88
Bari,2015-04-12,41.1171,16.8719,12.29,16.63,9.02,0.0,4.66,318.0,5.9422,81.28,100.99
Bari,2015-04-13,41.1171,16.8719,13.4,18.67,8.73,0.0,4.07,315.5,5.9441,77.85,100.89
Bari,2015-04-14,41.1171,16.8719,14.22,19.54,9.84,0.0,4.0,307.9,5.4557,71.25,100.71
Bari,2015-04-15,41.1171,16.8719,14.22,18.23,10.22,0.0,3.48,326.0,6.4195,69.87,100.61
Bari,2015-04-16,41.1171,16.8719,15.69,21.94,10.54,0.0,3.29,211.1,6.4344,69.71,100.34
Bari,2015-04-17,41.1171,16.8719,16.52,22.19,11.01,0.01,3.17,217.9,4.901,67.91,99.98
Bari,2015-04-18,41.1171,16.8719,15.3,20.77,10.7,0.0,3.76,293.5,6.348,79.06,99.6
Bari,2015-04-19,41.1171,16.8719,12.5,15.29,9.82,0.05,5.9,351.3,4.7359,72.33,99.94
Bari,2015-04-20,41.1171,16.8719,12.28,16.36,8.68,0.01,5.35,325.6,6.7793,69.68,100.07
Bari,2015-04-21,41.1171,16.8719,13.42,17.17,8.4,0.0,7.14,331.2,6.743,70.0,100.33
Bari,2015-04-22,41.1171,16.8719,14.88,19.52,10.18,0.0,4.94,318.3,6.8201,67.66,100.5
Bari,2015-04-23,41.1171,16.8719,15.69,21.0,10.51,0.56,3.98,223.6,5.0194,60.47,100.21
Bari,2015-04-24,41.1171,16.8719,15.75,20.09,11.86,1.24,3.74,188.0,4.1774,76.51,99.93
Bari,2015-04-25,41.1171,16.8719,15.46,19.67,11.37,0.29,2.5,185.1,6.6818,78.82,100.02
Bari,2015-04-26,41.1171,16.8719,16.62,22.38,12.13,0.11,3.12,201.4,6.0708,71.57,99.76
Bari,2015-04-27,41.1171,16.8719,15.37,18.99,13.27,0.8,5.26,177.4,2.7938,78.57,99.32
Bari,2015-04-28,41.1171,16.8719,15.1,17.95,11.9,3.14,4.65,231.7,3.4344,81.74,98.94
Bari,2015-04-29,41.1171,16.8719,15.17,18.27,12.41,0.55,4.25,325.3,6.6814,77.14,99.88
Bari,2015-04-30,41.1171,16.8719,15.78,20.28,12.63,3.05,2.94,286.9,6.0626,78.36,100.04
Bari,2015-05-01,41.1171,16.8719,16.21,21.72,10.63,0.0,3.46,249.8,6.925,71.25,100.03
Bari,2015-05-02,41.1171,16.8719,16.89,22.5,12.49,0.3,3.41,239.4,5.2193,70.74,99.63
Bari,2015-05-03,41.1171,16.8719,19.01,24.78,12.87,0.0,2.29,250.7,5.9878,66.2,99.74
Bari,2015-05-04,41.1171,16.8719,21.07,27.04,16.05,0.0,3.07,204.8,7.0771,67.16,99.82
Bari,2015-05-05,41.1171,16.8719,22.18,29.2,16.77,0.0,3.44,189.9,6.7502,68.14,99.72
Bari,2015-05-06,41.1171,16.8719,24.35,31.97,18.28,0.0,2.14,252.7,5.7408,53.09,99.6
Bari,2015-05-07,41.1171,16.8719,20.89,24.55,17.68,0.11,5.03,321.6,6.8585,65.79,99.63
Bari,2015-05-08,41.1171,16.8719,20.91,25.35,16.4,0.0,2.91,335.4,7.0896,66.21,99.82
Bari,2015-05-09,41.1171,16.8719,19.34,23.51,16.1,0.06,3.57,311.9,5.6129,70.45,99.71
Bari,2015-05-10,41.1171,16.8719,19.15,23.28,15.59,0.09,6.3,334.5,6.0672,71.87,100.12
Bari,2015-05-11,41.1171,16.8719,18.46,21.22,15.61,0.0,7.72,352.6,7.3214,64.98,100.52
Bari,2015-05-12,41.1171,16.8719,17.75,21.79,14.04,0.0,4.36,14.7,7.29,61.82,100.66
Bari,2015-05-13,41.1171,16.8719,19.88,26.59,12.94,0.0,2.64,286.8,7.0375,55.04,100.36
Bari,2015-05-14,41.1171,16.8719,21.22,27.18,15.14,0.0,4.76,268.9,6.6146,57.19,99.63
Bari,2015-05-15,41.1171,16.8719,21.75,29.15,15.1,0.0,5.09,182.2,4.6742,57.16,99.29
Bari,2015-05-16,41.1171,16.8719,20.72,24.73,16.2,0.09,3.3,147.7,4.909,70.87,99.75
Bari,2015-05-17,41.1171,16.8719,19.2,23.42,15.85,0.01,3.41,99.4,6.9432,76.58,99.85
Bari,2015-05-18,41.1171,16.8719,20.65,25.24,16.08,2.15,2.4,27.6,5.8867,71.14,99.51
Bari,2015-05-19,41.1171,16.8719,21.56,26.51,17.67,2.2,2.58,190.6,6.6902,60.85,99.3
Bari,2015-05-20,41.1171,16.8719,22.95,29.38,16.9,0.0,2.31,229.2,6.8657,55.18,99.36
Bari,2015-05-21,41.1171,16.8719,20.73,25.25,16.99,3.62,3.27,205.1,2.3666,69.32,99.6
Bari,2015-05-22,41.1171,16.8719,16.91,21.33,13.61,3.02,4.0,284.1,3.8059,67.63,99.29
Bari,2015-05-23,41.1171,16.8719,18.07,22.77,12.54,0.81,3.64,240.2,5.2634,64.47,99.43
Bari,2015-05-24,41.1171,16.8719,16.94,20.52,13.65,7.94,3.65,307.6,6.2206,68.86,99.56
Bari,2015-05-25,41.1171,16.8719,17.72,21.58,13.11,0.34,3.11,295.9,6.4073,67.82,99.55
Bari,2015-05-26,41.1171,16.8719,18.31,21.83,14.03,1.0,2.17,43.8,6.4541,70.1,99.27
Bari,2015-05-27,41.1171,16.8719,18.42,21.23,15.68,0.52,5.99,337.8,7.0426,69.43,99.33
Bari,2015-05-28,41.1171,16.8719,17.14,19.74,14.46,0.03,7.0,337.5,6.8986,60.71,99.79
Bari,2015-05-29,41.1171,16.8719,17.31,20.89,13.76,0.0,5.0,341.0,7.6162,57.9,99.89
Bari,2015-05-30,41.1171,16.8719,20.04,26.08,13.24,0.0,2.97,191.9,7.8288,53.21,99.86
Bari,2015-05-31,41.1171,16.8719,20.76,26.18,16.63,0.0,2.72,198.0,7.2934,59.16,100.0
Bari,2015-06-01,41.1171,16.8719,21.62,27.02,16.28,0.0,2.49,177.8,7.4976,58.37,100.07
Bari,2015-06-02,41.1171,16.8719,21.6,26.71,16.33,0.0,3.23,330.3,7.758,58.82,100.18
Bari,2015-06-03,41.1171,16.8719,22.28,27.29,17.38,0.03,5.18,325.8,7.776,58.45,100.3
Bari,2015-06-04,41.1171,16.8719,22.89,28.14,17.9,0.05,4.74,326.1,7.4352,61.84,100.27
Bari,2015-06-05,41.1171,16.8719,23.51,28.28,19.4,0.44,4.0,345.7,7.0865,67.28,100.13
Bari,2015-06-06,41.1171,16.8719,24.05,28.83,19.17,0.12,2.57,20.6,7.4546,66.08,100.27
Bari,2015-06-07,41.1171,16.8719,23.46,28.05,19.62,0.59,3.15,351.7,7.4107,65.65,100.23
Bari,2015-06-08,41.1171,16.8719,23.44,27.3,19.73,1.72,2.05,191.9,7.0447,64.15,99.94
Bari,2015-06-09,41.1171,16.8719,23.49,27.65,18.9,0.72,1.09,297.1,6.9986,60.18,99.76
Bari,2015-06-10,41.1171,16.8719,22.97,27.06,18.75,0.05,2.83,343.8,7.2514,67.38,99.98
Bari,2015-06-11,41.1171,16.8719,23.44,27.65,19.16,0.44,3.45,333.7,7.5667,67.33,99.96
Bari,2015-06-12,41.1171,16.8719,25.34,31.22,19.12,0.0,2.59,176.6,7.5288,55.68,99.97
Bari,2015-06-13,41.1171,16.8719,26.0,31.09,20.73,0.02,3.5,165.9,6.8746,60.74,99.88
Bari,2015-06-14,41.1171,16.8719,25.38,31.15,20.42,0.06,4.83,194.7,6.1339,60.78,99.57
Bari,2015-06-15,41.1171,16.8719,24.91,29.89,19.39,0.51,3.69,313.8,6.2909,63.25,99.69
Bari,2015-06-16,41.1171,16.8719,24.36,28.81,19.79,0.54,3.78,332.6,7.7225,62.75,99.74
Bari,2015-06-17,41.1171,16.8719,21.93,26.6,19.12,8.51,4.48,314.9,4.7376,68.59,99.51
Bari,2015-06-18,41.1171,16.8719,20.92,23.03,18.89,2.93,8.77,331.5,5.981,65.25,99.38
Bari,2015-06-19,41.1171,16.8719,22.12,26.78,17.77,0.0,4.09,320.4,7.7496,63.12,99.39
Bari,2015-06-20,41.1171,16.8719,21.54,26.11,17.84,8.78,3.14,340.9,6.5477,71.57,99.42
Bari,2015-06-21,41.1171,16.8719,20.33,23.28,17.59,1.24,6.91,337.7,7.331,64.1,99.73
Bari,2015-06-22,41.1171,16.8719,20.74,24.12,17.34,0.02,4.58,349.0,7.8432,53.32,99.99
Bari,2015-06-23,41.1171,16.8719,23.43,29.86,16.53,0.12,3.3,193.1,7.8305,53.98,99.69
Bari,2015-06-24,41.1171,16.8719,22.49,26.92,19.22,1.33,4.18,330.0,5.3153,68.61,99.88
Bari,2015-06-25,41.1171,16.8719,20.53,24.03,17.17,0.0,6.07,341.2,8.2829,59.29,100.23
Bari,2015-06-26,41.1171,16.8719,21.34,24.44,17.33,0.03,7.46,344.4,7.6558,61.09,99.94
Bari,2015-06-27,41.1171,16.8719,22.23,26.06,18.48,0.0,5.91,350.2,7.8046,58.32,99.85
Bari,2015-06-28,41.1171,16.8719,22.08,25.19,18.4,0.18,5.97,325.4,6.1274,63.3,99.82
Bari,2015-06-29,41.1171,16.8719,23.07,27.04,19.37,0.06,5.22,338.3,7.6526,64.93,100.1
Bari,2015-06-30,41.1171,16.8719,22.96,26.8,19.18,0.14,5.37,330.8,7.0615,62.93,100.19
Bari,2015-07-01,41.1171,16.8719,23.22,27.58,19.01,0.0,4.45,345.0,7.4302,63.27,100.32
Bari,2015-07-02,41.1171,16.8719,24.13,29.41,18.6,0.0,3.17,341.6,7.9337,57.83,100.49
Bari,2015-07-03,41.1171,16.8719,24.98,29.79,19.21,0.01,4.44,336.1,7.2334,57.4,100.54
Bari,2015-07-04,41.1171,16.8719,25.15,29.98,20.64,0.0,3.89,345.7,7.4234,61.06,100.4
Bari,2015-07-05,41.1171,16.8719,25.7,31.28,18.87,0.0,2.5,336.8,7.6778,49.44,100.22
Bari,2015-07-06,41.1171,16.8719,27.21,32.62,21.2,0.0,2.24,0.1,7.8233,43.49,100.15
Bari,2015-07-07,41.1171,16.8719,28.38,33.56,22.46,0.0,2.28,34.9,7.3454,44.18,99.92
Bari,2015-07-08,41.1171,16.8719,29.06,34.95,22.81,0.0,3.54,182.9,7.1782,47.7,99.39
Bari,2015-07-09,41.1171,16.8719,29.31,34.88,23.7,0.01,2.54,264.0,7.2182,54.92,99.2
Bari,2015-07-10,41.1171,16.8719,25.75,28.23,22.29,0.19,5.25,348.0,6.366,69.11,99.78
Bari,2015-07-11,41.1171,16.8719,25.47,30.48,20.67,0.0,4.34,337.0,7.9742,53.98,99.97
Bari,2015-07-12,41.1171,16.8719,26.41,31.73,20.2,0.0,3.01,343.2,7.5746,47.24,99.83
Bari,2015-07-13,41.1171,16.8719,28.26,33.68,21.89,0.0,2.41,312.2,6.6648,50.53,99.65
Bari,2015-07-14,41.1171,16.8719,27.72,31.9,23.64,0.01,3.52,349.2,6.5806,58.49,99.76
Bari,2015-07-15,41.1171,16.8719,28.14,32.67,22.99,0.0,3.16,14.3,7.6142,52.64,99.99
Bari,2015-07-16,41.1171,16.8719,30.15,34.8,24.79,0.0,2.31,38.8,7.5535,39.08,100.09
Bari,2015-07-17,41.1171,16.8719,30.76,35.91,25.25,0.0,2.32,354.4,7.2701,38.99,100.04
Bari,2015-07-18,41.1171,16.8719,30.25,35.49,24.94,0.0,4.13,334.2,7.3363,44.58,99.88
Bari,2015-07-19,41.1171,16.8719,31.01,36.43,24.81,0.0,3.04,340.3,6.8426,43.67,99.68
Bari,2015-07-20,41.1171,16.8719,30.91,35.94,25.72,0.0,3.26,338.4,6.9038,45.12,99.48
Bari,2015-07-21,41.1171,16.8719,30.37,35.26,25.85,0.11,4.28,336.6,6.761,52.75,99.59
Bari,2015-07-22,41.1171,16.8719,30.85,36.04,25.19,0.17,2.86,348.9,6.5674,51.1,99.54
Bari,2015-07-23,41.1171,16.8719,30.43,34.75,26.95,1.46,2.25,44.0,6.6218,54.26,99.31
Bari,2015-07-24,41.1171,16.8719,28.83,32.55,25.17,4.27,2.67,325.6,6.3917,62.39,99.22
Bari,2015-07-25,41.1171,16.8719,29.42,34.2,24.97,0.32,1.56,216.2,6.7848,56.04,99.25
Bari,2015-07-26,41.1171,16.8719,29.3,33.71,24.9,0.47,3.2,319.7,6.5626,57.95,99.31
Bari,2015-07-27,41.1171,16.8719,29.97,35.73,24.54,0.0,2.81,281.7,7.4683,48.17,99.1
Bari,2015-07-28,41.1171,16.8719,29.57,34.25,24.57,0.0,2.85,53.4,6.9007,54.5,99.15
Bari,2015-07-29,41.1171,16.8719,30.03,36.16,24.01,0.0,2.83,232.9,7.4364,49.85,99.17
Bari,2015-07-30,41.1171,16.8719,30.05,35.21,24.68,0.0,3.26,332.8,7.0404,51.29,99.23
Bari,2015-07-31,41.1171,16.8719,30.27,36.01,26.19,0.06,3.86,333.5,6.1524,52.16,99.31
Bari,2015-08-01,41.1171,16.8719,28.45,32.37,25.05,0.03,4.25,348.7,6.857,56.63,99.67
Bari,2015-08-02,41.1171,16.8719,30.68,36.41,25.49,0.1,2.61,143.2,5.1226,51.5,99.82
Bari,2015-08-03,41.1171,16.8719,28.06,31.6,25.19,0.74,3.12,3.3,6.5834,67.23,99.7
Bari,2015-08-04,41.1171,16.8719,27.31,30.69,24.49,0.41,3.62,354.2,6.804,66.59,99.65
Bari,2015-08-05,41.1171,16.8719,28.14,32.43,24.16,0.23,3.95,347.2,6.7567,61.24,99.69
Bari,2015-08-06,41.1171,16.8719,28.87,33.31,24.72,0.19,4.55,345.0,6.2462,61.91,99.64
Bari,2015-08-07,41.1171,16.8719,29.34,33.97,25.38,0.36,3.47,17.6,5.9964,62.77,99.68
Bari,2015-08-08,41.1171,16.8719,29.05,33.29,24.34,0.24,1.68,345.7,6.0869,57.17,99.84
Bari,2015-08-09,41.1171,16.8719,29.03,33.54,24.12,0.2,2.03,333.2,6.4666,54.92,99.76
Bari,2015-08-10,41.1171,16.8719,28.27,32.06,24.33,1.81,1.93,297.8,6.181,59.11,99.58
Bari,2015-08-11,41.1171,16.8719,26.05,27.86,23.88,3.74,2.71,136.0,3.3365,68.16,99.54
Bari,2015-08-12,41.1171,16.8719,24.95,26.54,23.23,6.62,2.23,27.5,4.271,77.54,99.75
Bari,2015-08-13,41.1171,16.8719,27.01,30.95,23.13,0.49,2.78,322.1,6.2503,66.07,99.62
Bari,2015-08-14,41.1171,16.8719,28.51,33.24,23.59,0.87,3.44,297.4,5.8068,59.75,99.37
Bari,2015-08-15,41.1171,16.8719,26.33,28.45,24.61,0.67,2.92,246.7,3.8282,67.02,99.28
Bari,2015-08-16,41.1171,16.8719,25.69,30.5,21.42,1.7,5.37,250.1,3.2645,62.32,99.19
Bari,2015-08-17,41.1171,16.8719,25.33,30.95,19.9,0.21,4.0,285.8,6.4934,60.88,99.32
Bari,2015-08-18,41.1171,16.8719,25.74,31.02,20.84,0.11,3.37,324.9,6.6876,56.96,99.57
Bari,2015-08-19,41.1171,16.8719,27.06,31.59,23.41,0.52,3.31,202.9,5.1499,55.92,99.59
Bari,2015-08-20,41.1171,16.8719,24.67,28.11,22.06,0.64,5.12,340.6,5.8214,66.37,99.94
Bari,2015-08-21,41.1171,16.8719,24.66,27.88,22.01,2.48,5.75,327.1,5.3635,63.71,100.04
Bari,2015-08-22,41.1171,16.8719,23.6,27.08,20.61,0.91,5.85,327.0,5.939,63.72,99.89
Bari,2015-08-23,41.1171,16.8719,23.91,28.73,19.25,0.0,3.29,331.5,6.3516,54.71,99.78
Bari,2015-08-24,41.1171,16.8719,26.5,31.79,21.58,0.0,3.25,158.6,5.8687,56.83,99.84
Bari,2015-08-25,41.1171,16.8719,28.07,33.63,23.04,0.02,1.95,215.4,6.2069,56.56,99.81
Bari,2015-08-26,41.1171,16.8719,26.8,31.14,23.11,0.05,3.35,352.3,5.8279,67.09,99.92
