city,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
Palermo,2015-05-31,38.1157,13.3615,19.69,23.98,15.72,0.44,2.39,34.9,7.5526,61.33,99.14
Palermo,2015-06-01,38.1157,13.3615,19.05,23.45,14.68,0.68,3.15,37.4,6.959,69.53,99.18
Palermo,2015-06-02,38.1157,13.3615,20.07,25.08,16.03,0.05,2.62,31.9,7.9301,68.98,99.36
Palermo,2015-06-03,38.1157,13.3615,20.73,25.76,16.42,0.0,3.07,30.8,8.2534,65.13,99.54
Palermo,2015-06-04,38.1157,13.3615,21.94,27.53,16.6,0.0,2.49,45.2,7.7722,65.27,99.43
Palermo,2015-06-05,38.1157,13.3615,21.76,26.56,17.75,0.35,3.28,34.1,7.6282,71.8,99.25
Palermo,2015-06-06,38.1157,13.3615,22.52,26.89,18.46,1.85,2.06,42.3,7.7129,69.96,99.31
Palermo,2015-06-07,38.1157,13.3615,22.68,26.34,19.68,0.7,1.85,2.9,7.5226,67.77,99.38
Palermo,2015-06-08,38.1157,13.3615,22.15,25.17,19.47,1.31,1.63,343.4,7.5026,64.52,99.09
Palermo,2015-06-09,38.1157,13.3615,22.3,25.84,18.74,0.61,2.01,258.5,7.0174,64.82,98.95
Palermo,2015-06-10,38.1157,13.3615,22.85,27.14,19.29,0.01,1.93,51.8,8.0033,64.33,99.09
Palermo,2015-06-11,38.1157,13.3615,23.8,28.86,18.88,0.0,1.41,115.7,8.0662,60.26,99.05
Palermo,2015-06-12,38.1157,13.3615,23.61,28.86,20.08,0.0,3.79,138.5,4.4942,63.54,99.0
Palermo,2015-06-13,38.1157,13.3615,23.86,29.14,19.57,0.0,5.37,145.7,6.6161,61.94,98.73
Palermo,2015-06-14,38.1157,13.3615,22.79,28.28,18.31,0.01,2.91,167.0,7.6471,70.14,98.78
Palermo,2015-06-15,38.1157,13.3615,23.76,28.89,19.49,0.0,2.05,340.4,7.488,66.27,98.95
Palermo,2015-06-16,38.1157,13.3615,23.1,27.73,18.89,0.0,3.87,35.1,7.6212,69.97,98.99
Palermo,2015-06-17,38.1157,13.3615,21.41,24.35,18.82,0.11,5.43,300.5,7.6478,72.96,98.87
Palermo,2015-06-18,38.1157,13.3615,20.76,23.75,18.07,1.52,6.19,320.5,7.0714,74.09,98.82
Palermo,2015-06-19,38.1157,13.3615,21.05,24.86,17.59,0.06,4.3,270.6,8.1118,70.23,98.8
Palermo,2015-06-20,38.1157,13.3615,21.05,24.61,18.03,0.12,5.41,269.8,7.8206,76.1,98.64
Palermo,2015-06-21,38.1157,13.3615,21.38,25.24,18.42,0.19,3.84,341.5,8.0861,76.02,98.89
Palermo,2015-06-22,38.1157,13.3615,22.13,26.7,17.64,0.0,2.43,353.2,8.4641,60.54,99.21
Palermo,2015-06-23,38.1157,13.3615,23.13,28.09,17.97,0.0,4.05,189.5,8.2838,57.54,98.91
Palermo,2015-06-24,38.1157,13.3615,23.11,28.12,19.44,0.04,5.68,218.3,6.6,66.22,98.94
Palermo,2015-06-25,38.1157,13.3615,23.09,27.95,18.93,0.02,3.61,21.3,7.7674,72.87,99.16
Palermo,2015-06-26,38.1157,13.3615,21.88,25.56,18.77,0.01,4.42,344.6,8.207,72.61,99.14
Palermo,2015-06-27,38.1157,13.3615,22.0,26.21,18.02,0.0,4.13,330.3,8.1007,71.77,99.14
Palermo,2015-06-28,38.1157,13.3615,23.15,28.46,18.17,0.01,2.17,328.7,8.1646,63.46,99.05
Palermo,2015-06-29,38.1157,13.3615,23.78,28.71,19.32,0.0,3.08,38.7,7.9154,60.01,99.26
Palermo,2015-06-30,38.1157,13.3615,24.17,29.21,19.4,0.0,2.62,43.0,7.9289,55.8,99.35
Palermo,2015-07-01,38.1157,13.3615,24.84,30.16,19.66,0.0,2.55,48.5,7.7789,59.04,99.39
Palermo,2015-07-02,38.1157,13.3615,25.07,29.89,20.01,0.0,2.42,51.1,8.0774,56.17,99.53
Palermo,2015-07-03,38.1157,13.3615,25.09,29.93,20.94,0.0,3.12,35.9,7.9757,58.77,99.66
Palermo,2015-07-04,38.1157,13.3615,25.78,30.57,21.19,0.0,3.04,44.6,7.5209,57.7,99.49
Palermo,2015-07-05,38.1157,13.3615,26.33,30.72,22.37,0.0,2.05,36.2,7.5718,58.89,99.36
Palermo,2015-07-06,38.1157,13.3615,26.04,31.31,21.88,0.0,2.57,25.7,7.8756,54.53,99.34
Palermo,2015-07-07,38.1157,13.3615,26.64,31.94,22.4,0.0,2.36,34.6,7.2041,61.3,99.1
Palermo,2015-07-08,38.1157,13.3615,27.15,31.87,22.83,0.0,1.8,299.1,7.5672,58.37,98.72
Palermo,2015-07-09,38.1157,13.3615,25.31,29.57,21.59,0.0,5.01,256.9,7.4354,72.05,98.51
Palermo,2015-07-10,38.1157,13.3615,25.85,31.01,21.6,0.55,2.35,342.8,7.1172,70.14,98.76
Palermo,2015-07-11,38.1157,13.3615,26.47,30.82,23.16,0.39,2.12,333.8,7.1477,70.11,99.15
Palermo,2015-07-12,38.1157,13.3615,25.9,30.74,21.64,0.08,2.37,343.2,7.5785,68.78,99.11
Palermo,2015-07-13,38.1157,13.3615,26.99,31.96,22.76,0.03,1.91,285.7,7.765,60.12,98.94
Palermo,2015-07-14,38.1157,13.3615,27.33,32.34,22.9,0.0,2.34,25.0,7.7198,58.98,98.86
Palermo,2015-07-15,38.1157,13.3615,28.38,33.25,23.65,0.0,2.08,43.5,7.5163,60.19,99.0
Palermo,2015-07-16,38.1157,13.3615,29.08,33.89,24.8,0.01,2.58,39.0,7.7143,63.01,99.12
Palermo,2015-07-17,38.1157,13.3615,29.07,34.11,24.75,0.01,2.58,52.5,7.7124,58.64,99.2
Palermo,2015-07-18,38.1157,13.3615,29.12,34.52,24.51,0.0,3.48,40.6,7.7054,55.97,99.12
Palermo,2015-07-19,38.1157,13.3615,29.48,34.87,24.56,0.0,3.3,43.7,7.615,47.79,98.92
Palermo,2015-07-20,38.1157,13.3615,28.63,33.88,24.12,0.0,3.22,31.8,7.8154,50.01,98.75
Palermo,2015-07-21,38.1157,13.3615,28.47,33.68,24.05,0.01,3.39,24.0,7.83,53.32,98.84
Palermo,2015-07-22,38.1157,13.3615,27.79,32.98,23.36,0.25,2.94,10.2,7.2082,60.51,98.78
Palermo,2015-07-23,38.1157,13.3615,27.18,31.59,23.65,2.83,2.98,341.4,7.1023,65.96,98.53
Palermo,2015-07-24,38.1157,13.3615,26.72,31.13,23.25,3.99,2.23,325.5,6.7006,65.16,98.46
Palermo,2015-07-25,38.1157,13.3615,26.61,30.6,23.37,0.02,2.5,337.8,7.0471,67.1,98.6
Palermo,2015-07-26,38.1157,13.3615,27.36,32.23,23.58,0.0,3.78,278.2,7.4119,67.12,98.7
Palermo,2015-07-27,38.1157,13.3615,26.74,31.39,22.86,0.0,3.67,293.9,7.6692,65.71,98.58
Palermo,2015-07-28,38.1157,13.3615,27.35,32.48,23.41,0.0,3.31,298.1,7.6255,63.44,98.53
Palermo,2015-07-29,38.1157,13.3615,28.13,33.81,23.48,0.0,2.7,336.5,7.8499,56.04,98.56
Palermo,2015-07-30,38.1157,13.3615,30.01,35.59,24.06,0.0,2.2,4.8,7.5446,49.52,98.51
Palermo,2015-07-31,38.1157,13.3615,30.19,36.9,25.84,0.02,3.0,249.7,6.8957,53.16,98.48
Palermo,2015-08-01,38.1157,13.3615,29.9,35.95,24.61,0.02,2.32,19.9,7.2336,57.92,98.75
Palermo,2015-08-02,38.1157,13.3615,30.22,35.46,26.0,0.05,4.24,191.6,5.9573,52.4,98.93
Palermo,2015-08-03,38.1157,13.3615,27.94,32.55,24.58,0.11,3.82,332.4,7.207,71.92,98.87
Palermo,2015-08-04,38.1157,13.3615,27.35,31.65,23.74,0.03,3.98,352.9,7.2384,67.72,98.82
Palermo,2015-08-05,38.1157,13.3615,27.8,33.05,23.64,0.08,3.21,2.1,7.2382,62.11,98.85
Palermo,2015-08-06,38.1157,13.3615,28.04,32.74,24.45,0.07,3.6,27.9,6.853,61.37,98.79
Palermo,2015-08-07,38.1157,13.3615,28.13,32.45,24.22,0.67,3.3,30.5,6.7445,63.19,98.74
Palermo,2015-08-08,38.1157,13.3615,28.37,32.53,24.83,1.46,3.15,38.4,6.7015,59.28,98.9
Palermo,2015-08-09,38.1157,13.3615,28.18,32.93,24.09,0.35,1.66,4.9,6.732,56.56,98.99
Palermo,2015-08-10,38.1157,13.3615,27.63,32.28,23.85,2.04,4.13,245.4,6.6458,63.21,98.81
Palermo,2015-08-11,38.1157,13.3615,24.92,28.05,22.22,5.87,4.62,251.2,3.8378,69.92,98.62
Palermo,2015-08-12,38.1157,13.3615,24.1,26.36,21.45,7.15,4.1,358.1,4.9406,76.14,98.74
Palermo,2015-08-13,38.1157,13.3615,26.19,30.0,23.13,1.17,4.2,21.5,6.708,68.3,98.77
Palermo,2015-08-14,38.1157,13.3615,27.45,32.79,23.28,1.91,2.04,319.3,6.1786,60.83,98.68
Palermo,2015-08-15,38.1157,13.3615,25.83,29.55,22.59,0.44,3.83,271.7,6.582,70.07,98.59
Palermo,2015-08-16,38.1157,13.3615,23.77,27.03,21.4,4.81,5.63,243.3,4.7153,74.76,98.67
Palermo,2015-08-17,38.1157,13.3615,23.46,27.78,20.02,0.01,4.2,280.5,7.1393,61.94,98.77
Palermo,2015-08-18,38.1157,13.3615,25.4,30.85,20.04,0.0,1.46,344.1,7.193,51.58,98.81
Palermo,2015-08-19,38.1157,13.3615,24.67,29.08,21.39,1.14,4.08,259.3,6.0689,73.88,98.91
Palermo,2015-08-20,38.1157,13.3615,24.57,28.74,21.4,0.02,3.36,317.6,6.9276,68.93,99.21
Palermo,2015-08-21,38.1157,13.3615,23.99,28.38,20.54,0.01,2.94,340.7,6.8402,64.51,99.31
Palermo,2015-08-22,38.1157,13.3615,24.42,28.84,20.49,0.04,3.02,355.4,6.8791,66.47,99.11
