city,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
Cagliari,2015-01-24,39.2238,9.1217,12.4,14.6,10.83,5.16,8.08,315.9,2.2704,78.62,100.29
Cagliari,2015-01-25,39.2238,9.1217,11.34,13.14,9.46,1.27,7.24,349.9,2.3496,70.53,100.38
Cagliari,2015-01-26,39.2238,9.1217,10.95,11.88,10.4,3.13,9.16,12.9,1.2725,76.94,100.9
Cagliari,2015-01-27,39.2238,9.1217,10.49,12.05,8.65,1.07,6.85,310.2,1.9918,76.42,100.95
Cagliari,2015-01-28,39.2238,9.1217,11.07,12.71,9.48,0.18,6.39,358.3,3.127,60.45,100.76
Cagliari,2015-01-29,39.2238,9.1217,11.9,13.82,9.28,0.97,8.93,273.5,1.3334,75.84,100.21
Cagliari,2015-01-30,39.2238,9.1217,12.69,14.89,9.85,3.65,11.23,270.2,1.5041,80.08,98.6
Cagliari,2015-01-31,39.2238,9.1217,12.0,13.36,10.23,21.85,7.67,266.3,1.0898,87.66,98.11
Cagliari,2015-02-01,39.2238,9.1217,10.08,11.42,8.69,3.19,10.85,289.4,2.0976,74.97,99.15
Cagliari,2015-02-02,39.2238,9.1217,9.57,10.66,8.89,1.05,10.41,289.8,2.7646,68.64,100.0
Cagliari,2015-02-03,39.2238,9.1217,11.08,12.95,9.18,14.38,10.0,239.6,1.3462,78.61,99.48
Cagliari,2015-02-04,39.2238,9.1217,11.65,13.45,9.88,17.91,7.62,233.3,1.0783,79.91,99.23
Cagliari,2015-02-05,39.2238,9.1217,9.99,11.06,9.13,12.1,12.13,246.8,2.4636,77.96,99.01
Cagliari,2015-02-06,39.2238,9.1217,9.78,11.34,8.81,7.01,11.43,269.8,2.6374,76.55,99.71
Cagliari,2015-02-07,39.2238,9.1217,9.44,10.34,8.38,9.47,8.16,279.1,2.9191,80.31,100.74
Cagliari,2015-02-08,39.2238,9.1217,10.1,11.44,8.9,5.28,8.24,304.2,2.3726,79.11,100.68
Cagliari,2015-02-09,39.2238,9.1217,9.51,10.24,8.79,0.87,9.57,17.8,3.8424,63.18,101.32
Cagliari,2015-02-10,39.2238,9.1217,11.2,14.73,8.53,0.0,4.72,326.0,3.851,70.86,101.69
Cagliari,2015-02-11,39.2238,9.1217,12.36,13.88,11.35,0.0,1.8,87.1,3.941,72.05,101.63
Cagliari,2015-02-12,39.2238,9.1217,11.68,12.67,10.91,0.01,4.99,87.7,3.1378,84.14,101.47
Cagliari,2015-02-13,39.2238,9.1217,11.25,11.97,10.55,0.29,4.35,76.4,2.0578,81.85,101.42
Cagliari,2015-02-14,39.2238,9.1217,11.47,12.56,10.14,0.33,3.24,267.4,2.6062,80.67,101.01
Cagliari,2015-02-15,39.2238,9.1217,12.48,13.78,11.44,8.42,4.95,235.8,2.335,84.23,100.44
Cagliari,2015-02-16,39.2238,9.1217,10.95,11.85,9.91,7.56,5.99,251.8,1.8547,81.68,100.21
Cagliari,2015-02-17,39.2238,9.1217,12.3,13.65,10.56,7.83,9.16,67.7,1.5518,82.59,100.96
Cagliari,2015-02-18,39.2238,9.1217,12.91,13.76,11.95,5.03,11.26,69.3,2.3158,74.38,101.82
Cagliari,2015-02-19,39.2238,9.1217,12.25,13.17,11.32,1.08,5.06,83.7,3.2897,77.51,102.24
Cagliari,2015-02-20,39.2238,9.1217,11.76,12.58,11.11,0.83,3.76,136.2,3.4051,76.51,101.78
Cagliari,2015-02-21,39.2238,9.1217,12.1,13.31,11.01,14.88,6.48,177.1,1.145,84.42,100.06
Cagliari,2015-02-22,39.2238,9.1217,11.1,12.08,10.46,5.35,6.14,313.6,2.4166,83.53,98.99
Cagliari,2015-02-23,39.2238,9.1217,11.72,13.32,9.89,0.57,9.9,303.1,3.8393,77.96,99.97
Cagliari,2015-02-24,39.2238,9.1217,11.5,13.08,9.69,7.82,12.51,290.6,2.3664,79.28,99.79
Cagliari,2015-02-25,39.2238,9.1217,10.91,13.05,8.61,10.48,11.36,320.8,1.4563,79.13,99.63
Cagliari,2015-02-26,39.2238,9.1217,11.93,13.18,10.91,4.09,6.75,14.8,2.2886,79.75,100.33
Cagliari,2015-02-27,39.2238,9.1217,11.91,13.53,10.4,0.28,4.1,310.2,3.5957,71.73,100.46
Cagliari,2015-02-28,39.2238,9.1217,11.12,12.65,9.46,0.31,5.16,308.1,2.4931,74.26,100.93
Cagliari,2015-03-01,39.2238,9.1217,11.26,13.26,9.03,0.08,4.4,305.7,3.7368,75.54,101.38
Cagliari,2015-03-02,39.2238,9.1217,13.76,16.07,11.61,0.21,7.16,270.1,2.8639,86.85,101.43
Cagliari,2015-03-03,39.2238,9.1217,14.71,16.88,13.24,0.01,5.4,294.7,3.9521,80.16,101.7
Cagliari,2015-03-04,39.2238,9.1217,13.94,16.26,10.36,1.43,4.3,290.0,3.7116,79.65,101.29
Cagliari,2015-03-05,39.2238,9.1217,10.09,10.98,8.8,3.28,14.81,317.3,2.2534,69.84,100.49
Cagliari,2015-03-06,39.2238,9.1217,10.89,11.65,10.3,0.08,11.87,1.2,2.3878,62.28,101.52
Cagliari,2015-03-07,39.2238,9.1217,10.83,12.64,9.19,0.02,9.04,13.2,4.0956,62.84,101.7
Cagliari,2015-03-08,39.2238,9.1217,11.74,13.15,10.45,0.15,6.65,36.8,4.2341,65.2,101.37
Cagliari,2015-03-09,39.2238,9.1217,11.02,12.81,9.42,0.01,3.36,22.2,2.9866,67.23,101.54
Cagliari,2015-03-10,39.2238,9.1217,11.62,14.07,9.85,0.0,4.6,309.7,5.3719,72.32,101.78
Cagliari,2015-03-11,39.2238,9.1217,12.48,15.42,9.99,0.01,6.01,293.9,5.0059,79.82,101.56
Cagliari,2015-03-12,39.2238,9.1217,12.85,14.66,11.05,0.23,6.51,23.6,5.0287,74.99,101.13
Cagliari,2015-03-13,39.2238,9.1217,12.22,14.71,9.96,0.0,4.19,315.5,5.5207,64.14,101.29
Cagliari,2015-03-14,39.2238,9.1217,12.34,14.06,10.81,2.32,4.27,187.4,3.4123,79.51,101.21
Cagliari,2015-03-15,39.2238,9.1217,12.28,13.26,10.42,66.32,7.3,197.1,2.8529,82.78,101.0
Cagliari,2015-03-16,39.2238,9.1217,12.58,13.62,10.65,21.72,5.27,130.1,0.7421,92.89,100.96
Cagliari,2015-03-17,39.2238,9.1217,12.76,14.42,11.58,0.33,5.43,290.6,3.1092,76.45,101.23
Cagliari,2015-03-18,39.2238,9.1217,12.9,14.09,11.55,0.27,6.34,71.0,4.2605,84.61,101.42
Cagliari,2015-03-19,39.2238,9.1217,13.1,13.97,12.61,0.61,7.0,101.6,4.3303,85.46,101.29
Cagliari,2015-03-20,39.2238,9.1217,13.39,14.18,12.8,0.68,8.87,104.5,4.0951,92.11,101.18
Cagliari,2015-03-21,39.2238,9.1217,13.07,13.27,12.79,3.94,9.3,125.0,1.1112,88.43,100.77
Cagliari,2015-03-22,39.2238,9.1217,13.5,14.94,12.6,26.94,3.92,90.4,2.196,87.92,100.04
Cagliari,2015-03-23,39.2238,9.1217,12.88,13.99,12.15,0.12,4.39,96.5,4.1707,81.02,100.58
Cagliari,2015-03-24,39.2238,9.1217,13.48,14.66,12.52,41.41,8.77,104.5,1.8482,91.78,99.7
Cagliari,2015-03-25,39.2238,9.1217,13.95,15.08,13.03,4.96,8.1,226.1,2.323,90.13,98.81
Cagliari,2015-03-26,39.2238,9.1217,13.38,15.12,11.66,0.42,5.82,313.3,2.9249,82.43,99.83
Cagliari,2015-03-27,39.2238,9.1217,13.07,14.74,11.66,0.01,11.44,307.5,4.4945,75.41,100.25
Cagliari,2015-03-28,39.2238,9.1217,13.86,17.04,11.18,0.0,5.79,327.0,6.4853,75.63,100.73
Cagliari,2015-03-29,39.2238,9.1217,13.56,15.91,11.26,0.0,8.45,302.7,5.2966,82.05,100.91
Cagliari,2015-03-30,39.2238,9.1217,14.7,17.54,13.44,0.0,12.94,295.3,5.2546,77.74,100.75
Cagliari,2015-03-31,39.2238,9.1217,15.0,17.56,13.58,0.0,11.73,301.2,6.2614,80.31,101.02
Cagliari,2015-04-01,39.2238,9.1217,13.63,15.44,11.89,0.0,11.85,304.4,4.5161,73.36,101.1
Cagliari,2015-04-02,39.2238,9.1217,12.98,15.16,11.13,0.0,8.75,297.5,6.2741,74.87,101.15
Cagliari,2015-04-03,39.2238,9.1217,13.84,16.11,12.24,0.05,7.5,295.6,5.5366,78.67,100.92
Cagliari,2015-04-04,39.2238,9.1217,13.48,15.8,11.97,0.06,5.78,283.2,4.6217,78.61,100.47
Cagliari,2015-04-05,39.2238,9.1217,13.1,14.57,11.62,0.87,9.41,291.3,5.1914,75.39,100.11
Cagliari,2015-04-06,39.2238,9.1217,12.44,15.22,10.3,0.02,5.22,11.2,6.3422,66.36,101.03
Cagliari,2015-04-07,39.2238,9.1217,11.43,12.83,10.19,0.39,8.36,30.9,5.4151,60.08,101.86
Cagliari,2015-04-08,39.2238,9.1217,12.56,15.07,9.88,0.0,3.85,4.9,6.774,57.81,102.18
Cagliari,2015-04-09,39.2238,9.1217,13.29,15.11,11.13,0.0,2.79,56.1,7.0109,67.47,102.19
Cagliari,2015-04-10,39.2238,9.1217,13.13,14.21,11.96,0.02,5.28,127.1,7.0562,77.22,102.12
Cagliari,2015-04-11,39.2238,9.1217,13.83,15.14,12.77,0.08,4.53,109.2,5.8714,87.32,101.82
Cagliari,2015-04-12,39.2238,9.1217,13.99,15.21,13.03,0.24,4.48,88.2,5.5402,89.56,102.02
Cagliari,2015-04-13,39.2238,9.1217,14.53,15.99,13.05,0.03,2.24,151.3,6.8448,78.77,102.18
Cagliari,2015-04-14,39.2238,9.1217,15.44,17.44,13.02,0.0,2.31,266.3,7.1446,76.77,102.01
Cagliari,2015-04-15,39.2238,9.1217,15.76,17.04,14.45,0.0,2.87,126.2,7.2598,75.11,101.67
Cagliari,2015-04-16,39.2238,9.1217,15.15,16.49,13.69,0.0,4.9,107.9,6.3684,86.4,101.3
Cagliari,2015-04-17,39.2238,9.1217,16.44,19.07,14.5,0.05,4.04,296.7,6.318,82.71,100.99
Cagliari,2015-04-18,39.2238,9.1217,15.75,18.07,13.72,0.01,2.66,243.6,6.9698,79.65,100.85
Cagliari,2015-04-19,39.2238,9.1217,15.87,16.97,14.53,0.03,2.6,355.5,5.6803,82.92,100.75
Cagliari,2015-04-20,39.2238,9.1217,16.31,18.27,14.42,0.18,2.77,310.8,5.7206,79.27,101.1
Cagliari,2015-04-21,39.2238,9.1217,15.87,17.59,14.38,0.0,2.4,51.1,7.5298,74.24,101.64
Cagliari,2015-04-22,39.2238,9.1217,15.68,16.9,14.35,0.0,3.71,108.3,5.4413,76.83,101.72
Cagliari,2015-04-23,39.2238,9.1217,16.26,17.49,14.82,0.01,3.68,132.0,5.5889,85.16,101.06
Cagliari,2015-04-24,39.2238,9.1217,17.46,20.08,14.82,0.0,3.64,307.8,7.0687,75.66,100.88
Cagliari,2015-04-25,39.2238,9.1217,16.39,17.71,15.22,0.01,2.77,115.0,6.4049,89.2,100.98
Cagliari,2015-04-26,39.2238,9.1217,16.55,17.78,15.59,0.06,4.35,134.5,4.615,88.56,100.59
Cagliari,2015-04-27,39.2238,9.1217,16.56,18.13,15.31,4.95,6.7,242.0,3.5611,85.81,100.11
Cagliari,2015-04-28,39.2238,9.1217,15.75,17.57,13.74,0.43,11.36,281.7,5.9105,74.01,100.53
Cagliari,2015-04-29,39.2238,9.1217,15.9,18.43,13.56,0.0,5.67,293.7,7.3798,69.16,101.18
Cagliari,2015-04-30,39.2238,9.1217,16.15,18.78,13.49,0.0,4.64,294.9,7.3999,74.53,101.4
Cagliari,2015-05-01,39.2238,9.1217,16.37,18.47,14.6,0.0,2.95,207.0,7.278,79.55,101.18
Cagliari,2015-05-02,39.2238,9.1217,18.66,21.49,15.22,0.01,4.28,286.0,6.4378,75.23,100.8
Cagliari,2015-05-03,39.2238,9.1217,18.8,20.36,16.6,0.03,2.63,117.3,7.6939,74.28,100.72
Cagliari,2015-05-04,39.2238,9.1217,18.09,19.85,16.69,0.27,4.44,103.7,7.259,92.69,100.59
Cagliari,2015-05-05,39.2238,9.1217,20.2,24.32,17.37,0.54,4.25,237.1,6.9348,80.81,100.46
Cagliari,2015-05-06,39.2238,9.1217,20.17,22.69,17.99,0.0,3.16,290.9,4.2499,75.56,100.72
Cagliari,2015-05-07,39.2238,9.1217,19.98,22.56,17.28,0.0,4.14,302.7,7.4789,70.62,101.03
Cagliari,2015-05-08,39.2238,9.1217,19.17,20.41,17.51,0.0,3.5,107.9,7.481,70.93,101.03
Cagliari,2015-05-09,39.2238,9.1217,18.94,22.0,16.82,0.0,7.69,307.8,7.4302,74.37,101.18
Cagliari,2015-05-10,39.2238,9.1217,20.16,23.38,16.71,0.0,3.88,318.2,7.9802,70.23,101.48
Cagliari,2015-05-11,39.2238,9.1217,20.04,21.1,18.9,0.0,1.52,92.8,8.1005,62.53,101.72
Cagliari,2015-05-12,39.2238,9.1217,19.98,21.94,18.43,0.0,2.86,69.0,8.1134,73.66,101.74
Cagliari,2015-05-13,39.2238,9.1217,20.45,22.68,17.67,0.0,2.68,256.5,7.8506,75.79,101.63
Cagliari,2015-05-14,39.2238,9.1217,20.54,23.1,18.63,0.0,4.76,253.0,6.18,69.22,100.88
Cagliari,2015-05-15,39.2238,9.1217,18.89,21.0,15.55,0.0,7.42,291.4,4.1069,71.87,100.31
Cagliari,2015-05-16,39.2238,9.1217,16.21,17.36,15.48,1.63,5.29,271.0,4.975,72.98,100.86
Cagliari,2015-05-17,39.2238,9.1217,18.03,20.36,15.29,0.32,5.56,9.5,5.2034,77.93,100.7
Cagliari,2015-05-18,39.2238,9.1217,20.94,24.21,18.19,0.0,3.85,333.5,7.0361,67.73,100.55
Cagliari,2015-05-19,39.2238,9.1217,19.69,21.64,17.49,0.0,2.54,317.4,8.1461,65.36,100.35
Cagliari,2015-05-20,39.2238,9.1217,18.41,20.56,15.52,0.88,4.66,322.2,4.061,76.86,100.53
Cagliari,2015-05-21,39.2238,9.1217,16.78,18.95,15.5,0.46,8.56,306.8,6.6007,62.57,101.07
Cagliari,2015-05-22,39.2238,9.1217,17.2,19.29,15.56,0.22,9.02,300.7,6.1702,64.09,100.88
Cagliari,2015-05-23,39.2238,9.1217,17.19,19.75,14.83,0.02,7.65,277.6,6.0439,70.95,100.75
Cagliari,2015-05-24,39.2238,9.1217,18.03,20.29,15.41,0.06,5.36,289.9,7.0116,73.83,100.75
Cagliari,2015-05-25,39.2238,9.1217,17.37,18.55,16.39,0.27,2.52,207.8,7.3812,76.87,100.73
Cagliari,2015-05-26,39.2238,9.1217,18.44,21.12,16.39,0.77,7.1,290.7,5.7307,75.41,100.42
Cagliari,2015-05-27,39.2238,9.1217,18.58,20.51,16.42,0.49,4.96,302.3,5.8891,77.36,100.69
Cagliari,2015-05-28,39.2238,9.1217,19.14,21.35,16.56,0.06,4.23,303.1,7.9834,72.6,101.14
Cagliari,2015-05-29,39.2238,9.1217,18.74,20.19,17.1,0.0,3.59,123.6,8.4554,71.61,101.0
Cagliari,2015-05-30,39.2238,9.1217,18.92,19.99,18.19,0.85,3.22,116.0,4.9423,73.96,101.0
Cagliari,2015-05-31,39.2238,9.1217,19.87,21.69,17.11,0.0,2.71,281.8,8.2505,70.83,101.08
Cagliari,2015-06-01,39.2238,9.1217,19.84,20.91,18.74,0.62,2.41,131.4,8.04,79.14,101.16
Cagliari,2015-06-02,39.2238,9.1217,20.07,21.27,18.71,0.02,1.68,153.5,7.9596,76.03,101.38
Cagliari,2015-06-03,39.2238,9.1217,21.02,22.67,19.26,0.0,1.74,167.9,8.3263,67.69,101.56
Cagliari,2015-06-04,39.2238,9.1217,21.76,22.95,20.59,0.0,1.71,115.9,8.1206,66.4,101.46
Cagliari,2015-06-05,39.2238,9.1217,22.59,24.31,20.37,0.0,1.85,177.6,8.1413,72.41,101.28
Cagliari,2015-06-06,39.2238,9.1217,22.89,24.37,21.49,0.32,2.21,102.9,7.7707,72.93,101.3
Cagliari,2015-06-07,39.2238,9.1217,22.71,23.62,21.22,1.15,2.0,129.0,7.4633,73.91,101.34
Cagliari,2015-06-08,39.2238,9.1217,23.26,24.46,22.06,5.59,2.01,228.5,4.4573,74.65,100.98
Cagliari,2015-06-09,39.2238,9.1217,22.96,23.74,22.09,0.74,2.72,119.8,7.711,74.27,100.8
Cagliari,2015-06-10,39.2238,9.1217,22.74,23.93,21.6,0.07,5.8,95.6,8.237,79.39,100.94
Cagliari,2015-06-11,39.2238,9.1217,22.77,23.91,21.55,0.01,7.35,98.5,7.5734,80.17,100.82
Cagliari,2015-06-12,39.2238,9.1217,22.56,23.08,21.9,0.14,7.88,121.8,3.5803,83.91,100.57
Cagliari,2015-06-13,39.2238,9.1217,21.62,22.54,20.69,2.01,6.4,133.7,7.0656,88.4,100.47
Cagliari,2015-06-14,39.2238,9.1217,22.33,23.88,20.81,0.21,5.75,259.2,8.2634,76.49,100.61
Cagliari,2015-06-15,39.2238,9.1217,22.02,23.55,20.35,7.41,4.21,293.4,5.7778,74.68,100.93
Cagliari,2015-06-16,39.2238,9.1217,21.71,23.3,20.13,0.88,5.25,298.4,4.3774,72.82,101.05
Cagliari,2015-06-17,39.2238,9.1217,21.71,23.57,20.02,1.52,6.56,286.6,5.472,73.88,100.85
Cagliari,2015-06-18,39.2238,9.1217,22.43,25.11,19.84,0.0,4.45,306.2,7.5828,72.11,100.9
Cagliari,2015-06-19,39.2238,9.1217,22.16,25.14,19.41,0.37,7.66,290.4,8.1295,72.55,100.68
Cagliari,2015-06-20,39.2238,9.1217,22.28,24.11,20.43,0.01,8.42,291.1,7.8934,74.36,100.58
Cagliari,2015-06-21,39.2238,9.1217,22.17,23.93,19.97,0.0,2.92,295.3,7.2523,74.27,100.89
Cagliari,2015-06-22,39.2238,9.1217,22.56,24.14,20.44,0.0,3.8,230.6,8.2226,73.89,101.06
Cagliari,2015-06-23,39.2238,9.1217,23.13,24.91,21.04,0.0,2.39,191.3,7.523,76.19,100.59
Cagliari,2015-06-24,39.2238,9.1217,24.38,28.06,22.3,0.0,3.65,316.2,8.2596,65.83,100.75
Cagliari,2015-06-25,39.2238,9.1217,23.26,24.65,21.89,0.23,2.46,65.2,7.6104,81.34,101.21
Cagliari,2015-06-26,39.2238,9.1217,23.63,25.44,21.57,0.0,3.08,284.2,8.2718,69.86,101.22
Cagliari,2015-06-27,39.2238,9.1217,24.21,26.87,21.05,0.0,4.9,293.4,8.3724,68.0,101.09
Cagliari,2015-06-28,39.2238,9.1217,25.18,27.89,22.18,0.01,4.9,304.1,8.1662,70.79,100.93
Cagliari,2015-06-29,39.2238,9.1217,24.06,25.32,23.07,0.01,2.87,99.5,7.8506,75.16,101.24
Cagliari,2015-06-30,39.2238,9.1217,24.43,25.4,23.12,0.0,2.85,163.2,7.7371,70.52,101.27
Cagliari,2015-07-01,39.2238,9.1217,24.61,25.55,23.19,0.0,3.98,110.6,8.2541,70.99,101.3
Cagliari,2015-07-02,39.2238,9.1217,25.01,26.15,23.57,0.0,4.71,99.8,8.3546,75.2,101.48
Cagliari,2015-07-03,39.2238,9.1217,25.54,26.64,23.94,0.0,2.58,130.7,8.1168,69.31,101.63
Cagliari,2015-07-04,39.2238,9.1217,26.39,27.89,24.79,0.0,2.14,149.5,7.8329,67.37,101.48
Cagliari,2015-07-05,39.2238,9.1217,26.32,27.28,24.89,0.0,2.49,197.7,7.8864,73.2,101.27
Cagliari,2015-07-06,39.2238,9.1217,26.7,28.13,25.12,0.0,2.46,205.8,7.9344,75.65,101.21
Cagliari,2015-07-07,39.2238,9.1217,27.25,28.98,25.44,0.0,2.54,214.4,7.8022,75.26,100.98
Cagliari,2015-07-08,39.2238,9.1217,28.33,31.26,25.27,0.0,4.59,293.4,8.0045,65.03,100.52
Cagliari,2015-07-09,39.2238,9.1217,26.05,28.43,23.84,0.0,8.85,300.2,8.0712,68.43,100.4
Cagliari,2015-07-10,39.2238,9.1217,25.49,27.09,23.04,0.0,3.19,338.5,7.1186,73.08,100.8
Cagliari,2015-07-11,39.2238,9.1217,25.91,27.09,24.26,0.0,2.78,207.8,7.9142,74.17,101.08
Cagliari,2015-07-12,39.2238,9.1217,27.13,30.16,23.55,0.0,5.03,297.6,8.147,65.21,100.95
Cagliari,2015-07-13,39.2238,9.1217,26.51,29.98,23.36,0.0,6.51,303.5,8.0621,66.66,100.82
Cagliari,2015-07-14,39.2238,9.1217,26.31,29.1,23.32,0.0,4.66,300.6,7.7959,68.28,100.8
Cagliari,2015-07-15,39.2238,9.1217,25.0,26.29,23.36,0.0,2.91,127.6,7.8511,82.21,100.92
Cagliari,2015-07-16,39.2238,9.1217,25.56,26.94,23.45,0.0,3.93,109.7,7.9092,78.11,101.02
Cagliari,2015-07-17,39.2238,9.1217,26.71,27.83,25.29,0.0,4.44,116.6,7.6142,77.11,101.08
Cagliari,2015-07-18,39.2238,9.1217,27.15,28.71,25.4,0.0,3.08,127.9,7.8156,71.05,101.03
Cagliari,2015-07-19,39.2238,9.1217,27.18,28.54,25.95,0.0,3.0,165.9,7.9282,75.32,100.81
Cagliari,2015-07-20,39.2238,9.1217,28.11,29.96,25.57,0.06,2.16,265.3,7.2168,67.48,100.63
Cagliari,2015-07-21,39.2238,9.1217,27.86,28.7,26.7,0.81,2.25,208.0,6.8292,69.66,100.75
Cagliari,2015-07-22,39.2238,9.1217,28.25,30.02,26.26,2.37,3.42,283.8,5.676,69.71,100.67
Cagliari,2015-07-23,39.2238,9.1217,28.08,30.81,25.66,2.95,6.04,300.3,7.0798,67.54,100.44
Cagliari,2015-07-24,39.2238,9.1217,27.57,29.7,25.11,1.06,4.94,302.7,5.8128,68.2,100.38
Cagliari,2015-07-25,39.2238,9.1217,28.04,30.85,25.2,0.08,5.34,298.4,7.763,68.51,100.48
Cagliari,2015-07-26,39.2238,9.1217,27.21,30.08,24.31,0.0,7.01,300.4,7.9378,64.09,100.59
Cagliari,2015-07-27,39.2238,9.1217,26.76,30.41,23.15,0.0,5.99,302.3,7.7594,69.87,100.48
Cagliari,2015-07-28,39.2238,9.1217,27.26,30.7,24.55,0.0,7.34,309.7,7.9368,63.73,100.47
Cagliari,2015-07-29,39.2238,9.1217,27.7,30.87,23.79,0.0,3.95,304.5,7.735,63.95,100.45
Cagliari,2015-07-30,39.2238,9.1217,27.91,29.38,26.16,0.0,2.5,229.3,6.8534,63.65,100.29
Cagliari,2015-07-31,39.2238,9.1217,28.14,30.63,26.11,0.0,3.31,261.3,7.6056,67.63,100.3
Cagliari,2015-08-01,39.2238,9.1217,27.84,29.32,26.35,0.02,2.53,75.4,4.4374,74.55,100.63
Cagliari,2015-08-02,39.2238,9.1217,28.17,29.51,26.68,0.03,3.68,50.2,7.1964,71.21,100.75
Cagliari,2015-08-03,39.2238,9.1217,27.17,28.51,25.78,0.01,2.99,77.4,7.6968,72.44,100.88
Cagliari,2015-08-04,39.2238,9.1217,27.62,28.9,25.89,0.0,2.84,252.2,7.4933,63.19,100.81
Cagliari,2015-08-05,39.2238,9.1217,28.25,30.18,25.87,0.0,2.31,243.4,7.4546,62.65,100.74
Cagliari,2015-08-06,39.2238,9.1217,28.27,29.6,26.91,0.0,1.91,127.3,7.2065,64.37,100.78
Cagliari,2015-08-07,39.2238,9.1217,28.81,30.37,27.37,0.0,2.31,78.6,7.0716,66.05,100.72
Cagliari,2015-08-08,39.2238,9.1217,28.77,30.12,26.79,0.02,2.28,108.0,7.0615,68.98,100.86
Cagliari,2015-08-09,39.2238,9.1217,29.29,31.27,26.67,0.23,4.37,287.7,5.9678,63.85,100.81
Cagliari,2015-08-10,39.2238,9.1217,27.09,29.52,25.0,0.99,7.16,306.1,6.8412,64.23,100.67
Cagliari,2015-08-11,39.2238,9.1217,26.25,28.59,23.98,5.68,6.01,318.3,5.4917,65.79,100.53
Cagliari,2015-08-12,39.2238,9.1217,27.45,29.95,24.69,0.91,2.66,353.9,6.5772,66.21,100.85
Cagliari,2015-08-13,39.2238,9.1217,27.97,29.48,25.97,0.0,2.88,262.8,6.6454,64.45,100.8
Cagliari,2015-08-14,39.2238,9.1217,27.42,28.84,25.37,0.08,4.78,273.2,5.4528,66.85,100.52
Cagliari,2015-08-15,39.2238,9.1217,25.77,28.25,24.15,0.56,5.58,293.4,5.5399,71.61,100.43
Cagliari,2015-08-16,39.2238,9.1217,24.77,27.12,22.81,0.32,7.04,294.6,6.0804,63.58,100.54
Cagliari,2015-08-17,39.2238,9.1217,24.87,27.35,21.9,0.0,4.95,284.6,6.6708,62.98,100.66
Cagliari,2015-08-18,39.2238,9.1217,25.04,26.85,23.06,0.17,3.06,109.3,6.8558,70.08,100.63
