city,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
Venezia,2015-01-01,45.4408,12.3155,3.1,4.86,0.39,0.0,2.44,15.5,1.7177,66.09,103.42
Venezia,2015-01-02,45.4408,12.3155,4.91,6.53,4.09,0.01,1.77,282.7,1.5533,73.21,103.02
Venezia,2015-01-03,45.4408,12.3155,5.97,9.11,3.43,0.01,2.51,26.7,1.5017,85.06,102.38
Venezia,2015-01-04,45.4408,12.3155,6.27,10.88,2.85,0.03,3.04,22.1,1.8833,76.62,102.04
Venezia,2015-01-05,45.4408,12.3155,5.91,8.84,4.02,0.0,3.54,325.0,1.8972,61.26,102.68
Venezia,2015-01-06,45.4408,12.3155,6.0,8.72,4.2,0.01,3.37,77.2,1.6339,75.01,102.44
Venezia,2015-01-07,45.4408,12.3155,7.0,9.2,5.76,0.07,2.56,75.1,0.863,82.45,102.82
Venezia,2015-01-08,45.4408,12.3155,6.2,8.3,4.66,0.06,2.08,265.9,0.78,88.59,103.11
Venezia,2015-01-09,45.4408,12.3155,4.39,5.02,4.01,0.13,2.21,251.4,1.0097,97.52,102.88
Venezia,2015-01-10,45.4408,12.3155,6.95,9.25,4.55,0.76,2.04,213.3,1.165,97.41,101.71
Venezia,2015-01-11,45.4408,12.3155,7.81,10.12,6.07,0.8,3.33,312.7,0.7579,84.91,101.43
Venezia,2015-01-12,45.4408,12.3155,6.91,9.67,4.4,0.0,3.17,246.6,1.991,67.04,102.59
Venezia,2015-01-13,45.4408,12.3155,5.99,8.3,3.85,0.01,1.96,247.6,2.0378,92.81,102.58
Venezia,2015-01-14,45.4408,12.3155,6.28,8.38,4.54,0.13,2.68,249.1,1.4566,97.61,101.92
Venezia,2015-01-15,45.4408,12.3155,6.85,8.15,5.5,0.16,1.48,49.3,1.1242,93.27,101.94
Venezia,2015-01-16,45.4408,12.3155,8.46,10.3,6.26,0.75,2.05,137.6,1.152,94.68,101.62
Venezia,2015-01-17,45.4408,12.3155,9.91,11.93,7.08,4.79,4.6,184.5,0.3749,93.7,101.17
Venezia,2015-01-18,45.4408,12.3155,7.63,10.6,5.28,0.06,1.87,346.0,1.8936,84.94,101.48
Venezia,2015-01-19,45.4408,12.3155,6.69,9.35,4.66,0.01,2.18,49.8,1.86,80.08,101.22
Venezia,2015-01-20,45.4408,12.3155,6.6,8.14,5.45,0.62,2.68,45.5,1.201,79.2,101.0
Venezia,2015-01-21,45.4408,12.3155,7.14,9.0,4.98,2.29,4.16,62.8,0.8693,84.31,101.03
Venezia,2015-01-22,45.4408,12.3155,7.66,9.13,6.75,3.17,4.93,50.5,0.9502,90.47,101.03
Venezia,2015-01-23,45.4408,12.3155,7.91,10.9,5.72,0.71,5.39,37.5,1.0819,78.29,100.84
Venezia,2015-01-24,45.4408,12.3155,8.34,11.54,6.41,0.07,2.65,33.2,1.373,67.57,101.1
Venezia,2015-01-25,45.4408,12.3155,6.86,9.88,4.61,0.0,4.27,35.9,1.6375,64.75,101.66
Venezia,2015-01-26,45.4408,12.3155,5.5,7.98,3.31,0.0,2.62,55.3,2.333,57.52,102.18
Venezia,2015-01-27,45.4408,12.3155,5.52,7.51,4.42,0.01,1.66,32.3,1.8977,62.35,101.57
Venezia,2015-01-28,45.4408,12.3155,5.13,8.13,3.46,0.0,2.7,356.5,2.5308,63.13,101.49
Venezia,2015-01-29,45.4408,12.3155,4.45,6.49,3.09,1.5,2.06,228.8,0.5662,79.02,99.92
Venezia,2015-01-30,45.4408,12.3155,4.34,5.15,3.1,14.67,3.22,334.2,0.5976,84.39,97.64
Venezia,2015-01-31,45.4408,12.3155,4.9,8.15,2.53,0.56,2.32,69.6,2.3707,74.56,98.39
Venezia,2015-02-01,45.4408,12.3155,4.65,6.18,3.46,2.26,3.36,66.2,0.7116,82.9,98.94
Venezia,2015-02-02,45.4408,12.3155,4.94,6.6,3.44,0.14,1.89,174.8,2.3189,70.94,99.91
Venezia,2015-02-03,45.4408,12.3155,4.51,6.37,3.06,0.31,3.84,65.0,1.2034,83.73,100.17
Venezia,2015-02-04,45.4408,12.3155,5.13,7.18,3.82,0.82,7.94,57.7,1.5334,81.69,100.26
Venezia,2015-02-05,45.4408,12.3155,3.22,4.16,2.34,27.15,13.67,53.2,0.3782,84.75,100.55
Venezia,2015-02-06,45.4408,12.3155,3.9,4.59,2.89,5.86,12.85,53.4,0.5222,80.68,100.73
Venezia,2015-02-07,45.4408,12.3155,3.41,5.82,2.06,0.47,6.0,74.7,1.8089,73.59,101.95
Venezia,2015-02-08,45.4408,12.3155,4.4,8.32,2.1,0.0,3.65,37.3,2.747,65.37,101.44
Venezia,2015-02-09,45.4408,12.3155,3.55,6.36,1.45,0.0,3.94,290.7,2.5625,60.21,102.12
Venezia,2015-02-10,45.4408,12.3155,6.13,9.76,3.68,0.0,2.32,40.7,2.9309,69.2,102.27
Venezia,2015-02-11,45.4408,12.3155,7.4,10.69,5.11,0.0,1.84,115.6,3.1258,84.33,102.47
Venezia,2015-02-12,45.4408,12.3155,5.96,8.56,3.27,0.0,3.74,87.4,2.4734,81.88,102.48
Venezia,2015-02-13,45.4408,12.3155,5.82,7.65,4.42,0.03,1.96,96.9,0.8606,74.03,102.29
Venezia,2015-02-14,45.4408,12.3155,6.46,8.25,5.03,0.3,1.98,51.2,1.4659,86.41,101.69
Venezia,2015-02-15,45.4408,12.3155,8.3,10.83,6.61,0.37,3.58,88.0,1.956,89.91,101.38
Venezia,2015-02-16,45.4408,12.3155,7.92,11.19,5.73,0.08,5.53,65.8,3.2098,81.81,101.86
Venezia,2015-02-17,45.4408,12.3155,7.0,10.52,4.22,0.0,6.05,65.1,3.3514,77.3,102.74
Venezia,2015-02-18,45.4408,12.3155,5.28,8.76,2.74,0.0,5.35,82.8,3.6014,69.38,103.56
Venezia,2015-02-19,45.4408,12.3155,5.63,8.73,2.87,0.0,2.24,115.7,3.5971,64.75,103.13
Venezia,2015-02-20,45.4408,12.3155,6.16,9.01,4.03,0.0,1.66,216.1,3.4162,66.47,102.29
Venezia,2015-02-21,45.4408,12.3155,6.84,9.35,4.7,0.47,2.88,145.7,1.7827,85.32,100.93
Venezia,2015-02-22,45.4408,12.3155,7.2,8.7,6.15,13.49,7.3,42.9,1.2974,88.14,100.05
Venezia,2015-02-23,45.4408,12.3155,7.85,9.88,5.76,0.72,3.09,50.1,2.0614,82.07,100.34
Venezia,2015-02-24,45.4408,12.3155,7.85,9.3,6.45,2.35,4.64,49.8,1.2343,87.18,100.2
Venezia,2015-02-25,45.4408,12.3155,7.76,10.53,5.86,1.25,4.98,31.7,2.3326,74.91,101.0
Venezia,2015-02-26,45.4408,12.3155,8.25,10.69,6.41,0.02,2.63,61.0,2.6482,69.33,101.6
Venezia,2015-02-27,45.4408,12.3155,8.08,11.14,5.05,0.0,2.75,61.3,3.8585,77.66,101.13
Venezia,2015-02-28,45.4408,12.3155,8.53,11.42,5.77,0.0,3.04,103.5,3.7716,77.24,101.57
Venezia,2015-03-01,45.4408,12.3155,8.23,11.08,6.37,0.0,2.64,203.2,2.5603,82.05,101.51
Venezia,2015-03-02,45.4408,12.3155,7.77,9.31,6.95,1.04,2.21,263.2,0.9103,94.23,101.01
Venezia,2015-03-03,45.4408,12.3155,9.05,12.24,5.93,0.0,3.73,64.7,4.0886,70.92,102.0
Venezia,2015-03-04,45.4408,12.3155,8.12,10.35,6.3,4.98,5.46,61.1,2.3047,83.36,101.96
Venezia,2015-03-05,45.4408,12.3155,8.24,11.42,6.33,0.22,9.46,38.1,3.6022,62.11,102.07
Venezia,2015-03-06,45.4408,12.3155,7.58,11.11,4.27,0.0,5.27,53.0,4.2828,64.32,102.94
Venezia,2015-03-07,45.4408,12.3155,8.05,11.73,4.57,0.44,3.79,60.5,4.4419,66.99,103.08
Venezia,2015-03-08,45.4408,12.3155,7.42,11.79,3.97,0.0,5.92,74.9,4.4806,69.97,102.75
Venezia,2015-03-09,45.4408,12.3155,7.31,10.18,4.05,0.0,4.02,75.3,3.8182,70.72,102.57
Venezia,2015-03-10,45.4408,12.3155,8.72,12.44,5.01,0.0,2.79,56.5,4.4414,70.46,102.4
Venezia,2015-03-11,45.4408,12.3155,10.11,13.74,7.46,0.02,2.32,99.5,3.4783,68.71,101.93
Venezia,2015-03-12,45.4408,12.3155,9.1,12.77,5.95,0.0,2.94,64.4,4.0128,60.88,102.16
Venezia,2015-03-13,45.4408,12.3155,8.77,11.35,6.6,0.0,2.65,136.6,4.4825,68.66,101.89
Venezia,2015-03-14,45.4408,12.3155,8.07,10.81,5.61,0.01,3.08,103.0,4.2506,77.13,102.04
Venezia,2015-03-15,45.4408,12.3155,8.61,11.79,5.33,0.05,4.82,75.9,4.098,78.96,102.48
Venezia,2015-03-16,45.4408,12.3155,8.62,9.52,7.92,11.82,7.06,57.1,0.7874,86.36,102.7
Venezia,2015-03-17,45.4408,12.3155,10.26,12.59,8.21,0.22,5.98,64.0,2.7214,80.16,102.58
Venezia,2015-03-18,45.4408,12.3155,10.27,13.72,6.34,0.0,2.76,69.5,4.8845,67.19,102.34
Venezia,2015-03-19,45.4408,12.3155,10.6,13.74,7.66,0.0,2.08,140.7,4.8146,71.22,102.2
Venezia,2015-03-20,45.4408,12.3155,10.24,13.2,8.37,0.0,2.6,146.6,4.1897,77.42,102.29
Venezia,2015-03-21,45.4408,12.3155,9.5,12.37,6.61,0.69,2.35,128.1,2.7137,81.27,101.79
Venezia,2015-03-22,45.4408,12.3155,10.14,12.3,8.87,5.07,4.0,62.8,2.4269,85.48,101.48
Venezia,2015-03-23,45.4408,12.3155,10.52,13.67,7.01,0.0,3.14,73.9,4.8852,71.07,101.53
Venezia,2015-03-24,45.4408,12.3155,10.18,13.77,6.9,0.06,3.24,95.2,4.5559,81.95,101.2
Venezia,2015-03-25,45.4408,12.3155,10.25,11.18,9.0,27.52,7.94,58.2,1.0152,87.18,100.29
Venezia,2015-03-26,45.4408,12.3155,11.96,13.2,10.2,27.59,4.22,132.5,2.3782,93.22,100.36
Venezia,2015-03-27,45.4408,12.3155,10.33,12.28,9.53,11.64,4.35,47.6,1.7064,83.74,100.88
Venezia,2015-03-28,45.4408,12.3155,11.65,15.6,8.2,0.0,2.5,80.9,5.7497,60.21,101.48
Venezia,2015-03-29,45.4408,12.3155,10.61,13.55,7.19,0.0,3.01,139.4,4.6685,78.47,101.09
Venezia,2015-03-30,45.4408,12.3155,12.53,16.55,9.34,0.03,3.39,256.9,4.9104,83.44,100.28
Venezia,2015-03-31,45.4408,12.3155,12.99,17.56,8.29,0.06,4.02,238.6,3.6115,80.94,100.6
Venezia,2015-04-01,45.4408,12.3155,12.36,15.92,8.83,0.01,3.81,3.1,5.9388,56.12,101.08
Venezia,2015-04-02,45.4408,12.3155,11.65,14.72,8.65,0.0,4.31,233.6,5.4094,65.99,101.29
Venezia,2015-04-03,45.4408,12.3155,10.19,13.05,6.79,0.0,5.05,109.3,6.2525,57.29,101.72
Venezia,2015-04-04,45.4408,12.3155,9.44,11.14,7.8,4.3,3.77,88.7,1.6997,74.55,101.1
Venezia,2015-04-05,45.4408,12.3155,9.06,12.11,6.84,0.43,8.44,60.9,4.8106,66.72,101.18
Venezia,2015-04-06,45.4408,12.3155,8.92,12.19,4.95,0.0,3.93,39.1,5.2913,58.12,101.96
Venezia,2015-04-07,45.4408,12.3155,9.56,13.58,5.49,0.0,4.32,48.1,6.149,58.4,102.76
Venezia,2015-04-08,45.4408,12.3155,11.05,15.27,6.24,0.0,1.98,237.3,6.1397,57.88,102.73
Venezia,2015-04-09,45.4408,12.3155,11.63,15.09,7.92,0.0,2.38,155.6,6.1433,71.93,102.84
Venezia,2015-04-10,45.4408,12.3155,12.12,15.69,8.67,0.0,2.12,134.9,5.9868,78.21,102.61
Venezia,2015-04-11,45.4408,12.3155,12.74,16.65,9.32,0.04,2.53,177.2,5.7394,83.98,102.36
Venezia,2015-04-12,45.4408,12.3155,14.49,18.6,10.67,0.01,2.04,164.8,5.759,77.62,102.75
Venezia,2015-04-13,45.4408,12.3155,16.15,20.15,13.28,0.0,2.23,225.0,5.9496,71.77,102.48
Venezia,2015-04-14,45.4408,12.3155,15.41,18.33,12.23,0.0,2.83,114.4,4.6531,68.58,102.41
Venezia,2015-04-15,45.4408,12.3155,15.76,19.16,12.64,0.0,2.04,135.3,6.2126,68.32,102.13
Venezia,2015-04-16,45.4408,12.3155,15.19,18.17,12.53,0.0,2.25,190.5,5.531,82.63,101.62
Venezia,2015-04-17,45.4408,12.3155,13.92,15.32,12.16,2.54,2.99,243.7,2.0796,87.58,101.36
Venezia,2015-04-18,45.4408,12.3155,11.91,13.73,8.79,5.27,4.96,84.3,1.7542,81.44,101.51
Venezia,2015-04-19,45.4408,12.3155,10.87,13.72,6.96,0.0,3.42,82.2,6.8374,58.82,102.02
Venezia,2015-04-20,45.4408,12.3155,13.74,17.16,8.85,0.0,1.45,126.6,6.8249,58.3,101.92
Venezia,2015-04-21,45.4408,12.3155,16.17,20.41,11.61,0.0,2.2,298.8,6.961,59.49,102.18
Venezia,2015-04-22,45.4408,12.3155,16.41,20.33,12.97,0.0,2.37,121.4,6.8556,59.84,101.97
Venezia,2015-04-23,45.4408,12.3155,15.61,19.08,12.52,0.68,3.52,196.7,5.0966,76.01,101.4
Venezia,2015-04-24,45.4408,12.3155,15.45,18.12,12.56,1.63,1.45,64.1,5.3218,75.44,101.44
Venezia,2015-04-25,45.4408,12.3155,14.38,16.72,11.2,0.04,2.12,136.4,4.5881,83.05,101.57
Venezia,2015-04-26,45.4408,12.3155,15.54,18.42,12.87,2.33,2.36,178.1,4.1074,86.93,101.18
Venezia,2015-04-27,45.4408,12.3155,15.49,17.74,13.73,9.05,4.22,126.9,2.0729,88.67,100.61
Venezia,2015-04-28,45.4408,12.3155,14.6,15.6,12.58,7.18,2.79,73.5,3.0089,85.5,100.44
Venezia,2015-04-29,45.4408,12.3155,14.13,16.74,10.59,0.25,3.45,94.6,5.6126,65.23,101.7
Venezia,2015-04-30,45.4408,12.3155,14.3,16.13,12.16,0.5,2.11,122.5,3.7874,77.3,101.54
Venezia,2015-05-01,45.4408,12.3155,14.44,16.49,11.44,4.27,3.49,214.4,1.975,88.57,101.08
Venezia,2015-05-02,45.4408,12.3155,16.12,19.0,12.91,0.92,3.38,185.9,4.1026,86.3,100.91
Venezia,2015-05-03,45.4408,12.3155,16.93,19.1,15.11,0.16,2.67,152.6,3.5407,87.32,101.16
Venezia,2015-05-04,45.4408,12.3155,17.34,20.04,15.27,0.57,1.57,131.1,3.7488,87.6,101.38
Venezia,2015-05-05,45.4408,12.3155,17.92,20.26,14.83,0.0,1.52,84.0,5.5541,80.44,101.29
Venezia,2015-05-06,45.4408,12.3155,18.84,22.21,15.71,0.16,1.82,125.3,4.9082,81.24,101.15
Venezia,2015-05-07,45.4408,12.3155,19.91,23.63,16.14,0.26,3.8,70.3,7.3687,63.55,101.5
Venezia,2015-05-08,45.4408,12.3155,19.39,23.03,15.44,0.02,2.8,107.9,7.3644,70.36,101.41
Venezia,2015-05-09,45.4408,12.3155,20.53,24.95,17.16,2.31,3.39,30.6,6.4538,69.97,101.5
Venezia,2015-05-10,45.4408,12.3155,20.35,23.59,17.21,0.01,2.41,163.6,7.4436,66.87,102.14
Venezia,2015-05-11,45.4408,12.3155,19.45,22.72,16.02,0.0,3.14,124.9,7.4693,68.66,102.36
Venezia,2015-05-12,45.4408,12.3155,19.29,22.64,16.55,0.0,3.14,144.8,6.7546,65.02,102.32
Venezia,2015-05-13,45.4408,12.3155,19.76,23.07,16.44,0.03,2.55,176.2,5.947,79.03,101.69
Venezia,2015-05-14,45.4408,12.3155,19.73,23.47,16.4,0.27,3.83,161.9,6.4337,77.62,100.83
Venezia,2015-05-15,45.4408,12.3155,18.45,19.71,17.08,5.36,6.15,82.0,1.5485,88.03,100.68
Venezia,2015-05-16,45.4408,12.3155,19.35,21.87,16.49,0.28,4.64,72.7,6.0067,74.96,101.57
Venezia,2015-05-17,45.4408,12.3155,20.76,24.56,16.9,0.04,3.59,71.4,7.1086,71.21,101.76
Venezia,2015-05-18,45.4408,12.3155,20.52,23.82,17.24,0.02,3.5,84.2,7.3483,69.94,101.23
Venezia,2015-05-19,45.4408,12.3155,20.19,23.35,16.97,0.14,2.67,117.2,7.0594,76.41,100.68
Venezia,2015-05-20,45.4408,12.3155,18.99,20.99,17.14,9.25,2.68,188.1,2.8001,84.56,100.71
Venezia,2015-05-21,45.4408,12.3155,16.38,19.08,14.16,9.29,8.05,55.5,5.1067,76.16,101.31
Venezia,2015-05-22,45.4408,12.3155,15.3,16.5,13.8,18.71,6.15,23.4,1.663,75.2,101.38
Venezia,2015-05-23,45.4408,12.3155,14.16,15.18,12.43,16.61,4.84,32.8,2.0789,82.82,101.13
Venezia,2015-05-24,45.4408,12.3155,17.7,20.65,13.25,0.17,2.42,53.4,6.8825,62.91,101.3
Venezia,2015-05-25,45.4408,12.3155,18.61,21.09,16.43,2.77,2.12,148.3,6.7759,72.42,101.04
Venezia,2015-05-26,45.4408,12.3155,17.55,19.27,16.01,13.44,2.33,81.5,5.4658,80.34,100.92
Venezia,2015-05-27,45.4408,12.3155,18.39,21.03,15.46,3.86,2.99,95.1,6.1706,61.1,101.46
Venezia,2015-05-28,45.4408,12.3155,17.42,19.87,15.08,0.0,3.45,150.0,7.4863,63.27,101.69
Venezia,2015-05-29,45.4408,12.3155,18.7,21.73,15.75,0.0,2.2,160.6,7.2742,61.9,101.43
Venezia,2015-05-30,45.4408,12.3155,19.83,23.11,16.33,0.39,2.18,167.7,7.1894,73.19,101.28
Venezia,2015-05-31,45.4408,12.3155,20.24,22.7,17.6,2.75,2.72,90.9,5.5882,73.66,101.6
Venezia,2015-06-01,45.4408,12.3155,21.28,24.45,17.8,0.02,1.93,151.1,7.5535,71.31,101.64
Venezia,2015-06-02,45.4408,12.3155,22.37,25.5,18.75,0.02,2.05,137.9,7.2242,70.92,101.77
Venezia,2015-06-03,45.4408,12.3155,24.25,27.86,20.24,0.0,1.49,177.9,7.5156,67.64,101.91
Venezia,2015-06-04,45.4408,12.3155,25.61,29.46,21.66,0.12,2.26,51.1,6.3905,67.26,101.98
Venezia,2015-06-05,45.4408,12.3155,25.92,28.52,22.57,0.01,2.31,116.0,7.7045,65.69,101.94
Venezia,2015-06-06,45.4408,12.3155,25.94,28.63,22.38,0.14,2.03,109.1,7.7162,65.82,101.94
Venezia,2015-06-07,45.4408,12.3155,25.99,29.39,21.96,0.2,3.48,90.5,7.915,66.93,101.9
Venezia,2015-06-08,45.4408,12.3155,25.59,28.7,21.56,0.04,3.68,73.6,7.9834,61.3,101.5
Venezia,2015-06-09,45.4408,12.3155,24.71,27.99,21.02,0.07,3.35,101.4,7.7069,65.51,101.33
Venezia,2015-06-10,45.4408,12.3155,24.5,27.21,20.88,0.1,3.25,93.7,7.2974,64.16,101.69
Venezia,2015-06-11,45.4408,12.3155,25.31,28.39,21.6,0.06,2.27,138.0,7.5936,62.5,101.54
Venezia,2015-06-12,45.4408,12.3155,25.17,28.35,21.69,0.17,2.43,151.3,6.9062,68.15,101.38
Venezia,2015-06-13,45.4408,12.3155,25.21,28.5,22.29,1.37,2.71,160.6,6.893,71.74,101.28
Venezia,2015-06-14,45.4408,12.3155,22.44,23.84,20.59,10.42,3.12,85.2,2.7286,83.25,101.0
Venezia,2015-06-15,45.4408,12.3155,22.83,26.14,19.18,2.22,3.51,231.1,6.6581,75.08,101.07
Venezia,2015-06-16,45.4408,12.3155,22.4,24.6,19.84,16.04,1.79,343.7,6.2472,73.67,101.28
Venezia,2015-06-17,45.4408,12.3155,20.35,23.89,16.56,8.55,5.3,74.9,6.4346,70.45,101.51
Venezia,2015-06-18,45.4408,12.3155,20.6,22.58,17.74,0.04,1.77,138.7,6.8282,62.85,101.47
Venezia,2015-06-19,45.4408,12.3155,20.16,22.49,18.65,13.38,2.87,87.5,4.7995,73.96,101.08
Venezia,2015-06-20,45.4408,12.3155,18.81,20.43,17.61,4.88,3.86,75.3,5.4257,73.73,101.37
Venezia,2015-06-21,45.4408,12.3155,19.63,22.12,17.14,0.06,3.42,119.0,6.9576,61.74,101.62
Venezia,2015-06-22,45.4408,12.3155,21.75,24.2,19.69,0.54,3.18,161.8,6.3622,61.37,101.41
Venezia,2015-06-23,45.4408,12.3155,21.66,24.28,15.04,22.55,4.4,159.0,3.9485,80.95,100.78
Venezia,2015-06-24,45.4408,12.3155,19.13,22.2,14.96,0.92,4.18,91.1,8.2879,65.13,101.81
Venezia,2015-06-25,45.4408,12.3155,21.2,23.58,18.6,0.01,2.18,195.2,7.643,62.88,102.03
Venezia,2015-06-26,45.4408,12.3155,22.52,25.93,18.68,0.0,2.21,153.1,8.0882,62.55,101.79
Venezia,2015-06-27,45.4408,12.3155,22.83,25.96,18.83,11.9,1.72,143.4,6.5278,65.41,101.57
Venezia,2015-06-28,45.4408,12.3155,23.34,26.94,18.89,0.43,2.37,169.9,8.1266,67.3,101.61
Venezia,2015-06-29,45.4408,12.3155,23.65,25.82,21.28,0.01,2.6,143.2,6.3101,66.29,101.9
Venezia,2015-06-30,45.4408,12.3155,24.77,27.89,20.9,0.01,2.38,136.4,7.4911,60.28,101.92
Venezia,2015-07-01,45.4408,12.3155,25.22,28.23,21.83,0.0,2.25,157.7,7.7342,60.4,101.96
Venezia,2015-07-02,45.4408,12.3155,26.37,29.84,22.65,0.06,2.23,142.8,7.8694,56.33,102.04
Venezia,2015-07-03,45.4408,12.3155,27.18,30.41,23.49,0.36,1.72,101.1,7.3776,62.68,102.21
Venezia,2015-07-04,45.4408,12.3155,27.4,30.66,23.93,0.04,2.48,124.8,7.6147,66.45,102.04
Venezia,2015-07-05,45.4408,12.3155,28.01,31.25,24.65,0.01,2.47,144.4,7.5319,66.26,101.72
Venezia,2015-07-06,45.4408,12.3155,28.12,30.33,25.9,0.03,1.59,157.6,7.3195,65.27,101.62
Venezia,2015-07-07,45.4408,12.3155,29.14,32.61,25.7,0.02,2.34,140.2,7.2535,66.56,101.36
Venezia,2015-07-08,45.4408,12.3155,28.56,31.59,26.3,10.89,2.92,159.6,6.7608,72.95,100.68
Venezia,2015-07-09,45.4408,12.3155,24.16,27.26,21.35,5.53,7.11,67.0,6.7978,63.79,101.25
Venezia,2015-07-10,45.4408,12.3155,24.21,27.03,21.48,0.09,4.02,99.6,8.136,55.9,101.79
Venezia,2015-07-11,45.4408,12.3155,25.99,29.8,22.45,0.0,2.32,181.5,7.9966,52.16,101.55
Venezia,2015-07-12,45.4408,12.3155,26.62,30.35,22.78,0.0,1.76,152.6,7.7422,59.15,101.39
Venezia,2015-07-13,45.4408,12.3155,26.65,29.22,24.07,0.14,3.33,70.8,6.1224,62.26,101.22
Venezia,2015-07-14,45.4408,12.3155,27.07,30.63,23.01,0.0,2.92,100.2,7.4275,60.2,101.42
Venezia,2015-07-15,45.4408,12.3155,28.13,31.57,24.45,0.03,2.31,107.3,7.1726,62.23,101.49
Venezia,2015-07-16,45.4408,12.3155,28.77,32.82,25.44,0.07,1.75,85.1,7.1347,64.08,101.58
Venezia,2015-07-17,45.4408,12.3155,29.44,33.32,25.92,0.13,1.74,129.0,7.4479,66.15,101.56
Venezia,2015-07-18,45.4408,12.3155,29.49,33.02,25.64,0.15,2.33,126.7,6.9696,66.2,101.42
Venezia,2015-07-19,45.4408,12.3155,29.97,34.26,26.51,0.16,3.09,154.0,7.4652,64.11,101.08
Venezia,2015-07-20,45.4408,12.3155,30.01,33.98,25.78,0.02,1.85,162.5,7.3721,53.54,101.01
Venezia,2015-07-21,45.4408,12.3155,30.9,34.85,26.24,0.02,2.11,85.9,7.381,54.64,101.2
Venezia,2015-07-22,45.4408,12.3155,31.15,35.38,26.38,0.02,2.49,91.9,7.3102,55.88,101.07
Venezia,2015-07-23,45.4408,12.3155,30.92,35.14,26.52,0.66,1.8,109.1,6.9679,60.13,100.81
Venezia,2015-07-24,45.4408,12.3155,29.21,32.2,26.25,4.06,3.53,116.1,5.7007,61.11,100.79
Venezia,2015-07-25,45.4408,12.3155,27.67,29.17,25.02,2.86,2.04,213.1,5.8536,66.74,100.61
Venezia,2015-07-26,45.4408,12.3155,24.57,26.38,22.01,2.99,5.52,59.3,5.1254,62.64,101.02
Venezia,2015-07-27,45.4408,12.3155,25.44,28.96,22.39,7.47,2.93,97.9,6.2004,68.12,100.49
Venezia,2015-07-28,45.4408,12.3155,26.29,29.66,22.99,0.18,4.22,86.9,6.5621,67.37,100.59
Venezia,2015-07-29,45.4408,12.3155,27.0,30.25,24.56,1.39,2.61,118.2,6.3874,65.43,100.55
Venezia,2015-07-30,45.4408,12.3155,24.17,27.22,20.94,2.57,7.55,59.3,4.6459,68.47,100.89
Venezia,2015-07-31,45.4408,12.3155,23.12,27.0,19.75,15.22,6.44,78.0,7.181,61.3,101.31
Venezia,2015-08-01,45.4408,12.3155,23.13,26.17,20.25,9.47,3.28,75.3,6.055,63.04,101.4
Venezia,2015-08-02,45.4408,12.3155,23.14,25.85,19.91,19.23,1.54,33.4,6.119,74.49,101.52
Venezia,2015-08-03,45.4408,12.3155,26.1,29.56,21.78,0.01,2.53,57.1,7.23,64.06,101.52
Venezia,2015-08-04,45.4408,12.3155,27.09,30.43,23.16,0.46,2.4,92.2,7.1513,65.42,101.28
Venezia,2015-08-05,45.4408,12.3155,28.69,32.04,24.6,0.15,2.37,63.9,6.9799,60.79,101.36
Venezia,2015-08-06,45.4408,12.3155,29.24,32.92,24.59,0.0,2.51,70.2,7.0848,59.55,101.38
Venezia,2015-08-07,45.4408,12.3155,29.47,33.38,25.11,0.01,3.12,66.7,6.787,59.11,101.41
Venezia,2015-08-08,45.4408,12.3155,29.8,33.76,25.58,0.25,2.88,57.9,5.7806,57.66,101.45
Venezia,2015-08-09,45.4408,12.3155,28.97,33.08,24.82,0.0,3.75,73.4,6.9341,58.58,101.3
Venezia,2015-08-10,45.4408,12.3155,27.85,32.23,23.85,0.12,3.84,74.1,6.9461,55.74,101.12
Venezia,2015-08-11,45.4408,12.3155,27.96,31.79,23.62,0.0,2.76,90.7,6.2774,54.85,101.16
Venezia,2015-08-12,45.4408,12.3155,29.08,33.84,24.11,0.0,2.15,38.7,6.5851,49.53,101.44
Venezia,2015-08-13,45.4408,12.3155,29.85,34.37,24.74,0.0,2.04,76.0,6.565,47.41,101.25
Venezia,2015-08-14,45.4408,12.3155,28.77,32.4,24.7,0.32,2.54,124.6,5.8174,57.62,100.79
Venezia,2015-08-15,45.4408,12.3155,26.76,29.45,24.19,10.15,1.62,11.1,5.5834,67.23,100.65
Venezia,2015-08-16,45.4408,12.3155,22.87,24.38,21.47,11.44,2.31,265.9,3.0998,79.27,100.67
Venezia,2015-08-17,45.4408,12.3155,22.39,24.36,20.99,3.69,2.36,69.5,4.1131,70.75,100.71
Venezia,2015-08-18,45.4408,12.3155,24.22,27.05,21.47,1.8,2.57,97.8,6.0504,65.35,101.03
Venezia,2015-08-19,45.4408,12.3155,21.37,23.38,19.78,26.05,3.87,43.4,1.4542,84.74,101.25
Venezia,2015-08-20,45.4408,12.3155,23.42,26.9,19.77,1.2,2.45,88.2,6.0708,62.7,101.71
Venezia,2015-08-21,45.4408,12.3155,22.42,25.69,19.11,3.03,4.18,49.2,4.4873,65.3,102.03
Venezia,2015-08-22,45.4408,12.3155,22.74,25.56,19.48,0.1,2.08,80.2,6.2388,57.73,101.71
Venezia,2015-08-23,45.4408,12.3155,23.0,25.78,19.83,0.09,2.61,127.5,5.2973,59.99,101.29
Venezia,2015-08-24,45.4408,12.3155,23.28,25.28,21.48,4.11,4.24,134.1,2.2915,76.99,101.16
