DATE,VALUE
2012-03-30,4.3958509
2012-04-03,5.0774188
2012-04-07,3.7089169
2012-04-11,5.2455074
2012-04-15,3.6975021
2012-04-19,5.849431
2012-04-23,4.2807022
2012-04-27,6.8857086
2012-05-01,6.7304889
2012-05-05,7.8706571
2012-05-09,14.130323
2012-05-13,11.806322
2012-05-17,11.716571
2012-05-21,19.567442
2012-05-25,19.277489
2012-05-29,16.974747
2012-06-02,7.1355765
2012-06-06,11.273635
2012-06-10,25.336785
2012-06-14,38.720823
2012-06-18,27.88555
2012-06-22,20.702318
2012-06-26,18.278981
2012-06-30,13.941613
2012-07-04,13.285721
2012-07-08,11.502528
2012-07-12,13.530069
2012-07-16,21.286584
2012-07-20,37.470187
2012-07-24,15.987001
2012-07-28,20.563622
2012-08-01,20.022262
2012-08-05,25.675911
2012-08-09,17.382772
2012-08-13,25.553518
2012-08-17,30.865666
2012-08-21,24.564267
2012-08-25,23.910303
2012-08-29,24.155079
2012-09-02,30.554412
2012-09-06,25.554274
2012-09-10,24.05863
2012-09-14,20.220126
2012-09-18,22.401261
2012-09-22,15.235185
2012-09-26,19.551859
2012-09-30,11.456082
2012-10-04,131.01705
2012-10-08,27.243667
2012-10-12,20.450363
2012-10-16,25.010439
2012-10-20,18.110572
2012-10-24,21.304092
2012-10-28,12.708492
2012-11-01,20.219811
2012-11-05,25.764032
2012-11-09,19.401816
2012-11-13,20.535994
2012-11-17,25.606028
2012-11-21,30.788382
2012-11-25,29.514121
2012-11-29,29.662827
2012-12-03,18.289329
2012-12-07,24.331693
2012-12-11,31.496395
2012-12-15,24.34047
2012-12-19,34.997125
2012-12-23,31.44948
2012-12-27,36.936177
2012-12-31,24.421581
2013-01-04,38.503113
2013-01-08,32.407277
2013-01-12,36.664808
2013-01-16,41.222358
2013-01-20,32.98918
2013-01-24,44.023326
2013-01-28,43.146624
2013-02-01,52.286022
2013-02-05,42.358677
2013-02-09,45.143261
2013-02-13,56.126585
2013-02-17,46.817109
2013-02-21,51.491906
2013-02-25,66.628448
2013-03-01,68.011273
2013-03-05,51.389766
2013-03-09,52.115841
2013-03-13,52.696928
2013-03-17,31.697245
2013-03-21,50.610339
2013-03-25,44.370068
2013-03-29,60.720377
2013-04-02,61.201196
2013-04-06,38.853041
2013-04-10,64.667331
2013-04-14,53.378114
2013-04-18,42.536701
2013-04-22,46.465351
2013-04-26,40.599
2013-04-30,45.748651
2013-05-04,45.935728
2013-05-08,52.002641
2013-05-12,56.574525
2013-05-16,77.368638
2013-05-20,43.455479
2013-05-24,48.331839
2013-05-28,54.789269
2013-06-01,41.25065
2013-06-05,60.128029
2013-06-09,36.049307
2013-06-13,40.878791
2013-06-17,36.853171
2013-06-21,42.991075
2013-06-25,33.795739
2013-06-29,24.38738
2013-07-03,28.174882
2013-07-07,18.420943
2013-07-11,35.320106
2013-07-15,22.332686
2013-07-19,21.119632
2013-07-23,21.448679
2013-07-27,32.601891
2013-07-31,49.246991
2013-08-04,31.5089
2013-08-08,49.110094
2013-08-12,25.370583
2013-08-16,46.947013
2013-08-20,34.175706
2013-08-24,27.730175
2013-08-28,260.83498
2013-09-01,24.951327
2013-09-05,32.622428
2013-09-09,30.531006
2013-09-13,20.963236
2013-09-17,302.75425
2013-09-21,26.755316
2013-09-25,31.063965
2013-09-29,25.845497
2013-10-03,36.602946
2013-10-07,32.577151
2013-10-11,22.769959
2013-10-15,38.643098
2013-10-19,36.262267
2013-10-23,45.777818
2013-10-27,57.750299
2013-10-31,29.978719
2013-11-04,51.829856
2013-11-08,106.82017
2013-11-12,22.511232
2013-11-16,14.26599
2013-11-20,25.279452
2013-11-24,17.535952
2013-11-28,30.739972
2013-12-02,21.137511
2013-12-06,19.201632
2013-12-10,17.500925
2013-12-14,12.405764
2013-12-18,18.644471
2013-12-22,11.465295
2013-12-26,13.362623
2013-12-30,11.741809
2014-01-03,13.819389
2014-01-07,15.530383
2014-01-11,12.254509
2014-01-15,16.850235
2014-01-19,11.421479
2014-01-23,16.796391
2014-01-27,13.457711
2014-01-31,14.379167
2014-02-04,14.222407
2014-02-08,12.26699
2014-02-12,16.036865
2014-02-16,11.323179
2014-02-20,14.816146
2014-02-24,15.219802
2014-02-28,16.407876
2014-03-04,17.384246
2014-03-08,11.624257
2014-03-12,16.5172
2014-03-16,12.3831
2014-03-20,13.734121
2014-03-24,12.997646
2014-03-28,12.324867
2014-04-01,12.315621
2014-04-05,11.166664
2014-04-09,20.259209
2014-04-13,10.299862
2014-04-17,14.995538
2014-04-21,12.476402
2014-04-25,13.644421
2014-04-29,12.614186
2014-05-03,10.289492
2014-05-07,13.541723
2014-05-11,9.7001692
2014-05-15,12.80134
2014-05-19,11.405098
2014-05-23,12.72896
2014-05-27,12.141359
2014-05-31,9.6477083
2014-06-04,12.010959
2014-06-08,8.8463223
2014-06-12,12.937224
2014-06-16,11.989416
2014-06-20,10.715884
2014-06-24,11.062515
2014-06-28,9.2640869
2014-07-02,12.748404
2014-07-06,9.2284796
2014-07-10,11.185859
2014-07-14,11.759804
2014-07-18,11.948689
2014-07-22,11.713445
2014-07-26,8.7395187
2014-07-30,11.032354
2014-08-03,8.5500153
2014-08-07,10.97701
2014-08-11,12.254681
2014-08-15,12.03877
2014-08-19,12.801572
2014-08-23,8.6231098
2014-08-27,11.541526
2014-08-31,8.8939901
2014-09-04,11.197393
2014-09-08,12.204188
2014-09-12,10.704779
2014-09-16,14.351624
2014-09-20,10.266337
2014-09-24,12.356867
2014-09-28,10.792132
2014-10-02,11.245308
2014-10-06,12.611745
2014-10-10,13.00507
2014-10-14,13.265563
2014-10-18,10.350691
2014-10-22,12.671849
2014-10-26,11.221284
2014-10-30,13.86147
2014-11-03,16.585713
2014-11-07,13.572569
2014-11-11,13.374162
2014-11-15,11.201533
2014-11-19,13.160454
2014-11-23,11.91357
2014-11-27,11.992256
2014-12-01,13.912661
2014-12-05,12.382349
2014-12-09,12.592121
2014-12-13,10.372492
2014-12-17,15.183901
2014-12-21,11.336076
2014-12-25,9.3138778
2014-12-29,14.437634
2015-01-02,11.822701
2015-01-06,12.846081
2015-01-10,15.25847
2015-01-14,15.224797
2015-01-18,13.877202
2015-01-22,13.4041
2015-01-26,16.018108
2015-01-30,11.21423
2015-02-03,13.074884
2015-02-07,11.764334
2015-02-11,14.406579
2015-02-15,13.820784
2015-02-19,13.581698
2015-02-23,14.524752
2015-02-27,14.390653
2015-03-03,15.644008
2015-03-07,13.068581
2015-03-11,15.322258
2015-03-15,11.974039
2015-03-19,16.485168
2015-03-23,17.572029
2015-03-27,13.978182
2015-03-31,16.303221
2015-04-04,13.746433
2015-04-08,16.152775
2015-04-12,14.101599
2015-04-16,14.032187
2015-04-20,17.016824
2015-04-24,15.603613
2015-04-28,16.157467
2015-05-02,13.991692
2015-05-06,15.784277
2015-05-10,15.585451
2015-05-14,14.060918
2015-05-18,14.84131
2015-05-22,15.337946
2015-05-26,18.049515
2015-05-30,17.042067
2015-06-03,18.032149
2015-06-07,12.962741
2015-06-11,17.442647
2015-06-15,19.873042
2015-06-19,27.305444
2015-06-23,18.744528
2015-06-27,16.742412
2015-07-01,21.276286
2015-07-05,20.94809
2015-07-09,40.179887
2015-07-13,32.268118
2015-07-17,24.045234
2015-07-21,25.673328
2015-07-25,20.240992
2015-07-29,39.002637
2015-08-02,20.81822
2015-08-06,37.050304
2015-08-10,28.568651
2015-08-14,24.262382
2015-08-18,25.604656
2015-08-22,22.397896
2015-08-26,25.158451
2015-08-30,19.514726
2015-09-03,27.974275
2015-09-07,29.703649
2015-09-11,38.079318
2015-09-15,28.879899
2015-09-19,21.747044
2015-09-23,25.521876
2015-09-27,21.987452
2015-10-01,28.827083
2015-10-05,23.348967
2015-10-09,23.101885
2015-10-13,24.944708
2015-10-17,27.00693
2015-10-21,28.403387
2015-10-25,24.829727
2015-10-29,33.962059
2015-11-02,33.282386
2015-11-06,32.321195
2015-11-10,29.202021
2015-11-14,24.475203
2015-11-18,27.375088
2015-11-22,23.304015
2015-11-26,27.950463
2015-11-30,34.290846
2015-12-04,28.665531
2015-12-08,32.78755
2015-12-12,36.961628
2015-12-16,37.386048
2015-12-20,33.536494
2015-12-24,36.336126
2015-12-28,31.144417
2016-01-01,19.820806
2016-01-05,32.278467
2016-01-09,30.223938
2016-01-13,34.279542
2016-01-17,36.326795
2016-01-21,50.36038
2016-01-25,45.983966
2016-01-29,46.980231
2016-02-02,58.644275
2016-02-06,40.209591
2016-02-10,45.101604
2016-02-14,35.152658
2016-02-18,43.339193
2016-02-22,45.8062
2016-02-26,42.359182
2016-03-01,60.066
2016-03-05,62.077095
2016-03-09,54.680483
2016-03-13,35.802508
2016-03-17,46.328161
2016-03-21,41.133902
2016-03-25,32.703376
2016-03-29,57.790522
2016-04-02,49.663754
2016-04-06,58.448754
2016-04-10,33.253399
2016-04-14,44.864966
2016-04-18,47.33043
2016-04-22,42.688744
2016-04-26,337.7564
2016-04-30,40.879231
2016-05-04,47.171786
2016-05-08,34.737713
2016-05-12,46.75239
2016-05-16,60.515685
2016-05-20,51.586228
2016-05-24,59.531346
2016-05-28,52.341809
2016-06-01,56.184978
2016-06-05,44.168278
2016-06-09,53.215509
2016-06-13,63.874535
2016-06-17,78.902095
2016-06-21,76.289176
2016-06-25,60.997667
2016-06-29,61.685958
2016-07-03,45.471853
2016-07-07,56.507286
2016-07-11,57.335217
2016-07-15,55.22549
2016-07-19,61.861654
2016-07-23,60.031614
2016-07-27,74.914117
2016-07-31,72.559617
2016-08-04,69.537448
2016-08-08,86.44357
2016-08-12,70.762007
2016-08-16,83.091128
2016-08-20,61.213045
2016-08-24,64.62449
2016-08-28,48.913669
2016-09-01,63.487033
2016-09-05,63.049849
2016-09-09,63.368221
2016-09-13,68.056569
2016-09-17,57.639984
2016-09-21,64.965099
2016-09-25,49.591497
2016-09-29,68.539556
2016-10-03,74.268282
2016-10-07,72.051781
2016-10-11,80.755011
2016-10-15,62.600637
2016-10-19,62.381496
2016-10-23,67.498234
2016-10-27,111.04198
2016-10-31,76.307617
2016-11-04,84.339855
2016-11-08,89.255359
2016-11-12,65.895361
2016-11-16,79.465332
2016-11-20,72.953531
2016-11-24,135.86178
2016-11-28,109.57588
2016-12-02,120.59022
2016-12-06,119.47738
2016-12-10,86.842298
2016-12-14,94.820148
2016-12-18,80.819594
2016-12-22,106.17675
2016-12-26,87.972394
2016-12-30,100.31872
2017-01-03,117.5087
2017-01-07,106.33842
2017-01-11,111.82087
2017-01-15,82.224321
2017-01-19,112.39573
2017-01-23,109.01173
2017-01-27,114.04372
2017-01-31,145.66159
2017-02-04,138.64645
2017-02-08,157.14494
2017-02-12,102.51056
2017-02-16,169.8772
2017-02-20,159.91401
2017-02-24,226.70991
2017-02-28,227.37147
2017-03-04,220.29548
2017-03-08,233.73076
2017-03-12,190.6288
2017-03-16,264.55158
2017-03-20,241.15788
2017-03-24,231.5505
2017-03-28,233.22176
2017-04-01,190.64263
2017-04-05,236.29861
2017-04-09,168.05979
2017-04-13,216.66765
2017-04-17,180.72835
2017-04-21,244.38907
2017-04-25,271.62738
2017-04-29,256.37648
2017-05-03,247.34368
2017-05-07,277.03575
2017-05-11,279.58023
2017-05-15,327.30377
2017-05-19,442.81193
2017-05-23,468.38357
2017-05-27,528.82782
2017-05-31,570.41985
2017-06-04,441.99356
2017-06-08,490.99044
2017-06-12,409.86437
2017-06-16,375.3514
2017-06-20,388.08538
2017-06-24,307.20884
2017-06-28,385.86002
2017-07-02,197.85958
2017-07-06,241.52061
2017-07-10,205.57251
2017-07-14,215.37764
2017-07-18,224.51847
2017-07-22,171.03692
2017-07-26,167.53482
2017-07-30,138.11682
2017-08-03,124.10595
2017-08-07,121.82649
2017-08-11,234.9447
2017-08-15,350.45038
2017-08-19,265.9118
2017-08-23,541.97068
2017-08-27,358.84273
2017-08-31,413.2149
2017-09-04,325.40168
2017-09-08,217.76572
2017-09-12,148.90796
2017-09-16,119.91781
2017-09-20,146.40701
2017-09-24,83.675194
2017-09-28,134.4516
2017-10-02,180.47324
2017-10-06,149.0212
2017-10-10,167.25821
2017-10-14,227.59564
2017-10-18,192.20267
2017-10-22,155.33193
2017-10-26,112.65052
2017-10-30,263.59097
2017-11-03,271.77385
2017-11-07,294.12731
2017-11-11,323.89939
2017-11-15,603.50996
2017-11-19,247.44354
2017-11-23,265.91957
2017-11-27,236.50308
2017-12-01,247.05191
2017-12-05,219.67975
2017-12-09,567.08842
2017-12-13,604.29795
2017-12-17,535.43868
2017-12-21,1128.7617
2017-12-25,689.39441
2017-12-29,785.79505
2018-01-02,649.16498
2018-01-06,694.47791
2018-01-10,720.3257
2018-01-14,491.32446
2018-01-18,656.89754
2018-01-22,314.61254
2018-01-26,209.13222
2018-01-30,160.3009
2018-02-03,146.92777
2018-02-07,123.52109
2018-02-11,61.964583
2018-02-15,64.080055
2018-02-19,50.908112
2018-02-23,73.948106
2018-02-27,50.545787
2018-03-03,37.963799
2018-03-07,34.837706
2018-03-11,39.610384
2018-03-15,36.646248
2018-03-19,30.780649
2018-03-23,26.257673
2018-03-27,27.510281
2018-03-31,20.074476
2018-04-04,24.818994
2018-04-08,21.017343
2018-04-12,35.709209
2018-04-16,25.730631
2018-04-20,29.022964
2018-04-24,65.410864
2018-04-28,41.947072
2018-05-02,38.88684
2018-05-06,31.281958
2018-05-10,26.711779
2018-05-14,35.257741
2018-05-18,70.139952
2018-05-22,26.524133
2018-05-26,22.514081
2018-05-30,22.662138
2018-06-03,15.307404
2018-06-07,20.669936
2018-06-11,24.671019
2018-06-15,23.194533
2018-06-19,83.808654
2018-06-23,31.937985
2018-06-27,32.15886
2018-07-01,16.79289
2018-07-05,19.766005
2018-07-09,19.926065
2018-07-13,19.535142
2018-07-17,24.942097
2018-07-21,17.378191
2018-07-25,26.824173
2018-07-29,15.670777
2018-08-02,25.209038
2018-08-06,17.750486
2018-08-10,20.414518
2018-08-14,26.455825
2018-08-18,16.453316
2018-08-22,24.27418
2018-08-26,27.803006
2018-08-30,24.101016
2018-09-03,19.915983
2018-09-07,27.92195
2018-09-11,23.274704
2018-09-15,15.699957
2018-09-19,17.093355
2018-09-23,14.477378
2018-09-27,23.653506
2018-10-01,21.823347
2018-10-05,21.336723
2018-10-09,16.666319
2018-10-13,13.284765
2018-10-17,18.85008
2018-10-21,12.46404
2018-10-25,17.53994
2018-10-29,19.604176
2018-11-02,18.324718
2018-11-06,19.183928
2018-11-10,16.649203
2018-11-14,25.823371
2018-11-18,18.037467
2018-11-22,39.134218
2018-11-26,38.279012
2018-11-30,40.778122
2018-12-04,31.500092
2018-12-08,19.752363
2018-12-12,22.357791
2018-12-16,14.848753
2018-12-20,27.628066
2018-12-24,23.017151
2018-12-28,17.970689
2019-01-01,11.228704
2019-01-05,12.271076
2019-01-09,24.169787
2019-01-13,14.177094
2019-01-17,23.487596
2019-01-21,19.919075
2019-01-25,24.823392
2019-01-29,23.149801
2019-02-02,18.926185
2019-02-06,21.790518
2019-02-10,13.620755
2019-02-14,26.180398
2019-02-18,29.404101
2019-02-22,39.012806
2019-02-26,35.845171
2019-03-02,25.321537
2019-03-06,38.436843
2019-03-10,19.086683
2019-03-14,37.564377
2019-03-18,22.374805
2019-03-22,27.14702
2019-03-26,36.414956
2019-03-30,54.673729
2019-04-03,142.10299
2019-04-07,85.516445
2019-04-11,115.2851
2019-04-15,78.969722
2019-04-19,78.433017
2019-04-23,96.48121
2019-04-27,54.420927
2019-05-01,65.625219
2019-05-05,62.872304
2019-05-09,106.95655
2019-05-13,112.2005
2019-05-17,227.2666
2019-05-21,202.48141
2019-05-25,128.1188
2019-05-29,187.08363
2019-06-02,118.44554
2019-06-06,122.18994
2019-06-10,101.83002
2019-06-14,117.94955
2019-06-18,116.53826
2019-06-22,122.47915
2019-06-26,184.06504
2019-06-30,104.9186
2019-07-04,83.842084
2019-07-08,67.460561
2019-07-12,67.426687
2019-07-16,62.698463
2019-07-20,50.049917
2019-07-24,49.908861
2019-07-28,26.46571
2019-08-01,46.732468
2019-08-05,42.258181
2019-08-09,65.33403
2019-08-13,75.090478
2019-08-17,35.382502
2019-08-21,52.225873
2019-08-25,21.579042
2019-08-29,33.917443
2019-09-02,28.761247
2019-09-06,37.396384
2019-09-10,37.348681
2019-09-14,21.024719
2019-09-18,34.125887
2019-09-22,20.527289
2019-09-26,32.641729
2019-09-30,41.01329
2019-10-04,27.803676
2019-10-08,27.6592
2019-10-12,20.762424
2019-10-16,29.136478
2019-10-20,15.843448
2019-10-24,28.959925
2019-10-28,37.984154
2019-11-01,40.187744
2019-11-05,43.732325
2019-11-09,29.44261
2019-11-13,34.315164
2019-11-17,21.08123
2019-11-21,36.859442
2019-11-25,32.184933
2019-11-29,32.706494
2019-12-03,25.477341
2019-12-07,18.0566
2019-12-11,24.604261
2019-12-15,20.447817
2019-12-19,28.71547
2019-12-23,18.871074
2019-12-27,17.116338
2019-12-31,14.842119
2020-01-04,12.312165
2020-01-08,30.830811
2020-01-12,14.531643
2020-01-16,23.852474
2020-01-20,17.74334
2020-01-24,16.100824
2020-01-28,22.987378
2020-02-01,17.4816
2020-02-05,25.441408
2020-02-09,19.821787
2020-02-13,35.478586
2020-02-17,25.297701
2020-02-21,23.544495
2020-02-25,24.544829
2020-02-29,18.503956
2020-03-04,24.257371
2020-03-08,16.142387
2020-03-12,59.168293
2020-03-16,61.566269
2020-03-20,79.989943
2020-03-24,44.743578
2020-03-28,28.819996
2020-04-01,26.743271
2020-04-05,13.649409
2020-04-09,23.295954
2020-04-13,16.743795
2020-04-17,25.540781
2020-04-21,23.376222
2020-04-25,27.814174
2020-04-29,51.726602
2020-05-03,57.280313
2020-05-07,88.318231
2020-05-11,88.604424
2020-05-15,161.779
2020-05-19,182.34876
2020-05-23,108.03282
2020-05-27,77.899056
2020-05-31,61.026446
2020-06-04,62.377445
2020-06-08,41.722479
2020-06-12,29.91881
2020-06-16,50.597425
2020-06-20,30.010025
2020-06-24,42.357345
2020-06-28,19.699071
2020-07-02,56.014037
2020-07-06,36.908295
2020-07-10,48.418114
2020-07-14,62.954431
2020-07-18,76.312638
2020-07-22,143.27484
2020-07-26,76.48811
2020-07-30,179.95866
2020-08-03,130.16321
2020-08-07,137.2091
2020-08-11,151.68405
2020-08-15,67.514462
2020-08-19,147.58222
2020-08-23,59.106212
2020-08-27,122.89985
2020-08-31,91.537834
2020-09-04,155.46346
2020-09-08,84.061853
2020-09-12,58.115755
2020-09-16,77.673083
2020-09-20,33.00983
2020-09-24,82.504858
2020-09-28,56.729237
2020-10-02,122.51219
2020-10-06,113.3114
2020-10-10,75.849897
2020-10-14,73.049202
2020-10-18,36.450972
2020-10-22,166.97812
2020-10-26,111.29084
2020-10-30,262.34694
2020-11-03,289.30999
2020-11-07,135.23436
2020-11-11,107.57878
2020-11-15,42.433355
2020-11-19,94.51872
2020-11-23,56.545846
2020-11-27,84.214949
2020-12-01,145.30838
2020-12-05,69.647635
2020-12-09,72.457294
2020-12-13,39.241547
2020-12-17,162.99272
2020-12-21,138.56269
2020-12-25,92.484946
2020-12-29,105.85291
2021-01-02,79.699067
2021-01-06,128.51899
2021-01-10,91.952585
2021-01-14,141.41283
2021-01-18,84.666252
2021-01-22,116.02452
2021-01-26,81.762421
2021-01-30,138.46342
2021-02-03,134.24071
2021-02-07,84.69085
2021-02-11,185.34916
2021-02-15,121.55584
2021-02-19,160.80575
2021-02-23,183.30218
2021-02-27,104.30956
2021-03-03,132.69784
2021-03-07,71.230391
2021-03-11,111.07819
2021-03-15,112.9854
2021-03-19,116.33945
2021-03-23,81.330638
2021-03-27,66.631315
2021-03-31,102.46134
2021-04-04,67.196302
2021-04-08,91.579541
2021-04-12,91.772677
2021-04-16,140.32072
2021-04-20,301.82823
2021-04-24,168.4009
2021-04-28,135.93911
2021-05-02,84.960376
2021-05-06,109.52051
2021-05-10,101.01711
2021-05-14,73.246868
2021-05-18,67.164874
2021-05-22,102.38137
2021-05-26,77.846658
2021-05-30,36.614525
2021-06-03,49.880615
2021-06-07,34.556271
2021-06-11,40.707472
2021-06-15,38.742437
2021-06-19,24.633398
2021-06-23,56.043097
2021-06-27,27.102806
2021-07-01,72.528979
2021-07-05,47.545607
2021-07-09,26.877049
2021-07-13,31.732052
2021-07-17,12.611709
2021-07-21,14.461767
2021-07-25,9.7335257
2021-07-29,14.995056
2021-08-02,13.481516
2021-08-06,14.22966
2021-08-10,13.957605
2021-08-14,10.895739
2021-08-18,15.411591
2021-08-22,11.626183
2021-08-26,11.575345
2021-08-30,12.537301
2021-09-03,18.43387
2021-09-07,18.456047
2021-09-11,10.836635
2021-09-15,17.058682
2021-09-19,8.2479365
2021-09-23,13.782921
2021-09-27,12.663846
2021-10-01,16.25075
2021-10-05,15.293185
2021-10-09,14.686651
2021-10-13,16.827981
2021-10-17,11.342678
2021-10-21,20.276851
2021-10-25,14.023437
2021-10-29,15.656145
2021-11-02,17.500191
2021-11-06,10.765227
2021-11-10,18.414891
2021-11-14,8.6714547
2021-11-18,11.764397
2021-11-22,12.308242
2021-11-26,14.573474
2021-11-30,12.639603
2021-12-04,17.454008
2021-12-08,10.347112
2021-12-12,6.5401876
2021-12-16,10.470707
2021-12-20,10.997373
2021-12-24,12.067906
2021-12-28,17.860682
2022-01-01,9.3132509
2022-01-05,15.839727
2022-01-09,7.8655261
2022-01-13,10.437583
2022-01-17,9.0894615
2022-01-21,12.146521
2022-01-25,10.852287
2022-01-29,12.331016
2022-02-02,12.2771
2022-02-06,10.267598
2022-02-10,19.580598
2022-02-14,11.161085
