DATE,VALUE
2022-07-27,37.369999
2022-07-28,37.580002
2022-07-29,39.209999
2022-08-01,38.400002
2022-08-02,38.310001
2022-08-03,37.209999
2022-08-04,35.830002
2022-08-05,36.540001
2022-08-08,36.73
2022-08-09,37.375
2022-08-10,37.645
2022-08-11,38.939999
2022-08-12,39.235001
2022-08-15,38.470001
2022-08-16,38.380001
2022-08-17,38.700001
2022-08-18,39.740002
2022-08-19,39.73
2022-08-22,39.654999
2022-08-23,41.084999
2022-08-24,41.59
2022-08-25,41.91
2022-08-26,41.419998
2022-08-29,42.044998
2022-08-30,40.619999
2022-08-31,40.25
2022-09-01,39.259998
2022-09-02,39.98
2022-09-06,39.610001
2022-09-07,39.150002
2022-09-08,39.32
2022-09-09,40.299999
2022-09-12,41.040001
2022-09-13,40.005001
2022-09-14,41.134998
2022-09-15,40.075001
2022-09-16,39.220001
2022-09-19,38.82
2022-09-20,38.549999
2022-09-21,37.985001
2022-09-22,37.849998
2022-09-23,35.240002
2022-09-26,34.375
2022-09-27,34.759998
2022-09-28,36.299999
2022-09-29,36.299999
2022-09-30,36.009998
2022-10-03,38.044998
2022-10-04,39.68
2022-10-05,40.5
2022-10-06,41.220001
2022-10-07,40.900002
2022-10-10,40.060001
2022-10-11,39.740002
2022-10-12,40.060001
2022-10-13,41.695
2022-10-14,40.139999
2022-10-17,40.639999
2022-10-18,40.994999
2022-10-19,42.205002
2022-10-20,42.244999
2022-10-21,43.465
2022-10-24,43.669998
2022-10-25,43.715
2022-10-26,44.310001
2022-10-27,44.470001
2022-10-28,44.625
2022-10-31,45
2022-11-01,45.435001
2022-11-02,44.34
2022-11-03,45.16
2022-11-04,45.709999
2022-11-07,46.494999
2022-11-08,46.540001
2022-11-09,44.264999
2022-11-10,45.25
2022-11-11,46.564999
2022-11-14,46.549999
2022-11-15,47.040001
2022-11-16,46.080002
2022-11-17,46.18
2022-11-18,45.814999
2022-11-21,45.195
2022-11-22,46.610001
2022-11-23,46.105
2022-11-25,45.935001
2022-11-28,44.674999
2022-11-29,45.349998
2022-11-30,45.575001
2022-12-01,45.424999
2022-12-02,45.154999
2022-12-05,43.814999
2022-12-06,42.66
2022-12-07,42.560001
2022-12-08,42.369999
2022-12-09,41.34
2022-12-12,42.424999
2022-12-13,43.23
2022-12-14,42.965
2022-12-15,42.705002
2022-12-16,42.18
2022-12-19,41.744999
2022-12-20,42.375
2022-12-21,43.18
2022-12-22,42.185001
2022-12-23,43.529999
2022-12-27,43.994999
2022-12-28,43.009998
2022-12-29,43.459999
2022-12-30,43.735001
2023-01-03,42.200001
2023-01-04,42.195
2023-01-05,42.965
2023-01-06,43.779999
2023-01-09,43.625
2023-01-10,43.935001
2023-01-11,44.07
2023-01-12,44.91
2023-01-13,44.974998
2023-01-17,45.07
2023-01-18,44.244999
2023-01-19,44.794998
2023-01-20,45.240002
2023-01-23,45.299999
2023-01-24,45.125
2023-01-25,45.130001
2023-01-26,46.555
2023-01-27,45.615002
2023-01-30,44.57
2023-01-31,44.965
2023-02-01,44.080002
2023-02-02,43.075001
2023-02-03,42.98
2023-02-06,42.785
2023-02-07,44.174999
2023-02-08,43.779999
2023-02-09,43.404999
2023-02-10,45.105
2023-02-13,44.990002
2023-02-14,45.005001
2023-02-15,44.240002
2023-02-16,43.805
2023-02-17,42.244999
2023-02-21,42.035
2023-02-22,41.755001
2023-02-23,42.384998
2023-02-24,42.330002
2023-02-27,42.455002
2023-02-28,41.845001
2023-03-01,42.669998
2023-03-02,43.044998
2023-03-03,43.630001
2023-03-06,43.650002
2023-03-07,42.889999
2023-03-08,42.450001
2023-03-09,41.849998
2023-03-10,41.314999
2023-03-13,40.474998
2023-03-14,40.875
2023-03-15,38.68
2023-03-16,39.099998
2023-03-17,38.485001
2023-03-20,38.849998
2023-03-21,40.195
2023-03-22,39.34
2023-03-23,38.794998
2023-03-24,38.945
2023-03-27,39.775002
2023-03-28,40.389999
2023-03-29,40.950001
2023-03-30,41.130001
2023-03-31,41.415001
2023-04-03,43.290001
2023-04-04,42.505001
2023-04-05,43.145
2023-04-06,42.490002
2023-04-10,42.830002
2023-04-11,43.235001
2023-04-12,43.264999
2023-04-13,43.535
2023-04-14,43.615002
2023-04-17,43.099998
2023-04-18,43.27
2023-04-19,43.119999
2023-04-20,42.740002
2023-04-21,42.490002
2023-04-24,43.139999
2023-04-25,42.330002
2023-04-26,41.764999
2023-04-27,41.915001
2023-04-28,42.564999
2023-05-01,42.084999
2023-05-02,40.255001
2023-05-03,39.494999
2023-05-04,39.055
2023-05-05,40.115002
2023-05-08,40.115002
2023-05-09,40.130001
2023-05-10,39.674999
2023-05-11,39.200001
2023-05-12,39.259998
2023-05-15,39.459999
2023-05-16,38.490002
2023-05-17,39.23
2023-05-18,39.514999
2023-05-19,39.82
2023-05-22,39.654999
2023-05-23,40.080002
2023-05-24,40.255001
2023-05-25,39.540001
2023-05-26,39.384998
2023-05-30,38.98
2023-05-31,38.294998
2023-06-01,38.77
2023-06-02,39.950001
2023-06-05,39.685001
2023-06-06,40.005001
2023-06-07,41.064999
2023-06-08,40.889999
2023-06-09,40.665001
2023-06-12,40.275002
2023-06-13,40.465
2023-06-14,40.049999
2023-06-15,40.490002
2023-06-16,40.43
2023-06-20,39.18
2023-06-21,39.490002
2023-06-22,38.959999
2023-06-23,38.68
2023-06-26,39.375
2023-06-27,39.465
2023-06-28,39.865002
2023-06-29,40.325001
2023-06-30,40.584999
2023-07-03,40.68
2023-07-05,40.455002
2023-07-06,39.544998
2023-07-07,40.395
2023-07-10,40.709999
2023-07-11,41.605
2023-07-12,41.990002
2023-07-13,41.830002
2023-07-14,40.724998
2023-07-17,40.645
2023-07-18,41.055
2023-07-19,41.294998
2023-07-20,41.779999
2023-07-21,42.150002
2023-07-24,42.830002
2023-07-25,43.055
2023-07-26,43.07
2023-07-27,42.794998
2023-07-28,42.924999
2023-07-31,43.740002
2023-08-01,43.535
2023-08-02,42.965
2023-08-03,43.400002
2023-08-04,43.459999
2023-08-07,43.509998
2023-08-08,43.724998
2023-08-09,44.275002
2023-08-10,44.27
2023-08-11,44.950001
2023-08-14,44.759998
2023-08-15,43.830002
2023-08-16,43.450001
2023-08-17,43.970001
2023-08-18,44.404999
2023-08-21,44.125
2023-08-22,43.785
2023-08-23,43.674999
2023-08-24,43.375
2023-08-25,43.794998
2023-08-28,44.09
2023-08-29,44.209999
2023-08-30,44.43
2023-08-31,44.459999
2023-09-01,45.369999
2023-09-05,45.610001
2023-09-06,45.630001
2023-09-07,45.584999
2023-09-08,46.025002
2023-09-11,45.419998
2023-09-12,46.490002
2023-09-13,46.139999
2023-09-14,46.68
2023-09-15,46.005001
2023-09-18,46.055
2023-09-19,45.625
2023-09-20,45.200001
2023-09-21,44.580002
2023-09-22,44.654999
2023-09-25,45.215
2023-09-26,44.955002
