DATE,VALUE
2025-07-08,2.1537776e+12
2025-07-09,2.1670494e+12
2025-07-10,2.2152109e+12
2025-07-11,2.3032924e+12
2025-07-12,2.3386122e+12
2025-07-13,2.335486e+12
2025-07-14,2.3690504e+12
2025-07-15,2.3838258e+12
2025-07-16,2.3412234e+12
2025-07-17,2.3631946e+12
2025-07-18,2.3762374e+12
2025-07-19,2.3471653e+12
2025-07-20,2.3453983e+12
2025-07-21,2.3337573e+12
2025-07-22,2.3373655e+12
2025-07-23,2.3875168e+12
2025-07-24,2.3599319e+12
2025-07-25,2.3547645e+12
2025-07-26,2.3388556e+12
2025-07-27,2.3469595e+12
2025-07-28,2.3765248e+12
2025-07-29,2.3494729e+12
2025-07-30,2.3451265e+12
2025-07-31,2.343718e+12
2025-08-01,2.3021992e+12
2025-08-02,2.2536099e+12
2025-08-03,2.240414e+12
2025-08-04,2.2728021e+12
2025-08-05,2.2923952e+12
2025-08-06,2.2715833e+12
2025-08-07,2.289295e+12
2025-08-08,2.3377329e+12
2025-08-09,2.3230265e+12
2025-08-10,2.3188159e+12
2025-08-11,2.3740973e+12
2025-08-12,2.3640606e+12
2025-08-13,2.3928544e+12
2025-08-14,2.4588952e+12
2025-08-15,2.3600437e+12
2025-08-16,2.3352904e+12
2025-08-17,2.3394657e+12
2025-08-18,2.3406483e+12
2025-08-19,2.313557e+12
2025-08-20,2.2454199e+12
2025-08-21,2.2744713e+12
2025-08-22,2.2381215e+12
2025-08-23,2.3261748e+12
2025-08-24,2.2967861e+12
2025-08-25,2.2596632e+12
2025-08-26,2.1944537e+12
2025-08-27,2.2270257e+12
2025-08-28,2.2152553e+12
2025-08-29,2.2394229e+12
2025-08-30,2.1602787e+12
2025-08-31,2.1661657e+12
2025-09-01,2.155695e+12
2025-09-02,2.1741005e+12
2025-09-03,2.2125952e+12
2025-09-04,2.2253659e+12
2025-09-05,2.2040519e+12
2025-09-06,2.2040456e+12
2025-09-07,2.1952887e+12
2025-09-08,2.2137645e+12
2025-09-09,2.2317635e+12
2025-09-10,2.2220268e+12
2025-09-11,2.2702413e+12
2025-09-12,2.2997643e+12
2025-09-13,2.3143474e+12
2025-09-14,2.310166e+12
2025-09-15,2.2974591e+12
2025-09-16,2.2979776e+12
2025-09-17,2.3253269e+12
2025-09-18,2.3215837e+12
2025-09-19,2.3337053e+12
2025-09-20,2.303469e+12
2025-09-21,2.3053719e+12
2025-09-22,2.2973321e+12
2025-09-23,2.2459291e+12
2025-09-24,2.2326935e+12
2025-09-25,2.2577412e+12
2025-09-26,2.1719503e+12
2025-09-27,2.1858668e+12
2025-09-28,2.1852032e+12
2025-09-29,2.2357989e+12
2025-09-30,2.2783625e+12
2025-10-01,2.2721376e+12
2025-10-02,2.3595696e+12
2025-10-03,2.3995242e+12
2025-10-04,2.4369569e+12
2025-10-05,2.4388322e+12
2025-10-06,2.4612219e+12
2025-10-07,2.4860731e+12
2025-10-08,2.4219384e+12
2025-10-09,2.4590036e+12
2025-10-10,2.4232887e+12
2025-10-11,2.2656598e+12
2025-10-12,2.211404e+12
2025-10-13,2.2947245e+12
2025-10-14,2.2968635e+12
2025-10-15,2.2575452e+12
2025-10-16,2.2077421e+12
2025-10-17,2.1549645e+12
2025-10-18,2.1230179e+12
2025-10-19,2.1355755e+12
2025-10-20,2.1653679e+12
2025-10-21,2.2055714e+12
2025-10-22,2.1624106e+12
2025-10-23,2.1457732e+12
2025-10-24,2.1939018e+12
2025-10-25,2.2133064e+12
2025-10-26,2.2248611e+12
2025-10-27,2.2836913e+12
