DATE,VALUE
2015-03-28,79.338778
2015-04-28,76.348513
2015-05-28,92.511046
2015-06-28,55.167703
2015-07-28,65.529412
2015-08-28,74.127543
2015-09-28,109.88076
2015-10-28,113.48819
2015-11-28,85.506656
2015-12-28,122.11694
2016-01-28,102.09165
2016-02-28,73.35368
2016-03-28,72.261895
2016-04-28,80.259466
2016-05-28,98.286714
2016-06-28,104.76588
2016-07-28,73.674656
2016-08-28,71.650778
2016-09-28,92.695792
2016-10-28,63.520782
2016-11-28,286.23254
2016-12-28,186.71678
2017-01-28,276.85303
2017-02-28,203.72556
2017-03-28,210.05809
2017-04-28,223.79448
2017-05-28,212.19282
2017-06-28,211.44545
2017-07-28,208.43965
2017-08-28,150.79602
2017-09-28,122.39503
2017-10-28,142.85242
2017-11-28,160.55228
2017-12-28,126.43358
2018-01-28,176.32515
2018-02-28,118.04142
2018-03-28,142.86228
2018-04-28,150.13511
2018-05-28,146.35083
2018-06-28,136.1934
2018-07-28,166.43497
2018-08-28,126.21882
2018-09-28,83.156907
2018-10-28,169.30315
2018-11-28,172.40252
2018-12-28,138.47946
2019-01-28,269.81628
2019-02-28,203.78069
2019-03-28,156.60441
2019-04-28,165.92594
2019-05-28,172.94318
2019-06-28,199.30867
2019-07-28,210.6219
2019-08-28,309.26088
2019-09-28,338.7826
2019-10-28,208.16154
2019-11-28,339.07547
2019-12-28,310.46201
