DATE,VALUE
2010-07-18,0.00058655855
2010-07-19,0.00058996879
2010-07-20,0.00059906271
2010-07-21,0.00062577613
2010-07-22,0.0006206608
2010-07-23,0.00062748125
2010-07-24,0.00062991712
2010-07-25,0.00065866044
2010-07-26,0.0006922755
2010-07-27,0.00071153968
2010-07-28,0.00071489527
2010-07-29,0.00074711564
2010-07-30,0.00077187757
2010-07-31,0.00081283774
2010-08-01,0.00085692918
2010-08-02,0.00089714059
2010-08-03,0.00093846241
2010-08-04,0.00099351188
2010-08-05,0.001028554
2010-08-06,0.0010481998
2010-08-07,0.0010616434
2010-08-08,0.0010930758
2010-08-09,0.0011140368
2010-08-10,0.0011457732
2010-08-11,0.0012067152
2010-08-12,0.0012587817
2010-08-13,0.0013230438
2010-08-14,0.0014421178
2010-08-15,0.0014728075
2010-08-16,0.0014951346
2010-08-17,0.0014917962
2010-08-18,0.00145426
2010-08-19,0.001434591
2010-08-20,0.0014964666
2010-08-21,0.0014685031
2010-08-22,0.0015409032
2010-08-23,0.0016315446
2010-08-24,0.0017496531
2010-08-25,0.0018636415
2010-08-26,0.0019708363
2010-08-27,0.0019918398
2010-08-28,0.0020386376
2010-08-29,0.0020184916
2010-08-30,0.001975225
2010-08-31,0.0019877621
2010-09-01,0.0019537583
2010-09-02,0.0019221286
2010-09-03,0.0019104185
2010-09-04,0.00192882
2010-09-05,0.0019338386
2010-09-06,0.0019488945
2010-09-07,0.0019087456
2010-09-08,0.0019557523
2010-09-09,0.0019530448
2010-09-10,0.0020173022
2010-09-11,0.002020599
2010-09-12,0.0020831834
2010-09-13,0.0021459997
2010-09-14,0.0022666875
2010-09-15,0.0022803439
2010-09-16,0.0024410393
2010-09-17,0.0025003435
2010-09-18,0.0026476476
2010-09-19,0.0028128104
2010-09-20,0.0029856728
2010-09-21,0.0030209644
2010-09-22,0.0031262255
2010-09-23,0.0032836155
2010-09-24,0.0034472708
2010-09-25,0.0035037247
2010-09-26,0.0035048722
2010-09-27,0.0035689106
2010-09-28,0.0037072307
2010-09-29,0.0038590088
2010-09-30,0.0037993098
2010-10-01,0.0037826982
2010-10-02,0.0036267214
2010-10-03,0.0035535215
2010-10-04,0.0035309083
2010-10-05,0.0034148226
2010-10-06,0.0034395933
2010-10-07,0.0034891348
2010-10-08,0.0034891348
2010-10-09,0.003694378
2010-10-10,0.0038925439
2010-10-11,0.003913776
2010-10-12,0.0040356715
2010-10-13,0.0040813997
2010-10-14,0.0042732943
2010-10-15,0.004382878
2010-10-16,0.0047778421
2010-10-17,0.0051464082
2010-10-18,0.0055045519
2010-10-19,0.0058834621
2010-10-20,0.006208883
2010-10-21,0.0064406923
2010-10-22,0.0066742614
2010-10-23,0.0067294011
2010-10-24,0.0069131735
2010-10-25,0.0071630693
2010-10-26,0.0076062232
2010-10-27,0.0078583188
2010-10-28,0.0081313869
2010-10-29,0.0085293058
2010-10-30,0.0090113072
2010-10-31,0.0093141999
2010-11-01,0.0089333489
2010-11-02,0.0083288918
2010-11-03,0.0079483822
2010-11-04,0.0075823568
2010-11-05,0.0072735861
2010-11-06,0.0067551649
2010-11-07,0.0063454786
2010-11-08,0.00678279
2010-11-09,0.0071575708
2010-11-10,0.0076388451
2010-11-11,0.0081757921
2010-11-12,0.0083050462
2010-11-13,0.0087923225
2010-11-14,0.0093930288
2010-11-15,0.0094753601
2010-11-16,0.0096050424
2010-11-17,0.0098931282
2010-11-18,0.010300024
2010-11-19,0.010680181
2010-11-20,0.010369801
2010-11-21,0.010081222
2010-11-22,0.010387255
2010-11-23,0.010484973
2010-11-24,0.010622033
2010-11-25,0.010575169
2010-11-26,0.011011258
2010-11-27,0.01164557
2010-11-28,0.011962726
2010-11-29,0.012418638
2010-11-30,0.013129283
2010-12-01,0.013566983
2010-12-02,0.013965039
2010-12-03,0.01424591
2010-12-04,0.015131913
2010-12-05,0.016213799
2010-12-06,0.016952292
2010-12-07,0.017640689
2010-12-08,0.018223659
2010-12-09,0.018710052
2010-12-10,0.019105904
2010-12-11,0.019530519
2010-12-12,0.019767805
2010-12-13,0.019451266
2010-12-14,0.019688552
2010-12-15,0.020379587
2010-12-16,0.020760477
2010-12-17,0.021096464
2010-12-18,0.020848895
2010-12-19,0.021078781
2010-12-20,0.021397085
2010-12-21,0.021958377
2010-12-22,0.021774529
2010-12-23,0.02174654
2010-12-24,0.021905051
2010-12-25,0.022570085
2010-12-26,0.022347577
2010-12-27,0.023006167
2010-12-28,0.022953979
2010-12-29,0.023121221
2010-12-30,0.023622948
2010-12-31,0.023915621
2011-01-01,0.02418739
2011-01-02,0.024814547
2011-01-03,0.024939701
2011-01-04,0.024725401
2011-01-05,0.024900701
2011-01-06,0.024686401
2011-01-07,0.025159785
2011-01-08,0.025377189
2011-01-09,0.025555268
