DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1972,888203.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1973,874546.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1974,868882.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1975,827852.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1976,781638.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1977,741103.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1978,709043.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1979,670221.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1980,640401.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1981,623103.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1982,619097.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1983,601928.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1984,587871.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1985,577345.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1986,555445.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1987,551539.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1988,569698.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1989,560688.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1990,569255.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1991,562787.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1992,567841.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1993,549484.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1994,533050.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1995,525609.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1996,528103.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1997,534462.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1998,531548.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,1999,537242.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2000,543039.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2001,535282.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2002,538198.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2003,544063.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2004,562599.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2005,554022.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2006,560010.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2007,563933.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2008,576659.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2009,568857.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2010,561944.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2011,546585.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2012,534186.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2013,514308.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2014,502596.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2015,485780.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2016,473438.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2017,458151.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2018,439747.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2019,420084.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2020,404892.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2021,400249.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2022,393333.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2023,379890.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2024,369944.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,LBIRTH,IT,2025,355435.0,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1960,24583800.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1961,24748900.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1962,24914850.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1963,25093650.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1964,25297350.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1965,25507850.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1966,25705500.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1967,25888900.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1968,26048400.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1969,26191150.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1970,26325350.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1971,26444878.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1972,26588093.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1973,26758622.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1974,26923355.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1975,27072036.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1976,27193391.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1977,27293583.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1978,27373595.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1979,27434260.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1980,27472200.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1981,27486321.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1982,27493811.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1983,27498138.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1984,27498579.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1985,27500621.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1986,27496805.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1987,27494505.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1988,27503353.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1989,27519484.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1990,27537600.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1991,27550667.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1992,27563010.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1993,27574224.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1994,27572677.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1995,27564629.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1996,27563534.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1997,27569176.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1998,27567663.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,1999,27563368.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2000,27569657.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2002,27637669.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2012,29142123.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2013,29217710.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2014,29234918.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2015,29210680.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2016,29185849.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2017,29167562.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2018,29143832.0,b,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2019,29090646.0,b,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2020,28958161.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2021,28842591.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2022,28816894.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2023,28830780.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MAVG,IT,2024,28859223.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1960,255291.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1961,250098.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1962,270730.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1963,274803.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1964,262282.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1965,275437.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1966,265056.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1967,270768.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1968,282400.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1969,288594.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1970,276663.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1971,278093.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1972,279192.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1973,289377.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1974,282883.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1975,294941.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1976,293078.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1977,291339.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1978,289269.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1979,287633.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1980,294455.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1981,289251.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1982,282597.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1983,295853.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1984,282004.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1985,286799.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1986,284788.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1987,279120.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1988,281149.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1989,277597.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1990,280664.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1991,286382.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1992,281335.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1993,283427.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1994,284895.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1995,284764.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1996,282480.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1997,282393.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1998,286324.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,1999,280651.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2000,277884.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2012,295255.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2013,290354.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2014,289180.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2015,307964.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2016,295775.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2017,309505.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2018,302495.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2019,303652.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2020,359418.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2021,340210.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2022,342306.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2023,322615.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MDEATH,IT,2024,314404.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2011,368452.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2012,463253.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2013,406514.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2014,318004.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2015,323916.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2016,358975.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2017,372165.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2018,386210.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2019,398158.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2020,213950.0,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2021,411641.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2022,589190.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2023,582080.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2024,633205.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGT,IT,2025,584073.0,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2011,6.1,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2012,7.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2013,6.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2014,5.3,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2015,5.4,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2016,6.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2017,6.2,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2018,6.5,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2019,6.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2020,3.6,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2021,7.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2022,10.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2023,9.9,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2024,10.7,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MIGTRT,IT,2025,9.9,p,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1960,24498900.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1961,24668700.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1962,24829100.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1963,25000600.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1964,25186700.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1965,25408000.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1966,25607700.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1967,25803300.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1968,25974500.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1969,26122300.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1970,26260000.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1971,26390700.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1972,26499055.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1973,26677131.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1974,26840113.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1975,27006597.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1976,27137474.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1977,27249308.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1978,27337858.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1979,27409332.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1980,27459187.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1981,27485213.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1982,27487428.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1983,27500193.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1984,27496083.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1985,27501075.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1986,27500167.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1987,27493442.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1988,27495567.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1989,27511139.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1990,27527829.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1991,27547371.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1992,27553963.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1993,27572056.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1994,27576391.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1995,27568963.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1996,27560294.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1997,27566774.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1998,27571578.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,1999,27563748.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2000,27562988.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2002,27588289.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2003,27687048.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2004,27903719.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2005,28128308.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2006,28250293.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2007,28354758.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2008,28584441.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2009,28781255.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2010,28903027.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2011,29014829.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2012,29090347.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2013,29193899.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2014,29241521.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2015,29228315.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2016,29193044.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2017,29178654.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2018,29156469.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2019,29131195.0,b,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2020,29050096.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2021,28866226.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2022,28818956.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2023,28814832.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2024,28846728.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MJAN,IT,2025,28871717.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2002,276512.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2003,279517.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2004,288850.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2005,285697.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2006,288501.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2007,290330.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2008,296138.0,,
ESTAT:DEMO_GIND(1.0),21/07/26 23:00:00,A,MLBIRTH,IT,2009,292767.0,,
