DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2018,292675,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2019,293433,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2020,294436,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2021,296010,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2022,297583,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2023,301250,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2024,301951,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT11,2025,301790,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2014,1625485,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2015,1636778,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2016,1653691,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2017,1665753,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2018,1670668,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2019,1677542,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2020,1684287,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2021,1690879,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2022,1698796,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2023,1718373,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2024,1723723,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT12,2025,1727514,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2014,1766746,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2015,1797337,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2016,1840226,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2017,1867582,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2018,1888776,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2019,1897491,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2020,1911191,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2021,1920949,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2022,1931593,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2023,1982097,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2024,2005760,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT13,2025,2028289,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2014,555881,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2015,557641,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2016,560482,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2017,561077,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2018,560898,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2019,560939,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2020,561293,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2021,562089,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2022,564513,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2023,568984,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2024,569744,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT21,2025,570095,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2014,1215246,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2015,1221570,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2016,1232012,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2017,1237298,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2018,1240214,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2019,1243052,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2020,1246395,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2021,1247077,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2022,1252922,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2023,1265198,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2024,1269801,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT22,2025,1271716,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2014,1425422,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2015,1437251,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2016,1453948,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2017,1465045,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2018,1473576,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2019,1482095,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2020,1490279,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2021,1495608,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2022,1505140,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2023,1522825,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2024,1530349,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT31,2025,1535519,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2014,534270,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2015,538575,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2016,545815,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2017,549263,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2018,552579,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2019,555221,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2020,558410,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2021,560710,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2022,562606,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2023,568346,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2024,571479,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT32,2025,572846,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2014,722038,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2015,728826,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2016,739139,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2017,746153,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2018,751140,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2019,754705,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2020,757634,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2021,760105,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2022,764102,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2023,771304,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2024,775970,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT33,2025,777660,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2014,375282,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2015,378592,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2016,384147,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2017,388752,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2018,391741,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2019,394297,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2020,397139,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2021,399237,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2022,401674,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2023,406395,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2024,409973,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,AT34,2025,411784,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2014,1172751,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2015,1184101,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2016,1201285,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2017,1199095,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2018,1205492,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2019,1215290,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2020,1223364,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2021,1226329,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2022,1228655,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2023,1253178,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2024,1264371,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE10,2025,1271709,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2014,1806634,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2015,1817033,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2016,1828927,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2017,1838863,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2018,1849523,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2019,1860470,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2020,1873095,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2021,1879318,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2022,1890627,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2023,1915921,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2024,1932876,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE21,2025,1947973,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2014,857844,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2015,861380,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2016,866970,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2017,869664,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2018,872739,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2019,875842,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2020,880602,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2021,883228,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2022,888913,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2023,898619,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2024,904311,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE22,2025,909455,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2014,1471126,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2015,1479049,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2016,1489084,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2017,1498483,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2018,1506232,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2019,1516283,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2020,1526486,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2021,1533876,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2022,1545469,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2023,1563346,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2024,1575007,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE23,2025,1586436,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2014,1108408,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2015,1114590,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2016,1122600,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2017,1130644,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2018,1138546,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2019,1146643,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2020,1156470,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2021,1163186,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2022,1173956,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2023,1188079,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2024,1197691,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE24,2025,1205743,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2014,1177935,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2015,1180957,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2016,1184418,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2017,1188407,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2018,1192254,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2019,1196995,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2020,1202352,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2021,1205101,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2022,1210822,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2023,1222004,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2024,1228984,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE25,2025,1234664,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2014,391609,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2015,394344,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2016,397745,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2017,399735,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2018,401508,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2019,404270,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2020,406794,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2021,408325,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2022,410619,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2023,413959,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2024,415265,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE31,2025,416504,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2014,1334423,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2015,1337780,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2016,1341267,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2017,1342053,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2018,1343756,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2019,1346082,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2020,1350295,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2021,1349861,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2022,1354667,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2023,1361026,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2024,1364549,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE32,2025,1369741,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2014,1095661,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2015,1098903,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2016,1103490,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2017,1106039,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2018,1108371,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2019,1110068,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2020,1113943,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2021,1113324,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2022,1116087,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2023,1122360,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2024,1126993,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE33,2025,1131687,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2014,278219,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2015,280261,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2016,283257,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2017,284617,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2018,285010,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2019,286685,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2020,289606,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2021,291730,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2022,294400,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2023,297654,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2024,298691,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE34,2025,299812,,
ESTAT:TGS00096(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,BE35,2014,486230,,
