DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2011,54,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2012,53,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2013,54,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2014,55,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2015,56,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2016,57,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2017,57,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2018,59,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2019,61,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2020,60,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2021,60,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2022,63,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2023,66,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2024,69,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IS,2025,70,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2009,8310,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2010,8302,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2011,8327,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2012,8529,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2013,8458,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2014,8461,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2015,8335,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2016,8371,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2017,8342,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2018,8251,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2019,8174,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2020,7739,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2021,7798,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2022,7789,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2023,7818,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2024,7812,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,IT,2025,7697,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2009,593,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2010,599,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2011,577,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2012,567,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2013,553,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2014,545,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2015,533,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2016,523,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2017,506,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2018,497,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2019,494,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2020,489,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2021,483,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2022,508,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2023,509,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2024,509,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LT,2025,510,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2009,83,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2010,86,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2011,88,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2012,93,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2013,95,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2014,98,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2015,103,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2016,105,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2017,111,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2018,114,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2019,115,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2020,119,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2021,121,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2022,125,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2023,128,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2024,130,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LU,2025,133,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2009,394,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2010,389,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2011,377,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2012,374,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2013,364,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2014,352,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2015,348,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2016,346,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2017,339,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2018,336,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2019,329,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2020,327,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2021,310,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2022,313,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2023,306,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2024,302,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,LV,2025,305,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2011,88,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2012,90,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2013,90,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2014,94,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2015,95,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2016,93,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2017,93,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2018,94,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2019,95,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,ME,2020,90,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2009,282,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2010,288,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2011,293,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2012,288,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2013,297,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2014,299,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2015,294,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2016,292,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2017,295,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2018,298,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2019,311,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2020,307,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2021,259,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2022,256,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2023,257,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2024,253,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MK,2025,255,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2009,41,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2010,42,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2011,45,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2012,50,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2013,54,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2014,57,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2015,60,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2016,64,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2017,69,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2018,75,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2019,80,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2020,85,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2021,88,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2022,94,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2023,100,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2024,105,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,MT,2025,110,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2009,2851,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2010,2855,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2011,2828,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2012,2843,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2013,2851,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2014,2812,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2015,2800,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2016,2797,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2017,2792,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2018,2797,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2019,2823,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2020,2830,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2021,2840,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2022,2873,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2023,2909,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2024,2917,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NL,2025,2912,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2009,835,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2010,839,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2011,845,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2012,850,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2013,861,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2014,868,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2015,876,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2016,886,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2017,891,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2018,899,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2019,902,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2020,906,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2021,898,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2022,905,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2023,914,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2024,921,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,NO,2025,921,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2009,6198,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2010,6026,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2011,6035,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2012,6071,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2013,6032,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2014,6023,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2015,6017,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2016,5936,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2017,5913,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2018,5931,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2019,6079,b,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2020,6066,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2021,6309,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2022,6373,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2023,6414,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2024,6385,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PL,2025,6425,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2009,1863,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2010,1902,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2011,1926,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2012,1925,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2013,1918,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2014,1910,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2015,1897,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2016,1889,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2017,1881,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2018,1866,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2019,1864,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2020,1831,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2021,1844,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2022,1855,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2023,1869,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2024,1885,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,PT,2025,1934,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2009,2786,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2010,2748,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2011,2746,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2012,2738,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2013,2725,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2014,2750,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2015,2768,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2016,2757,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2017,2807,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2018,2776,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2019,2787,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2020,2775,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2021,2780,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2022,2860,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2023,2750,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2024,2793,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RO,2025,2633,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RS,2010,1070,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RS,2011,1026,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RS,2012,1014,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RS,2013,1055,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RS,2014,1066,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RS,2015,1052,,
ESTAT:LFSI_EMP_A(1.0),11/06/26 23:00:00,A,ACT,F,Y25-54,THS_PER,RS,2016,1061,,
