DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2014,94.797,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2015,94.697,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2016,95.895,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2017,96.162,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2018,96.143,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2019,95.731,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2020,96.056,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2021,98.278,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2022,99.084,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2023,100.079,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2024,101.566,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P3_S13,IT,2025,102.144,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,1995,83.845,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,1996,84.905,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,1997,87.631,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,1998,90.258,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,1999,92.622,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2000,95.292,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2001,96.628,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2002,96.906,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2003,97.642,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2004,98.68,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2006,101.155,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2007,102.256,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2008,101.342,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2009,100.224,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2010,101.014,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2011,100.727,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2012,97.347,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2013,95.335,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2014,95.741,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2015,97.387,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2016,98.107,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2017,99.272,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2018,99.877,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2019,99.77,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2020,90.772,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2021,95.823,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2022,100.096,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2023,100.779,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2024,101.879,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P41,IT,2025,102.84,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,1995,75.711,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,1996,77.384,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,1997,79.115,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,1998,82.253,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,1999,86.045,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2000,91.984,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2001,94.206,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2002,97.612,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2003,96.747,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2004,98.352,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2006,102.61,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2007,104.244,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2008,100.792,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2009,90.325,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2010,90.288,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2011,88.906,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2012,80.157,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2013,74.763,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2014,73.148,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2015,74.574,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2016,77.443,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2017,79.967,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2018,82.59,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2019,83.894,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2020,77.933,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2021,94.722,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2022,101.695,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2023,111.973,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2024,108.545,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P51G,IT,2025,112.312,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,1995,78.819,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,1996,78.432,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,1997,81.04,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,1998,83.85,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,1999,87.955,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2000,92.955,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2001,95.199,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2002,99.227,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2003,98.652,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2004,100.265,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2006,105.249,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2007,107.783,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2008,103.469,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2009,87.462,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2010,92.697,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2011,92.064,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2012,77.705,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2013,73.311,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2014,74.008,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2015,75.253,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2016,79.054,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2017,82.461,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2018,85.615,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2019,84.809,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2020,76.371,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2021,97.938,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2022,108.476,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2023,107.539,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2024,105.879,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P5G,IT,2025,108.368,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,1995,76.471,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,1996,77.625,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,1997,81.453,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,1998,83.531,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,1999,82.671,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2000,92.625,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2001,95.095,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2002,92.389,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2003,91.247,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2004,96.862,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2006,108.184,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2007,114.922,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2008,111.153,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2009,91.333,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2010,101.884,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2011,106.909,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2012,108.869,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2013,109.139,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2014,111.911,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2015,116.372,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2016,119.093,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2017,125.485,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2018,128.157,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2019,129.729,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2020,111.944,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2021,127.711,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2022,140.319,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2023,140.061,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2024,139.432,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P6,IT,2025,141.159,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,1995,74.704,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,1996,76.62,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,1997,79.436,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,1998,81.345,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,1999,81.314,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2000,91.374,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2001,93.962,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2002,91.507,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2003,90.916,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2004,96.766,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2006,108.209,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2007,115.942,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2008,113.891,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2009,92.423,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2010,103.632,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2011,109.643,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2012,110.85,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2013,111.458,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2014,114.509,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2015,119.329,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2016,121.576,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2017,127.377,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2018,129.513,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2019,130.215,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2020,117.943,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2021,134.188,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2022,142.273,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2023,139.962,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2024,138.628,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P61,IT,2025,139.551,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,1995,83.909,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,1996,81.681,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,1997,89.799,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,1998,92.582,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,1999,88.272,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2000,97.797,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2001,99.763,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2002,96.007,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2003,92.575,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2004,97.245,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2006,108.084,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2007,110.856,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2008,100.18,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2009,86.983,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2010,94.964,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2011,96.1,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2012,101.07,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2013,99.983,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2014,101.651,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2015,104.689,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2016,109.276,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2017,117.996,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2018,122.818,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2019,127.908,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2020,87.726,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2021,101.565,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2022,132.87,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2023,141.625,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2024,144.046,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P62,IT,2025,149.172,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,1995,64.51,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,1996,63.716,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,1997,70.408,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,1998,76.871,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,1999,80.326,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2000,89.08,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2001,91.195,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2002,91.769,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2003,92.452,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2004,96.612,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2006,108.09,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2007,113.875,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2008,109.189,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2009,94.574,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2010,105.907,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2011,106.068,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2012,97.413,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2013,94.787,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2014,98.212,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2015,104.422,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2016,108.522,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2017,114.834,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2018,118.237,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2019,116.906,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2020,102.316,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2021,118.636,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2022,133.917,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2023,131.407,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2024,130.058,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P7,IT,2025,134.791,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,1995,63.108,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,1996,61.8,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,1997,68.669,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,1998,74.725,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,1999,79.031,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2000,88.633,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2001,90.123,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2002,90.648,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2003,91.853,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2004,97.101,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2005,100.0,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2006,107.903,,
ESTAT:NAMA_10_GDP(1.0),22/07/26 23:00:00,A,CLV_I05,P71,IT,2007,112.351,,
