DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1960,25526600.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1961,25705200.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1962,25869700.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1963,26059500.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1964,26257200.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1965,26498800.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1966,26710200.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1967,26916800.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1968,27106400.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1969,27268300.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1970,27425300.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1971,27567700.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1972,27689524.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1973,27896980.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1974,28088587.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1975,28286439.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1976,28451492.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1977,28598245.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1978,28725411.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1979,28837685.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1980,28929293.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1981,28994072.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1982,29036636.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1983,29062838.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1984,29069034.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1985,29087244.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1986,29097656.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1987,29101045.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1988,29113808.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1989,29138062.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1990,29166531.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1991,29196748.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1992,29218960.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1993,29249194.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1994,29266001.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1995,29275445.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1996,29283903.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1997,29309590.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1998,29332801.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,1999,29345361.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2000,29360536.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2001,29384366.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2002,29404981.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2003,29499330.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2004,29708271.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2005,29916060.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2006,30038703.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2007,30155967.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2008,30417328.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2009,30639337.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2010,30787289.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2011,30933668.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2012,31014838.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2013,31083410.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2014,31104396.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2015,31067182.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2016,30970668.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2017,30888080.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2018,30781300.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2019,30685478.0,b,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2020,30591392.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2021,30369987.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2022,30211177.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2023,30182369.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2024,30124502.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,F,IT,2025,30071747.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1960,24498900.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1961,24668700.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1962,24829100.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1963,25000600.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1964,25186700.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1965,25408000.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1966,25607700.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1967,25803300.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1968,25974500.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1969,26122300.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1970,26260000.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1971,26390700.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1972,26499055.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1973,26677131.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1974,26840113.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1975,27006597.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1976,27137474.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1977,27249308.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1978,27337858.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1979,27409332.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1980,27459187.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1981,27485213.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1982,27487428.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1983,27500193.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1984,27496083.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1985,27501075.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1986,27500167.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1987,27493442.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1988,27495567.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1989,27511139.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1990,27527829.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1991,27547371.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1992,27553963.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1993,27572056.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1994,27576391.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1995,27568963.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1996,27560294.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1997,27566774.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1998,27571578.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,1999,27563748.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2000,27562988.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2001,27576326.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2002,27588289.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2003,27687048.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2004,27903719.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2005,28128308.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2006,28250293.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2007,28354758.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2008,28584441.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2009,28781255.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2010,28903027.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2011,29014829.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2012,29090347.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2013,29193899.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2014,29241521.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2015,29228315.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2016,29193044.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2017,29178654.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2018,29156469.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2019,29131195.0,b,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2020,29050096.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2021,28866226.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2022,28818956.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2023,28814832.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2024,28846728.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,M,IT,2025,28871717.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1960,50025500.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1961,50373900.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1962,50698800.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1963,51060100.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1964,51443900.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1965,51906800.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1966,52317900.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1967,52720100.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1968,53080900.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1969,53390600.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1970,53685300.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1971,53958400.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1972,54188579.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1973,54574111.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1974,54928700.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1975,55293036.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1976,55588966.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1977,55847553.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1978,56063269.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1979,56247017.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1980,56388480.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1981,56479285.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1982,56524064.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1983,56563031.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1984,56565117.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1985,56588319.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1986,56597823.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1987,56594487.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1988,56609375.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1989,56649201.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1990,56694360.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1991,56744119.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1992,56772923.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1993,56821250.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1994,56842392.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1995,56844408.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1996,56844197.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1997,56876364.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1998,56904379.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,1999,56909109.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2000,56923524.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2001,56960692.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2002,56993270.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2003,57186378.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2004,57611990.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2005,58044368.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2006,58288996.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2007,58510725.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2008,59001769.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2009,59420592.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2010,59690316.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2011,59948497.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2012,60105185.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2013,60277309.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2014,60345917.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2015,60295497.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2016,60163712.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2017,60066734.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2018,59937769.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2019,59816673.0,b,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2020,59641488.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2021,59236213.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2022,59030133.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2023,58997201.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2024,58971230.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,TOTAL,T,IT,2025,58943464.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1960,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1961,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1962,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1963,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1964,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1965,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1966,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1967,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1968,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1969,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1970,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1971,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1972,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1973,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1974,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1975,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1976,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1977,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1978,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1979,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1980,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1981,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1982,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1983,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1984,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1985,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1986,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1987,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1988,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1989,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1990,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1991,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1992,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1993,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1994,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1995,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1996,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1997,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1998,0.0,,
ESTAT:DEMO_PJAN(1.0),09/07/26 11:00:00,A,NR,UNK,F,IT,1999,0.0,,
