DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2014,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2015,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2016,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2017,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2018,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2019,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2020,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2021,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2022,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2023,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2024,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2025,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC14,2026,2261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2013,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2014,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2015,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2016,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2017,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2018,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2019,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2020,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2021,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2022,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2023,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2024,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2025,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC15,2026,1340.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2013,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2014,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2015,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2016,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2017,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2018,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2019,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2020,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2021,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2022,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2023,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2024,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2025,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC16,2026,6895.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2013,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2014,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2015,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2016,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2017,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2018,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2019,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2020,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2021,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2022,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2023,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2024,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2025,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC17,2026,1510.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2013,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2014,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2015,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2016,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2017,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2018,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2019,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2020,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2021,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2022,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2023,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2024,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2025,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC18,2026,3559.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2013,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2014,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2015,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2016,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2017,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2018,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2019,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2020,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2021,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2022,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2023,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2024,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2025,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC2,2026,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2013,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2014,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2015,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2016,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2017,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2018,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2019,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2020,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2021,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2022,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2023,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2024,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2025,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC20,2026,3261.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2013,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2014,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2015,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2016,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2017,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2018,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2019,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2020,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2021,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2022,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2023,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2024,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2025,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC3,2026,5416.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2013,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2014,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2015,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2016,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2017,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2018,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2019,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2020,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2021,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2022,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2023,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2024,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2025,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC31,2026,1155.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2013,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2014,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2015,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2016,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2017,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2018,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2019,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2020,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2021,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2022,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2023,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2024,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2025,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC32,2026,1546.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2013,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2014,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2015,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2016,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2017,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2018,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2019,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2020,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2021,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2022,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2023,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2024,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2025,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC33,2026,1834.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2013,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2014,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2015,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2016,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2017,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2018,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2019,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2020,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2021,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2022,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2023,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2024,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2025,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC34,2026,881.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2013,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2014,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2015,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2016,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2017,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2018,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2019,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2020,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2021,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2022,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2023,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2024,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2025,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC4,2026,23864.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2013,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2014,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2015,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2016,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2017,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2018,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2019,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2020,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2021,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2022,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2023,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2024,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2025,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC41,2026,1198.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2013,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2014,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2015,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2016,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2017,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2018,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2019,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2020,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2021,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2022,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2023,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2024,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2025,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC42,2026,1279.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2013,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2014,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2015,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2016,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2017,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2018,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2019,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2020,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2021,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2022,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2023,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2024,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2025,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC43,2026,815.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2013,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2014,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2015,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2016,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2017,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2018,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2019,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2020,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2021,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2022,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2023,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2024,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2025,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC44,2026,3196.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC46,2013,2746.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC46,2014,2746.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC46,2015,2746.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC46,2016,2746.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC46,2017,2746.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC46,2018,2746.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITC46,2019,2746.0,,
