zone,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
IT-Sicily,2017-10-24,37.5,14.0,14.47,19.42,11.47,0.14,7.1,343.4,3.0869,59.07,96.57
IT-Sicily,2017-10-25,37.5,14.0,15.05,20.41,11.55,0.44,6.11,10.2,3.6782,67.62,97.04
IT-Sicily,2017-10-26,37.5,14.0,15.42,22.19,10.66,0.0,2.68,14.9,4.2101,70.86,97.65
IT-Sicily,2017-10-27,37.5,14.0,15.42,22.52,10.37,0.25,3.54,307.1,4.237,77.41,97.18
IT-Sicily,2017-10-28,37.5,14.0,15.54,21.1,9.84,0.2,4.64,359.0,2.801,77.72,96.65
IT-Sicily,2017-10-29,37.5,14.0,14.08,20.09,8.73,0.0,6.04,285.1,4.0471,74.88,96.72
IT-Sicily,2017-10-30,37.5,14.0,16.19,19.72,13.79,0.07,4.73,287.7,3.2666,77.75,96.57
IT-Sicily,2017-10-31,37.5,14.0,15.19,20.79,11.88,0.19,3.0,273.0,2.7293,80.84,97.1
IT-Sicily,2017-11-01,37.5,14.0,15.14,19.54,11.13,1.34,1.47,150.5,2.4226,78.52,97.34
IT-Sicily,2017-11-02,37.5,14.0,15.1,19.96,12.15,0.38,1.62,227.1,3.113,79.26,97.4
IT-Sicily,2017-11-03,37.5,14.0,16.05,21.88,11.47,0.58,1.57,252.3,3.4313,81.69,96.98
IT-Sicily,2017-11-04,37.5,14.0,15.16,22.38,9.9,0.02,2.77,113.6,3.7212,75.55,96.91
IT-Sicily,2017-11-05,37.5,14.0,15.63,19.85,12.43,3.64,4.64,162.8,3.1987,87.77,96.8
IT-Sicily,2017-11-06,37.5,14.0,14.92,18.45,9.13,22.24,4.29,255.2,2.9806,85.04,96.24
IT-Sicily,2017-11-07,37.5,14.0,11.22,15.29,7.52,4.41,5.15,245.5,2.5944,79.6,96.56
IT-Sicily,2017-11-08,37.5,14.0,12.32,16.87,9.07,5.02,5.25,276.1,3.072,81.76,97.0
IT-Sicily,2017-11-09,37.5,14.0,13.54,18.6,9.31,0.76,3.8,191.5,3.0538,78.86,97.16
IT-Sicily,2017-11-10,37.5,14.0,14.6,16.8,12.62,18.5,4.0,161.6,1.2197,93.56,96.77
IT-Sicily,2017-11-11,37.5,14.0,14.17,16.71,12.28,3.55,4.25,32.3,2.3808,90.67,96.37
IT-Sicily,2017-11-12,37.5,14.0,14.75,20.36,11.37,0.3,2.62,17.8,2.2817,82.48,96.28
IT-Sicily,2017-11-13,37.5,14.0,11.59,15.97,7.17,11.19,5.14,271.4,2.022,87.89,95.7
IT-Sicily,2017-11-14,37.5,14.0,9.32,11.94,7.45,2.73,2.79,241.9,1.1839,84.04,95.64
IT-Sicily,2017-11-15,37.5,14.0,10.16,13.38,7.56,3.88,3.26,170.6,2.4766,83.55,96.09
IT-Sicily,2017-11-16,37.5,14.0,11.03,14.56,7.99,2.36,4.13,338.8,2.5298,82.63,96.26
IT-Sicily,2017-11-17,37.5,14.0,11.91,15.29,9.86,1.34,4.46,325.5,2.3834,86.47,96.37
IT-Sicily,2017-11-18,37.5,14.0,11.77,17.03,8.3,0.29,3.62,321.8,2.5793,84.69,96.56
IT-Sicily,2017-11-19,37.5,14.0,11.92,16.65,9.43,0.78,4.54,302.8,2.4554,82.01,96.71
IT-Sicily,2017-11-20,37.5,14.0,12.34,17.56,9.24,0.03,3.64,338.1,2.9102,73.16,97.06
IT-Sicily,2017-11-21,37.5,14.0,11.23,15.25,8.1,0.03,2.82,276.5,2.831,83.5,97.3
IT-Sicily,2017-11-22,37.5,14.0,11.79,16.79,8.97,0.01,1.39,239.5,3.2119,85.5,97.28
IT-Sicily,2017-11-23,37.5,14.0,12.99,17.08,10.02,0.03,1.75,185.9,3.1418,81.78,97.25
IT-Sicily,2017-11-24,37.5,14.0,12.67,18.69,8.58,0.0,1.52,51.3,3.1306,72.95,97.32
IT-Sicily,2017-11-25,37.5,14.0,12.01,17.16,8.18,0.02,2.99,213.0,2.8858,89.89,97.25
IT-Sicily,2017-11-26,37.5,14.0,12.17,16.13,7.67,0.14,5.58,270.0,1.4378,83.0,96.97
IT-Sicily,2017-11-27,37.5,14.0,9.36,13.16,6.15,0.84,6.31,319.3,2.245,73.33,97.06
IT-Sicily,2017-11-28,37.5,14.0,8.43,13.16,4.81,0.01,3.57,299.9,2.8042,72.97,97.09
IT-Sicily,2017-11-29,37.5,14.0,12.15,15.16,8.62,0.0,7.0,200.0,1.8197,80.85,96.44
IT-Sicily,2017-11-30,37.5,14.0,13.23,16.58,10.15,3.31,5.54,226.0,1.632,86.52,95.97
IT-Sicily,2017-12-01,37.5,14.0,8.08,11.68,5.46,5.1,4.18,340.1,0.9163,85.44,96.09
IT-Sicily,2017-12-02,37.5,14.0,7.46,11.4,4.35,6.71,4.5,233.3,1.667,83.33,96.19
IT-Sicily,2017-12-03,37.5,14.0,6.77,10.19,4.15,1.63,4.21,248.2,2.5318,82.08,97.01
IT-Sicily,2017-12-04,37.5,14.0,7.35,10.87,4.44,3.66,4.53,290.4,2.196,84.52,97.46
IT-Sicily,2017-12-05,37.5,14.0,7.82,12.81,4.24,0.11,4.06,352.7,2.345,79.63,98.16
IT-Sicily,2017-12-06,37.5,14.0,7.79,14.03,3.48,0.0,2.46,27.2,3.1013,68.58,98.45
IT-Sicily,2017-12-07,37.5,14.0,7.85,14.15,3.56,0.0,2.09,24.1,3.0722,71.94,98.26
IT-Sicily,2017-12-08,37.5,14.0,7.8,13.84,5.09,0.0,2.44,248.9,2.9486,79.73,97.71
IT-Sicily,2017-12-09,37.5,14.0,8.84,12.67,4.31,1.14,6.35,257.5,1.5655,85.03,96.93
IT-Sicily,2017-12-10,37.5,14.0,5.93,11.28,3.24,0.08,2.82,268.8,2.3575,80.95,97.1
IT-Sicily,2017-12-11,37.5,14.0,11.27,14.41,5.72,0.21,8.86,193.4,1.6298,82.77,96.76
IT-Sicily,2017-12-12,37.5,14.0,12.24,16.01,9.15,0.0,6.91,194.7,2.3254,77.84,96.97
IT-Sicily,2017-12-13,37.5,14.0,10.99,15.6,8.06,0.04,3.68,257.4,2.0009,89.78,97.31
IT-Sicily,2017-12-14,37.5,14.0,8.36,13.61,4.44,0.04,4.63,268.5,2.6647,87.54,97.22
IT-Sicily,2017-12-15,37.5,14.0,9.54,14.72,5.1,0.04,5.04,213.0,2.7202,88.62,96.47
IT-Sicily,2017-12-16,37.5,14.0,9.76,13.79,5.69,1.62,3.28,296.7,1.0884,89.76,96.1
IT-Sicily,2017-12-17,37.5,14.0,6.52,10.7,3.98,0.57,5.28,293.7,2.4082,80.61,96.75
IT-Sicily,2017-12-18,37.5,14.0,5.93,10.03,3.16,0.34,3.93,334.0,2.2483,73.61,97.15
IT-Sicily,2017-12-19,37.5,14.0,5.05,9.69,1.43,0.17,2.89,61.7,2.1278,71.93,97.63
IT-Sicily,2017-12-20,37.5,14.0,5.37,9.91,1.9,0.02,2.56,72.6,2.0081,72.43,97.64
IT-Sicily,2017-12-21,37.5,14.0,4.91,7.7,3.06,0.05,5.43,39.1,1.7407,76.64,97.41
IT-Sicily,2017-12-22,37.5,14.0,6.94,11.18,3.27,0.0,6.6,10.1,2.4922,73.64,97.17
IT-Sicily,2017-12-23,37.5,14.0,7.94,13.5,4.51,0.0,4.83,18.5,2.7211,73.15,97.6
IT-Sicily,2017-12-24,37.5,14.0,7.41,14.48,3.32,0.0,3.43,6.3,2.8853,78.89,98.05
IT-Sicily,2017-12-25,37.5,14.0,8.4,15.79,3.79,0.0,1.97,340.1,2.9021,79.55,97.87
IT-Sicily,2017-12-26,37.5,14.0,8.15,12.34,5.41,0.0,4.1,226.7,1.7693,86.98,97.32
IT-Sicily,2017-12-27,37.5,14.0,9.01,12.71,5.44,10.65,7.12,213.9,1.5785,87.03,96.13
IT-Sicily,2017-12-28,37.5,14.0,8.18,11.09,4.89,4.82,6.67,266.1,2.6328,79.69,95.62
IT-Sicily,2017-12-29,37.5,14.0,5.93,9.77,3.46,0.92,6.17,305.3,1.9817,78.45,96.24
IT-Sicily,2017-12-30,37.5,14.0,8.86,14.07,4.22,0.97,5.29,307.6,2.0542,86.59,97.05
IT-Sicily,2017-12-31,37.5,14.0,10.89,16.44,8.34,0.16,2.5,317.9,2.8198,90.04,97.36
IT-Sicily,2018-01-01,37.5,14.0,9.58,14.92,6.19,0.06,5.78,285.5,2.5793,86.91,97.21
IT-Sicily,2018-01-02,37.5,14.0,9.05,11.9,5.31,5.12,8.63,299.2,2.0539,78.64,96.77
IT-Sicily,2018-01-03,37.5,14.0,9.84,13.82,5.18,0.18,6.41,302.1,2.6374,87.37,96.97
IT-Sicily,2018-01-04,37.5,14.0,12.41,15.83,10.84,0.09,8.33,302.9,1.6332,88.83,96.63
IT-Sicily,2018-01-05,37.5,14.0,11.46,16.3,8.89,0.45,4.1,275.4,2.5174,90.64,96.64
IT-Sicily,2018-01-06,37.5,14.0,11.69,16.6,8.8,0.07,4.48,168.2,2.9213,90.67,96.66
IT-Sicily,2018-01-07,37.5,14.0,12.65,16.35,10.06,0.13,7.78,136.9,1.8322,89.14,96.85
IT-Sicily,2018-01-08,37.5,14.0,13.45,15.76,12.28,0.5,8.41,139.0,1.9728,91.43,97.11
IT-Sicily,2018-01-09,37.5,14.0,12.77,15.4,11.41,1.67,5.43,133.0,1.3577,92.68,97.15
IT-Sicily,2018-01-10,37.5,14.0,9.1,12.24,5.2,21.54,5.39,337.2,1.0042,87.59,96.76
IT-Sicily,2018-01-11,37.5,14.0,8.7,12.25,5.93,8.68,4.27,248.1,2.3155,89.36,96.47
IT-Sicily,2018-01-12,37.5,14.0,7.6,9.32,5.97,8.47,4.25,218.6,1.8902,87.8,96.16
IT-Sicily,2018-01-13,37.5,14.0,8.36,12.53,5.93,0.61,5.22,343.5,2.2889,84.39,96.74
IT-Sicily,2018-01-14,37.5,14.0,7.27,11.54,5.12,0.25,2.66,221.1,2.5656,88.42,97.24
IT-Sicily,2018-01-15,37.5,14.0,8.14,12.73,5.42,0.01,2.68,243.1,1.9032,86.97,97.41
IT-Sicily,2018-01-16,37.5,14.0,9.59,12.48,6.49,0.13,6.31,272.8,2.7173,88.91,97.37
IT-Sicily,2018-01-17,37.5,14.0,10.8,14.03,8.16,0.18,8.68,286.6,1.7294,84.33,96.66
IT-Sicily,2018-01-18,37.5,14.0,8.11,13.51,4.2,0.0,4.19,316.3,3.4699,72.28,97.19
IT-Sicily,2018-01-19,37.5,14.0,7.92,12.56,3.42,0.01,3.56,232.5,2.711,90.84,96.87
IT-Sicily,2018-01-20,37.5,14.0,9.26,13.99,6.28,0.01,3.29,315.8,2.8522,86.18,96.53
IT-Sicily,2018-01-21,37.5,14.0,9.39,14.02,4.75,0.21,6.1,302.8,1.4734,92.03,96.18
IT-Sicily,2018-01-22,37.5,14.0,11.13,15.5,8.09,0.02,3.9,328.7,3.3605,86.43,96.6
IT-Sicily,2018-01-23,37.5,14.0,10.97,14.88,7.79,0.2,3.98,336.2,1.5763,87.95,96.96
IT-Sicily,2018-01-24,37.5,14.0,8.85,13.92,4.93,0.02,2.88,36.8,3.2153,75.27,97.84
IT-Sicily,2018-01-25,37.5,14.0,8.86,12.47,5.0,0.03,3.17,201.7,2.6551,88.66,97.86
IT-Sicily,2018-01-26,37.5,14.0,9.69,12.97,7.26,0.01,4.57,183.5,2.262,82.51,97.47
IT-Sicily,2018-01-27,37.5,14.0,10.5,14.2,8.16,0.03,3.5,158.4,2.1478,80.26,97.75
IT-Sicily,2018-01-28,37.5,14.0,10.17,14.77,7.11,0.04,1.96,72.6,2.6388,81.58,98.37
IT-Sicily,2018-01-29,37.5,14.0,8.96,14.85,5.37,0.0,2.37,355.6,3.2417,79.64,98.32
IT-Sicily,2018-01-30,37.5,14.0,7.57,12.79,3.4,0.0,3.17,342.1,3.091,82.12,98.04
IT-Sicily,2018-01-31,37.5,14.0,7.82,13.75,3.82,0.0,2.28,291.6,3.4176,75.87,97.69
IT-Sicily,2018-02-01,37.5,14.0,9.5,12.24,5.58,0.07,5.36,190.4,1.89,89.55,96.87
IT-Sicily,2018-02-02,37.5,14.0,12.07,13.65,11.09,4.76,7.85,189.1,1.265,94.4,96.23
IT-Sicily,2018-02-03,37.5,14.0,9.97,12.06,4.92,7.93,5.28,237.4,0.9874,89.43,96.07
IT-Sicily,2018-02-04,37.5,14.0,6.6,11.66,2.74,0.03,3.27,323.6,3.6132,74.94,96.67
IT-Sicily,2018-02-05,37.5,14.0,7.43,11.37,1.42,3.75,5.32,131.4,1.8175,89.86,96.86
IT-Sicily,2018-02-06,37.5,14.0,11.35,13.22,10.32,10.09,7.4,154.0,0.919,93.43,96.19
IT-Sicily,2018-02-07,37.5,14.0,9.26,11.3,6.51,1.04,6.82,226.1,3.007,81.88,96.07
IT-Sicily,2018-02-08,37.5,14.0,8.59,13.97,4.56,0.28,3.0,310.4,3.1762,78.49,96.76
IT-Sicily,2018-02-09,37.5,14.0,7.27,12.53,3.16,3.55,4.65,61.6,2.01,86.2,96.38
IT-Sicily,2018-02-10,37.5,14.0,7.16,9.84,4.86,8.94,8.16,341.3,1.9814,84.11,95.45
IT-Sicily,2018-02-11,37.5,14.0,6.33,9.92,2.59,1.73,4.9,306.6,2.959,84.99,96.22
IT-Sicily,2018-02-12,37.5,14.0,7.4,11.54,2.19,1.64,3.92,267.2,3.6389,88.82,96.51
IT-Sicily,2018-02-13,37.5,14.0,7.69,9.56,4.71,8.19,7.18,271.9,1.9025,83.98,96.33
IT-Sicily,2018-02-14,37.5,14.0,5.48,8.06,3.03,10.31,6.18,274.6,1.5799,87.89,96.47
IT-Sicily,2018-02-15,37.5,14.0,6.02,10.25,1.99,0.31,7.65,341.0,3.2767,73.68,96.87
IT-Sicily,2018-02-16,37.5,14.0,7.01,13.5,0.99,0.0,2.64,1.0,4.361,69.71,97.45
IT-Sicily,2018-02-17,37.5,14.0,8.25,12.16,5.09,0.0,2.93,185.2,3.7354,80.64,97.33
IT-Sicily,2018-02-18,37.5,14.0,9.55,12.23,7.95,0.57,2.38,198.0,2.3186,87.57,96.75
IT-Sicily,2018-02-19,37.5,14.0,9.57,14.1,5.98,0.3,2.88,288.0,2.8313,83.93,96.3
IT-Sicily,2018-02-20,37.5,14.0,7.52,11.35,5.31,5.66,3.65,269.8,2.8498,84.9,95.88
IT-Sicily,2018-02-21,37.5,14.0,7.08,10.15,4.48,6.82,4.02,285.5,3.4018,83.55,95.28
IT-Sicily,2018-02-22,37.5,14.0,8.46,11.77,3.88,9.07,4.71,178.3,1.6277,91.63,95.35
IT-Sicily,2018-02-23,37.5,14.0,7.29,8.75,5.81,35.36,4.1,244.0,0.8765,94.34,95.15
IT-Sicily,2018-02-24,37.5,14.0,8.5,12.55,6.26,0.78,4.78,257.8,4.1645,80.2,95.89
IT-Sicily,2018-02-25,37.5,14.0,7.55,10.6,5.53,2.61,4.29,334.7,1.4616,86.05,95.6
IT-Sicily,2018-02-26,37.5,14.0,7.11,11.11,2.15,1.04,6.07,288.4,3.1829,83.62,95.47
IT-Sicily,2018-02-27,37.5,14.0,5.99,11.78,1.77,0.42,3.13,299.3,2.5188,78.27,95.66
IT-Sicily,2018-02-28,37.5,14.0,6.75,9.72,1.33,0.56,3.77,164.0,1.1549,92.34,96.4
IT-Sicily,2018-03-01,37.5,14.0,12.93,17.14,9.84,0.52,8.36,167.9,3.0312,84.67,95.94
IT-Sicily,2018-03-02,37.5,14.0,11.97,17.84,7.55,0.02,4.81,284.1,4.2377,79.13,95.69
IT-Sicily,2018-03-03,37.5,14.0,10.98,16.8,6.92,0.45,3.58,231.1,2.0959,86.5,95.84
IT-Sicily,2018-03-04,37.5,14.0,12.02,17.95,7.47,0.82,4.11,126.8,4.3651,74.57,95.41
IT-Sicily,2018-03-05,37.5,14.0,11.25,14.12,8.31,16.57,6.84,257.9,3.1265,89.83,94.97
IT-Sicily,2018-03-06,37.5,14.0,11.22,14.37,8.3,1.56,6.46,245.4,4.267,86.77,95.35
IT-Sicily,2018-03-07,37.5,14.0,10.66,14.62,7.46,1.28,5.97,239.3,4.1988,86.36,95.98
IT-Sicily,2018-03-08,37.5,14.0,9.99,15.41,4.75,0.26,3.42,283.6,4.3836,77.2,96.65
IT-Sicily,2018-03-09,37.5,14.0,10.92,14.45,8.49,3.92,3.56,232.9,1.9642,94.82,96.86
IT-Sicily,2018-03-10,37.5,14.0,12.24,18.16,9.02,0.07,2.67,208.4,5.3688,88.16,96.96
IT-Sicily,2018-03-11,37.5,14.0,13.31,19.12,8.97,0.03,3.86,176.7,5.5008,86.19,96.57
IT-Sicily,2018-03-12,37.5,14.0,11.53,15.81,7.89,0.12,6.55,285.1,4.5811,78.66,96.5
IT-Sicily,2018-03-13,37.5,14.0,11.1,14.76,8.37,0.09,5.82,276.5,4.848,82.0,96.73
IT-Sicily,2018-03-14,37.5,14.0,10.46,15.1,7.06,0.53,3.97,276.0,4.1926,83.2,96.62
IT-Sicily,2018-03-15,37.5,14.0,10.94,14.97,6.52,0.01,4.41,179.0,3.8834,89.69,96.41
IT-Sicily,2018-03-16,37.5,14.0,13.98,18.47,10.69,0.03,4.35,159.9,4.9032,85.67,95.88
IT-Sicily,2018-03-17,37.5,14.0,12.79,17.33,7.8,0.06,5.91,275.1,3.6677,83.17,95.18
IT-Sicily,2018-03-18,37.5,14.0,10.96,15.26,6.64,0.85,5.89,225.0,3.559,83.72,95.53
IT-Sicily,2018-03-19,37.5,14.0,9.33,13.3,6.56,1.15,5.77,282.4,5.3582,79.83,95.72
IT-Sicily,2018-03-20,37.5,14.0,9.1,13.17,5.6,10.69,6.13,216.3,2.9815,85.48,95.93
IT-Sicily,2018-03-21,37.5,14.0,8.68,13.57,6.03,7.27,4.74,270.1,4.0066,82.42,96.09
IT-Sicily,2018-03-22,37.5,14.0,6.61,9.14,4.74,14.69,5.44,290.2,2.7475,89.77,95.37
IT-Sicily,2018-03-23,37.5,14.0,7.57,11.83,5.11,1.68,6.43,297.1,3.3607,73.51,95.29
IT-Sicily,2018-03-24,37.5,14.0,7.71,12.16,3.64,0.81,4.23,263.2,3.9612,78.68,95.4
IT-Sicily,2018-03-25,37.5,14.0,8.61,9.92,7.52,18.97,5.12,208.6,1.5754,87.52,95.13
IT-Sicily,2018-03-26,37.5,14.0,9.19,14.54,5.28,0.93,4.17,305.7,4.0414,80.43,95.95
IT-Sicily,2018-03-27,37.5,14.0,8.9,14.03,4.87,0.55,3.53,309.3,4.6488,80.83,96.56
IT-Sicily,2018-03-28,37.5,14.0,9.69,14.94,4.63,0.33,3.65,305.4,4.8401,85.34,96.67
IT-Sicily,2018-03-29,37.5,14.0,12.79,18.85,8.18,0.04,3.07,217.2,6.5155,81.74,96.65
IT-Sicily,2018-03-30,37.5,14.0,14.61,20.53,9.85,0.05,5.27,172.2,6.1097,78.08,96.57
IT-Sicily,2018-03-31,37.5,14.0,13.71,19.81,8.6,0.01,6.64,251.9,5.5555,76.12,96.05
IT-Sicily,2018-04-01,37.5,14.0,10.22,15.06,4.87,0.02,7.36,292.0,6.631,73.21,96.63
IT-Sicily,2018-04-02,37.5,14.0,10.16,16.92,4.44,0.0,2.15,219.1,7.0949,68.95,97.03
IT-Sicily,2018-04-03,37.5,14.0,11.01,17.56,4.99,0.0,4.32,147.2,6.4915,77.55,97.07
IT-Sicily,2018-04-04,37.5,14.0,11.95,17.93,7.53,0.0,3.97,122.5,4.8703,77.86,96.94
IT-Sicily,2018-04-05,37.5,14.0,11.76,18.99,6.25,0.0,4.07,322.9,6.2894,78.66,96.77
IT-Sicily,2018-04-06,37.5,14.0,11.72,19.57,5.21,0.0,4.11,354.6,7.1554,71.02,96.88
IT-Sicily,2018-04-07,37.5,14.0,12.28,19.17,6.99,0.0,3.26,133.1,7.0178,72.04,96.91
IT-Sicily,2018-04-08,37.5,14.0,12.75,18.23,7.28,0.14,7.72,124.7,6.1843,72.05,96.44
IT-Sicily,2018-04-09,37.5,14.0,12.72,18.3,8.16,0.73,3.53,341.0,5.0633,78.5,96.42
IT-Sicily,2018-04-10,37.5,14.0,12.52,17.58,7.56,0.16,2.29,124.8,2.737,73.42,96.49
IT-Sicily,2018-04-11,37.5,14.0,14.16,19.88,10.26,0.51,5.38,131.2,4.1894,75.02,95.89
IT-Sicily,2018-04-12,37.5,14.0,14.4,20.45,10.49,0.27,2.88,138.4,5.5944,82.57,96.01
IT-Sicily,2018-04-13,37.5,14.0,15.36,22.26,8.77,0.0,3.24,95.5,6.6934,76.11,96.55
IT-Sicily,2018-04-14,37.5,14.0,15.71,19.9,11.2,0.03,9.45,94.3,3.0185,66.5,96.11
IT-Sicily,2018-04-15,37.5,14.0,15.22,20.4,10.5,0.41,3.65,168.4,3.8851,83.84,95.86
IT-Sicily,2018-04-16,37.5,14.0,14.12,19.54,9.9,1.63,4.28,294.9,5.2349,80.3,96.5
IT-Sicily,2018-04-17,37.5,14.0,14.74,21.24,9.51,1.68,2.08,329.4,6.0149,75.69,97.0
IT-Sicily,2018-04-18,37.5,14.0,13.85,17.99,9.56,12.6,2.1,85.8,2.9698,83.5,97.31
IT-Sicily,2018-04-19,37.5,14.0,15.38,20.13,10.73,0.7,2.64,65.0,5.3722,78.48,97.38
IT-Sicily,2018-04-20,37.5,14.0,15.93,21.98,10.67,0.68,2.5,359.2,6.1399,75.44,97.2
IT-Sicily,2018-04-21,37.5,14.0,16.75,22.09,11.37,2.92,1.45,20.3,5.6712,70.96,97.08
IT-Sicily,2018-04-22,37.5,14.0,15.56,19.61,11.68,2.73,1.79,268.2,4.6116,76.44,97.06
IT-Sicily,2018-04-23,37.5,14.0,16.18,23.56,9.79,0.0,3.2,5.0,7.3632,67.91,97.08
IT-Sicily,2018-04-24,37.5,14.0,17.83,24.25,10.8,0.0,2.12,7.7,7.7467,54.65,97.12
IT-Sicily,2018-04-25,37.5,14.0,18.22,23.81,12.95,0.0,1.49,206.8,7.3949,56.81,96.97
IT-Sicily,2018-04-26,37.5,14.0,18.35,24.62,12.75,0.0,1.88,119.5,6.0842,57.76,96.58
IT-Sicily,2018-04-27,37.5,14.0,17.29,23.5,12.66,0.14,4.93,96.2,5.1101,53.12,96.23
IT-Sicily,2018-04-28,37.5,14.0,17.09,23.07,11.93,0.1,4.9,48.8,3.3778,59.51,96.21
IT-Sicily,2018-04-29,37.5,14.0,18.85,25.56,13.47,0.0,5.2,24.9,6.8321,65.46,96.18
IT-Sicily,2018-04-30,37.5,14.0,17.98,25.36,12.83,0.0,4.46,351.8,7.0774,72.98,96.61
IT-Sicily,2018-05-01,37.5,14.0,17.95,24.52,12.16,0.0,3.89,135.2,7.0627,74.42,96.27
IT-Sicily,2018-05-02,37.5,14.0,16.85,21.73,13.87,4.01,8.1,126.6,4.2866,79.59,95.07
IT-Sicily,2018-05-03,37.5,14.0,14.31,17.06,12.25,7.73,7.26,241.5,3.2102,86.6,95.02
IT-Sicily,2018-05-04,37.5,14.0,13.27,16.05,10.31,3.14,5.65,235.7,4.7777,82.72,96.15
IT-Sicily,2018-05-05,37.5,14.0,14.58,19.6,8.98,0.62,2.51,207.8,5.2889,70.79,96.62
IT-Sicily,2018-05-06,37.5,14.0,16.4,22.09,11.72,0.03,1.93,284.6,6.6619,59.07,96.71
IT-Sicily,2018-05-07,37.5,14.0,16.3,22.98,9.91,0.01,2.96,333.4,7.481,70.78,96.56
IT-Sicily,2018-05-08,37.5,14.0,16.13,22.19,10.93,0.0,2.82,291.1,7.1909,72.72,96.11
IT-Sicily,2018-05-09,37.5,14.0,15.6,21.02,9.48,0.61,3.05,313.5,6.9989,78.65,95.92
IT-Sicily,2018-05-10,37.5,14.0,16.63,21.93,11.91,1.42,2.79,318.2,6.5323,79.88,96.28
IT-Sicily,2018-05-11,37.5,14.0,17.62,23.97,12.15,0.01,3.03,338.1,6.847,72.91,96.79
IT-Sicily,2018-05-12,37.5,14.0,18.23,24.97,11.85,0.0,2.46,352.6,7.139,69.24,96.77
IT-Sicily,2018-05-13,37.5,14.0,18.31,24.15,13.86,0.0,2.76,232.6,7.1923,66.46,96.64
IT-Sicily,2018-05-14,37.5,14.0,16.88,22.57,10.61,0.02,4.18,315.2,6.1411,64.03,96.71
IT-Sicily,2018-05-15,37.5,14.0,14.8,20.36,10.15,0.77,3.08,291.8,3.978,63.88,96.74
IT-Sicily,2018-05-16,37.5,14.0,15.69,22.79,8.44,0.0,2.15,319.5,6.4951,64.76,96.75
IT-Sicily,2018-05-17,37.5,14.0,18.83,26.3,11.29,0.95,1.83,196.2,7.1784,62.7,96.62
IT-Sicily,2018-05-18,37.5,14.0,19.01,24.38,14.05,0.16,3.22,29.1,5.3227,70.07,96.47
IT-Sicily,2018-05-19,37.5,14.0,19.79,25.94,13.86,0.03,1.67,168.3,5.8649,68.07,96.51
IT-Sicily,2018-05-20,37.5,14.0,20.64,27.34,15.52,0.06,2.58,98.5,7.3783,60.16,96.39
IT-Sicily,2018-05-21,37.5,14.0,20.74,27.09,14.76,0.02,2.34,155.6,7.4177,61.83,96.45
IT-Sicily,2018-05-22,37.5,14.0,20.6,27.0,15.43,3.35,2.8,149.9,6.9785,67.16,96.59
IT-Sicily,2018-05-23,37.5,14.0,18.19,23.19,13.41,0.07,4.78,303.4,7.1412,75.62,96.84
IT-Sicily,2018-05-24,37.5,14.0,18.98,26.27,11.97,0.0,3.04,345.0,7.8528,67.61,96.93
IT-Sicily,2018-05-25,37.5,14.0,20.59,28.14,13.15,0.0,2.12,30.9,7.9322,61.96,96.78
IT-Sicily,2018-05-26,37.5,14.0,22.19,29.17,15.48,0.0,1.93,245.7,7.8043,60.54,96.95
IT-Sicily,2018-05-27,37.5,14.0,22.31,27.26,17.92,0.0,2.07,204.4,6.7795,56.96,97.06
IT-Sicily,2018-05-28,37.5,14.0,23.24,30.05,16.5,0.0,1.89,157.1,7.7172,55.27,96.99
IT-Sicily,2018-05-29,37.5,14.0,21.99,28.84,16.32,0.0,4.87,124.7,4.8115,54.65,96.7
IT-Sicily,2018-05-30,37.5,14.0,21.96,29.03,14.52,0.0,3.24,124.9,7.9918,55.51,96.64
IT-Sicily,2018-05-31,37.5,14.0,22.91,30.18,15.93,0.0,2.43,351.6,7.9985,58.15,96.88
IT-Sicily,2018-06-01,37.5,14.0,23.79,31.33,16.98,0.0,2.54,20.1,7.6126,55.58,97.02
IT-Sicily,2018-06-02,37.5,14.0,24.8,31.97,18.11,0.0,1.67,343.7,7.3949,51.06,97.0
IT-Sicily,2018-06-03,37.5,14.0,25.14,31.75,20.33,0.0,2.58,161.1,8.1274,45.79,96.88
IT-Sicily,2018-06-04,37.5,14.0,23.69,30.41,17.81,0.0,2.89,197.3,5.7353,47.24,96.55
IT-Sicily,2018-06-05,37.5,14.0,22.16,29.43,16.18,0.0,4.13,350.4,8.3309,62.29,96.38
IT-Sicily,2018-06-06,37.5,14.0,22.39,30.16,15.28,0.0,2.34,36.5,7.5427,58.95,96.64
IT-Sicily,2018-06-07,37.5,14.0,23.34,30.72,16.81,0.0,5.05,104.7,7.5962,56.31,96.52
IT-Sicily,2018-06-08,37.5,14.0,21.21,27.15,15.65,0.01,5.4,312.0,7.3094,68.59,96.54
IT-Sicily,2018-06-09,37.5,14.0,20.76,27.27,15.0,0.0,4.09,299.5,8.2234,66.87,96.79
IT-Sicily,2018-06-10,37.5,14.0,23.19,31.24,14.65,0.0,3.22,2.2,8.2757,52.13,96.6
IT-Sicily,2018-06-11,37.5,14.0,25.0,32.17,17.75,0.0,2.16,171.1,8.3004,50.79,96.45
IT-Sicily,2018-06-12,37.5,14.0,24.69,32.03,18.16,0.24,3.03,297.9,8.2471,51.24,96.35
