date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-10,10.6,7.3,14.9,,,314.0,13.2,,1027.4,
2015-12-11,9.1,6.2,12.6,,,319.0,13.1,,1027.0,
2015-12-12,9.1,5.6,14.1,,,316.0,13.6,,1025.6,
2015-12-13,8.1,3.7,14.4,,,,4.0,,1024.8,
2015-12-14,7.5,2.3,14.5,,,,5.6,,1024.4,
2015-12-15,10.2,6.9,14.9,,,317.0,14.1,,1025.6,
2015-12-17,9.1,4.1,13.3,,,352.0,18.1,,1026.5,
2015-12-19,9.0,2.6,14.7,,,,8.0,,1025.8,
2015-12-20,10.0,4.3,16.4,,,,3.4,,1028.6,
2015-12-21,8.1,3.2,16.6,,,,1.3,,1032.6,
2015-12-22,9.0,3.4,15.1,,,,14.6,,1033.4,
2015-12-23,10.0,5.4,15.7,,,,10.7,,1032.5,
2015-12-24,8.3,3.6,15.8,,,,4.1,,1032.3,
2015-12-25,8.5,1.7,15.2,,,,15.3,,1032.3,
2015-12-26,11.2,5.3,16.0,,,326.0,14.4,,1031.4,
2015-12-27,10.0,4.2,14.6,,,,13.5,,1031.9,
2015-12-28,11.4,9.6,13.4,,,318.0,17.7,,1030.3,
2015-12-29,10.7,7.4,13.5,,,315.0,17.6,,1025.9,
2015-12-31,6.4,0.1,9.4,,,347.0,24.0,,1024.9,
2016-01-01,3.8,-3.2,11.5,,,,3.5,,1026.1,
2016-01-02,8.8,3.7,14.1,,,,8.4,,1022.0,
2016-01-03,12.4,7.2,14.8,,,220.0,20.6,,1008.0,
2016-01-04,10.4,5.4,14.3,,,,12.7,,1002.9,
2016-01-05,12.6,10.5,14.6,,,,11.2,,1002.0,
2016-01-06,13.5,11.0,15.5,,,203.0,16.8,,1001.0,
2016-01-07,8.7,4.3,13.4,,,,19.7,,1003.7,
2016-01-08,11.8,6.6,17.5,,,,10.1,,1011.6,
2016-01-10,15.6,13.6,19.3,,,189.0,25.4,,1011.3,
2016-01-11,15.0,12.0,18.6,,,187.0,25.1,,1012.2,
2016-01-12,14.8,7.9,18.4,,,218.0,21.1,,1008.8,
2016-01-13,10.7,5.6,15.8,,,274.0,17.3,,1013.8,
2016-01-14,8.8,2.2,14.8,,,,9.3,,1019.7,
2016-01-15,13.5,10.5,17.2,,,199.0,26.4,,1009.9,
2016-01-16,8.6,6.5,11.0,,,,18.5,,1003.0,
2016-01-17,5.9,3.3,8.5,,,316.0,34.2,,1002.1,
2016-01-18,4.3,2.7,6.5,,,307.0,36.4,,1010.8,
2016-01-19,4.7,0.3,8.1,,,,8.2,,1016.7,
2016-01-20,6.1,0.4,9.5,,,,11.5,,1017.0,
2016-01-21,5.1,-2.0,11.3,,,,4.2,,1020.8,
2016-01-22,6.0,0.9,10.6,,,337.0,16.2,,1027.4,
2016-01-23,3.4,-1.2,8.9,,,,12.2,,1030.5,
2016-01-24,6.4,0.9,12.0,,,,12.4,,1031.2,
2016-01-25,7.4,2.0,12.5,,,,7.8,,1031.0,
2016-01-28,9.8,4.8,15.2,,,,4.4,,1029.8,
2016-01-29,8.5,2.5,17.5,,,,3.6,,1031.2,
2016-01-30,9.1,2.5,17.9,,,,3.3,,1030.0,
2016-01-31,11.8,6.4,15.8,,,196.0,12.9,,1022.9,
2016-02-01,12.2,6.3,18.5,,,,6.4,,1023.7,
2016-02-02,11.5,4.1,20.0,,,,10.1,,1027.0,
2016-02-04,10.9,7.4,14.3,,,255.0,23.5,,1014.6,
2016-02-05,9.7,7.7,12.3,,,332.0,48.5,,1020.3,
2016-02-06,6.5,1.1,12.4,,,,11.6,,1029.4,
2016-02-07,8.3,-0.1,14.9,,,,23.0,,1024.7,
2016-02-08,12.8,11.6,14.3,,,150.0,31.9,,1021.8,
2016-02-09,13.8,11.0,18.0,,,180.0,24.3,,1019.6,
2016-02-10,13.9,11.1,15.4,,,199.0,43.6,,1006.2,
2016-02-11,9.9,2.7,16.2,,,,15.6,,1009.2,
2016-02-12,9.2,3.0,14.2,,,,8.2,,1009.4,
2016-02-13,14.3,9.8,19.1,,,208.0,24.0,,1002.6,
2016-02-14,14.7,10.1,17.7,,,165.0,28.6,,1003.5,
2016-02-16,17.2,15.7,19.9,,,135.0,48.1,,1018.4,
2016-02-17,17.5,16.0,19.0,,,151.0,42.6,,1019.6,
2016-02-19,11.8,6.6,17.0,,,297.0,12.6,,1018.4,
2016-02-20,10.5,6.1,16.0,,,,20.2,,1021.3,
2016-02-21,9.7,2.5,16.3,,,,10.3,,1024.0,
2016-02-22,10.0,3.4,17.0,,,,3.4,,1022.4,
2016-02-23,12.9,8.3,19.0,,,143.0,14.5,,1014.9,
2016-02-24,13.8,9.9,17.5,,,268.0,14.8,,1012.2,
2016-02-25,11.5,4.7,18.6,,,,16.8,,1014.0,
2016-02-27,12.2,6.8,17.8,,,141.0,19.5,,1012.6,
2016-02-29,14.9,8.8,17.0,,,172.0,35.8,,1009.0,
2016-03-01,11.7,5.9,17.7,,,,16.6,,1011.3,
