date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,0.2,-3.0,5.0,,,,4.9,,,
2015-01-02,2.3,-2.0,7.0,,,,6.0,,,
2015-01-03,2.6,-1.0,8.0,,,,3.8,,,
2015-01-04,8.4,1.0,16.0,,,,14.7,,,
2015-01-05,6.0,0.8,11.3,,,,6.1,,,
2015-01-06,3.3,-1.0,8.0,,,,6.8,,,
2015-01-07,4.2,0.0,8.0,,,,4.0,,,
2015-01-08,6.2,4.0,10.0,,,,6.5,,,
2015-01-09,4.4,0.0,10.0,,,,4.6,,,
2015-01-10,10.2,4.0,17.0,,,,9.2,,,
2015-01-11,7.1,-0.9,16.0,,,,14.0,,,
2015-01-12,7.9,2.9,14.0,,,,7.5,,,
2015-01-13,4.7,1.0,7.3,,,,3.7,,,
2015-01-14,6.0,4.0,8.0,,,,5.5,,,
2015-01-15,3.6,0.0,6.1,,,,4.9,,,
2015-01-16,6.2,5.0,8.1,,,,5.6,,,
2015-01-17,8.4,4.0,12.0,,,,7.3,,,
2015-01-18,5.6,2.0,9.3,,,,5.1,,,
2015-01-19,3.1,0.0,6.0,,,,4.3,,,
2015-01-20,4.8,1.0,9.0,,,,5.0,,,
2015-01-21,3.7,1.7,5.0,,,,6.5,,,
2015-01-22,3.7,2.0,5.0,,,237.0,8.3,,,
2015-01-23,5.2,1.0,11.0,,,,7.7,,,
2015-01-25,4.5,-2.0,12.0,,,,6.0,,,
2015-01-26,4.9,1.0,9.0,,,,5.5,,,
2015-01-27,2.3,-0.3,6.1,,,,3.5,,,
2015-01-28,2.2,-2.0,7.8,,,,6.5,,,
2015-01-29,2.3,0.0,5.0,,,,5.9,,,
2015-01-30,3.2,0.0,9.0,,,,10.8,,,
2015-01-31,2.0,-3.0,6.0,,,,6.8,,,
2015-02-01,3.0,-2.0,8.0,,,253.0,8.6,,,
2015-02-02,2.8,-4.0,10.0,,,,5.9,,,
2015-02-03,2.6,0.0,5.0,,,,6.4,,,
2015-02-04,5.0,3.0,8.0,,,,6.7,,,
2015-02-05,2.4,0.0,6.1,,,,6.0,,,
2015-02-06,1.5,0.0,3.0,,,,4.2,,,
2015-02-07,2.4,0.3,5.1,,,,5.0,,,
2015-02-08,0.8,-2.0,4.0,,,,7.2,,,
2015-02-09,2.6,-3.0,7.6,,,,7.3,,,
2015-02-10,2.8,-2.0,10.0,,,,4.5,,,
2015-02-11,4.1,-1.1,11.0,,,,6.2,,,
2015-02-12,2.8,-2.0,8.0,,,,5.0,,,
2015-02-13,4.9,3.0,8.0,,,,4.7,,,
2015-02-14,4.2,3.7,5.0,,,,6.0,,,
2015-02-15,3.8,2.0,6.0,,,,6.3,,,
2015-02-16,7.1,3.0,11.3,,,,6.4,,,
2015-02-17,8.5,5.7,13.0,,,,5.8,,,
2015-02-18,5.8,3.0,10.0,,,,6.1,,,
2015-02-19,5.0,0.0,11.0,,,,4.2,,,
2015-02-20,5.7,-1.0,11.7,,,,4.6,,,
2015-02-21,5.9,5.0,7.0,,,,10.0,,,
2015-02-22,6.6,4.0,11.0,,,,9.6,,,
2015-02-23,5.5,-1.0,11.0,,,,3.7,,,
2015-02-24,6.6,3.0,11.0,,,,7.0,,,
