date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,10.4,6.0,12.0,,,38.0,36.3,,,
2015-01-02,11.9,11.0,13.0,,,24.0,19.5,,,
2015-01-03,13.7,9.9,16.0,,,215.0,17.5,,,
2015-01-04,15.9,15.0,16.2,,,271.0,24.8,,,
2015-01-05,13.0,11.4,15.3,,,38.0,28.6,,,
2015-01-06,12.1,8.0,15.0,,,231.0,12.9,,,
2015-01-07,12.0,8.0,15.0,,,156.0,8.2,,,
2015-01-08,13.7,11.0,16.0,,,215.0,13.7,,,
2015-01-09,13.7,10.0,15.0,,,222.0,17.3,,,
2015-01-11,15.5,13.2,18.0,,,220.0,20.1,,,
2015-01-12,14.3,10.0,16.0,,,45.0,16.3,,,
2015-01-13,11.1,7.8,15.0,,,173.0,7.2,,,
2015-01-14,13.3,8.5,16.2,,,225.0,9.7,,,
2015-01-15,12.7,10.0,15.2,,,164.0,7.0,,,
2015-01-16,14.7,9.9,20.0,,,155.0,13.5,,,
2015-01-17,16.8,15.0,20.0,,,192.0,16.0,,,
2015-01-19,12.8,11.0,15.0,,,187.0,10.9,,,
2015-01-20,13.6,11.0,16.0,,,190.0,15.0,,,
2015-01-21,13.3,10.9,17.0,,,,14.8,,,
2015-01-22,12.8,10.0,14.9,,,177.0,15.2,,,
2015-01-23,11.5,10.0,14.0,,,230.0,28.6,,,
2015-01-24,12.4,10.0,14.3,,,334.0,20.1,,,
2015-01-25,11.5,9.7,14.0,,,207.0,13.9,,,
2015-01-26,11.2,9.0,14.0,,,130.0,12.3,,,
2015-01-27,10.6,8.0,13.0,,,253.0,15.5,,,
2015-01-30,13.8,13.0,15.0,,,214.0,43.2,,,
2015-01-31,12.2,10.0,15.0,,,206.0,23.5,,,
2015-02-01,12.3,8.0,14.0,,,245.0,37.5,,,
2015-02-02,10.7,8.0,12.0,,,259.0,35.5,,,
2015-02-03,12.1,9.0,15.0,,,197.0,31.8,,,
2015-02-04,15.5,12.0,20.0,,,195.0,32.5,,,
2015-02-05,12.1,8.0,18.0,,,204.0,25.3,,,
2015-02-06,10.5,8.5,13.2,,,225.0,38.8,,,
2015-02-07,9.9,8.0,12.1,,,219.0,25.9,,,
2015-02-09,8.5,6.0,11.0,,,18.0,40.3,,,
2015-02-10,12.2,9.9,14.0,,,10.0,22.9,,,
2015-02-11,12.2,9.0,14.0,,,63.0,9.4,,,
2015-02-12,11.1,7.0,14.1,,,123.0,10.5,,,
2015-02-13,11.8,10.0,13.5,,,161.0,7.8,,,
2015-02-14,11.4,10.0,13.0,,,173.0,5.5,,,
2015-02-15,13.4,11.0,15.0,,,188.0,23.1,,,
2015-02-16,13.9,11.0,17.0,,,177.0,21.3,,,
2015-02-17,12.6,10.0,14.3,,,99.0,17.6,,,
2015-02-18,13.3,12.0,14.0,,,84.0,25.9,,,
2015-02-19,12.0,9.7,13.4,,,310.0,10.2,,,
2015-02-20,10.0,6.4,13.0,,,100.0,8.5,,,
2015-02-22,12.5,11.0,14.0,,,204.0,13.1,,,
2015-02-24,12.8,10.4,15.0,,,230.0,35.4,,,
2015-02-25,10.8,9.0,13.0,,,210.0,28.2,,,
2015-02-26,10.8,8.0,14.2,,,74.0,17.7,,,
2015-02-27,12.1,10.0,13.6,,,20.0,12.6,,,
2015-02-28,11.6,8.0,14.1,,,146.0,8.4,,,
2015-03-01,11.7,8.0,14.2,,,257.0,10.8,,,
2015-03-02,13.7,9.0,17.0,,,203.0,24.1,,,
2015-03-03,16.0,13.7,20.0,,,223.0,19.2,,,
2015-03-04,15.4,11.8,19.3,,,104.0,10.9,,,
2015-03-05,12.7,10.5,18.0,,,245.0,40.2,,,
2015-03-08,10.5,9.0,12.0,,,,22.8,,,
2015-03-09,12.0,9.9,14.0,,,59.0,14.2,,,
2015-03-11,12.6,10.0,14.0,,,261.0,15.2,,,
2015-03-12,12.8,10.8,15.0,,,247.0,23.2,,,
2015-03-13,13.0,12.0,14.4,,,343.0,15.2,,,
2015-03-15,13.2,9.0,17.0,,,120.0,10.6,,,
2015-03-16,15.2,12.4,19.2,,,106.0,12.0,,,
2015-03-19,13.9,11.0,16.0,,,84.0,11.5,,,
2015-03-20,13.9,11.0,17.0,,,115.0,11.4,,,
2015-03-21,14.1,11.0,16.0,,,39.0,9.4,,,
2015-03-22,15.0,12.0,17.0,,,69.0,10.9,,,
2015-03-23,14.7,12.9,16.0,,,255.0,16.3,,,
2015-03-24,14.1,10.7,18.0,,,98.0,16.6,,,
2015-03-25,16.3,13.0,19.2,,,195.0,23.7,,,
2015-03-28,14.7,14.0,16.0,,,343.0,23.5,,,
2015-03-29,14.2,12.0,16.0,,,270.0,12.0,,,
2015-03-30,14.8,12.0,17.0,,,219.0,25.9,,,
2015-03-31,15.1,11.0,20.0,,,208.0,14.6,,,
2015-04-01,15.8,14.0,17.0,,,238.0,17.1,,,
2015-04-03,14.2,12.0,16.0,,,336.0,13.5,,,
2015-04-04,15.5,11.5,19.0,,,190.0,23.7,,,
2015-04-05,14.9,13.0,16.8,,,231.0,32.3,,,
2015-04-06,13.5,12.0,14.0,,,304.0,27.4,,,
2015-04-07,12.2,10.0,13.4,,,24.0,24.8,,,
2015-04-08,12.2,7.7,13.2,,,19.0,29.7,,,
2015-04-09,14.1,13.0,15.2,,,33.0,21.2,,,
2015-04-10,12.9,8.0,16.1,,,93.0,9.6,,,
2015-04-11,14.2,10.1,17.0,,,152.0,14.8,,,
2015-04-12,14.0,10.4,18.0,,,109.0,13.7,,,
2015-04-13,14.1,9.0,16.1,,,53.0,15.4,,,
2015-04-15,15.3,11.0,18.0,,,90.0,10.9,,,
2015-04-16,16.4,12.3,21.0,,,55.0,8.8,,,
2015-04-17,20.4,14.6,27.0,,,203.0,19.5,,,
2015-04-18,17.0,13.9,20.2,,,29.0,14.3,,,
2015-04-19,17.1,15.0,19.9,,,350.0,14.2,,,
