date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-08,7.2,4.1,11.3,,,27.0,8.1,,,
2015-12-10,5.7,2.4,10.4,,,29.0,16.7,,,
2015-12-11,4.6,-0.3,11.1,,,31.0,8.6,,,
2015-12-12,4.7,-1.2,11.6,,,,4.4,,,
2015-12-13,4.0,-1.0,11.1,,,15.0,5.8,,,
2015-12-14,4.3,1.2,9.0,,,30.0,9.4,,,
2015-12-15,4.7,0.2,10.7,,,32.0,6.8,,,
2015-12-17,5.3,0.8,11.1,,,47.0,8.6,,,
2015-12-19,6.3,2.4,11.3,,,37.0,6.6,,,
2015-12-20,3.3,-0.3,7.6,,,30.0,9.7,,,
2015-12-21,2.5,-3.0,12.9,,,9.0,7.6,,,
2015-12-22,5.4,-0.3,12.5,,,,4.4,,,
2015-12-23,4.2,0.4,10.6,,,6.0,5.7,,,
2015-12-24,4.8,1.0,8.6,,,19.0,6.4,,,
2015-12-25,6.0,3.0,11.2,,,26.0,7.0,,,
2015-12-26,4.2,-0.4,10.5,,,31.0,9.3,,,
2015-12-27,2.9,-2.2,11.8,,,23.0,7.8,,,
2015-12-28,0.8,-4.6,9.6,,,18.0,8.4,,,
2015-12-29,1.6,-5.0,8.0,,,32.0,7.7,,,
2015-12-31,2.9,-0.1,7.1,,,43.0,10.0,,,
2016-01-01,3.3,1.2,7.8,,,22.0,5.9,,,
2016-01-02,6.2,2.8,10.2,,,107.0,14.9,,,
2016-01-03,5.6,0.3,10.1,,,275.0,11.9,,,
2016-01-04,6.0,0.6,10.5,,,,9.0,,,
2016-01-05,6.8,5.0,9.7,,,,3.6,,,
2016-01-06,4.9,1.8,7.2,,,,10.2,,,
2016-01-07,2.4,-0.8,5.2,,,24.0,7.0,,,
2016-01-08,8.4,3.9,12.4,,,119.0,10.2,,,
2016-01-10,10.7,9.6,12.0,,,194.0,20.9,,,
2016-01-11,11.3,9.2,13.5,,,191.0,31.3,,,
2016-01-12,6.3,1.7,10.8,,,,12.8,,,
2016-01-13,4.9,-0.7,10.1,,,225.0,8.6,,,
2016-01-14,2.9,-3.1,7.9,,,103.0,14.4,,,
2016-01-15,5.8,-0.1,8.2,,,,7.6,,,
2016-01-16,1.7,-0.6,4.7,,,28.0,20.3,,,
2016-01-17,-0.5,-5.5,3.4,,,9.0,13.4,,,
2016-01-18,-2.3,-6.2,1.7,,,38.0,13.0,,,
2016-01-19,-1.7,-4.7,3.8,,,35.0,11.8,,,
2016-01-20,-1.4,-5.8,2.8,,,24.0,7.9,,,
2016-01-21,2.3,-1.3,8.2,,,29.0,8.6,,,
2016-01-22,1.7,-2.7,6.2,,,39.0,9.9,,,
2016-01-23,0.3,-2.7,4.0,,,24.0,7.6,,,
2016-01-24,3.1,-0.8,10.6,,,60.0,9.4,,,
2016-01-25,3.1,-3.0,11.3,,,59.0,5.4,,,
2016-01-28,7.0,2.2,10.4,,,,4.5,,,
2016-01-29,7.2,4.4,11.0,,,184.0,4.6,,,
2016-01-30,7.3,4.7,9.8,,,,8.1,,,
2016-01-31,8.2,4.5,11.2,,,174.0,14.5,,,
2016-02-01,7.9,2.5,15.6,,,,4.9,,,
2016-02-02,8.5,3.7,12.5,,,178.0,8.9,,,
2016-02-04,3.4,-2.7,8.1,,,2.0,15.3,,,
2016-02-05,2.9,-4.1,11.6,,,28.0,7.3,,,
2016-02-06,4.2,-1.2,10.9,,,119.0,8.6,,,
2016-02-07,7.9,5.4,10.2,,,147.0,25.5,,,
2016-02-08,7.8,2.8,10.9,,,162.0,15.7,,,
2016-02-09,7.8,2.1,11.8,,,,18.9,,,
2016-02-10,6.7,1.8,9.9,,,229.0,22.4,,,
2016-02-11,4.4,1.4,9.3,,,210.0,8.7,,,
2016-02-12,6.8,2.3,9.2,,,173.0,19.1,,,
2016-02-13,9.2,5.7,12.2,,,206.0,15.4,,,
2016-02-14,9.6,7.6,11.9,,,187.0,20.1,,,
2016-02-16,7.7,5.9,8.9,,,53.0,15.2,,,
2016-02-17,7.2,5.1,10.2,,,167.0,8.5,,,
2016-02-19,5.2,-0.6,11.3,,,149.0,9.9,,,
2016-02-20,4.3,-0.3,10.1,,,8.0,6.7,,,
2016-02-21,5.2,-1.2,14.7,,,3.0,8.0,,,
2016-02-22,7.8,3.5,12.7,,,21.0,8.0,,,
2016-02-23,8.6,5.3,12.8,,,196.0,9.5,,,
2016-02-24,7.4,2.4,14.2,,,3.0,5.6,,,
2016-02-25,7.1,2.2,11.7,,,112.0,12.2,,,
2016-02-27,7.7,3.8,10.1,,,119.0,18.4,,,
2016-02-29,6.9,4.5,9.9,,,143.0,25.0,,,
2016-03-01,6.9,2.6,12.7,,,25.0,10.0,,,
2016-03-02,6.7,0.4,12.2,,,200.0,10.8,,,
2016-03-03,5.6,0.8,8.8,,,,16.2,,,
2016-03-05,6.0,-1.1,10.1,,,152.0,25.2,,,
