date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,-1.2,-4.4,,1.0,450.0,,,,,
2015-01-02,3.8,-1.0,7.2,0.0,201.0,,,,,
2015-01-03,7.7,5.8,10.2,0.0,89.0,,,,,
2015-01-04,7.0,,11.4,0.3,61.0,,,,,
2015-01-05,1.3,-0.8,3.0,7.1,20.0,,,,,
2015-01-06,2.3,0.2,3.6,0.0,10.0,,9.7,,,
2015-01-07,4.8,1.0,8.4,0.0,10.0,,3.1,,,
2015-01-08,6.4,4.0,10.0,0.0,,,3.6,,,
2015-01-09,6.7,4.8,10.6,0.0,,239.0,14.6,,,
2015-01-10,9.7,5.8,13.6,0.0,,225.0,14.4,,,
2015-01-11,10.1,7.0,13.2,0.0,,239.0,29.2,,,
2015-01-12,5.2,2.6,9.0,2.0,,288.0,9.7,,,
2015-01-13,7.4,4.6,13.2,0.0,,,6.9,,,
2015-01-14,8.7,5.4,12.6,0.0,,233.0,15.2,,,
2015-01-15,7.6,5.6,11.2,0.0,,213.0,8.9,,,
2015-01-16,8.8,5.6,13.2,0.0,,213.0,9.2,,,
2015-01-17,8.9,8.0,9.2,5.1,,192.0,11.5,,,
2015-01-18,6.3,4.0,9.0,35.1,,,5.6,,,
2015-01-19,5.5,3.6,8.4,0.5,,,8.1,,,
2015-01-20,5.6,4.0,7.2,4.1,,153.0,10.4,,,
2015-01-21,5.8,3.8,9.2,0.8,,,5.4,,,
2015-01-22,5.2,3.0,6.2,7.9,,,11.8,,,
2015-01-23,4.0,3.6,4.6,39.9,,17.0,17.4,,,
2015-01-24,2.7,1.0,3.2,22.1,,330.0,19.4,,,
2015-01-25,1.5,0.8,2.4,0.0,,329.0,14.4,,,
2015-01-26,0.9,-0.2,2.4,0.0,,333.0,14.6,,,
2015-01-27,0.0,-2.0,3.8,0.0,,302.0,9.0,,,
2015-01-28,-0.8,-2.0,,0.5,41.0,,,,,
2015-01-29,2.6,-1.0,5.0,0.0,,,14.5,,,
2015-01-30,4.2,-1.0,6.6,6.1,,216.0,34.1,,,
2015-01-31,2.2,-1.6,4.8,4.1,10.0,,10.6,,,
2015-02-01,1.5,-0.2,4.6,18.3,10.0,235.0,24.0,,,
2015-02-02,1.2,-1.0,4.4,1.0,10.0,267.0,9.5,,,
2015-02-03,1.3,0.0,5.6,0.5,10.0,180.0,13.7,,,
2015-02-04,4.2,0.0,7.6,21.1,,130.0,17.4,,,
2015-02-05,6.3,3.0,10.4,0.5,,155.0,14.7,,,
2015-02-06,2.6,1.8,5.0,2.0,,,7.9,,,
2015-02-07,2.8,1.6,5.0,0.0,,148.0,5.7,,,
2015-02-08,1.2,-3.0,5.6,1.5,20.0,290.0,10.9,,,
2015-02-09,-3.6,-5.8,-1.0,4.3,150.0,359.0,44.4,,,
2015-02-10,2.5,-2.4,5.6,0.0,10.0,320.0,18.8,,,
2015-02-11,3.7,2.6,5.2,0.0,,325.0,14.5,,,
2015-02-12,3.4,2.8,4.6,1.5,,,7.0,,,
2015-02-13,3.3,2.0,4.2,0.3,,,3.0,,,
2015-02-14,4.7,2.0,8.0,0.0,,,3.1,,,
2015-02-15,5.0,3.0,7.0,0.0,,164.0,8.6,,,
2015-02-16,5.9,4.0,8.6,0.5,,67.0,11.8,,,
2015-02-17,5.1,0.0,8.0,0.3,,38.0,16.2,,,
2015-02-18,2.1,-0.4,4.2,1.0,,355.0,21.2,,,
2015-02-19,2.8,-0.4,8.2,0.0,,,7.9,,,
2015-02-20,5.5,1.6,10.6,0.0,,,5.0,,,
2015-02-21,4.1,1.6,7.6,0.0,,199.0,10.1,,,
2015-02-22,5.7,3.8,7.8,18.0,,73.0,10.0,,,
2015-02-23,5.9,4.0,8.4,7.1,,20.0,8.7,,,
