date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,-0.7,-5.2,4.8,0.0,10.0,,0.0,,,
2015-01-02,2.8,-0.4,7.0,0.0,950.0,,0.0,,,
2015-01-03,3.7,0.6,9.0,0.5,,,0.0,,,
2015-01-04,1.2,-2.6,4.0,5.1,,,0.0,,,
2015-01-05,-0.9,-5.0,4.8,0.0,,,0.0,,,
2015-01-06,0.2,,6.2,0.0,,,,,,
2015-01-07,1.2,,7.2,0.0,,,,,,
2015-01-08,0.3,-2.6,7.2,0.0,,,,,,
2015-01-09,3.3,-1.0,8.2,0.0,,,,,,
2015-01-10,6.4,2.8,11.8,2.0,,,0.0,,,
2015-01-11,1.3,,5.8,0.3,,,,,,
2015-01-12,0.8,-3.2,9.8,0.0,,,0.0,,,
2015-01-13,-1.3,-4.0,3.0,0.0,,,0.0,,,
2015-01-14,-1.1,-4.0,4.2,0.0,10.0,,0.0,,,
2015-01-15,-2.4,-5.6,1.8,0.0,10.0,,0.0,,,
2015-01-16,-1.1,-3.0,0.0,2.0,41.0,,0.0,,,
2015-01-17,-0.7,-1.8,0.2,21.1,551.0,,0.0,,,
2015-01-18,-2.5,-4.6,1.8,3.0,531.0,,0.0,,,
2015-01-19,-6.2,-9.8,0.6,0.0,409.0,,0.0,,,
2015-01-20,-5.9,-11.4,-1.0,0.0,391.0,,0.0,,,
2015-01-21,-5.7,-12.0,,0.0,391.0,,,,,
2015-01-22,-1.7,-4.2,2.6,0.0,381.0,,,,,
2015-01-23,-1.4,-3.0,1.8,0.0,371.0,,0.0,,,
2015-01-24,-2.6,-4.0,0.2,0.0,371.0,,,,,
2015-01-25,-4.1,-6.6,-0.6,0.0,371.0,,0.0,,,
2015-01-26,-5.0,-9.0,0.6,0.0,361.0,,0.0,,,
2015-01-27,-3.2,-5.2,0.0,0.0,361.0,,0.0,,,
2015-01-28,-4.0,-6.8,1.0,0.0,351.0,,0.0,,,
2015-01-29,-4.6,-7.2,-1.6,0.0,351.0,,0.0,,,
2015-01-30,-5.7,-7.4,-4.0,1.3,371.0,,0.0,,,
