date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-03-25,-48.8,-50.0,-46.8,,,,0.0,,1019.3,
2016-03-27,-44.0,-49.8,-39.6,,,,0.0,,1019.1,
2016-03-28,-46.9,-49.9,-43.2,,,,0.0,,1017.0,
2016-03-30,-47.3,-49.8,-44.5,,,,0.0,,1021.3,
2016-03-31,-46.9,-49.1,-45.3,,,,0.0,,1020.6,
2016-04-09,14.1,9.8,19.9,,,,5.5,,1002.4,
2016-04-11,12.8,5.6,19.9,,,,8.5,,1012.3,
2016-04-13,13.5,7.3,19.8,,,,6.2,,1008.9,
2016-04-14,14.4,6.2,22.7,,,,5.7,,1009.1,
2016-04-15,13.0,7.5,18.0,,,188.0,7.9,,1012.5,
2016-04-16,13.7,6.9,19.6,,,201.0,8.0,,1011.3,
2016-04-17,15.8,12.1,21.3,,,,11.2,,1009.3,
2016-04-18,14.8,8.2,22.4,,,,10.8,,1011.7,
2016-04-19,14.8,8.2,22.2,,,252.0,7.1,,1017.5,
2016-04-20,14.1,7.7,22.0,,,,5.1,,1023.0,
2016-04-21,15.6,10.7,20.0,,,354.0,4.8,,1024.4,
2016-04-22,15.8,11.6,21.4,,,205.0,9.0,,1015.8,
2016-04-23,15.1,11.6,19.4,,,,3.7,,1006.5,
2016-04-24,14.7,9.1,19.9,,,20.0,11.8,,1001.7,
2016-04-25,9.9,2.1,17.6,,,,5.1,,1008.6,
2016-04-26,10.9,2.8,18.3,,,268.0,6.0,,1006.2,
2016-04-28,11.0,6.5,16.5,,,13.0,7.6,,1012.8,
2016-04-29,12.2,6.5,18.2,,,337.0,6.2,,1017.6,
2016-04-30,14.3,10.8,19.9,,,359.0,8.8,,1015.9,
2016-05-01,10.0,8.2,12.0,,,22.0,9.8,,1012.9,
2016-05-02,12.9,7.3,19.7,,,,3.4,,1013.8,
2016-05-03,15.6,6.2,24.8,,,,5.8,,,
2016-05-04,17.2,11.9,23.0,,,306.0,7.0,,,
2016-05-06,15.4,6.9,23.6,,,,3.3,,,
2016-05-07,17.1,10.8,25.2,,,303.0,4.6,,,
2016-05-08,16.4,10.5,22.9,,,,5.0,,1013.7,
2016-05-09,14.3,12.6,15.9,,,,2.7,,1018.6,
2016-05-10,14.6,13.1,16.3,,,,3.8,,1015.9,
2016-05-11,14.9,14.1,16.0,,,63.0,9.8,,1006.8,
2016-05-12,14.8,13.4,17.0,,,,4.2,,999.8,
2016-05-13,15.2,12.1,19.1,,,279.0,4.1,,998.5,
2016-05-16,15.1,11.8,19.3,,,,7.2,,1017.0,
