date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,-6.7,-9.0,-6.0,0.0,300.0,,,,,
2015-01-02,-4.5,-8.2,,0.0,300.0,,,,,
2015-01-03,1.8,-1.6,4.4,0.0,279.0,,,,,
2015-01-04,2.2,-1.0,4.4,0.0,249.0,283.0,24.0,,,
2015-01-05,-6.3,-9.0,-1.0,0.8,249.0,4.0,44.5,,,
2015-01-06,-3.1,-9.2,-1.0,0.0,239.0,,,,,
2015-01-07,-0.5,-4.0,1.6,0.0,239.0,,,,,
2015-01-08,0.6,-0.8,1.2,0.0,231.0,,,,,
2015-01-09,0.9,0.2,1.4,1.5,221.0,283.0,13.7,,,
2015-01-10,5.3,0.8,10.0,0.0,191.0,268.0,15.5,,,
2015-01-11,4.9,,,0.0,180.0,,,,,
2015-01-12,-1.3,-4.0,3.0,2.3,191.0,23.0,32.0,,,
2015-01-13,4.5,-1.6,7.8,0.0,180.0,,9.1,,,
2015-01-14,5.7,4.0,7.0,0.0,170.0,270.0,9.4,,,
2015-01-15,4.4,1.2,7.0,0.0,170.0,247.0,10.9,,,
2015-01-16,7.2,5.0,10.2,0.0,160.0,,7.6,,,
2015-01-17,6.7,5.0,,0.0,140.0,,,,,
2015-01-18,4.3,,6.4,17.0,130.0,,,,,
2015-01-19,3.4,0.8,6.0,5.1,160.0,249.0,15.0,,,
2015-01-20,3.2,2.0,4.4,0.0,150.0,,,,,
2015-01-21,2.6,2.0,4.0,5.1,150.0,279.0,10.2,,,
2015-01-22,2.1,,4.6,4.1,160.0,,,,,
2015-01-23,-0.3,-1.0,0.6,17.0,231.0,,,,,
2015-01-24,-0.7,-4.0,0.0,0.0,231.0,23.0,17.2,,,
2015-01-25,0.2,-1.0,2.4,3.3,259.0,,3.8,,,
2015-01-26,-1.3,-2.0,-1.0,,279.0,,11.5,,,
2015-01-27,-1.9,-3.0,-0.4,0.0,279.0,,,,,
2015-01-28,-2.6,,,10.9,399.0,,,,,
2015-01-29,-2.2,-4.0,0.0,0.3,399.0,309.0,23.5,,,
2015-01-30,0.3,-2.4,2.4,37.1,729.0,274.0,32.9,,,
2015-01-31,0.7,-1.0,3.0,51.1,919.0,262.0,28.4,,,
2015-02-01,-0.4,,,53.1,1130.0,,,,,
2015-02-02,-2.4,,-0.4,38.1,1501.0,,,,,
2015-02-03,-2.5,-5.8,-1.0,4.6,1539.0,267.0,14.4,,,
2015-02-04,0.2,-2.0,1.0,22.1,1760.0,250.0,25.0,,,
2015-02-05,3.4,-3.0,7.4,0.0,1709.0,162.0,28.2,,,
2015-02-06,-2.1,-3.0,-1.0,41.9,2050.0,,,,,
2015-02-07,-2.0,,-1.0,25.9,2250.0,,,,,
2015-02-08,-2.3,-3.0,-1.4,3.0,2281.0,280.0,10.5,,,
2015-02-09,-7.0,-9.0,-5.0,0.3,2281.0,28.0,44.3,,,
2015-02-10,-3.8,-7.0,-3.0,0.3,2281.0,,,,,
2015-02-11,-2.9,-3.4,-2.0,0.0,2281.0,19.0,38.9,,,
2015-02-12,-2.4,,-1.0,0.0,2281.0,,,,,
2015-02-13,-1.6,-3.8,1.0,0.0,2281.0,,,,,
2015-02-14,-0.8,-3.0,1.0,0.0,2200.0,119.0,7.9,,,
2015-02-15,0.8,-1.4,2.2,0.0,2149.0,,,,,
2015-02-16,2.5,0.4,5.0,0.0,2101.0,,,,,
2015-02-17,0.2,-1.0,1.0,2.0,2121.0,64.0,39.7,,,
2015-02-18,-2.7,,-1.0,0.0,2121.0,,,,,
2015-02-19,-2.3,-5.0,1.0,0.0,2050.0,,,,,
2015-02-20,1.5,-2.8,4.0,0.0,2019.0,,,,,
2015-02-21,2.7,0.4,4.8,0.3,1999.0,219.0,17.2,,,
2015-02-22,3.0,,4.6,31.0,1900.0,,,,,
2015-02-23,2.8,2.0,4.6,0.8,1699.0,116.0,11.7,,,
2015-02-24,0.9,,2.0,3.0,1730.0,,,,,
2015-02-25,-1.0,-2.0,0.2,32.0,2040.0,,,,,
2015-02-26,-0.1,-1.2,3.0,0.5,2040.0,,,,,
2015-02-27,0.4,-1.0,,,2040.0,,,,,
2015-02-28,0.2,-0.6,1.6,0.0,2040.0,267.0,10.7,,,
2015-03-01,0.8,-0.8,3.0,0.0,1999.0,,,,,
2015-03-02,0.7,-1.0,2.0,0.0,1999.0,,,,,
2015-03-03,4.3,1.0,6.6,0.0,1781.0,244.0,19.1,,,
2015-03-04,5.8,3.8,8.0,0.0,1501.0,261.0,11.5,,,
2015-03-05,0.4,,,,1750.0,,,,,
2015-03-06,-1.7,,1.0,4.6,1791.0,,,,,
2015-03-07,-4.1,-5.0,-3.2,1.5,1821.0,36.0,52.0,,,
2015-03-08,-2.0,-3.9,-1.0,9.9,1880.0,60.0,42.1,,,
2015-03-09,-0.3,-1.4,1.0,1.0,1890.0,,,,,
2015-03-10,0.2,-1.0,1.4,0.5,1890.0,,,,,
2015-03-11,0.3,-0.4,2.0,0.0,1880.0,,,,,
2015-03-12,-0.6,-2.0,1.0,,1880.0,346.0,12.8,,,
2015-03-13,-1.7,,-0.2,3.0,2101.0,,,,,
2015-03-14,-0.1,-2.0,2.0,0.0,2080.0,,,,,
2015-03-15,2.5,-0.2,6.0,0.0,1999.0,216.0,9.7,,,
2015-03-16,4.8,1.8,9.0,0.0,1900.0,232.0,10.8,,,
2015-03-17,3.7,3.0,5.0,5.1,1781.0,,,,,
2015-03-18,2.8,,5.0,3.0,1760.0,,,,,
2015-03-19,3.0,,5.2,0.0,1720.0,,,,,
2015-03-20,0.1,,2.4,0.0,1501.0,,,,,
2015-03-21,4.5,-2.2,8.2,0.0,1549.0,88.0,26.2,,,
2015-03-22,6.0,4.0,9.0,,1400.0,164.0,17.7,,,
2015-03-23,4.5,,5.8,7.9,1379.0,,,,,
2015-03-24,6.2,3.0,11.4,,1331.0,,,,,
2015-03-25,6.1,2.4,9.2,10.9,1100.0,104.0,40.2,,,
2015-03-26,7.1,,11.4,4.1,1049.0,,,,,
2015-03-27,2.9,,,10.9,991.0,,,,,
2015-03-28,0.8,,2.8,7.1,950.0,,,,,
2015-03-29,2.6,-0.6,6.0,0.0,919.0,351.0,18.5,,,
2015-03-30,4.0,2.0,6.0,5.1,800.0,,,,,
2015-03-31,7.1,3.0,9.4,0.0,800.0,,,,,
2015-04-01,5.4,4.0,9.4,0.0,749.0,,,,,
2015-04-02,4.7,2.8,7.4,0.0,719.0,,,,,
2015-04-03,3.2,0.0,6.8,0.0,701.0,38.0,17.9,,,
2015-04-04,3.2,0.0,6.4,0.0,681.0,285.0,19.7,,,
2015-04-05,2.1,,3.4,,650.0,,,,,
2015-04-06,-0.3,-2.0,1.2,11.9,739.0,283.0,15.6,,,
2015-04-07,-2.8,-4.6,1.0,,719.0,,,,,
2015-04-08,-3.0,-4.0,-2.0,3.3,729.0,,,,,
2015-04-09,-1.6,-3.0,-0.4,0.0,729.0,,,,,
2015-04-10,3.8,-1.0,7.2,0.0,701.0,3.0,26.2,,,
2015-04-11,7.2,4.6,9.8,0.0,620.0,,,,,
2015-04-12,6.3,,,0.0,579.0,,,,,
2015-04-13,6.3,3.2,9.0,0.0,531.0,,,,,
2015-04-14,7.1,4.2,9.6,0.0,399.0,,8.8,,,
2015-04-15,7.4,4.0,11.0,0.0,391.0,,,,,
2015-04-16,9.4,6.0,12.4,0.0,371.0,311.0,8.8,,,
2015-04-17,10.4,5.8,14.0,0.0,340.0,,,,,
