date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-08,6.4,3.6,10.9,,,,1.4,,1035.1,
2015-12-09,6.6,5.3,7.9,,,,1.2,,1033.3,
2015-12-10,4.8,3.2,6.9,,,,2.1,,1036.1,
2015-12-11,3.7,1.8,7.5,,,,1.5,,1032.5,
2015-12-12,4.1,1.0,10.0,,,,1.4,,1027.5,
2015-12-13,7.3,5.2,9.4,,,,1.3,,1024.8,
2015-12-14,6.9,5.4,8.8,,,,1.0,,1026.3,
2015-12-15,6.9,3.6,10.4,,,,1.2,,1028.0,
2015-12-17,6.7,3.0,11.7,,,,0.8,,1031.0,
2015-12-19,6.5,2.5,12.1,,,,0.9,,1028.3,
2015-12-20,6.6,2.8,12.1,,,,0.7,,1029.9,
2015-12-21,8.4,7.7,9.1,,,,0.7,,1032.8,
2015-12-22,9.0,7.3,11.4,,,,1.2,,1035.1,
2015-12-23,8.4,7.3,9.8,,,,1.5,,1033.3,
2015-12-24,8.3,7.2,9.7,,,,2.0,,1033.4,
2015-12-25,7.2,3.6,9.3,,,,1.9,,1036.0,
2015-12-26,4.3,1.7,7.4,,,,1.6,,1035.7,
2015-12-27,2.7,0.8,4.1,,,,1.0,,1034.8,
2015-12-28,2.4,1.2,5.9,,,,1.8,,1033.4,
2015-12-29,2.2,-0.3,6.7,,,,1.3,,1029.4,
2015-12-31,5.6,2.7,7.0,,,,1.4,,1029.5,
2016-01-01,2.3,-0.8,5.7,,,,1.5,,1027.3,
2016-01-02,2.3,1.6,3.1,,,,1.6,,1019.9,
2016-01-03,2.5,1.2,3.4,,,,2.0,,1010.8,
2016-01-04,3.0,1.7,4.0,,,,2.3,,1001.3,
2016-01-05,4.2,3.2,5.4,,,,1.1,,1001.5,
2016-01-06,5.5,4.0,8.6,,,,2.9,,1002.0,
2016-01-07,3.5,0.0,6.6,,,,1.3,,1004.1,
2016-01-08,3.3,-0.9,6.0,,,,1.7,,1009.3,
2016-01-10,6.2,4.6,7.7,,,,1.8,,1004.5,
2017-03-09,12.3,4.6,20.9,,,,2.0,,1018.6,
2017-03-10,15.8,8.3,23.3,,,,5.9,,1016.8,
2017-03-11,12.6,7.8,16.9,,,,3.4,,1020.1,
2017-03-12,11.3,7.6,16.2,,,,2.8,,1016.0,
2017-03-13,10.8,5.7,15.7,,,,2.6,,1022.9,
2017-03-14,12.6,5.3,19.8,,,,1.7,,1027.4,
2017-03-15,13.7,9.0,18.3,,,,2.6,,1027.1,
2017-03-16,13.1,7.4,19.7,,,,1.5,,1023.9,
2017-03-17,14.4,7.7,22.3,,,,3.3,,1017.5,
2017-03-18,16.0,12.5,21.9,,,268.0,7.4,,1010.0,
2017-03-19,15.9,12.4,21.0,,,68.0,5.1,,1010.7,
2017-03-21,14.9,12.7,16.7,,,,2.4,,1011.7,
2017-03-22,13.6,12.0,16.7,,,95.0,4.9,,1011.4,
2017-05-04,13.5,11.6,17.4,,,,1.1,,1016.0,
2017-05-05,15.6,9.5,22.2,,,,1.7,,1016.1,
2017-05-06,14.8,12.8,17.0,,,,1.6,,1014.5,
2017-05-19,19.5,15.1,23.1,,,,4.2,,1012.7,
2017-05-20,19.0,13.5,25.3,,,,2.3,,1015.1,
2017-05-22,21.5,13.9,28.5,,,,1.9,,1017.6,
2017-05-23,23.9,15.7,30.9,,,,3.5,,1016.1,
2017-05-25,23.2,19.5,27.1,,,,4.7,,1015.7,
2017-05-26,22.9,19.2,27.3,,,,3.9,,1017.6,
2017-05-27,23.8,19.3,29.1,,,,2.3,,1019.2,
2017-05-28,25.4,20.1,31.3,,,,1.8,,1020.0,
2017-05-30,26.2,19.3,32.6,,,,3.5,,1014.8,
2017-05-31,26.0,20.4,31.8,,,,5.1,,1017.9,
2017-06-01,24.9,18.7,31.3,,,,3.7,,1018.6,
2017-06-02,25.5,20.2,31.3,,,271.0,3.9,,1016.8,
2017-06-03,25.8,20.1,32.4,,,,4.5,,1014.0,
2017-06-04,24.7,20.7,29.8,,,248.0,3.7,,1011.3,
2017-06-06,20.3,17.9,25.3,,,,2.4,,1008.1,
2017-06-10,24.3,17.6,30.9,,,,2.2,,1015.9,
2017-06-12,27.2,20.7,33.3,,,,2.3,,1015.2,
2017-06-13,27.8,21.5,34.0,,,,2.8,,1013.3,
2017-06-15,25.6,21.7,30.5,,,,2.9,,1015.3,
2017-06-17,28.8,23.0,33.9,,,,3.4,,1014.0,
2017-06-18,25.7,21.9,29.5,,,91.0,5.8,,1019.2,
2017-06-19,26.5,20.3,32.4,,,,2.6,,1020.9,
2017-06-20,27.1,20.3,34.6,,,,3.3,,1017.6,
2017-06-21,28.6,22.9,34.5,,,253.0,4.4,,1014.8,
2017-09-23,19.0,13.5,24.8,,,,2.0,,1020.5,
2017-09-24,19.2,16.3,24.6,,,,3.0,,1018.2,
2017-09-25,17.7,14.2,22.3,,,,2.3,,1019.6,
2017-09-26,17.6,12.7,22.9,,,,1.4,,1021.3,
2017-09-27,19.2,15.3,25.0,,,,1.1,,1023.4,
2017-09-28,18.5,14.1,23.7,,,,2.0,,1025.6,
2017-09-29,17.5,13.8,21.5,,,,1.6,,1024.4,
2017-09-30,17.8,15.9,19.7,,,,1.6,,1020.9,
2017-10-01,15.9,12.6,17.8,,,,2.3,,1021.3,
2017-10-02,16.3,12.1,20.7,,,,0.6,,1023.5,
2017-10-03,16.5,14.1,19.5,,,,0.8,,1020.3,
2017-10-04,16.1,12.1,20.8,,,,0.6,,1024.5,
2017-10-05,17.6,11.8,23.4,,,,2.4,,1018.0,
2017-10-06,18.2,13.1,24.3,,,,3.8,,1010.1,
2017-10-07,15.1,7.7,23.4,,,,2.3,,1019.1,
2017-10-08,17.3,11.7,23.7,,,,2.7,,1015.0,
2017-10-09,15.6,9.9,21.5,,,,1.2,,1017.1,
2017-10-10,15.6,10.4,22.7,,,,0.6,,1019.0,
2017-10-11,15.8,10.7,21.3,,,,0.8,,1022.9,
2017-10-12,16.9,11.3,23.3,,,,1.1,,1024.4,
2017-10-13,16.1,11.0,22.8,,,,0.7,,1026.4,
2017-10-14,16.6,11.2,23.6,,,,0.7,,1027.6,
2017-10-15,16.9,11.3,24.2,,,,1.1,,1028.3,
2017-10-16,16.6,10.8,24.3,,,,0.8,,1027.5,
2017-10-17,15.7,10.7,22.3,,,,0.6,,1025.1,
2017-10-18,14.7,9.7,20.8,,,,0.7,,1020.0,
2017-10-19,13.0,11.2,15.2,,,,1.4,,1019.0,
2017-10-20,13.3,12.2,15.5,,,,1.9,,1020.5,
2017-10-21,14.1,12.3,15.9,,,,0.9,,1020.7,
2017-10-22,15.1,13.9,17.7,,,,2.5,,1013.4,
2017-10-23,15.7,7.4,22.2,,,302.0,5.8,,1014.1,
2017-10-24,14.6,6.9,20.3,,,,2.6,,1019.8,
2017-10-25,12.7,7.5,19.6,,,,1.5,,1025.2,
2017-10-26,12.9,7.7,20.3,,,,1.0,,1026.0,
2017-11-03,13.2,10.1,17.2,,,,0.9,,1017.1,
2017-11-04,12.8,12.0,14.1,,,,0.9,,1018.8,
2017-11-11,6.6,4.2,9.6,,,,1.7,,1015.3,
2017-11-12,7.4,6.3,8.3,,,,2.2,,1006.8,
2017-11-13,7.1,3.3,9.7,,,,3.2,,1001.4,
2017-11-14,7.1,3.2,13.6,,,,1.2,,1016.9,
2017-11-15,5.9,1.3,12.0,,,,1.2,,1021.9,
2017-11-16,7.9,5.0,12.9,,,,0.7,,1021.3,
2017-11-17,6.6,2.1,12.4,,,,1.1,,1019.4,
2017-11-18,6.6,2.0,12.3,,,,0.8,,1018.7,
2017-11-19,6.8,1.5,13.6,,,,1.7,,1014.5,
2017-11-20,5.8,1.8,10.6,,,,1.3,,1019.9,
2017-11-21,9.3,4.9,14.9,,,,1.1,,1019.2,
2017-11-22,8.2,5.2,11.0,,,,0.6,,1020.7,
2017-11-23,9.4,7.6,12.0,,,,1.2,,1021.0,
2017-11-24,8.8,7.0,10.2,,,,0.2,,1022.1,
2017-11-25,8.6,8.1,9.3,,,,1.7,,1014.7,
2017-11-27,3.1,-0.8,8.4,,,,1.5,,1025.0,
2017-11-28,3.0,-0.1,4.8,,,,1.1,,1017.2,
2017-11-29,3.9,3.6,4.6,,,,1.7,,1007.3,
2017-11-30,5.2,1.1,10.9,,,,3.5,,1002.9,
2017-12-01,3.1,-0.8,6.9,,,,2.3,,1011.0,
2017-12-02,4.6,1.9,6.2,,,,2.1,,1016.7,
2018-06-21,27.2,21.8,32.5,,,,3.3,,1014.8,
2018-06-22,25.4,20.5,29.7,,,103.0,7.1,,1011.9,
2018-06-23,22.0,18.3,26.2,,,108.0,4.4,,1019.0,
2018-06-26,22.9,17.4,27.5,,,,3.3,,1018.4,
2018-06-27,23.3,17.2,29.9,,,,3.6,,1014.7,
2018-06-28,23.7,17.0,29.5,,,,2.9,,1011.5,
2018-06-29,25.6,19.0,32.0,,,,2.6,,1009.9,
2018-06-30,27.5,21.3,33.6,,,,4.1,,1009.3,
2018-07-01,26.8,22.1,32.0,,,,4.1,,1010.4,
2018-07-02,25.9,22.0,30.5,,,,4.2,,1013.1,
2018-07-04,24.5,19.0,30.6,,,,3.9,,1015.0,
2018-07-05,23.9,19.4,29.2,,,,3.9,,1013.4,
2018-07-06,23.9,19.2,30.9,,,,1.7,,1012.6,
2018-07-07,25.1,19.2,31.3,,,,2.2,,1015.8,
2018-07-08,25.2,20.4,29.8,,,,2.8,,1016.1,
2018-07-09,25.8,21.5,30.2,,,,3.5,,1015.5,
2018-07-10,26.0,22.8,30.1,,,,3.6,,1012.1,
2018-07-12,23.8,20.2,28.0,,,,4.1,,1014.2,
2018-07-13,25.9,21.0,31.0,,,,2.7,,1016.2,
2018-07-14,26.5,22.6,31.8,,,,2.7,,1016.3,
2018-07-16,23.5,20.2,27.6,,,131.0,4.2,,1012.0,
2018-07-17,25.2,18.7,32.2,,,,4.1,,1011.2,
2018-07-18,27.4,19.9,33.8,,,,2.3,,1013.2,
2018-07-19,27.8,21.0,33.3,,,,3.2,,1012.5,
2018-07-20,27.1,21.5,32.7,,,,4.1,,1012.0,
2018-07-21,21.0,18.3,24.8,,,,1.9,,1011.6,
2018-07-22,24.6,18.6,30.7,,,,2.6,,1009.8,
