2021-01-02,3.8,3.0,5.0,16.3,Unnamed: 5,155,18.8,Unnamed: 8,1005.8,Unnamed: 10
2021-01-03,2.6,1.8,4.4,2.1,,159,12.2,,1009.6,
2021-01-04,2.1,1.1,4.0,1.4,,166,9.0,,1010.8,
2021-01-05,1.5,0.4,2.9,7.6,,168,9.6,,1009.1,
2021-01-06,0.2,-3.3,4.1,1.5,,218,6.4,,1012.3,
2021-01-07,1.0,-2.2,3.8,0.2,,189,4.4,,1014.0,
2021-01-08,0.9,-1.8,4.0,0.5,,19,8.8,,1012.1,
2021-01-09,-0.1,-2.5,1.8,1.7,,29,11.7,,1014.1,
2021-01-10,0.0,-1.2,1.2,14.7,,18,14.1,,1012.7,
2021-01-11,-1.4,-3.3,0.1,0.3,,19,13.6,,1016.2,
2021-01-12,-0.8,-3.9,3.4,0.1,,339,6.4,,1016.4,
2021-01-13,1.4,-3.2,7.0,0.0,,265,4.1,,1015.2,
2021-01-14,2.6,-2.2,8.4,0.4,,296,5.6,,1011.8,
2021-01-15,0.0,-2.1,4.0,1.7,,18,9.7,,1014.2,
2021-01-16,-1.3,-3.1,1.8,0.0,,26,10.5,,1020.8,
2021-01-17,-0.9,-4.0,3.4,0.0,,126,6.5,,1016.7,
2021-01-18,0.0,-3.2,4.5,0.0,,1,5.0,,1023.6,
2021-01-19,2.0,-1.8,6.5,0.0,,221,6.6,,1026.0,
2021-01-20,3.6,0.7,7.2,0.3,,184,12.2,,1022.7,
2021-01-21,6.6,4.4,9.1,2.0,,176,15.6,,1015.9,
2021-01-22,7.2,5.6,8.5,20.9,,186,21.9,,1006.7,
2021-01-23,4.6,2.9,5.4,1.4,,219,17.8,,999.7,
2021-01-24,3.6,-2.0,5.5,21.0,,241,14.0,,998.4,
2021-01-25,1.8,-3.8,6.3,5.3,,252,11.1,,1003.4,
2021-01-26,0.2,-2.5,4.3,0.0,,330,6.9,,1014.7,
2021-01-27,0.7,-2.6,5.4,0.0,,296,2.8,,1017.3,
2021-01-28,2.5,-2.3,6.4,0.5,,216,7.4,,1015.2,
2021-01-29,6.4,3.7,10.3,0.7,,217,11.8,,1007.7,
2021-01-30,6.2,1.3,10.8,2.8,,214,10.6,,1003.5,
2021-01-31,5.6,3.1,7.7,6.5,,250,9.8,,995.0,
2021-02-01,4.3,0.0,8.3,0.5,,212,5.6,,999.9,
2021-02-02,6.5,3.3,12.0,0.2,,272,3.5,,1010.4,
2021-02-03,6.9,2.7,10.0,0.6,,189,13.1,,1016.1,
2021-02-04,8.4,7.2,10.6,0.5,,182,12.7,,1017.5,
2021-02-05,8.5,5.2,13.2,0.0,,188,8.4,,1016.8,
2021-02-06,9.3,5.5,14.1,0.0,,184,13.8,,1011.3,
2021-02-07,8.5,6.2,10.3,13.0,,185,14.7,,1000.5,
2021-02-08,6.2,3.4,8.7,4.8,,222,13.6,,998.6,
2021-02-09,6.8,5.5,8.8,5.4,,212,15.2,,1002.1,
2021-02-10,6.2,1.9,8.8,9.2,,212,15.9,,1001.8,
2021-02-11,4.7,0.4,9.6,0.0,,316,7.8,,1011.0,
2021-02-12,0.6,-1.2,2.4,4.4,,25,9.3,,1021.0,
2021-02-13,-3.7,-6.6,-1.4,10.9,,31,20.1,,1023.7,
2021-02-14,-4.6,-7.1,-1.1,0.0,,22,18.7,,1034.5,
2021-02-15,-4.8,-10.1,1.2,0.0,,334,7.2,,1038.1,
2021-02-16,0.0,-6.3,4.3,0.0,,234,4.4,,1030.3,
2021-02-17,4.4,0.5,9.1,0.0,,229,4.3,,1023.9,
2021-02-18,6.1,2.0,10.3,0.0,,236,2.6,,1024.1,
2021-02-19,4.9,0.4,10.3,0.0,,205,7.4,,1025.8,
2021-02-20,6.7,3.3,11.8,1.0,,200,4.8,,1026.4,
2021-02-21,7.2,3.7,12.3,0.0,,200,5.6,,1025.9,
2021-02-22,7.0,1.8,12.8,0.0,,202,6.6,,1029.6,
2021-02-23,8.8,4.2,14.8,0.0,,339,7.1,,1034.5,
2021-02-24,10.7,6.8,15.8,0.0,,354,7.9,,1033.8,
2021-02-25,11.3,7.6,16.4,0.0,,358,3.7,,1031.3,
2021-02-26,11.0,7.1,16.4,0.0,,311,3.6,,1027.8,
2021-02-27,8.7,4.2,13.8,0.0,,10,6.3,,1024.1,
