date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-06,3.0,-2.0,10.4,,,,0.0,,,
2015-01-07,5.5,1.0,10.0,,,,0.0,,,
2015-01-08,7.8,3.0,11.0,,,,2.7,,,
2015-01-10,9.2,7.0,11.4,,,,9.5,,,
2015-01-11,9.8,4.0,13.2,,,,9.6,,,
2015-01-12,4.1,-2.0,11.8,,,,0.7,,,
2015-01-13,4.1,-1.0,11.2,,,,0.2,,,
2015-01-14,7.7,4.0,13.0,,,,5.0,,,
2015-01-15,8.1,5.0,12.0,,,,4.4,,,
2015-01-16,8.0,2.8,12.0,,,,5.0,,,
2015-01-17,10.4,6.8,13.0,,,,16.2,,,
2015-01-18,6.7,1.0,11.0,,,,2.6,,,
2015-01-19,3.0,-3.0,10.2,,,,0.0,,,
2015-01-20,6.2,2.0,9.0,,,,0.0,,,
2015-01-21,8.1,6.0,11.2,,,,3.3,,,
2015-01-22,7.6,6.0,11.0,,,,2.5,,,
2015-01-23,8.3,7.0,9.2,,,,9.5,,,
2015-01-24,8.2,5.0,11.0,,,,8.4,,,
2015-01-25,6.6,5.0,8.0,,,,10.5,,,
2015-01-26,5.3,-1.0,8.4,,,,12.1,,,
2015-01-27,1.6,-5.0,8.0,,,,0.9,,,
2015-01-28,1.4,-4.0,8.4,,,,5.0,,,
2015-01-29,1.2,-4.0,7.0,,,,5.7,,,
2015-01-30,4.4,-1.2,10.2,,,,13.0,,,
2015-01-31,2.1,-2.0,6.4,,,,0.3,,,
2015-02-01,2.5,0.0,6.0,,,,1.1,,,
2015-02-02,1.4,-2.0,6.0,,,,2.2,,,
2015-02-03,3.4,0.0,6.2,,,,2.4,,,
2015-02-04,6.1,5.0,8.4,,,,6.7,,,
2015-02-05,5.5,4.6,7.0,,,,1.5,,,
2015-02-06,3.9,1.0,7.0,,,,4.0,,,
2015-02-07,4.5,2.0,6.0,,,,14.2,,,
2015-02-08,2.6,-2.4,8.4,,,,5.3,,,
2015-02-09,2.9,-1.0,8.0,,,,6.3,,,
2015-02-10,4.1,-2.0,13.0,,,,0.0,,,
2015-02-11,5.4,-1.2,14.0,,,,2.0,,,
2015-02-12,5.3,-1.8,13.0,,,,1.2,,,
2015-02-13,4.5,-1.0,10.0,,,,0.0,,,
2015-02-14,6.6,3.0,10.2,,,,1.9,,,
2015-02-15,6.5,3.0,10.6,,,,0.0,,,
2015-02-16,9.8,7.0,13.0,,,,11.6,,,
2015-02-17,10.2,7.0,14.0,,,57.0,19.0,,,
2015-02-18,6.7,4.0,10.0,,,,16.2,,,
2015-02-19,4.5,-1.0,11.2,,,,2.4,,,
2015-02-20,3.6,-3.4,11.0,,,,1.9,,,
2015-02-21,6.7,3.8,10.0,,,,5.9,,,
2015-02-22,7.7,6.0,11.0,,,,5.2,,,
2015-02-23,9.2,4.6,12.2,,,,3.1,,,
2015-02-24,8.4,5.0,12.0,,,,4.9,,,
2015-02-25,8.2,6.8,10.0,,,31.0,16.5,,,
2015-02-26,8.6,7.0,10.0,,,46.0,12.6,,,
2015-02-27,7.7,2.0,12.2,,,,2.7,,,
2015-02-28,6.5,0.0,13.0,,,,1.3,,,
2015-03-01,6.2,0.0,12.0,,,,3.0,,,
2015-03-02,11.0,8.0,14.4,,,,14.8,,,
2015-03-03,11.7,6.0,17.0,,,,1.4,,,
2015-03-04,7.6,2.8,12.0,,,,1.0,,,
2015-03-05,6.1,4.2,8.0,,,40.0,30.1,,,
2015-03-06,6.9,5.8,9.0,,,35.0,31.7,,,
2015-03-07,7.2,5.0,10.0,,,38.0,23.5,,,
2015-03-08,7.3,4.8,11.0,,,,15.3,,,
2015-03-09,7.2,4.0,11.0,,,,6.6,,,
2015-03-10,6.1,-1.0,14.0,,,,1.8,,,
2015-03-11,7.2,0.0,15.0,,,,3.7,,,
2015-03-12,7.5,2.0,11.0,,,,11.9,,,
2015-03-13,6.0,-2.2,14.0,,,,1.3,,,
2015-03-14,7.5,0.0,14.4,,,,4.1,,,
2015-03-15,8.2,3.6,12.0,,,,6.3,,,
2015-03-16,8.6,7.0,10.2,,,,1.1,,,
2015-03-17,10.6,8.0,13.4,,,,7.9,,,
2015-03-18,10.3,5.0,15.6,,,,2.5,,,
2015-03-19,9.6,1.0,17.0,,,,4.3,,,
2015-03-20,9.7,2.0,19.4,,,,3.9,,,
2015-03-21,8.3,3.0,14.0,,,,2.7,,,
2015-03-22,9.1,6.0,13.2,,,,8.9,,,
2015-03-23,12.3,9.0,16.8,,,,11.9,,,
2015-03-24,12.2,8.0,17.2,,,,3.0,,,
2015-03-25,11.9,11.0,13.0,,,,11.8,,,
2015-03-26,12.9,10.0,16.2,,,,8.7,,,
2015-03-27,10.4,9.0,12.0,,,,7.9,,,
2015-03-28,11.8,5.0,16.4,,,,8.7,,,
2015-03-29,10.3,2.0,19.2,,,,5.8,,,
2015-03-30,11.9,8.0,16.0,,,,6.3,,,
2015-04-01,13.7,7.4,18.0,,,,13.6,,,
2015-04-02,10.0,2.0,19.0,,,,8.7,,,
2015-04-03,10.3,3.0,16.0,,,,7.5,,,
2015-04-04,9.2,7.0,14.0,,,,4.4,,,
2015-04-05,7.4,6.8,9.0,,,,19.2,,,
2015-04-06,7.6,1.2,11.0,,,,16.3,,,
2015-04-07,5.3,0.0,11.0,,,,10.4,,,
2015-04-08,6.9,-2.0,16.0,,,,1.3,,,
2015-04-09,10.2,0.0,19.0,,,,2.9,,,
2015-04-10,10.4,2.0,19.6,,,,8.6,,,
2015-04-11,11.4,3.0,15.0,,,,5.2,,,
2015-04-12,12.6,3.8,21.0,,,,3.7,,,
2015-04-13,13.7,4.0,23.0,,,,3.1,,,
2015-04-14,14.2,6.0,22.0,,,,3.3,,,
2015-04-15,15.2,6.0,23.0,,,,4.8,,,
2015-04-16,13.8,1.0,23.0,,,,5.5,,,
2015-04-17,12.5,9.0,18.0,,,,2.3,,,
2015-04-18,13.3,10.0,17.0,,,,3.7,,,
2015-04-19,11.5,9.0,16.0,,,57.0,15.9,,,
2015-04-20,12.3,3.0,20.0,,,,6.1,,,
2015-04-21,13.8,4.0,22.0,,,,2.5,,,
2015-04-23,12.5,2.0,20.6,,,,4.7,,,
2015-04-24,13.7,6.0,20.0,,,,3.0,,,
2015-04-25,14.2,6.0,20.0,,,,2.7,,,
2015-04-26,14.5,11.0,21.0,,,,2.4,,,
2015-04-27,13.9,11.4,16.6,,,,11.6,,,
2015-04-28,12.2,10.0,15.0,,,,4.2,,,
2015-04-29,15.2,9.0,20.0,,,,5.7,,,
2015-04-30,13.7,10.4,17.0,,,,6.0,,,
2015-05-01,13.2,7.0,19.2,,,,9.6,,,
2015-05-02,16.0,13.0,20.4,,,,4.6,,,
2015-05-04,18.5,12.0,25.0,,,,2.4,,,
2015-05-05,20.1,13.0,28.0,,,,4.1,,,
2015-05-06,19.2,12.0,27.0,,,,5.4,,,
2015-05-07,18.3,10.0,25.0,,,,5.1,,,
2015-05-08,16.7,8.0,23.0,,,,2.9,,,
2015-05-09,17.7,8.0,25.0,,,,4.0,,,
2015-05-10,19.1,14.0,24.4,,,,6.0,,,
2015-05-11,18.5,9.0,27.0,,,,2.1,,,
2015-05-12,19.8,10.0,27.0,,,,2.3,,,
2015-05-13,18.5,10.0,25.0,,,,6.6,,,
2015-05-14,18.0,9.0,25.0,,,,6.8,,,
2015-05-15,17.9,15.0,22.4,,,,3.9,,,
2015-05-16,15.5,9.0,19.0,,,,1.6,,,
2015-05-17,20.7,15.0,26.0,,,,8.3,,,
2015-05-18,21.7,12.0,28.0,,,,4.2,,,
2015-05-19,19.8,12.0,27.0,,,,5.6,,,
2015-05-20,17.8,15.0,22.6,,,,7.3,,,
2015-05-21,17.0,12.8,22.0,,,,9.0,,,
2015-05-22,11.6,9.8,14.0,,,,5.0,,,
2015-05-23,12.7,11.0,15.6,,,,2.8,,,
2015-05-24,14.5,11.0,18.0,,,,3.2,,,
2015-05-25,13.8,8.0,21.0,,,,2.4,,,
2015-05-26,15.1,11.0,20.4,,,,2.7,,,
2015-05-27,15.8,13.0,19.0,,,,6.4,,,
2015-05-29,17.9,9.0,25.0,,,,3.0,,,
2015-05-30,18.0,10.0,24.0,,,,6.3,,,
2015-05-31,19.1,11.0,26.0,,,,3.3,,,
2015-06-01,19.8,11.0,27.0,,,,1.6,,,
2015-06-02,20.3,13.0,27.0,,,,4.8,,,
2015-06-03,21.0,11.0,29.0,,,,1.9,,,
2015-06-04,22.7,13.0,30.0,,,,4.2,,,
2015-06-05,23.8,15.0,31.0,,,,7.1,,,
2015-06-06,24.5,15.0,31.4,,,,2.1,,,
2015-06-07,24.4,18.0,31.0,,,,5.0,,,
2015-06-08,22.4,16.0,30.0,,,,4.5,,,
2015-06-09,19.7,14.8,27.0,,,,3.3,,,
2015-06-10,20.5,12.8,30.0,,,,4.1,,,
2015-06-11,21.7,15.0,29.0,,,,1.9,,,
2015-06-12,21.5,15.8,28.0,,,,3.7,,,
2015-06-13,21.9,15.0,29.0,,,,4.5,,,
2015-06-14,19.5,17.0,25.0,,,,1.5,,,
2015-06-15,19.6,17.0,24.0,,,,2.7,,,
2015-06-16,20.2,15.0,26.0,,,,5.2,,,
2015-06-17,18.2,15.0,21.4,,,,5.0,,,
2015-06-18,18.4,11.0,24.0,,,,5.1,,,
2015-06-19,19.0,12.0,26.0,,,,2.7,,,
2015-06-20,19.9,14.0,24.0,,,,6.5,,,
2015-06-21,19.3,13.0,24.2,,,,2.7,,,
2015-06-22,19.9,12.0,27.0,,,,9.2,,,
2015-06-23,21.5,16.0,27.0,,,,12.9,,,
2015-06-24,19.6,15.0,23.2,,,,12.8,,,
2015-06-25,19.9,13.0,26.0,,,,7.9,,,
2015-06-26,21.0,12.0,27.6,,,,3.9,,,
2015-06-27,22.0,14.0,29.0,,,,4.7,,,
2015-06-28,23.2,15.0,29.0,,,,4.4,,,
2015-06-29,23.2,15.4,30.0,,,,2.5,,,
2015-06-30,24.2,17.8,30.4,,,,5.5,,,
2015-07-01,25.1,15.0,32.0,,,,2.4,,,
2015-07-02,26.5,18.0,33.0,,,,5.6,,,
2015-07-03,27.3,20.0,34.0,,,,4.9,,,
2015-07-04,27.6,18.0,35.0,,,,2.2,,,
2015-07-05,27.5,20.0,35.4,,,,3.7,,,
2015-07-06,27.4,19.0,35.0,,,,3.0,,,
2015-07-07,28.1,19.0,35.2,,,,5.0,,,
2015-07-08,27.8,21.0,34.0,,,,9.1,,,
2015-07-09,26.2,21.0,32.0,,,,7.8,,,
2015-07-10,25.8,20.0,31.0,,,,9.5,,,
2015-07-11,25.4,15.0,33.2,,,,5.0,,,
2015-07-12,26.0,17.0,33.4,,,,4.6,,,
2015-07-13,26.3,19.0,32.0,,,,4.3,,,
2015-07-14,27.0,18.0,34.0,,,,2.5,,,
2015-07-15,29.3,21.0,36.0,,,,2.6,,,
2015-07-16,29.4,21.0,37.0,,,,5.5,,,
2015-07-17,28.7,20.0,36.2,,,,5.3,,,
2015-07-18,28.5,19.0,36.0,,,,4.8,,,
2015-07-19,28.4,19.0,36.0,,,,6.6,,,
2015-07-20,28.0,19.0,35.6,,,,4.5,,,
2015-07-21,29.2,20.0,37.0,,,,4.2,,,
2015-07-22,28.5,21.0,37.0,,,,6.1,,,
2015-07-23,27.0,18.0,36.0,,,,2.8,,,
2015-07-24,26.6,21.0,35.0,,,,2.1,,,
2015-07-25,24.6,19.0,30.4,,,,3.3,,,
2015-07-26,26.6,20.0,33.0,,,,3.7,,,
2015-07-27,26.1,21.0,31.4,,,,12.5,,,
2015-07-28,25.6,19.0,32.0,,,,6.7,,,
2015-07-29,25.7,18.0,33.0,,,,9.1,,,
2015-07-30,27.2,21.0,33.6,,,,6.4,,,
2015-07-31,26.2,22.0,32.0,,,,9.1,,,
2015-08-01,25.3,19.0,34.0,,,,5.5,,,
2015-08-02,25.5,19.0,32.0,,,,5.0,,,
2015-08-03,26.9,21.0,34.0,,,,4.2,,,
2015-08-04,27.2,18.0,35.0,,,,4.8,,,
2015-08-05,28.4,20.0,36.0,,,,4.6,,,
2015-08-06,28.5,18.0,36.0,,,,5.4,,,
2015-08-07,29.3,20.0,36.2,,,,5.8,,,
2015-08-08,28.7,20.0,37.0,,,,3.9,,,
