date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,-0.7,-7.1,3.6,0.0,239.0,5.0,25.9,,,
2015-01-02,3.9,2.0,5.2,0.0,231.0,,9.9,,,
2015-01-03,2.8,1.0,4.4,0.0,231.0,273.0,16.5,,,
2015-01-04,-4.3,-10.0,4.0,0.0,231.0,344.0,28.5,,,
2015-01-05,-5.5,-10.0,-2.2,0.0,231.0,351.0,31.5,,,
2015-01-06,-0.7,-3.2,1.0,0.0,221.0,,13.8,,,
2015-01-07,-1.6,-3.2,-0.3,0.0,201.0,,6.6,,,
2015-01-08,-0.1,-4.1,2.2,0.0,160.0,,8.2,,,
2015-01-09,1.9,-1.2,5.0,0.0,99.0,307.0,22.1,,,
2015-01-10,6.7,3.0,8.3,0.0,51.0,307.0,31.9,,,
2015-01-11,-0.8,-8.0,5.4,0.0,30.0,285.0,36.6,,,
2015-01-12,-2.8,-8.0,2.0,0.0,20.0,258.0,24.8,,,
2015-01-13,-0.5,-4.2,2.6,0.0,20.0,215.0,37.5,,,
2015-01-14,-3.7,-4.5,-2.8,0.0,20.0,228.0,25.0,,,
2015-01-15,-3.8,-4.7,-2.8,0.0,20.0,214.0,29.2,,,
2015-01-16,-1.9,-4.0,-1.0,5.1,61.0,192.0,44.2,,,
2015-01-17,-1.3,-2.4,-0.4,13.0,201.0,187.0,39.7,,,
2015-01-18,-2.2,-3.4,-1.2,2.0,221.0,200.0,20.2,,,
2015-01-19,-3.6,-4.2,-2.0,0.0,221.0,,9.8,,,
2015-01-20,-4.1,-4.8,-2.8,0.0,221.0,204.0,17.3,,,
2015-01-21,-2.4,-4.9,-0.9,2.0,310.0,,16.1,,,
2015-01-22,-1.7,-4.0,0.2,0.8,371.0,109.0,15.5,,,
2015-01-23,-5.6,-7.0,-4.2,0.0,371.0,357.0,44.3,,,
2015-01-24,-8.0,-9.4,-6.9,0.0,371.0,357.0,44.6,,,
2015-01-25,-10.6,-12.4,-8.6,0.0,351.0,359.0,55.8,,,
2015-01-26,-10.6,-12.8,-9.0,0.0,351.0,355.0,29.7,,,
2015-01-27,-8.7,-10.6,-7.0,0.0,340.0,1.0,21.5,,,
2015-01-28,-9.8,-11.6,-7.4,0.0,340.0,326.0,22.8,,,
2015-01-29,-8.8,-10.2,-7.4,0.0,340.0,208.0,30.0,,,
2015-01-30,-9.8,-12.2,-5.8,1.0,391.0,320.0,29.4,,,
2015-01-31,-9.5,-12.0,-7.8,0.0,391.0,,14.6,,,
2015-02-01,-9.7,-11.0,-7.8,0.0,391.0,353.0,18.4,,,
2015-02-02,-9.2,-10.6,-7.4,0.0,371.0,,9.4,,,
2015-02-03,-9.6,-11.0,-8.8,0.0,399.0,,12.8,,,
2015-02-04,-7.8,-10.6,-4.8,0.0,399.0,27.0,14.0,,,
2015-02-05,-7.8,-8.8,-7.4,3.0,480.0,356.0,26.9,,,
