date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,-1.9,-4.6,0.2,0.0,30.0,284.0,12.8,,,
2015-01-02,4.0,-1.2,8.0,0.0,20.0,209.0,9.0,,,
2015-01-03,8.4,5.2,12.0,0.0,20.0,180.0,18.3,,,
2015-01-04,9.7,6.8,12.2,0.0,,235.0,20.9,,,
2015-01-05,5.3,3.8,6.8,0.0,,229.0,14.2,,,
2015-01-06,5.4,3.0,8.0,0.0,,153.0,8.4,,,
2015-01-07,5.2,3.8,6.6,0.0,,,4.7,,,
2015-01-08,6.6,4.6,9.6,0.0,,,7.4,,,
2015-01-09,8.3,7.0,9.6,0.0,,222.0,32.5,,,
2015-01-10,11.8,7.7,16.4,0.0,,204.0,31.6,,,
2015-01-11,11.1,8.0,13.0,0.0,,213.0,32.0,,,
2015-01-12,7.8,5.0,10.4,0.0,,217.0,13.7,,,
2015-01-13,8.6,7.2,10.5,0.0,,173.0,13.9,,,
2015-01-14,8.8,7.0,10.6,0.0,,,,,,
2015-01-15,8.8,7.7,10.5,0.0,,216.0,20.7,,,
2015-01-16,10.6,7.8,12.8,0.0,,178.0,20.6,,,
2015-01-17,10.2,8.0,12.0,0.0,,183.0,23.2,,,
2015-01-18,7.7,4.7,10.2,0.0,,,6.2,,,
2015-01-19,4.6,3.2,8.0,0.0,,,5.5,,,
2015-01-20,4.0,3.4,4.6,1.0,,,1.1,,,
2015-01-21,5.5,3.4,7.6,0.5,,,5.6,,,
2015-01-22,6.4,5.0,8.2,2.0,,,6.1,,,
2015-01-23,4.7,4.0,5.8,13.0,,2.0,12.8,,,
2015-01-24,4.8,4.0,6.6,5.1,,346.0,8.5,,,
2015-01-25,2.8,1.2,4.4,1.0,,69.0,9.0,,,
2015-01-26,1.6,0.8,2.0,2.0,,32.0,6.8,,,
2015-01-27,1.3,-0.2,4.0,0.0,,262.0,7.6,,,
2015-01-28,0.4,-0.8,2.0,0.0,,280.0,11.6,,,
2015-01-29,2.9,-1.0,5.6,0.5,,199.0,16.3,,,
2015-01-30,4.1,0.2,7.6,14.0,,215.0,39.2,,,
2015-01-31,4.3,1.0,7.4,0.5,,179.0,9.5,,,
2015-02-01,2.4,1.2,3.6,1.5,,227.0,13.8,,,
2015-02-02,2.3,0.0,6.2,0.0,,,8.4,,,
2015-02-03,3.2,2.0,4.2,0.0,,167.0,10.1,,,
2015-02-04,2.8,1.6,4.0,7.1,,247.0,9.3,,,
2015-02-05,3.6,2.8,5.4,27.9,,,8.7,,,
2015-02-06,1.9,0.0,3.8,41.9,20.0,,8.3,,,
2015-02-07,0.7,0.2,2.2,4.1,,338.0,7.6,,,
2015-02-08,0.4,-1.8,4.6,0.0,,,7.7,,,
2015-02-09,-1.1,-3.2,1.2,5.1,41.0,,9.5,,,
2015-02-10,5.9,-1.0,10.0,0.0,20.0,,5.5,,,
2015-02-11,5.7,3.8,8.3,0.0,,,3.9,,,
2015-02-12,4.6,2.0,8.3,0.0,,,5.0,,,
2015-02-13,4.3,1.4,8.6,0.0,,,4.4,,,
2015-02-14,6.7,3.8,11.4,0.0,,,4.2,,,
