date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,-0.9,-5.0,5.0,0.0,,,4.2,,1034.3,
2015-01-02,1.2,-3.0,7.4,0.0,,,4.2,,1031.0,
2015-01-03,2.8,-1.8,10.2,0.0,,,4.2,,1024.7,
2015-01-04,4.6,-2.0,11.0,0.0,,,7.6,,1020.8,
2015-01-05,5.1,0.4,11.0,0.0,,67.0,6.2,,1027.3,
2015-01-06,4.2,-1.0,9.6,0.0,,36.0,8.0,,1024.9,
2015-01-07,6.2,4.0,9.4,0.0,,,6.5,,1029.5,
2015-01-08,5.1,3.0,8.6,0.0,,,3.5,,1032.5,
2015-01-09,3.0,-0.4,9.4,0.0,,,2.8,,1030.6,
2015-01-10,2.6,-2.0,8.0,0.0,,,3.1,,1020.7,
2015-01-11,5.0,0.5,9.4,0.0,,,5.8,,1015.6,
2015-01-12,5.4,0.6,10.4,0.0,,,7.8,,1027.1,
2015-01-13,4.3,0.0,11.6,0.0,,,4.6,,1027.4,
2015-01-14,3.6,-0.6,10.0,0.0,,,2.8,,1021.1,
2015-01-15,3.6,-2.0,9.2,0.0,,15.0,5.7,,1021.2,
2015-01-16,7.4,4.4,9.6,0.3,,41.0,9.5,,1018.0,
2015-01-17,8.7,3.6,11.4,4.3,,,7.3,,1013.0,
2015-01-18,4.4,1.6,10.6,0.0,,,3.7,,1016.5,
2015-01-19,3.1,-1.0,9.4,0.0,,,3.4,,1014.0,
2015-01-20,3.5,0.2,8.4,0.0,,,5.2,,1011.9,
2015-01-21,5.0,1.0,8.2,0.5,,,4.9,,1011.8,
2015-01-22,7.3,5.8,10.0,2.0,,,9.7,,1011.9,
2015-01-23,6.0,3.0,10.4,0.0,,,5.6,,1009.3,
2015-01-24,7.0,2.4,13.0,0.0,,,6.6,,1011.3,
2015-01-25,5.3,2.0,11.2,0.0,,,5.1,,1016.1,
2015-01-26,4.1,-0.4,10.0,0.0,,,5.0,,1022.7,
2015-01-27,2.1,-1.8,8.2,0.0,,20.0,6.8,,1017.2,
