DATE,CLOSE
2021-07-07,9.9550
2021-07-08,9.7310
2021-07-09,9.8480
2021-07-12,9.7490
2021-07-13,9.5690
2021-07-14,9.5590
2021-07-15,9.3250
2021-07-16,9.1640
2021-07-19,8.7580
2021-07-20,8.9500
2021-07-21,9.2490
2021-07-22,9.1910
2021-07-23,9.1840
2021-07-26,9.4410
2021-07-27,9.4380
2021-07-28,9.5960
2021-07-29,9.4930
2021-07-30,9.2210
2021-08-02,9.2590
2021-08-03,9.5520
2021-08-04,9.4300
2021-08-05,9.4920
2021-08-06,9.5530
2021-08-09,9.5180
2021-08-10,9.6210
2021-08-11,9.7000
2021-08-12,9.7440
2021-08-13,9.6550
2021-08-16,9.5180
2021-08-17,9.5170
2021-08-18,9.5860
2021-08-19,9.2860
2021-08-20,9.3620
2021-08-23,9.6640
2021-08-24,9.7200
2021-08-25,9.7150
2021-08-26,9.6930
2021-08-27,9.9040
2021-08-30,9.8960
2021-08-31,9.7050
2021-09-01,9.5150
2021-09-02,9.7470
2021-09-03,9.5910
2021-09-06,9.6010
2021-09-07,9.6200
2021-09-08,9.5150
2021-09-09,9.3610
2021-09-10,9.4500
2021-09-13,9.7830
2021-09-14,9.8400
2021-09-15,10.0020
2021-09-16,10.0320
2021-09-17,10.0440
2021-09-20,9.9790
2021-09-21,10.2420
2021-09-22,10.4720
2021-09-23,10.6880
2021-09-24,10.7200
2021-09-27,10.9660
2021-09-28,11.0240
2021-09-29,11.2460
2021-09-30,11.2980
2021-10-01,11.3180
2021-10-04,11.6360
2021-10-05,11.6620
2021-10-06,11.4000
2021-10-07,11.5000
2021-10-08,11.5820
2021-10-11,11.4580
2021-10-12,11.5300
2021-10-13,11.3880
2021-10-14,11.5260
2021-10-15,11.5800
2021-10-18,11.5160
2021-10-19,11.5220
2021-10-20,11.6900
2021-10-21,11.4520
2021-10-22,11.4660
2021-10-25,11.6780
2021-10-26,11.5400
2021-10-27,11.4660
2021-10-28,11.0640
2021-10-29,11.0560
2021-11-01,11.0180
2021-11-02,10.9120
2021-11-03,10.7200
2021-11-04,10.7200
2021-11-05,10.8120
2021-11-08,10.8300
2021-11-09,10.8060
2021-11-10,11.0600
2021-11-11,11.1500
2021-11-12,10.8820
2021-11-15,10.9340
2021-11-16,10.9820
2021-11-17,10.8580
2021-11-18,10.6600
2021-11-19,10.3740
2021-11-22,10.5360
2021-11-23,10.6060
2021-11-24,10.5260
2021-11-25,10.4780
2021-11-26,9.7080
2021-11-29,9.9120
2021-11-30,9.7910
2021-12-01,10.0200
2021-12-02,10.1020
2021-12-03,10.0620
2021-12-06,10.2720
2021-12-07,10.3960
2021-12-08,10.3100
2021-12-09,10.1360
2021-12-10,10.1000
2021-12-13,9.8850
2021-12-14,9.9940
2021-12-15,9.8200
2021-12-16,9.9980
2021-12-17,9.9430
2021-12-20,9.8420
2021-12-21,10.0800
2021-12-22,10.1520
2021-12-23,10.3740
2021-12-27,10.5040
2021-12-28,10.5960
2021-12-29,10.4780
2021-12-30,10.4360
2022-01-03,10.6480
2022-01-04,10.8920
2022-01-05,11.1720
2022-01-06,11.1440
2022-01-07,10.8320
2022-01-10,10.7800
2022-01-11,10.8920
2022-01-12,11.0860
2022-01-13,11.2000
2022-01-14,11.2420
2022-01-17,11.1440
2022-01-18,11.1240
2022-01-19,11.1320
2022-01-20,10.8100
2022-01-21,10.6640
2022-01-24,10.4240
2022-01-25,10.7160
2022-01-26,11.0420
2022-01-27,11.2460
2022-01-28,11.1900
2022-01-31,11.2420
2022-02-01,11.3840
2022-02-02,11.3260
2022-02-03,11.3300
2022-02-04,11.4880
2022-02-07,11.5420
2022-02-08,11.3960
2022-02-09,11.5840
2022-02-10,11.7500
2022-02-11,11.8680
2022-02-14,11.6680
2022-02-15,11.6260
2022-02-16,11.9340
2022-02-17,11.8700
2022-02-18,11.7340
2022-02-21,11.6200
2022-02-22,11.4680
2022-02-23,11.3660
2022-02-24,11.3300
2022-02-25,11.5940
2022-02-28,11.6260
2022-03-01,11.8620
2022-03-02,12.2680
2022-03-03,12.0020
2022-03-04,11.4660
2022-03-07,11.9280
2022-03-08,12.2420
2022-03-09,11.8500
2022-03-10,11.8240
2022-03-11,11.6340
2022-03-14,11.4540
2022-03-15,11.4680
2022-03-16,11.2280
2022-03-17,11.4920
2022-03-18,11.2180
2022-03-21,11.6300
2022-03-22,11.6780
2022-03-23,12.0700
2022-03-24,11.9900
2022-03-25,12.1640
2022-03-28,11.9040
2022-03-29,11.7720
2022-03-30,12.0220
2022-03-31,11.9240
2022-04-01,11.9450
2022-04-04,11.8800
2022-04-05,12.1900
2022-04-06,12.3000
2022-04-07,12.2200
2022-04-08,12.8300
2022-04-11,12.8050
2022-04-12,13.2350
2022-04-13,13.5350
2022-04-14,13.7700
2022-04-19,13.6450
2022-04-20,13.6300
2022-04-21,13.6750
2022-04-22,13.1950
2022-04-25,12.6050
2022-04-26,12.6650
2022-04-27,12.9100
2022-04-28,13.6300
2022-04-29,14.2850
2022-05-02,14.1050
2022-05-03,14.1200
2022-05-04,14.2850
2022-05-05,14.4000
2022-05-06,14.8350
2022-05-09,13.5700
2022-05-10,13.6450
2022-05-11,14.2550
2022-05-12,13.9900
2022-05-13,14.2550
2022-05-16,14.1200
2022-05-17,14.5650
2022-05-18,14.6800
2022-05-19,14.4400
2022-05-20,14.4100
2022-05-23,14.6600
2022-05-24,14.7050
2022-05-25,15.0200
2022-05-26,14.9550
2022-05-27,14.9900
2022-05-30,14.8450
2022-05-31,14.9950
2022-06-01,14.8550
2022-06-02,14.9600
2022-06-03,15.1600
2022-06-06,15.4150
2022-06-07,15.9500
2022-06-08,16.1200
2022-06-09,15.7150
2022-06-10,15.4850
2022-06-13,15.1900
2022-06-14,15.3450
2022-06-15,14.9950
2022-06-16,14.4000
2022-06-17,13.7400
2022-06-20,13.9800
2022-06-21,14.2700
2022-06-22,13.6600
2022-06-23,13.5800
2022-06-24,13.7500
2022-06-27,13.8050
2022-06-28,14.2150
2022-06-29,14.1900
2022-06-30,14.0500
2022-07-01,13.4800
2022-07-04,13.8300
2022-07-05,12.7200
2022-07-06,12.5350
2022-07-07,13.1400
2022-07-08,12.9800
2022-07-11,12.9100
2022-07-12,12.1700
2022-07-13,12.1600
2022-07-14,11.8000
2022-07-15,11.8850
2022-07-18,12.0600
2022-07-19,12.1100
2022-07-20,12.0900
2022-07-21,11.7800
2022-07-22,12.0300
2022-07-25,12.2400
2022-07-26,12.3650
2022-07-27,12.5250
2022-07-28,11.9150
2022-07-29,12.1250
2022-08-01,11.8500
2022-08-02,11.8750
2022-08-03,11.9250
