DATE,CLOSE
2021-07-07,21.6200
2021-07-08,21.6100
2021-07-09,22.3800
2021-07-12,22.4200
2021-07-13,22.0900
2021-07-14,21.4500
2021-07-15,20.6900
2021-07-16,20.0600
2021-07-19,19.3600
2021-07-20,20.0700
2021-07-21,20.7700
2021-07-22,20.5500
2021-07-23,20.1100
2021-07-26,20.6900
2021-07-27,20.6400
2021-07-28,21.0900
2021-07-29,21.2500
2021-07-30,20.6800
2021-08-02,20.1600
2021-08-03,20.3700
2021-08-04,19.2000
2021-08-05,19.4800
2021-08-06,20.0000
2021-08-09,19.6900
2021-08-10,20.2100
2021-08-11,20.6300
2021-08-12,20.4400
2021-08-13,20.1300
2021-08-16,19.6500
2021-08-17,19.1700
2021-08-18,18.9000
2021-08-19,18.1500
2021-08-20,18.2100
2021-08-23,19.2100
2021-08-24,20.0500
2021-08-25,20.1700
2021-08-26,19.7700
2021-08-27,20.5500
2021-08-30,20.1600
2021-08-31,19.9800
2021-09-01,19.6900
2021-09-02,20.4600
2021-09-03,20.1700
2021-09-07,19.9100
2021-09-08,19.3500
2021-09-09,19.3200
2021-09-10,19.5300
2021-09-13,20.4400
2021-09-14,20.0700
2021-09-15,20.8000
2021-09-16,20.5900
2021-09-17,20.2700
2021-09-20,19.6000
2021-09-21,19.4800
2021-09-22,19.7500
2021-09-23,20.8100
2021-09-24,21.0000
2021-09-27,22.1400
2021-09-28,22.3900
2021-09-29,22.1600
2021-09-30,21.6200
2021-10-01,22.2800
2021-10-04,23.0200
2021-10-05,23.4100
2021-10-06,22.9900
2021-10-07,23.3800
2021-10-08,23.9400
2021-10-11,24.6800
2021-10-12,24.4900
2021-10-13,24.4900
2021-10-14,24.8000
2021-10-15,26.0100
2021-10-18,26.0100
2021-10-19,26.1000
2021-10-20,26.4600
2021-10-21,25.3500
2021-10-22,25.8900
2021-10-25,26.2200
2021-10-26,26.1600
2021-10-27,25.1200
2021-10-28,25.6100
2021-10-29,24.9900
2021-11-01,25.5800
2021-11-02,25.3800
2021-11-03,24.7200
2021-11-04,24.5200
2021-11-05,24.6900
2021-11-08,25.1200
2021-11-09,25.0800
2021-11-10,23.8300
2021-11-11,23.7200
2021-11-12,23.5700
2021-11-15,23.4000
2021-11-16,23.6100
2021-11-17,22.9700
2021-11-18,22.7600
2021-11-19,22.0400
2021-11-22,22.2900
2021-11-23,22.9700
2021-11-24,23.2200
2021-11-26,21.6500
2021-11-29,22.2500
2021-11-30,21.5900
2021-12-01,21.1500
2021-12-02,22.0200
2021-12-03,22.0000
2021-12-06,22.5800
2021-12-07,23.4000
2021-12-08,23.7900
2021-12-09,23.4900
2021-12-10,23.9300
2021-12-13,22.7100
2021-12-14,22.4800
2021-12-15,22.2700
2021-12-16,22.5600
2021-12-17,22.1100
2021-12-20,21.8000
2021-12-21,22.6600
2021-12-22,22.7300
2021-12-23,22.7100
2021-12-27,23.1700
2021-12-28,23.0500
2021-12-29,22.9400
2021-12-30,22.7600
2021-12-31,22.8700
2022-01-03,23.9900
2022-01-04,25.4300
2022-01-05,25.1800
2022-01-06,25.6100
2022-01-07,26.0200
2022-01-10,25.8500
2022-01-11,27.2400
2022-01-12,27.4400
2022-01-13,27.9300
2022-01-14,28.7400
2022-01-18,28.6000
2022-01-19,28.3800
2022-01-20,28.1400
2022-01-21,27.5400
2022-01-24,28.5900
2022-01-25,30.5900
2022-01-26,30.8000
2022-01-27,30.8300
2022-01-28,31.3600
2022-01-31,30.7400
2022-02-01,31.3700
2022-02-02,31.4100
2022-02-03,31.2200
2022-02-04,31.9400
2022-02-07,32.5100
2022-02-08,31.7600
2022-02-09,32.6500
2022-02-10,32.4100
2022-02-11,33.5200
2022-02-14,32.3600
2022-02-15,32.5200
2022-02-16,33.5700
2022-02-17,32.9700
2022-02-18,32.2600
2022-02-22,31.4600
2022-02-23,31.6800
2022-02-24,31.4700
2022-02-25,32.5300
2022-02-28,33.5300
2022-03-01,32.1100
2022-03-02,32.9300
2022-03-03,33.3500
2022-03-04,34.1300
2022-03-07,36.2400
2022-03-08,36.7600
2022-03-09,34.8400
2022-03-10,37.9500
2022-03-11,37.4100
2022-03-14,36.3600
2022-03-15,34.8000
2022-03-16,34.0000
2022-03-17,35.8900
2022-03-18,36.0400
2022-03-21,37.5800
2022-03-22,37.0900
2022-03-23,38.0700
2022-03-24,37.6800
2022-03-25,38.9000
2022-03-28,37.3200
2022-03-29,37.8500
2022-03-30,38.5200
2022-03-31,37.8700
2022-04-01,38.5800
2022-04-04,38.7700
2022-04-05,37.5300
2022-04-06,37.3500
2022-04-07,37.7500
2022-04-08,39.9400
2022-04-11,39.0600
2022-04-12,39.5300
2022-04-13,40.1900
2022-04-14,40.7600
2022-04-18,41.6400
2022-04-19,41.3100
2022-04-20,39.6000
2022-04-21,38.9500
2022-04-22,37.6900
2022-04-25,35.3300
2022-04-26,35.1200
2022-04-27,35.9400
2022-04-28,36.7200
2022-04-29,35.6200
2022-05-02,35.9600
2022-05-03,36.6700
2022-05-04,38.0800
2022-05-05,36.6900
2022-05-06,37.3500
2022-05-09,33.3600
2022-05-10,34.3000
2022-05-11,34.6900
2022-05-12,34.5600
2022-05-13,36.1000
2022-05-16,37.5700
2022-05-17,37.8800
2022-05-18,36.0000
