DATE,CLOSE
2021-07-07,959.2000
2021-07-08,939.6000
2021-07-09,926.6000
2021-07-12,951.0000
2021-07-13,947.6000
2021-07-14,941.0000
2021-07-15,911.6000
2021-07-16,919.8000
2021-07-19,908.2000
2021-07-20,913.6000
2021-07-21,949.8000
2021-07-22,961.6000
2021-07-23,944.4000
2021-07-26,942.4000
2021-07-27,932.2000
2021-07-28,957.0000
2021-07-29,944.0000
2021-07-30,931.4000
2021-08-02,938.4000
2021-08-03,934.8000
2021-08-04,963.2000
2021-08-05,946.0000
2021-08-06,952.0000
2021-08-09,967.6000
2021-08-10,983.4000
2021-08-11,978.4000
2021-08-12,937.0000
2021-08-13,967.2000
2021-08-16,958.8000
2021-08-17,972.0000
2021-08-18,995.0000
2021-08-19,1016.5000
2021-08-20,1047.0000
2021-08-23,1047.0000
2021-08-24,1048.0000
2021-08-25,1028.0000
2021-08-26,1006.0000
2021-08-27,993.8000
2021-08-30,1001.5000
2021-08-31,1001.0000
2021-09-01,996.0000
2021-09-02,995.2000
2021-09-03,989.0000
2021-09-06,981.4000
2021-09-07,977.8000
2021-09-08,954.2000
2021-09-09,943.4000
2021-09-10,929.8000
2021-09-13,946.6000
2021-09-14,944.0000
2021-09-15,888.6000
2021-09-16,895.4000
2021-09-17,877.0000
2021-09-20,882.6000
2021-09-21,897.4000
2021-09-22,910.8000
2021-09-23,917.0000
2021-09-24,904.4000
2021-09-27,890.0000
2021-09-28,876.2000
2021-09-29,871.8000
2021-09-30,848.8000
2021-10-01,858.6000
2021-10-04,850.2000
2021-10-05,851.4000
2021-10-06,855.0000
2021-10-07,877.0000
2021-10-08,851.8000
2021-10-11,834.0000
2021-10-12,855.2000
2021-10-13,884.2000
2021-10-14,874.4000
2021-10-15,887.8000
2021-10-18,877.0000
2021-10-19,890.0000
2021-10-20,915.4000
2021-10-21,914.6000
2021-10-22,908.0000
2021-10-25,900.6000
2021-10-26,899.4000
2021-10-27,911.0000
2021-10-28,925.0000
2021-10-29,908.0000
2021-11-01,934.0000
2021-11-02,927.8000
2021-11-03,877.8000
2021-11-04,874.6000
2021-11-05,876.2000
2021-11-08,879.2000
2021-11-09,872.4000
2021-11-10,875.4000
2021-11-11,887.6000
2021-11-12,902.0000
2021-11-15,890.8000
2021-11-16,880.4000
2021-11-17,867.2000
2021-11-18,860.4000
2021-11-19,848.4000
2021-11-22,844.6000
2021-11-23,831.6000
2021-11-24,831.2000
2021-11-25,871.8000
2021-11-26,867.0000
2021-11-29,846.2000
2021-11-30,844.8000
2021-12-01,853.4000
2021-12-02,816.4000
2021-12-03,792.6000
2021-12-06,818.0000
2021-12-07,844.0000
2021-12-08,835.6000
2021-12-09,835.6000
2021-12-10,825.0000
2021-12-13,819.8000
2021-12-14,808.2000
2021-12-15,814.0000
2021-12-16,831.8000
2021-12-17,830.0000
2021-12-20,827.4000
2021-12-21,837.4000
2021-12-22,847.4000
2021-12-23,848.8000
2021-12-27,828.0000
2021-12-28,833.8000
2021-12-29,832.8000
2021-12-30,835.2000
2022-01-03,855.8000
2022-01-04,817.8000
2022-01-05,804.2000
2022-01-06,763.0000
2022-01-07,729.6000
2022-01-10,738.0000
2022-01-11,732.8000
2022-01-12,741.6000
2022-01-13,744.8000
2022-01-14,724.4000
2022-01-17,730.8000
2022-01-18,729.0000
2022-01-19,734.0000
2022-01-20,767.4000
2022-01-21,731.2000
2022-01-24,707.6000
2022-01-25,679.0000
2022-01-26,705.0000
2022-01-27,701.8000
2022-01-28,676.2000
2022-01-31,699.0000
2022-02-01,689.0000
2022-02-02,718.2000
2022-02-03,701.2000
2022-02-04,680.0000
2022-02-07,681.4000
2022-02-08,658.0000
2022-02-09,690.4000
2022-02-10,676.0000
2022-02-11,673.8000
2022-02-14,655.4000
2022-02-15,680.0000
2022-02-16,670.4000
2022-02-17,671.0000
2022-02-18,671.8000
2022-02-21,657.4000
2022-02-22,658.8000
2022-02-23,665.0000
2022-02-24,770.2000
2022-02-25,778.2000
2022-02-28,861.2000
2022-03-01,812.6000
2022-03-02,798.0000
2022-03-03,760.4000
2022-03-04,781.4000
2022-03-07,849.2000
2022-03-08,898.2000
2022-03-09,886.6000
2022-03-10,855.6000
2022-03-11,880.0000
2022-03-14,856.4000
2022-03-15,829.6000
2022-03-16,804.0000
2022-03-17,818.8000
2022-03-18,820.0000
2022-03-21,809.0000
2022-03-22,807.2000
2022-03-23,780.8000
2022-03-24,761.4000
2022-03-25,786.0000
2022-03-28,799.4000
2022-03-29,799.6000
2022-03-30,822.0000
2022-03-31,849.2000
2022-04-01,834.8000
2022-04-04,829.3000
2022-04-05,860.7000
2022-04-06,858.5000
2022-04-07,853.1000
2022-04-08,857.6000
2022-04-11,821.0000
2022-04-12,816.1000
2022-04-13,801.1000
2022-04-19,813.3000
2022-04-20,825.8000
2022-04-21,812.7000
2022-04-22,807.0000
2022-04-25,836.6000
2022-04-26,813.9000
2022-04-27,794.9000
2022-04-28,800.0000
2022-04-29,792.9000
2022-05-02,750.0000
2022-05-03,745.0000
2022-05-04,750.0000
2022-05-05,719.2000
2022-05-06,734.4000
2022-05-09,692.8000
2022-05-10,709.6000
2022-05-11,713.0000
2022-05-12,694.5000
2022-05-16,719.4000
2022-05-17,724.6000
2022-05-18,723.0000
2022-05-19,751.0000
2022-05-20,774.5000
2022-05-23,773.8000
2022-05-24,761.8000
2022-05-25,787.1000
2022-05-30,782.9000
2022-05-31,784.2000
2022-06-01,767.2000
2022-06-02,760.7000
2022-06-03,763.0000
2022-06-07,782.1000
2022-06-08,780.0000
2022-06-09,757.3000
2022-06-10,755.7000
2022-06-13,722.6000
2022-06-14,693.7000
2022-06-15,699.1000
2022-06-16,687.0000
2022-06-17,690.0000
2022-06-20,719.0000
2022-06-21,721.1000
2022-06-22,703.0000
2022-06-23,704.9000
2022-06-24,734.6000
2022-06-27,732.7000
2022-06-28,747.7000
2022-06-29,733.0000
2022-06-30,741.9000
2022-07-01,795.4000
2022-07-04,776.1000
2022-07-05,783.0000
2022-07-06,799.4000
2022-07-07,819.6000
2022-07-08,804.7000
2022-07-11,832.8000
2022-07-12,830.5000
2022-07-13,821.6000
2022-07-14,806.6000
2022-07-15,809.8000
2022-07-18,830.9000
2022-07-19,815.0000
2022-07-20,806.0000
2022-07-21,792.8000
2022-07-22,822.0000
2022-07-25,796.3000
2022-07-26,804.3000
2022-07-27,799.7000
2022-07-28,853.0000
2022-07-29,845.6000
2022-08-01,850.0000
2022-08-02,848.0000
2022-08-03,832.6000
2022-08-04,842.8000
2022-08-05,825.2000
2022-08-08,834.0000
2022-08-09,843.0000
2022-08-10,852.0000
2022-08-11,786.2000
2022-08-12,773.7000
2022-08-15,801.9000
2022-08-16,802.0000
2022-08-17,803.5000
2022-08-18,787.0000
2022-08-19,784.5000
2022-08-22,773.5000
2022-08-23,765.0000
2022-08-24,767.0000
2022-08-25,790.0000
2022-08-26,769.8000
2022-08-29,743.2000
2022-08-30,747.4000
2022-08-31,726.9000
2022-09-01,716.3000
2022-09-02,726.1000
2022-09-05,726.0000
2022-09-06,698.0000
2022-09-07,725.9000
2022-09-08,734.3000
2022-09-09,727.4000
2022-09-12,727.4000
2022-09-13,725.0000
2022-09-14,732.1000
2022-09-15,707.1000
2022-09-16,708.4000
2022-09-19,695.8000
2022-09-20,684.3000
2022-09-21,711.6000
2022-09-22,681.2000
2022-09-23,673.2000
2022-09-26,652.1000
2022-09-27,632.2000
2022-09-28,633.6000
2022-09-29,600.3000
2022-09-30,607.5000
2022-10-03,649.2000
2022-10-04,637.2000
2022-10-05,619.6000
2022-10-06,614.0000
2022-10-07,592.1000
2022-10-10,587.0000
2022-10-11,580.4000
2022-10-12,583.3000
2022-10-13,575.1000
