DATE,CLOSE
2021-07-07,4.9540
2021-07-08,4.8550
2021-07-09,4.8920
2021-07-12,4.9780
2021-07-13,5.0100
2021-07-14,4.9950
2021-07-15,4.9510
2021-07-16,4.9720
2021-07-19,4.8620
2021-07-20,4.9040
2021-07-21,4.9260
2021-07-22,4.9220
2021-07-23,5.0100
2021-07-26,5.0060
2021-07-27,5.0480
2021-07-28,5.1260
2021-07-29,5.1120
2021-07-30,5.1040
2021-08-02,5.1040
2021-08-03,5.1200
2021-08-04,5.0920
2021-08-05,5.0880
2021-08-06,5.1160
2021-08-09,5.1240
2021-08-10,5.1480
2021-08-11,5.1840
2021-08-12,5.2060
2021-08-13,5.2580
2021-08-16,5.2780
2021-08-17,5.2540
2021-08-18,5.3080
2021-08-19,5.3080
2021-08-20,5.2580
2021-08-23,5.2880
2021-08-24,5.2320
2021-08-25,5.0560
2021-08-26,4.9590
2021-08-27,4.9830
2021-08-30,4.9730
2021-08-31,5.0040
2021-09-01,5.0440
2021-09-02,4.9800
2021-09-03,4.9370
2021-09-06,4.9370
2021-09-07,4.9320
2021-09-08,5.0040
2021-09-09,4.9660
2021-09-10,4.8760
2021-09-13,4.9460
2021-09-14,4.9800
2021-09-15,4.9100
2021-09-16,4.9840
2021-09-17,4.9210
2021-09-20,4.8960
2021-09-21,4.9740
2021-09-22,4.9500
2021-09-23,5.0080
2021-09-24,4.8580
2021-09-27,4.8240
2021-09-28,4.7870
2021-09-29,4.7820
2021-09-30,4.7960
2021-10-01,4.7780
2021-10-04,4.7810
2021-10-05,4.7900
2021-10-06,4.7740
2021-10-07,4.7700
2021-10-08,4.7890
2021-10-11,4.7280
2021-10-12,4.7430
2021-10-13,4.7400
2021-10-14,4.7610
2021-10-15,4.7700
2021-10-18,4.7810
2021-10-19,4.7780
2021-10-20,4.8500
2021-10-21,4.8450
2021-10-22,4.8680
2021-10-25,4.8950
2021-10-26,4.9050
2021-10-27,4.8970
2021-10-28,4.9260
2021-10-29,4.8970
2021-11-01,5.0000
2021-11-02,4.9960
2021-11-03,5.0460
2021-11-04,5.0880
2021-11-05,5.1000
2021-11-08,5.0680
2021-11-09,5.0120
2021-11-10,5.0860
2021-11-11,5.0340
2021-11-12,5.0180
2021-11-15,5.0200
2021-11-16,4.9580
2021-11-17,4.9970
2021-11-18,5.0000
2021-11-19,5.0160
2021-11-22,5.0340
2021-11-23,4.9970
2021-11-24,5.0380
2021-11-25,5.0240
2021-11-26,4.9450
2021-11-29,4.9970
2021-11-30,4.9740
2021-12-01,5.0140
2021-12-02,4.9920
2021-12-03,5.0400
2021-12-06,5.1640
2021-12-07,5.1620
2021-12-08,5.0840
2021-12-09,5.1280
2021-12-10,5.1340
2021-12-13,5.0900
2021-12-14,5.1200
2021-12-15,5.1500
2021-12-16,5.1580
