DATE,CLOSE
2021-07-07,11.6800
2021-07-08,11.5280
2021-07-09,11.6060
2021-07-12,11.6400
2021-07-13,11.6180
2021-07-14,11.6120
2021-07-15,11.4560
2021-07-16,11.6220
2021-07-19,11.2280
2021-07-20,11.0920
2021-07-21,11.1820
2021-07-22,11.3160
2021-07-23,11.4640
2021-07-26,11.4860
2021-07-27,11.3980
2021-07-28,11.5580
2021-07-29,11.6000
2021-07-30,11.2520
2021-08-02,11.3460
2021-08-03,11.4820
2021-08-04,11.5180
2021-08-05,11.6220
2021-08-06,11.6500
2021-08-09,11.6540
2021-08-10,11.6820
2021-08-11,11.8000
2021-08-12,11.7940
2021-08-13,11.9220
2021-08-16,11.9520
2021-08-17,11.9500
2021-08-18,12.1480
2021-08-19,12.1640
2021-08-20,12.3380
2021-08-23,12.3160
2021-08-24,12.3740
2021-08-25,12.2120
2021-08-26,12.0480
2021-08-27,12.0340
2021-08-30,12.0800
2021-08-31,12.1320
2021-09-01,12.2560
2021-09-02,12.0900
2021-09-03,11.9940
2021-09-06,12.0560
2021-09-07,11.8880
2021-09-08,12.0280
2021-09-09,12.0040
2021-09-10,11.7580
2021-09-13,11.9720
2021-09-14,11.9860
2021-09-15,11.7700
2021-09-16,11.7640
2021-09-17,11.8340
2021-09-20,11.7460
2021-09-21,11.7500
2021-09-22,11.6300
2021-09-23,11.7580
2021-09-24,11.7000
2021-09-27,11.8240
2021-09-28,11.6900
2021-09-29,11.6180
2021-09-30,11.3420
2021-10-01,11.6240
2021-10-04,11.6980
2021-10-05,11.8520
2021-10-06,11.6560
2021-10-07,11.7040
2021-10-08,11.5980
2021-10-11,11.5700
2021-10-12,11.5520
2021-10-13,11.6280
2021-10-14,11.5440
2021-10-15,11.6540
2021-10-18,11.6000
2021-10-19,11.8180
2021-10-20,12.0020
2021-10-21,12.0980
2021-10-22,12.1620
2021-10-25,12.0860
2021-10-26,12.1920
2021-10-27,12.3300
2021-10-28,12.3940
2021-10-29,12.2960
2021-11-01,12.4020
2021-11-02,12.4900
2021-11-03,12.4600
2021-11-04,12.6600
2021-11-05,12.7100
2021-11-08,12.7380
2021-11-09,12.7180
2021-11-10,12.8600
2021-11-11,13.1540
2021-11-12,13.1600
2021-11-15,13.3760
2021-11-16,13.4780
2021-11-17,13.4620
2021-11-18,13.3500
2021-11-19,13.1120
2021-11-22,13.0400
2021-11-23,13.0700
2021-11-24,13.0640
2021-11-25,13.2280
2021-11-26,12.7960
2021-11-29,12.8940
2021-11-30,12.8100
2021-12-01,13.0000
2021-12-02,12.8400
2021-12-03,12.9760
2021-12-06,13.1100
2021-12-07,13.1920
2021-12-08,13.1340
2021-12-09,13.1660
2021-12-10,13.0660
2021-12-13,12.9080
2021-12-14,12.8780
2021-12-15,12.9600
