name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Italy,IT,IT,2022-12-08 15:55:14,2022-12-05,2022-12-06,173.737,749.8000,23.17,0,789,789,193.4434,1698.45,2914.24,-,-,-,C,-0.41,89.81,[]
Italy,IT,IT,2022-12-08 15:53:36,2022-12-04,2022-12-05,174.5259,749.8000,23.28,5.8,514,508.2,193.4434,1698.45,2914.24,-,-,-,C,-0.28,90.22,[]
Italy,IT,IT,2022-12-08 15:51:30,2022-12-03,2022-12-04,175.0614,749.8000,23.35,2.63,566,563.3,193.4434,1698.45,2914.24,-,-,-,C,-0.31,90.5,[]
Italy,IT,IT,2022-12-08 15:50:11,2022-12-02,2022-12-03,175.6545,749.8000,23.43,0,788.8,788.8,193.4434,1698.45,2914.24,-,-,-,C,-0.41,90.8,[]
Italy,IT,IT,2022-12-30 08:40:35,2022-12-01,2022-12-02,176.4432,749.8000,23.53,0,809.5,809.5,193.4434,1698.45,2914.24,-,-,-,C,-0.42,91.21,[]
Italy,IT,IT,2022-12-01 16:06:40,2022-11-30,2022-12-01,177.2526,749.8000,23.64,2.12,680.3,678.2,193.4434,1698.45,2914.24,-,-,-,C,-0.37,91.63,[]
Italy,IT,IT,2022-11-30 16:25:55,2022-11-29,2022-11-30,177.9678,749.8000,23.74,2.56,681.2,678.7,193.4434,1698.45,2914.24,-,-,-,C,-0.37,92,[]
Italy,IT,IT,2022-11-29 16:15:59,2022-11-28,2022-11-29,178.6835,749.8000,23.83,2.43,608.5,606,193.4434,1698.45,2914.24,-,-,-,C,-0.33,92.37,[]
Italy,IT,IT,2022-11-29 07:56:46,2022-11-27,2022-11-28,179.324,749.8000,23.92,18.49,227,208.5,193.4434,1698.45,2914.24,-,-,-,C,-0.08,92.7,[]
Italy,IT,IT,2022-11-27 12:58:21,2022-11-26,2022-11-27,179.4801,749.8000,23.94,14.77,294,279.2,193.4434,1698.45,2914.24,-,-,-,C,-0.15,92.78,[]
Italy,IT,IT,2022-11-27 12:56:42,2022-11-25,2022-11-26,179.7704,749.8000,23.98,2.59,511.6,509,193.4434,1698.45,2914.24,-,-,-,C,-0.28,92.93,[]
Italy,IT,IT,2022-11-27 12:55:07,2022-11-24,2022-11-25,180.3111,749.8000,24.05,2.49,523.8,521.4,193.4434,1698.45,2914.24,-,-,-,C,-0.25,93.21,[]
Italy,IT,IT,2022-11-24 14:07:21,2022-11-23,2022-11-24,180.798,749.8000,24.11,0,462.2,462.2,193.4434,1698.45,2914.24,-,-,-,C,-0.24,93.46,[]
Italy,IT,IT,2022-11-23 17:04:10,2022-11-22,2022-11-23,181.2602,749.8000,24.17,0,649.1,649.1,193.4434,1698.45,2914.24,-,-,-,C,-0.34,93.7,[]
Italy,IT,IT,2022-11-22 14:36:57,2022-11-21,2022-11-22,181.909,749.8000,24.26,1,543.7,542.7,193.4434,1698.45,2914.24,-,-,-,C,-0.3,94.04,[]
Italy,IT,IT,2022-11-21 18:10:38,2022-11-20,2022-11-21,182.482,749.8000,24.34,11.04,162.9,151.8,193.4434,1698.45,2914.24,-,-,-,C,-0.09,94.33,[]
Italy,IT,IT,2022-11-20 11:15:43,2022-11-19,2022-11-20,182.6535,749.8000,24.36,11.04,126.5,115.5,193.4434,1698.45,2914.24,-,-,-,C,-0.07,94.42,[]
Italy,IT,IT,2022-11-20 10:22:21,2022-11-18,2022-11-19,182.7835,749.8000,24.38,0,254.6,254.6,193.4434,1698.45,2914.24,-,-,-,C,-0.13,94.49,[]
Italy,IT,IT,2022-11-18 13:47:37,2022-11-17,2022-11-18,183.038,749.8000,24.41,0,192,192,193.4434,1698.45,2914.24,-,-,-,C,-0.1,94.62,[]
Italy,IT,IT,2022-11-17 14:58:51,2022-11-16,2022-11-17,183.2296,749.8000,24.44,0,451.7,451.7,193.4434,1698.45,2914.24,-,-,-,C,-0.23,94.72,[]
Italy,IT,IT,2022-11-16 15:18:54,2022-11-15,2022-11-16,183.6813,749.8000,24.5,0,493.6,493.6,193.4434,1698.45,2914.24,-,-,-,C,-0.26,94.95,[]
Italy,IT,IT,2022-11-15 21:33:00,2022-11-14,2022-11-15,184.1749,749.8000,24.56,0,256.3,256.3,193.4434,1698.45,2914.24,-,-,-,C,-0.13,95.21,[]
Italy,IT,IT,2022-11-15 16:05:50,2022-11-13,2022-11-14,184.4309,749.8000,24.6,29.95,0,-29.9,193.4434,1698.45,2914.24,-,-,-,C,0.01,95.34,[]
Italy,IT,IT,2022-11-13 22:20:50,2022-11-12,2022-11-13,184.4138,749.8000,24.6,6.95,20,13.1,193.4434,1698.45,2914.24,-,-,-,C,-0.01,95.33,[]
Italy,IT,IT,2022-11-13 09:39:00,2022-11-11,2022-11-12,184.4392,749.8000,24.6,37.62,13.9,-23.7,193.4434,1698.45,2914.24,-,-,-,C,0.01,95.35,[]
Italy,IT,IT,2022-11-14 08:10:38,2022-11-10,2022-11-11,184.4155,749.8000,24.6,0,96.6,96.6,193.4434,1698.45,2914.24,-,-,-,C,-0.05,95.33,[]
Italy,IT,IT,2022-11-14 08:08:22,2022-11-09,2022-11-10,184.5165,749.8000,24.61,0,67,67,193.4434,1698.45,2914.24,-,-,-,C,-0.03,95.39,[]
Italy,IT,IT,2022-11-14 08:06:45,2022-11-08,2022-11-09,184.5834,749.8000,24.62,0,110.1,110.1,193.4434,1698.45,2914.24,-,-,-,C,-0.07,95.42,[]
Italy,IT,IT,2022-11-14 08:03:56,2022-11-07,2022-11-08,184.7096,749.8000,24.63,23.79,19.3,-4.5,193.4434,1698.45,2914.24,-,-,-,C,0,95.49,[]
Italy,IT,IT,2022-11-14 08:02:07,2022-11-06,2022-11-07,184.7051,749.8000,24.63,52.61,0,-52.6,193.4434,1698.45,2914.24,-,-,-,C,0.03,95.48,[]
Italy,IT,IT,2022-11-14 07:59:53,2022-11-05,2022-11-06,184.6524,749.8000,24.63,54.45,0,-54.4,193.4434,1698.45,2914.24,-,-,-,C,0.03,95.46,[]
Italy,IT,IT,2022-11-14 07:56:13,2022-11-04,2022-11-05,184.598,749.8000,24.62,62.23,8.3,-54,193.4434,1698.45,2914.24,-,-,-,C,0.03,95.43,[]
Italy,IT,IT,2022-11-14 07:51:54,2022-11-03,2022-11-04,184.5458,749.8000,24.61,0,72.2,72.2,193.4434,1698.45,2914.24,-,-,-,C,-0.04,95.4,[]
Italy,IT,IT,2022-11-13 22:01:51,2022-11-02,2022-11-03,184.6238,749.8000,24.62,44.96,63.9,18.9,193.4434,1698.45,2914.24,-,-,-,C,-0.01,95.44,[]
Italy,IT,IT,2022-11-02 00:00:00,2022-11-01,2022-11-02,184.6457,749.8000,24.63,109.87,1,-108.9,193.4434,1698.45,2914.24,-,-,-,C,0,95.45,[]
Italy,IT,IT,2022-11-01 00:00:00,2022-10-31,2022-11-01,184.6394,749.8000,24.63,71.95,0,-72,193.4434,1698.45,2914.24,-,-,-,C,0.04,95.45,[]
Italy,IT,IT,2022-10-31 00:00:00,2022-10-30,2022-10-31,184.5666,749.8000,24.62,13.21,0,-13.2,193.4434,1698.45,2914.24,-,-,-,C,0.09,95.41,[]
Italy,IT,IT,2022-11-13 21:57:26,2022-10-29,2022-10-30,184.3984,749.8000,24.59,171.49,0,-171.5,193.4434,1698.45,2914.24,-,-,-,E,0.09,95.32,[]
Italy,IT,IT,2022-11-13 21:57:26,2022-10-28,2022-10-29,184.2269,749.8000,24.57,169.79,0,-169.8,193.4434,1698.45,2914.24,-,-,-,C,0.09,95.24,[]
Italy,IT,IT,2022-10-28 00:00:00,2022-10-27,2022-10-28,184.0566,749.8000,24.55,162.35,0,-162.4,193.4434,1698.45,2914.24,-,-,-,C,0.08,95.15,[]
Italy,IT,IT,2022-10-27 00:00:00,2022-10-26,2022-10-27,183.8942,749.8000,24.53,169.23,0,-169.2,193.4434,1698.45,2914.24,-,-,-,C,0.09,95.06,[]
Italy,IT,IT,2022-10-26 00:00:00,2022-10-25,2022-10-26,183.7249,749.8000,24.5,172.8,0,-172.8,193.4434,1698.45,2914.24,-,-,-,C,0.09,94.98,[]
Italy,IT,IT,2022-10-25 00:00:00,2022-10-24,2022-10-25,183.5518,749.8000,24.48,168.08,0,-168.1,193.4434,1698.45,2914.24,-,-,-,C,0.09,94.89,[]
Italy,IT,IT,2022-10-24 00:00:00,2022-10-23,2022-10-24,183.3831,749.8000,24.46,253.44,0,-253.4,193.4434,1698.45,2914.24,-,-,-,C,0.13,94.8,[]
Italy,IT,IT,2022-10-23 00:00:00,2022-10-22,2022-10-23,183.1296,749.8000,24.42,178.38,0,-178.4,193.4434,1698.45,2914.24,-,-,-,C,0.09,94.67,[]
Italy,IT,IT,2022-10-22 00:00:00,2022-10-21,2022-10-22,182.9512,749.8000,24.4,191.25,0,-191.2,193.4434,1698.45,2914.24,-,-,-,C,0.1,94.58,[]
Italy,IT,IT,2022-10-21 00:00:00,2022-10-20,2022-10-21,182.7599,749.8000,24.37,196.85,0,-196.8,193.4434,1698.45,2914.24,-,-,-,C,0.1,94.48,[]
Italy,IT,IT,2022-10-20 00:00:00,2022-10-19,2022-10-20,182.563,749.8000,24.35,194.8,0,-194.8,193.4434,1698.45,2914.24,-,-,-,C,0.1,94.38,[]
Italy,IT,IT,2022-10-19 00:00:00,2022-10-18,2022-10-19,182.3683,749.8000,24.32,194.28,0,-194.3,193.4434,1698.45,2914.24,-,-,-,C,0.1,94.27,[]
Italy,IT,IT,2022-10-18 00:00:00,2022-10-17,2022-10-18,182.174,749.8000,24.3,190.96,0,-191,193.4434,1698.45,2914.24,-,-,-,C,0.1,94.17,[]
Italy,IT,IT,2022-10-17 00:00:00,2022-10-16,2022-10-17,181.983,749.8000,24.27,317.12,0,-317.1,193.4434,1698.45,2914.24,-,-,-,C,0.16,94.08,[]
Italy,IT,IT,2022-10-16 00:00:00,2022-10-15,2022-10-16,181.6659,749.8000,24.23,317.31,0,-317.3,193.4434,1698.45,2914.24,-,-,-,C,0.16,93.91,[]
Italy,IT,IT,2022-10-15 00:00:00,2022-10-14,2022-10-15,181.3486,749.8000,24.19,309.26,0,-309.3,193.4434,1698.45,2914.24,-,-,-,C,0.16,93.75,[]
Italy,IT,IT,2022-10-14 00:00:00,2022-10-13,2022-10-14,181.0393,749.8000,24.15,302.99,0,-303,193.4434,1698.45,2914.24,-,-,-,C,0.16,93.59,[]
Italy,IT,IT,2022-10-13 00:00:00,2022-10-12,2022-10-13,180.7363,749.8000,24.1,307.32,0,-307.3,193.4434,1698.45,2914.24,-,-,-,C,0.16,93.43,[]
Italy,IT,IT,2022-10-12 00:00:00,2022-10-11,2022-10-12,180.4288,749.8000,24.06,303.87,0,-303.9,193.4434,1698.45,2914.24,-,-,-,C,0.16,93.27,[]
Italy,IT,IT,2022-10-11 00:00:00,2022-10-10,2022-10-11,180.1232,749.8000,24.02,305.45,0,-305.4,193.4434,1698.45,2914.24,-,-,-,C,0.2,93.11,[]
Italy,IT,IT,2022-10-10 00:00:00,2022-10-09,2022-10-10,179.7304,749.8000,23.97,488.56,0,-488.6,193.4434,1698.45,2914.24,-,-,-,C,0.25,92.91,[]
Italy,IT,IT,2022-10-09 00:00:00,2022-10-08,2022-10-09,179.2376,749.8000,23.9,488.31,0,-488.3,193.4434,1698.45,2914.24,-,-,-,C,0.25,92.66,[]
Italy,IT,IT,2022-10-08 00:00:00,2022-10-07,2022-10-08,178.7572,749.8000,23.84,483.7,0,-483.7,193.4434,1698.45,2914.24,-,-,-,C,0.25,92.41,[]
Italy,IT,IT,2022-10-07 00:00:00,2022-10-06,2022-10-07,178.2827,749.8000,23.78,510.45,0,-510.4,193.4434,1698.45,2914.24,-,-,-,C,0.27,92.16,[]
Italy,IT,IT,2022-10-06 00:00:00,2022-10-05,2022-10-06,177.7672,749.8000,23.71,589.13,0,-589.1,193.4434,1698.45,2914.24,-,-,-,C,0.29,91.9,[]
Italy,IT,IT,2022-10-05 00:00:00,2022-10-04,2022-10-05,177.2003,749.8000,23.63,530.55,0,-530.6,193.4434,1698.45,2914.24,-,-,-,C,0.25,91.6,[]
Italy,IT,IT,2022-10-04 00:00:00,2022-10-03,2022-10-04,176.7124,749.8000,23.57,407.55,0,-407.5,193.4434,1698.45,2914.24,-,-,-,C,0.22,91.35,[]
Italy,IT,IT,2022-10-03 00:00:00,2022-10-02,2022-10-03,176.2889,749.8000,23.51,702.06,0,-702.1,193.4434,1698.45,2914.24,-,-,-,C,0.35,91.13,[]
Italy,IT,IT,2022-10-02 00:00:00,2022-10-01,2022-10-02,175.6173,749.8000,23.42,422.82,0,-422.8,193.4434,1698.45,2914.24,-,-,-,C,0.22,90.78,[]
Italy,IT,IT,2022-10-01 00:00:00,2022-09-30,2022-10-01,175.1943,749.8000,23.37,308.83,0.5,-308.3,193.4434,1698.45,2914.24,-,-,-,C,0.16,90.57,[]
Italy,IT,IT,2022-09-30 00:00:00,2022-09-29,2022-09-30,174.8861,749.8000,23.32,294.91,0,-294.9,193.4434,1698.45,2914.24,-,-,-,C,0.15,90.41,[]
Italy,IT,IT,2022-09-29 00:00:00,2022-09-28,2022-09-29,174.5912,749.8000,23.29,422.04,0,-422,193.4434,1698.45,2914.24,-,-,-,C,0.22,90.25,[]
Italy,IT,IT,2022-09-28 00:00:00,2022-09-27,2022-09-28,174.1691,749.8000,23.23,476.45,0,-476.4,193.4434,1698.45,2914.24,-,-,-,C,0.25,90.04,[]
Italy,IT,IT,2022-09-27 00:00:00,2022-09-26,2022-09-27,173.6926,749.8000,23.17,327.84,0,-327.8,193.4434,1698.45,2914.24,-,-,-,C,0.17,89.79,[]
Italy,IT,IT,2022-09-26 00:00:00,2022-09-25,2022-09-26,173.3617,749.8000,23.12,557.18,0,-557.2,193.4434,1698.45,2914.24,-,-,-,C,0.29,89.62,[]
Italy,IT,IT,2022-09-25 00:00:00,2022-09-24,2022-09-25,172.8045,749.8000,23.05,537.35,0,-537.3,193.4434,1698.45,2914.24,-,-,-,C,0.28,89.33,[]
Italy,IT,IT,2022-09-24 00:00:00,2022-09-23,2022-09-24,172.2604,749.8000,22.97,11.61,0,-11.6,193.4434,1698.45,2914.24,-,-,-,C,0.3,89.05,[]
Italy,IT,IT,2022-09-23 00:00:00,2022-09-22,2022-09-23,171.6738,749.8000,22.9,479.53,0,-479.5,193.4434,1698.45,2914.24,-,-,-,C,0.25,88.75,[]
Italy,IT,IT,2022-09-22 00:00:00,2022-09-21,2022-09-22,171.1937,749.8000,22.83,467.12,0,-467.1,193.4434,1698.45,2914.24,-,-,-,C,0.24,88.5,[]
Italy,IT,IT,2022-09-21 00:00:00,2022-09-20,2022-09-21,170.7266,749.8000,22.77,454.99,0,-455,193.4434,1698.45,2914.24,-,-,-,C,0.24,88.26,[]
Italy,IT,IT,2022-09-20 00:00:00,2022-09-19,2022-09-20,170.2708,749.8000,22.71,288.85,0,-288.9,193.4434,1698.45,2914.24,-,-,-,C,0.15,88.02,[]
Italy,IT,IT,2022-09-19 00:00:00,2022-09-18,2022-09-19,169.9819,749.8000,22.67,737.23,0,-737.2,193.4434,1698.45,2914.24,-,-,-,C,0.38,87.87,[]
Italy,IT,IT,2022-09-18 00:00:00,2022-09-17,2022-09-18,169.2446,749.8000,22.57,676.82,0,-676.8,193.4434,1698.45,2914.24,-,-,-,C,0.35,87.49,[]
Italy,IT,IT,2022-09-17 00:00:00,2022-09-16,2022-09-17,168.5678,749.8000,22.48,489.15,0,-489.1,193.4434,1698.45,2914.24,-,-,-,C,0.25,87.14,[]
Italy,IT,IT,2022-09-16 00:00:00,2022-09-15,2022-09-16,168.0786,749.8000,22.42,434.97,0,-435,193.4434,1698.45,2914.24,-,-,-,C,0.22,86.89,[]
Italy,IT,IT,2022-09-15 00:00:00,2022-09-14,2022-09-15,167.6436,749.8000,22.36,496.95,0,-497,193.4434,1698.45,2914.24,-,-,-,C,0.26,86.66,[]
Italy,IT,IT,2022-09-14 00:00:00,2022-09-13,2022-09-14,167.1466,749.8000,22.29,543.96,0,-544,193.4434,1698.45,2914.24,-,-,-,C,0.28,86.41,[]
Italy,IT,IT,2022-09-13 00:00:00,2022-09-12,2022-09-13,166.6025,749.8000,22.22,447.48,0,-447.5,193.4434,1698.45,2914.24,-,-,-,C,0.23,86.12,[]
Italy,IT,IT,2022-09-12 00:00:00,2022-09-11,2022-09-12,166.155,749.8000,22.16,754.99,0,-755,193.4434,1698.45,2914.24,-,-,-,C,0.39,85.89,[]
Italy,IT,IT,2022-09-11 00:00:00,2022-09-10,2022-09-11,165.4,749.8000,22.06,773.1,0,-773.1,193.4434,1698.45,2914.24,-,-,-,C,0.4,85.5,[]
Italy,IT,IT,2022-09-10 00:00:00,2022-09-09,2022-09-10,164.6171,749.8000,21.95,653.76,0,-653.8,193.4434,1698.45,2914.24,-,-,-,C,0.33,85.1,[]
Italy,IT,IT,2022-09-09 00:00:00,2022-09-08,2022-09-09,163.9731,749.8000,21.87,593.08,0,-593.1,193.4434,1698.45,2914.24,-,-,-,C,0.31,84.77,[]
Italy,IT,IT,2022-09-08 00:00:00,2022-09-07,2022-09-08,163.38,749.8000,21.79,507.98,0,-508,193.4434,1698.45,2914.24,-,-,-,C,0.26,84.46,[]
Italy,IT,IT,2022-09-07 00:00:00,2022-09-06,2022-09-07,162.872,749.8000,21.72,522,0,-522,193.4434,1698.45,2914.24,-,-,-,C,0.27,84.2,[]
Italy,IT,IT,2022-09-06 00:00:00,2022-09-05,2022-09-06,162.35,749.8000,21.65,380.31,0,-380.3,193.4434,1698.45,2914.24,-,-,-,C,0.2,83.93,[]
Italy,IT,IT,2022-09-05 00:00:00,2022-09-04,2022-09-05,161.9697,749.8000,21.6,624.36,0,-624.4,193.4434,1698.45,2914.24,-,-,-,C,0.32,83.73,[]
Italy,IT,IT,2022-09-04 00:00:00,2022-09-03,2022-09-04,161.3453,749.8000,21.52,636.69,0,-636.7,193.4434,1698.45,2914.24,-,-,-,C,0.33,83.41,[]
Italy,IT,IT,2022-09-03 00:00:00,2022-09-02,2022-09-03,160.7086,749.8000,21.43,258.62,0,-258.6,193.4434,1698.45,2914.24,-,-,-,C,0.13,83.08,[]
Italy,IT,IT,2022-09-02 00:00:00,2022-09-01,2022-09-02,160.4499,749.8000,21.4,741.74,0,-741.7,193.4434,1698.45,2914.24,-,-,-,C,0.38,82.94,[]
Italy,IT,IT,2022-09-01 00:00:00,2022-08-31,2022-09-01,159.7082,749.8000,21.3,582.03,0,-582,193.4434,1698.45,2914.24,-,-,-,C,0.3,82.56,[]
Italy,IT,IT,2022-08-31 00:00:00,2022-08-30,2022-08-31,159.1233,749.8000,21.22,633.62,0,-633.6,193.4434,1698.45,2914.24,-,-,-,C,0.33,82.26,[]
Italy,IT,IT,2022-08-30 00:00:00,2022-08-29,2022-08-30,158.4925,749.8000,21.14,450.82,0,-450.8,193.4434,1698.45,2914.24,-,-,-,C,0.23,81.93,[]
Italy,IT,IT,2022-08-29 00:00:00,2022-08-28,2022-08-29,158.0412,749.8000,21.08,751.25,0,-751.2,193.4434,1698.45,2914.24,-,-,-,C,0.39,81.7,[]
Italy,IT,IT,2022-08-28 00:00:00,2022-08-27,2022-08-28,157.2899,749.8000,20.98,535.9,0,-535.9,193.4434,1698.45,2914.24,-,-,-,C,0.28,81.31,[]
Italy,IT,IT,2022-08-27 00:00:00,2022-08-26,2022-08-27,156.754,749.8000,20.91,509.53,1.1,-508.4,193.4434,1698.45,2914.24,-,-,-,C,0.26,81.03,[]
Italy,IT,IT,2022-08-26 00:00:00,2022-08-25,2022-08-26,156.2456,749.8000,20.84,571.39,0,-571.4,193.4434,1698.45,2914.24,-,-,-,C,0.3,80.77,[]
Italy,IT,IT,2022-08-25 00:00:00,2022-08-24,2022-08-25,155.6742,749.8000,20.76,702.57,0,-702.6,193.4434,1698.45,2914.24,-,-,-,C,0.36,80.48,[]
Italy,IT,IT,2022-08-24 00:00:00,2022-08-23,2022-08-24,154.9716,749.8000,20.67,365.87,0,-365.9,193.4434,1698.45,2914.24,-,-,-,C,0.19,80.11,[]
Italy,IT,IT,2022-08-23 00:00:00,2022-08-22,2022-08-23,154.6057,749.8000,20.62,397.51,0,-397.5,193.4434,1698.45,2914.24,-,-,-,C,0.21,79.92,[]
Italy,IT,IT,2022-08-22 00:00:00,2022-08-21,2022-08-22,154.2081,749.8000,20.57,633.88,0,-633.9,193.4434,1698.45,2914.24,-,-,-,C,0.33,79.72,[]
Italy,IT,IT,2022-08-21 00:00:00,2022-08-20,2022-08-21,153.5742,749.8000,20.48,581.63,0,-581.6,193.4434,1698.45,2914.24,-,-,-,C,0.3,79.39,[]
Italy,IT,IT,2022-08-20 00:00:00,2022-08-19,2022-08-20,152.9926,749.8000,20.4,671.22,0,-671.2,193.4434,1698.45,2914.24,-,-,-,C,0.35,79.09,[]
Italy,IT,IT,2022-08-19 00:00:00,2022-08-18,2022-08-19,152.3213,749.8000,20.31,580.53,0,-580.5,193.4434,1698.45,2914.24,-,-,-,C,0.3,78.74,[]
Italy,IT,IT,2022-08-18 00:00:00,2022-08-17,2022-08-18,151.7408,749.8000,20.24,478.66,0,-478.7,193.4434,1698.45,2914.24,-,-,-,C,0.25,78.44,[]
Italy,IT,IT,2022-08-17 00:00:00,2022-08-16,2022-08-17,151.2621,749.8000,20.17,720.75,0,-720.7,193.4434,1698.45,2914.24,-,-,-,C,0.37,78.19,[]
Italy,IT,IT,2022-08-16 00:00:00,2022-08-15,2022-08-16,150.5413,749.8000,20.08,712.52,0,-712.5,193.4434,1698.45,2914.24,-,-,-,C,0.37,77.82,[]
Italy,IT,IT,2022-08-15 00:00:00,2022-08-14,2022-08-15,149.8288,749.8000,19.98,768.39,0,-768.4,193.4434,1698.45,2914.24,-,-,-,C,0.4,77.45,[]
Italy,IT,IT,2022-08-14 00:00:00,2022-08-13,2022-08-14,149.0604,749.8000,19.88,723.56,0,-723.6,193.4434,1698.45,2914.24,-,-,-,C,0.37,77.06,[]
Italy,IT,IT,2022-08-13 00:00:00,2022-08-12,2022-08-13,148.3368,749.8000,19.78,624.71,0,-624.7,193.4434,1698.45,2914.24,-,-,-,C,0.32,76.68,[]
Italy,IT,IT,2022-08-12 00:00:00,2022-08-11,2022-08-12,147.7121,749.8000,19.7,649.97,0,-650,193.4434,1698.45,2914.24,-,-,-,C,0.34,76.36,[]
