name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Italy,IT,IT,2023-12-19 14:13:38,2023-12-18,2023-12-19,169.4984,673.9000,25.15,0,1047.9,1047.9,196.9627,1699.23,2916.1,207.006,-13.4006,-,C,-0.53,86.06,[]
Italy,IT,IT,2023-12-18 15:39:23,2023-12-17,2023-12-18,170.5461,673.9000,25.31,38.15,616.1,578,196.9627,1699.23,2916.1,206.806,-13.2006,-,C,-0.31,86.59,[]
Italy,IT,IT,2023-12-18 15:38:15,2023-12-16,2023-12-17,171.1596,673.9000,25.4,38.16,599.5,561.4,196.9627,1699.23,2916.1,206.806,-13.2006,-,C,-0.3,86.9,[]
Italy,IT,IT,2023-12-18 15:36:26,2023-12-15,2023-12-16,171.7565,673.9000,25.49,3.55,803.5,799.9,196.9627,1699.23,2916.1,203.781,-10.1756,-,C,-0.43,87.2,[]
Italy,IT,IT,2023-12-16 07:37:30,2023-12-14,2023-12-15,172.6078,673.9000,25.61,0,1006.3,1006.3,196.9627,1699.23,2916.1,203.781,-10.1756,-,C,-0.51,87.63,[]
Italy,IT,IT,2023-12-14 13:58:32,2023-12-13,2023-12-14,173.6138,673.9000,25.76,0,970.3,970.3,196.9627,1699.23,2916.1,153.5989,41.7669,-,C,-0.5,88.15,[]
Italy,IT,IT,2023-12-13 15:27:22,2023-12-12,2023-12-13,174.5891,673.9000,25.91,0,1012.2,1012.2,196.9627,1699.23,2916.1,203.781,-10.1756,-,C,-0.51,88.64,[]
Italy,IT,IT,2023-12-12 14:22:50,2023-12-11,2023-12-12,175.6011,673.9000,26.06,0,1046.5,1046.5,196.9627,1699.23,2916.1,203.781,-10.1756,-,C,-0.53,89.15,[]
Italy,IT,IT,2023-12-11 13:49:27,2023-12-10,2023-12-11,176.6476,673.9000,26.21,17.73,678.4,660.7,196.9627,1699.23,2916.1,203.781,-10.1756,-,C,-0.35,89.69,[]
Italy,IT,IT,2023-12-11 13:48:13,2023-12-09,2023-12-10,177.3286,673.9000,26.31,17.91,746.6,728.7,196.9627,1699.23,2916.1,203.781,-10.1756,-,C,-0.38,90.03,[]
Italy,IT,IT,2023-12-11 13:46:49,2023-12-08,2023-12-09,178.0853,673.9000,26.43,17.9,777.6,759.7,196.9627,1699.23,2916.1,204.817,-11.2116,-,C,-0.4,90.42,[]
Italy,IT,IT,2023-12-11 13:44:54,2023-12-07,2023-12-08,178.8741,673.9000,26.54,0,955.5,955.5,196.9627,1699.23,2916.1,204.817,-11.2116,-,C,-0.49,90.82,[]
Italy,IT,IT,2023-12-11 13:43:05,2023-12-06,2023-12-07,179.8294,673.9000,26.68,0,1005.3,1005.3,196.9627,1699.23,2916.1,204.817,-11.2116,-,C,-0.51,91.3,[]
Italy,IT,IT,2023-12-06 13:34:53,2023-12-05,2023-12-06,180.8344,673.9000,26.83,0,1073.1,1073.1,196.9627,1699.23,2916.1,204.817,-11.2116,-,C,-0.54,91.81,[]
Italy,IT,IT,2023-12-11 07:28:34,2023-12-04,2023-12-05,181.9066,673.9000,26.99,0,1050.8,1050.8,196.9627,1699.23,2916.1,204.817,-11.2116,-,C,-0.53,92.36,[]
Italy,IT,IT,2023-12-11 07:27:56,2023-12-03,2023-12-04,182.9571,673.9000,27.15,34.1,646.4,612.3,196.9627,1699.23,2916.1,203.817,-10.2116,-,C,-0.33,92.89,[]
Italy,IT,IT,2023-12-11 07:27:13,2023-12-02,2023-12-03,183.6,673.9000,27.24,21.5,706,684.5,196.9627,1699.23,2916.1,203.817,-10.2116,-,C,-0.36,93.22,[]
Italy,IT,IT,2023-12-04 13:46:09,2023-12-01,2023-12-02,184.3106,673.9000,27.35,0,983.4,983.4,196.9627,1699.23,2916.1,203.781,-10.1756,-,C,-0.5,93.58,[]
Italy,IT,IT,2023-12-04 13:44:25,2023-11-30,2023-12-01,185.2938,673.9000,27.5,0,874.6,874.6,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.44,94.08,[]
Italy,IT,IT,2023-11-30 13:33:22,2023-11-29,2023-11-30,186.1682,673.9000,27.63,0,996.5,996.5,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.51,94.52,[]
Italy,IT,IT,2023-11-29 13:41:03,2023-11-28,2023-11-29,187.1645,673.9000,27.77,0,865.8,865.8,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.44,95.03,[]
Italy,IT,IT,2023-11-28 15:31:24,2023-11-27,2023-11-28,188.0301,673.9000,27.9,0,907.7,907.7,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.46,95.46,[]
Italy,IT,IT,2023-11-27 13:32:48,2023-11-26,2023-11-27,188.9378,673.9000,28.04,29.32,481.1,451.8,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.24,95.93,[]
Italy,IT,IT,2023-11-27 13:30:29,2023-11-25,2023-11-26,189.4128,673.9000,28.11,29.32,427.5,398.2,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.21,96.17,[]
Italy,IT,IT,2023-11-27 13:29:03,2023-11-24,2023-11-25,189.8343,673.9000,28.17,0,634.7,634.7,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.32,96.38,[]
Italy,IT,IT,2023-11-24 11:49:42,2023-11-23,2023-11-24,190.4687,673.9000,28.26,0,610.4,610.4,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.31,96.7,[]
Italy,IT,IT,2023-11-23 16:07:30,2023-11-22,2023-11-23,191.079,673.9000,28.35,0,685.5,685.5,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.35,97.01,[]
Italy,IT,IT,2023-11-22 13:42:29,2023-11-21,2023-11-22,191.7643,673.9000,28.46,0,522.5,522.5,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.26,97.36,[]
Italy,IT,IT,2023-11-21 13:33:08,2023-11-20,2023-11-21,192.2858,673.9000,28.53,0,458.6,458.6,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.23,97.63,[]
Italy,IT,IT,2023-11-20 13:42:22,2023-11-19,2023-11-20,192.7442,673.9000,28.6,25.35,146.9,121.6,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.06,97.86,[]
Italy,IT,IT,2023-11-20 12:56:19,2023-11-18,2023-11-19,192.8706,673.9000,28.62,23.97,239.2,215.3,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.15,97.92,[]
Italy,IT,IT,2023-11-20 12:52:59,2023-11-17,2023-11-18,193.164,673.9000,28.66,1.34,349.2,347.9,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.18,98.07,[]
Italy,IT,IT,2023-11-17 13:33:55,2023-11-16,2023-11-17,193.5178,673.9000,28.72,0,467.1,467.1,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.24,98.25,[]
Italy,IT,IT,2023-11-16 13:33:56,2023-11-15,2023-11-16,193.9849,673.9000,28.79,0.1,281.2,281.1,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.15,98.49,[]
Italy,IT,IT,2023-11-15 15:32:00,2023-11-14,2023-11-15,194.2722,673.9000,28.83,0.65,256.5,255.9,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.13,98.63,[]
Italy,IT,IT,2023-11-14 13:34:04,2023-11-13,2023-11-14,194.5349,673.9000,28.87,0,214,214,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,-0.11,98.77,[]
Italy,IT,IT,2023-11-13 15:53:52,2023-11-12,2023-11-13,194.7486,673.9000,28.9,80.78,0,-80.8,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,0.04,98.88,[]
Italy,IT,IT,2023-11-13 15:52:14,2023-11-11,2023-11-12,194.6678,673.9000,28.89,88.27,0,-88.3,196.9627,1699.23,2916.1,203.2208,-9.6154,-,C,0.04,98.83,[]
Italy,IT,IT,2023-11-13 15:45:44,2023-11-10,2023-11-11,194.5796,673.9000,28.87,2.07,199.6,197.6,196.9627,1699.23,2916.1,202.6705,-9.0651,-,C,-0.1,98.79,[]
Italy,IT,IT,2023-11-10 14:46:52,2023-11-09,2023-11-10,194.7771,673.9000,28.9,0,262.3,262.3,196.9627,1699.23,2916.1,202.6705,-9.0651,-,C,-0.13,98.89,[]
Italy,IT,IT,2023-11-09 14:13:19,2023-11-08,2023-11-09,195.0394,673.9000,28.94,0,189.3,189.3,196.9627,1699.23,2916.1,202.6705,-9.0651,-,C,-0.1,99.02,[]
Italy,IT,IT,2023-11-08 14:52:38,2023-11-07,2023-11-08,195.2286,673.9000,28.97,0,11.5,11.5,196.9627,1699.23,2916.1,202.6705,-9.0651,-,C,-0.01,99.12,[]
Italy,IT,IT,2023-11-07 14:28:03,2023-11-06,2023-11-07,195.2392,673.9000,28.97,33.04,0,-33,196.9627,1699.23,2916.1,202.6705,-9.0651,-,C,0.02,99.12,[]
Italy,IT,IT,2023-11-06 14:21:54,2023-11-05,2023-11-06,195.206,673.9000,28.97,139.07,0,-139.1,196.9627,1699.23,2916.1,202.6705,-9.0651,-,C,0.07,99.11,[]
Italy,IT,IT,2023-11-06 14:17:46,2023-11-04,2023-11-05,195.067,673.9000,28.95,100.58,0,-100.6,196.9627,1699.23,2916.1,202.6705,-9.0651,-,C,0.05,99.04,[]
Italy,IT,IT,2023-11-06 14:12:47,2023-11-03,2023-11-04,194.9664,673.9000,28.93,30.93,0,-30.9,196.9627,1699.23,2916.1,202.1202,-8.5148,-,C,0.02,98.99,[]
Italy,IT,IT,2023-11-03 13:38:11,2023-11-02,2023-11-03,194.9355,673.9000,28.93,74,0,-74,196.9627,1699.23,2916.1,202.1202,-8.5148,-,C,0.04,98.97,[]
Italy,IT,IT,2023-11-02 14:19:45,2023-11-01,2023-11-02,194.8627,673.9000,28.92,59.7,0,-59.7,196.9627,1699.23,2916.1,202.1202,-8.5148,-,C,0.03,98.93,[]
Italy,IT,IT,2023-11-02 11:35:51,2023-10-31,2023-11-01,194.803,673.9000,28.91,187.13,0,-187.1,196.9627,1699.23,2916.1,198.3074,-4.702,-,C,0.09,98.9,[]
Italy,IT,IT,2023-10-31 13:23:09,2023-10-30,2023-10-31,194.616,673.9000,28.88,206.89,0.5,-206.4,196.9094,1699.23,2916.1,198.3074,-4.702,-,C,0.1,98.84,[]
Italy,IT,IT,2023-10-31 07:35:22,2023-10-29,2023-10-30,194.4096,673.9000,28.85,209.4,0,-209.4,196.8561,1699.23,2916.1,148.1288,47.2369,-,C,0.11,98.76,[]
Italy,IT,IT,2023-10-31 07:33:03,2023-10-28,2023-10-29,194.1952,673.9000,28.82,210.87,0,-210.9,196.8029,1699.23,2916.1,148.1288,47.2369,-,E,0.11,98.67,[]
Italy,IT,IT,2023-10-30 16:59:53,2023-10-27,2023-10-28,193.985,673.9000,28.79,183.87,3.5,-180.3,196.7496,1699.23,2916.1,198.4447,-4.8393,-,C,0.09,98.59,[]
Italy,IT,IT,2023-10-27 10:51:42,2023-10-26,2023-10-27,193.8072,673.9000,28.76,188.63,0,-188.6,196.6964,1699.23,2916.1,198.4447,-4.8393,-,C,0.09,98.53,[]
Italy,IT,IT,2023-10-27 06:43:56,2023-10-25,2023-10-26,193.6217,673.9000,28.73,187.69,9.5,-178.2,193.5514,1699.23,2916.1,198.4447,-4.8393,-,C,0.09,100.04,[]
Italy,IT,IT,2023-10-25 12:34:14,2023-10-24,2023-10-25,193.4503,673.9000,28.71,177.3,0,-177.3,196.5899,1699.23,2916.1,198.4447,-4.8393,-,C,0.09,98.4,[]
Italy,IT,IT,2023-10-24 13:13:59,2023-10-23,2023-10-24,193.276,673.9000,28.68,148.91,7.4,-141.5,196.5366,1699.23,2916.1,198.4447,-4.8393,-,C,0.07,98.34,[]
Italy,IT,IT,2023-10-23 12:46:33,2023-10-22,2023-10-23,193.1387,673.9000,28.66,213.13,0,-213.1,196.4834,1699.23,2916.1,198.4447,-4.8393,-,C,0.11,98.3,[]
Italy,IT,IT,2023-10-23 09:55:03,2023-10-21,2023-10-22,192.9265,673.9000,28.63,212.41,0,-212.4,196.4301,1699.23,2916.1,198.4447,-4.8393,-,C,0.11,98.22,[]
Italy,IT,IT,2023-10-23 09:52:31,2023-10-20,2023-10-21,192.7151,673.9000,28.6,215.36,0,-215.4,196.3768,1699.23,2916.1,197.8944,-4.289,-,C,0.11,98.14,[]
Italy,IT,IT,2023-10-20 10:36:31,2023-10-19,2023-10-20,192.5033,673.9000,28.57,195.12,0,-195.1,196.3236,1699.23,2916.1,197.8944,-4.289,-,C,0.1,98.05,[]
Italy,IT,IT,2023-10-19 12:40:14,2023-10-18,2023-10-19,192.3121,673.9000,28.54,153.17,0,-153.2,196.2703,1699.23,2916.1,197.8944,-4.289,-,C,0.08,97.98,[]
Italy,IT,IT,2023-10-18 12:50:16,2023-10-17,2023-10-18,192.1634,673.9000,28.52,139.43,7.2,-132.2,196.2171,1699.23,2916.1,197.8944,-4.289,-,C,0.07,97.93,[]
Italy,IT,IT,2023-10-17 12:36:19,2023-10-16,2023-10-17,192.0339,673.9000,28.5,154.51,0,-154.5,196.1638,1699.23,2916.1,197.8944,-4.289,-,C,0.08,97.89,[]
Italy,IT,IT,2023-10-16 12:35:13,2023-10-15,2023-10-16,191.8829,673.9000,28.47,309.74,0,-309.7,196.1106,1699.23,2916.1,198.4447,-4.8393,-,C,0.16,97.84,[]
Italy,IT,IT,2023-10-16 08:04:42,2023-10-14,2023-10-15,191.574,673.9000,28.43,309.63,0,-309.6,196.0573,1699.23,2916.1,198.4447,-4.8393,-,C,0.16,97.71,[]
Italy,IT,IT,2023-10-16 08:02:07,2023-10-13,2023-10-14,191.2654,673.9000,28.38,282.11,0,-282.1,196.004,1699.23,2916.1,199.1096,-5.5042,-,C,0.14,97.58,[]
Italy,IT,IT,2023-10-13 10:20:45,2023-10-12,2023-10-13,190.9856,673.9000,28.34,173.21,0,-173.2,195.9508,1699.23,2916.1,199.1096,-5.5042,-,C,0.09,97.47,[]
Italy,IT,IT,2023-10-16 08:31:14,2023-10-11,2023-10-12,190.8142,673.9000,28.31,198.13,0,-198.1,195.8975,1699.23,2916.1,199.1096,-5.5042,-,C,0.1,97.41,[]
Italy,IT,IT,2023-10-11 12:44:40,2023-10-10,2023-10-11,190.6183,673.9000,28.29,213.24,0,-213.2,195.8443,1699.23,2916.1,199.1096,-5.5042,-,C,0.11,97.33,[]
Italy,IT,IT,2023-10-10 12:35:21,2023-10-09,2023-10-10,190.4077,673.9000,28.25,208.7,0,-208.7,195.791,1699.23,2916.1,199.1096,-5.5042,-,C,0.11,97.25,[]
Italy,IT,IT,2023-10-10 07:30:54,2023-10-08,2023-10-09,190.2018,673.9000,28.22,225.35,16.3,-209.1,195.7378,1699.23,2916.1,148.9094,46.4563,-,C,0.11,97.17,[]
Italy,IT,IT,2023-10-09 12:01:27,2023-10-07,2023-10-08,189.993,673.9000,28.19,257.24,0,-257.2,195.6845,1699.23,2916.1,199.0916,-5.4862,-,C,0.13,97.09,[]
Italy,IT,IT,2023-10-09 11:58:30,2023-10-06,2023-10-07,189.738,673.9000,28.16,241.2,0,-241.2,195.6313,1699.23,2916.1,197.8944,-4.289,-,C,0.12,96.99,[]
Italy,IT,IT,2023-10-06 10:52:10,2023-10-05,2023-10-06,189.498,673.9000,28.12,222.45,0,-222.5,195.578,1699.23,2916.1,197.8944,-4.289,-,C,0.11,96.89,[]
Italy,IT,IT,2023-10-06 10:39:15,2023-10-04,2023-10-05,189.2784,673.9000,28.09,218,0,-218,195.5247,1699.23,2916.1,197.8944,-4.289,-,C,0.11,96.81,[]
Italy,IT,IT,2023-10-06 10:37:28,2023-10-03,2023-10-04,189.0632,673.9000,28.06,209.3,0,-209.3,195.4715,1699.23,2916.1,197.8944,-4.289,-,C,0.11,96.72,[]
Italy,IT,IT,2023-10-06 10:34:52,2023-10-02,2023-10-03,188.8565,673.9000,28.02,175.31,0,-175.3,195.4182,1699.23,2916.1,197.8944,-4.289,-,C,0.09,96.64,[]
Italy,IT,IT,2023-10-06 10:33:17,2023-10-01,2023-10-02,188.6819,673.9000,28,263.89,0,-263.9,195.365,1699.23,2916.1,197.8404,-4.289,-,E,0.14,96.58,[]
Italy,IT,IT,2023-10-02 09:56:44,2023-09-30,2023-10-01,188.4097,673.9000,27.96,394.13,0,-394.1,195.3118,1699.23,2916.1,196.1895,-2.6381,-,E,0.19,96.47,[]
Italy,IT,IT,2023-10-02 09:54:31,2023-09-29,2023-09-30,188.0403,673.9000,27.9,261.86,0,-261.9,195.3118,1699.23,2916.1,196.8145,-3.2631,-,C,0.12,96.28,[]
Italy,IT,IT,2023-10-02 09:51:41,2023-09-28,2023-09-29,187.8039,673.9000,27.87,238.62,0,-238.6,195.3118,1699.23,2916.1,196.8145,-3.2631,-,C,0.11,96.16,[]
Italy,IT,IT,2023-09-28 12:38:59,2023-09-27,2023-09-28,187.5911,673.9000,27.84,261.09,0,-261.1,195.3118,1699.23,2916.1,196.8145,-3.2631,-,C,0.12,96.05,[]
Italy,IT,IT,2023-09-27 13:34:48,2023-09-26,2023-09-27,187.3558,673.9000,27.8,261.57,1.6,-259.9,195.3118,1699.23,2916.1,146.6323,48.6794,-,C,0.12,95.93,[]
Italy,IT,IT,2023-09-26 13:30:35,2023-09-25,2023-09-26,187.1165,673.9000,27.77,220.91,0,-220.9,195.3118,1699.23,2916.1,196.8145,-3.2631,-,C,0.1,95.8,[]
Italy,IT,IT,2023-09-25 12:34:15,2023-09-24,2023-09-25,186.9206,673.9000,27.74,416.91,0,-416.9,195.3118,1699.23,2916.1,196.8345,-3.2831,-,C,0.2,95.7,[]
Italy,IT,IT,2023-09-25 12:11:06,2023-09-23,2023-09-24,186.5279,673.9000,27.68,390.5,0,-390.5,195.3118,1699.23,2916.1,196.8345,-3.2831,-,C,0.19,95.5,[]
Italy,IT,IT,2023-09-25 12:09:18,2023-09-22,2023-09-23,186.1616,673.9000,27.62,241.05,0,-241,195.3118,1699.23,2916.1,196.9869,-3.4355,-,C,0.11,95.32,[]
Italy,IT,IT,2023-09-22 11:23:48,2023-09-21,2023-09-22,185.9469,673.9000,27.59,189.51,0,-189.5,195.3118,1699.23,2916.1,196.9869,-3.4355,-,C,0.08,95.21,[]
Italy,IT,IT,2023-09-21 12:42:16,2023-09-20,2023-09-21,185.784,673.9000,27.57,156.11,0,-156.1,195.3118,1699.23,2916.1,196.9869,-3.4355,-,C,0.07,95.12,[]
Italy,IT,IT,2023-09-20 12:41:35,2023-09-19,2023-09-20,185.6545,673.9000,27.55,227.25,0,-227.2,195.3118,1699.23,2916.1,196.9869,-3.4355,-,C,0.1,95.06,[]
Italy,IT,IT,2023-09-19 14:50:34,2023-09-18,2023-09-19,185.4514,673.9000,27.52,178.53,9.5,-169,195.3118,1699.23,2916.1,146.8047,50.2608,-,C,0.07,94.95,[]
Italy,IT,IT,2023-09-18 13:02:27,2023-09-17,2023-09-18,185.3066,673.9000,27.5,365.79,0,-365.8,195.3118,1699.23,2916.1,196.9895,-3.4381,-,C,0.17,94.88,[]
Italy,IT,IT,2023-09-18 12:42:49,2023-09-16,2023-09-17,184.9651,673.9000,27.45,261.57,0,-261.6,195.3118,1699.23,2916.1,196.9895,-3.4381,-,C,0.12,94.7,[]
Italy,IT,IT,2023-09-18 12:36:52,2023-09-15,2023-09-16,184.7276,673.9000,27.41,177.19,1.9,-175.3,195.3118,1699.23,2916.1,197.0855,-3.5341,-,C,0.08,94.58,[]
Italy,IT,IT,2023-09-15 12:17:54,2023-09-14,2023-09-15,184.577,673.9000,27.39,152.6,2.8,-149.8,195.3118,1699.23,2916.1,197.0855,-3.5341,-,C,0.06,94.5,[]
Italy,IT,IT,2023-09-14 12:33:01,2023-09-13,2023-09-14,184.4533,673.9000,27.37,181.37,0,-181.4,195.3118,1699.23,2916.1,197.0855,-3.5341,-,C,0.08,94.44,[]
Italy,IT,IT,2023-09-13 12:43:28,2023-09-12,2023-09-13,184.2996,673.9000,27.35,168.37,0,-168.4,195.3118,1699.23,2916.1,197.0855,-3.5341,-,C,0.07,94.36,[]
Italy,IT,IT,2023-09-12 12:36:44,2023-09-11,2023-09-12,184.1591,673.9000,27.33,124.07,0,-124.1,195.3118,1699.23,2916.1,197.0855,-3.5341,-,C,0.05,94.29,[]
Italy,IT,IT,2023-09-12 09:49:00,2023-09-10,2023-09-11,184.0625,673.9000,27.31,416.05,0,-416,195.3118,1699.23,2916.1,197.0855,-3.5341,-,C,0.2,94.24,[]
Italy,IT,IT,2023-09-11 12:14:01,2023-09-09,2023-09-10,183.6706,673.9000,27.25,412.86,0,-412.9,195.3118,1699.23,2916.1,197.0855,-3.5341,-,C,0.2,94.04,[]
Italy,IT,IT,2023-09-11 12:12:36,2023-09-08,2023-09-09,183.2818,673.9000,27.2,211.55,0,-211.6,195.3118,1699.23,2916.1,197.0655,-3.5141,-,C,0.1,93.84,[]
Italy,IT,IT,2023-09-08 11:58:24,2023-09-07,2023-09-08,183.0961,673.9000,27.17,171.9,0,-171.9,195.2038,1699.23,2916.1,197.0655,-3.5141,-,C,0.07,93.8,[]
Italy,IT,IT,2023-09-07 12:35:36,2023-09-06,2023-09-07,182.9501,673.9000,27.15,165.57,0,-165.6,195.2038,1699.23,2916.1,197.0655,-3.5141,-,C,0.07,93.72,[]
Italy,IT,IT,2023-09-07 12:34:08,2023-09-05,2023-09-06,182.8101,673.9000,27.13,261.25,0,-261.3,195.2038,1698.45,2914.24,197.1908,-3.7474,-,C,0.12,93.65,[]
Italy,IT,IT,2023-09-05 12:44:52,2023-09-04,2023-09-05,182.573,673.9000,27.09,261.72,0,-261.7,195.2038,1698.45,2914.24,197.1908,-3.7474,-,C,0.12,93.53,[]
Italy,IT,IT,2023-09-05 07:42:08,2023-09-03,2023-09-04,182.3345,673.9000,27.06,416.47,0,-416.5,195.2038,1698.45,2914.24,197.1908,-3.7474,-,C,0.2,93.41,[]
Italy,IT,IT,2023-09-04 12:42:35,2023-09-02,2023-09-03,181.9417,673.9000,27,407.94,0,-407.9,195.2038,1698.45,2914.24,197.1908,-3.7474,-,C,0.09,93.21,[]
Italy,IT,IT,2023-09-04 12:44:01,2023-09-01,2023-09-02,181.7679,673.9000,26.97,318.66,0,-318.7,193.4434,1698.45,2914.24,201.2878,-7.8444,-,E,0.16,93.96,[]
Italy,IT,IT,2023-09-04 12:44:01,2023-08-31,2023-09-01,181.4495,673.9000,26.93,285.38,0,-285.4,193.4434,1698.45,2914.24,201.2651,-7.8217,-,C,0.23,93.8,[]
Italy,IT,IT,2023-08-31 12:51:10,2023-08-30,2023-08-31,181.011,673.9000,26.86,229.18,0,-229.2,195.2038,1698.45,2914.24,201.2651,-7.8217,-,C,0.1,92.73,[]
Italy,IT,IT,2023-08-30 12:45:23,2023-08-29,2023-08-30,180.8127,673.9000,26.83,176.48,0,-176.5,195.2038,1698.45,2914.24,201.2651,-7.8217,-,C,0.07,92.63,[]
Italy,IT,IT,2023-08-29 12:39:12,2023-08-28,2023-08-29,180.6681,673.9000,26.81,237.68,0,-237.7,195.2038,1698.45,2914.24,201.2651,-7.8217,-,C,0.11,92.55,[]
Italy,IT,IT,2023-08-28 12:38:30,2023-08-27,2023-08-28,180.4621,673.9000,26.78,346.59,0,-346.6,195.2038,1698.45,2914.24,201.2321,-7.7887,-,C,0.16,92.45,[]
Italy,IT,IT,2023-08-28 12:23:51,2023-08-26,2023-08-27,180.1463,673.9000,26.73,324.39,0,-324.4,195.2038,1698.45,2914.24,201.2321,-7.7887,-,C,0.15,92.29,[]
Italy,IT,IT,2023-08-28 12:22:47,2023-08-25,2023-08-26,179.8527,673.9000,26.69,297.44,0,-297.4,195.2038,1698.45,2914.24,201.3571,-7.9137,-,C,0.14,92.14,[]
Italy,IT,IT,2023-08-25 16:07:14,2023-08-24,2023-08-25,179.5871,673.9000,26.65,288.86,0,-288.9,195.2038,1698.45,2914.24,201.3571,-7.9137,-,C,0.13,92,[]
Italy,IT,IT,2023-08-24 16:08:12,2023-08-23,2023-08-24,179.33,673.9000,26.61,324.4,0,-324.4,195.2038,1698.45,2914.24,201.3571,-7.9137,-,C,0.66,91.87,[]
Italy,IT,IT,2023-08-23 12:43:17,2023-08-22,2023-08-23,178.0377,673.9000,26.42,349.74,0,-349.7,195.2038,1698.45,2914.24,201.3571,-7.9137,-,C,-0.35,91.21,[]
Italy,IT,IT,2023-08-22 16:13:05,2023-08-21,2023-08-22,178.7195,673.9000,26.52,322.57,0,-322.6,195.2038,1698.45,2914.24,201.3571,-7.9137,-,C,0.15,91.56,[]
