name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Italy,IT,IT,2017-12-15 00:00:00,2017-12-14,2017-12-15,156.4152,716.0000,21.85,0,817.2,817.2,192.9391,1657.85,2823.95,-,-,-,C,-0.42,81.07,[]
Italy,IT,IT,2017-12-14 00:00:00,2017-12-13,2017-12-14,157.2336,716.0000,21.96,0,769.2,769.2,192.9391,1657.85,2823.95,-,-,-,C,-0.4,81.49,[]
Italy,IT,IT,2017-12-13 00:00:00,2017-12-12,2017-12-13,158.004,716.0000,22.07,0,1289.4,1289.4,192.9391,1657.85,2823.95,-,-,-,C,-0.7,81.89,[]
Italy,IT,IT,2017-12-12 00:00:00,2017-12-11,2017-12-12,159.3532,716.0000,22.26,0,936.7,936.7,192.9391,1657.85,2823.95,-,-,-,E,-0.49,82.59,[]
Italy,IT,IT,2017-12-11 00:00:00,2017-12-10,2017-12-11,160.29,716.0000,22.39,0,942.4,942.4,192.9391,1657.85,2823.95,-,-,-,C,-0.49,83.08,[]
Italy,IT,IT,2017-12-10 00:00:00,2017-12-09,2017-12-10,161.2336,716.0000,22.52,0,813.1,813.1,192.9391,1657.85,2823.95,-,-,-,C,-0.42,83.57,[]
Italy,IT,IT,2017-12-09 00:00:00,2017-12-08,2017-12-09,162.0478,716.0000,22.63,0,745.3,745.3,192.9391,1657.85,2823.95,-,-,-,C,-0.39,83.99,[]
Italy,IT,IT,2017-12-08 00:00:00,2017-12-07,2017-12-08,162.7912,716.0000,22.74,0,1068.5,1068.5,192.9391,1657.85,2823.95,-,-,-,C,-0.62,84.37,[]
Italy,IT,IT,2017-12-07 00:00:00,2017-12-06,2017-12-07,163.985,716.0000,22.9,0,1169.3,1169.3,192.9391,1657.85,2823.95,-,-,-,C,-0.54,84.99,[]
Italy,IT,IT,2017-12-06 00:00:00,2017-12-05,2017-12-06,165.0344,716.0000,23.05,0,1075.5,1075.5,192.9391,1657.85,2823.95,-,-,-,C,-0.56,85.54,[]
Italy,IT,IT,2017-12-05 00:00:00,2017-12-04,2017-12-05,166.1112,716.0000,23.2,0,1062.6,1062.6,192.9391,1657.85,2823.95,-,-,-,C,-0.55,86.1,[]
Italy,IT,IT,2017-12-04 00:00:00,2017-12-03,2017-12-04,167.1751,716.0000,23.35,0,952.3,952.3,192.9391,1657.85,2823.95,-,-,-,C,-0.49,86.65,[]
Italy,IT,IT,2017-12-03 00:00:00,2017-12-02,2017-12-03,168.1286,716.0000,23.48,0,959.7,959.7,192.9391,1657.85,2823.95,-,-,-,C,-0.52,87.14,[]
Italy,IT,IT,2017-12-02 00:00:00,2017-12-01,2017-12-02,169.136,716.0000,23.62,0,922.6,922.6,192.9391,1657.85,2823.95,-,-,-,E,-0.48,87.66,[]
Italy,IT,IT,2017-12-01 00:00:00,2017-11-30,2017-12-01,170.0586,716.0000,23.75,0,918.3,918.3,192.9391,1657.85,2823.95,-,-,-,C,-0.48,88.14,[]
Italy,IT,IT,2017-11-30 00:00:00,2017-11-29,2017-11-30,170.9781,716.0000,23.88,0,915.5,915.5,192.9391,1657.85,2823.95,-,-,-,C,-0.34,88.62,[]
Italy,IT,IT,2017-11-29 00:00:00,2017-11-28,2017-11-29,171.6298,716.0000,23.97,0,935.9,935.9,192.9391,1657.85,2823.95,-,-,-,C,-0.63,88.96,[]
Italy,IT,IT,2017-11-28 00:00:00,2017-11-27,2017-11-28,172.838,716.0000,24.14,0,882.5,882.5,192.9391,1657.85,2823.95,-,-,-,C,-0.46,89.58,[]
Italy,IT,IT,2017-11-27 00:00:00,2017-11-26,2017-11-27,173.7238,716.0000,24.26,0,464.8,464.8,192.9391,1657.85,2823.95,-,-,-,C,-0.24,90.04,[]
Italy,IT,IT,2017-11-26 00:00:00,2017-11-25,2017-11-26,174.1893,716.0000,24.33,0,491.5,491.5,192.9391,1657.85,2823.95,-,-,-,C,-0.26,90.28,[]
Italy,IT,IT,2017-11-25 00:00:00,2017-11-24,2017-11-25,174.6816,716.0000,24.4,0,881,881,192.9391,1657.85,2823.95,-,-,-,C,-0.46,90.54,[]
Italy,IT,IT,2017-11-24 00:00:00,2017-11-23,2017-11-24,175.5637,716.0000,24.52,0,885.4,885.4,192.9391,1657.85,2823.95,-,-,-,C,-0.46,90.99,[]
Italy,IT,IT,2017-11-23 00:00:00,2017-11-22,2017-11-23,176.4504,716.0000,24.64,0,885.1,885.1,192.9391,1657.85,2823.95,-,-,-,C,-0.46,91.45,[]
Italy,IT,IT,2017-11-22 00:00:00,2017-11-21,2017-11-22,177.3365,716.0000,24.77,0,862.1,862.1,192.9391,1657.85,2823.95,-,-,-,C,-0.45,91.91,[]
Italy,IT,IT,2017-11-21 00:00:00,2017-11-20,2017-11-21,178.1998,716.0000,24.89,0,831,831,192.9391,1657.85,2823.95,-,-,-,C,-0.17,92.36,[]
Italy,IT,IT,2017-11-20 00:00:00,2017-11-19,2017-11-20,178.519,716.0000,24.93,0,739.2,739.2,192.9391,1657.85,2823.95,-,-,-,E,-0.38,92.53,[]
Italy,IT,IT,2017-11-19 00:00:00,2017-11-18,2017-11-19,179.2582,716.0000,25.04,0,734.3,734.3,192.9391,1657.85,2823.95,-,-,-,E,-0.38,92.91,[]
Italy,IT,IT,2017-11-18 00:00:00,2017-11-17,2017-11-18,179.9925,716.0000,25.14,0,760.1,760.1,192.9391,1657.85,2823.95,-,-,-,C,-0.45,93.29,[]
Italy,IT,IT,2017-11-17 00:00:00,2017-11-16,2017-11-17,180.8658,716.0000,25.26,0,703.1,703.1,192.9391,1657.85,2823.95,-,-,-,E,-0.36,93.74,[]
Italy,IT,IT,2017-11-16 00:00:00,2017-11-15,2017-11-16,181.5689,716.0000,25.36,0,713.7,713.7,192.9391,1657.85,2823.95,-,-,-,C,-0.37,94.11,[]
Italy,IT,IT,2017-11-15 00:00:00,2017-11-14,2017-11-15,182.2835,716.0000,25.46,0,757.1,757.1,192.9391,1657.85,2823.95,-,-,-,C,-0.39,94.48,[]
Italy,IT,IT,2017-11-14 00:00:00,2017-11-13,2017-11-14,183.0414,716.0000,25.56,0,742.8,742.8,192.9391,1657.85,2823.95,-,-,-,C,-0.17,94.87,[]
Italy,IT,IT,2017-11-13 00:00:00,2017-11-12,2017-11-13,183.3599,716.0000,25.61,0,302.7,302.7,192.9391,1657.85,2823.95,-,-,-,C,-0.16,95.04,[]
Italy,IT,IT,2017-11-12 00:00:00,2017-11-11,2017-11-12,183.6631,716.0000,25.65,0,431.4,431.4,192.9391,1657.85,2823.95,-,-,-,C,-0.22,95.19,[]
Italy,IT,IT,2017-11-11 00:00:00,2017-11-10,2017-11-11,184.0951,716.0000,25.71,0,564.9,564.9,192.9391,1657.85,2823.95,-,-,-,C,-0.29,95.42,[]
Italy,IT,IT,2017-11-10 00:00:00,2017-11-09,2017-11-10,184.6608,716.0000,25.79,0,598.9,598.9,192.9391,1657.85,2823.95,-,-,-,C,-0.31,95.71,[]
Italy,IT,IT,2017-11-09 00:00:00,2017-11-08,2017-11-09,185.2605,716.0000,25.87,0,608.3,608.3,192.9391,1657.85,2823.95,-,-,-,C,-0.32,96.02,[]
Italy,IT,IT,2017-11-08 00:00:00,2017-11-07,2017-11-08,185.8696,716.0000,25.96,0,604.6,604.6,192.9391,1657.85,2823.95,-,-,-,C,-0.31,96.34,[]
Italy,IT,IT,2017-11-07 00:00:00,2017-11-06,2017-11-07,186.475,716.0000,26.04,0,485.6,485.6,192.9391,1657.85,2823.95,-,-,-,C,-0.25,96.65,[]
Italy,IT,IT,2017-11-06 00:00:00,2017-11-05,2017-11-06,186.9612,716.0000,26.11,0,139.9,139.9,192.9391,1657.85,2823.95,-,-,-,C,-0.07,96.9,[]
Italy,IT,IT,2017-11-05 00:00:00,2017-11-04,2017-11-05,187.1014,716.0000,26.13,0,221.8,221.8,192.9391,1657.85,2823.95,-,-,-,C,-0.12,96.97,[]
Italy,IT,IT,2017-11-04 00:00:00,2017-11-03,2017-11-04,187.3235,716.0000,26.16,0,396.3,396.3,192.9391,1657.85,2823.95,-,-,-,C,-0.21,97.09,[]
Italy,IT,IT,2017-11-03 00:00:00,2017-11-02,2017-11-03,187.7203,716.0000,26.22,0,455.6,455.6,192.9391,1657.85,2823.95,-,-,-,C,-0.46,97.3,[]
Italy,IT,IT,2017-11-02 00:00:00,2017-11-01,2017-11-02,188.6037,716.0000,26.34,0,220.1,220.1,192.9391,1657.85,2823.95,-,-,-,C,-0.11,97.75,[]
Italy,IT,IT,2017-11-01 00:00:00,2017-10-31,2017-11-01,188.8154,716.0000,26.37,0,43.6,43.6,192.9391,1657.85,2823.95,-,-,-,C,-0.02,97.86,[]
Italy,IT,IT,2017-10-31 00:00:00,2017-10-30,2017-10-31,188.8589,716.0000,26.38,0,20,20,192.9391,1657.85,2823.95,-,-,-,C,-0.01,97.89,[]
Italy,IT,IT,2017-10-30 00:00:00,2017-10-29,2017-10-30,188.8797,716.0000,26.38,229.41,0.2,-229.3,192.9391,1657.85,2823.95,-,-,-,C,0.12,97.9,[]
Italy,IT,IT,2017-10-29 00:00:00,2017-10-28,2017-10-29,188.6545,716.0000,26.35,239.98,0.3,-239.7,192.9391,1657.85,2823.95,-,-,-,C,0.12,97.78,[]
Italy,IT,IT,2017-10-28 00:00:00,2017-10-27,2017-10-28,188.419,716.0000,26.32,166.71,0.2,-166.6,192.9391,1657.85,2823.95,-,-,-,C,0.08,97.66,[]
Italy,IT,IT,2017-10-27 00:00:00,2017-10-26,2017-10-27,188.2551,716.0000,26.29,188.56,0.2,-188.4,192.9391,1657.85,2823.95,-,-,-,C,0.1,97.57,[]
Italy,IT,IT,2017-10-26 00:00:00,2017-10-25,2017-10-26,188.0695,716.0000,26.27,238.31,0.3,-238,192.9391,1657.85,2823.95,-,-,-,C,0.12,97.48,[]
Italy,IT,IT,2017-10-25 00:00:00,2017-10-24,2017-10-25,187.8312,716.0000,26.23,194.56,2.2,-192.3,192.9391,1657.85,2823.95,-,-,-,C,0.1,97.35,[]
Italy,IT,IT,2017-10-24 00:00:00,2017-10-23,2017-10-24,187.6462,716.0000,26.21,207.14,1.3,-205.8,192.9391,1657.85,2823.95,-,-,-,C,0.1,97.26,[]
Italy,IT,IT,2017-10-23 00:00:00,2017-10-22,2017-10-23,187.4441,716.0000,26.18,278.62,0,-278.6,192.9391,1657.85,2823.95,-,-,-,C,0.14,97.15,[]
Italy,IT,IT,2017-10-22 00:00:00,2017-10-21,2017-10-22,187.1702,716.0000,26.14,271.51,0,-271.5,192.9391,1657.85,2823.95,-,-,-,C,0.14,97.01,[]
Italy,IT,IT,2017-10-21 00:00:00,2017-10-20,2017-10-21,186.9032,716.0000,26.1,231.04,0,-231,192.9391,1657.85,2823.95,-,-,-,C,0.12,96.87,[]
Italy,IT,IT,2017-10-20 00:00:00,2017-10-19,2017-10-20,186.6762,716.0000,26.07,222.71,0,-222.7,192.9391,1657.85,2823.95,-,-,-,C,0.11,96.75,[]
Italy,IT,IT,2017-10-19 00:00:00,2017-10-18,2017-10-19,186.4574,716.0000,26.04,305.57,0,-305.6,192.9391,1657.85,2823.95,-,-,-,C,0.16,96.64,[]
Italy,IT,IT,2017-10-18 00:00:00,2017-10-17,2017-10-18,186.1562,716.0000,26,305.15,0,-305.1,192.9391,1657.85,2823.95,-,-,-,C,0.16,96.48,[]
Italy,IT,IT,2017-10-17 00:00:00,2017-10-16,2017-10-17,185.8554,716.0000,25.96,254.47,0,-254.5,192.9391,1657.85,2823.95,-,-,-,C,0.13,96.33,[]
Italy,IT,IT,2017-10-16 00:00:00,2017-10-15,2017-10-16,185.6051,716.0000,25.92,331.21,0,-331.2,192.9391,1657.85,2823.95,-,-,-,C,0.17,96.2,[]
Italy,IT,IT,2017-10-15 00:00:00,2017-10-14,2017-10-15,185.2786,716.0000,25.88,298.77,0,-298.8,192.9391,1657.85,2823.95,-,-,-,C,0.15,96.03,[]
Italy,IT,IT,2017-10-14 00:00:00,2017-10-13,2017-10-14,184.9845,716.0000,25.84,239.63,0,-239.6,192.9391,1657.85,2823.95,-,-,-,C,0.12,95.88,[]
Italy,IT,IT,2017-10-13 00:00:00,2017-10-12,2017-10-13,184.7492,716.0000,25.8,269.62,0,-269.6,192.9391,1657.85,2823.95,-,-,-,C,0.14,95.76,[]
Italy,IT,IT,2017-10-12 00:00:00,2017-10-11,2017-10-12,184.4837,716.0000,25.77,270.61,0,-270.6,192.9391,1657.85,2823.95,-,-,-,C,0.14,95.62,[]
Italy,IT,IT,2017-10-11 00:00:00,2017-10-10,2017-10-11,184.2174,716.0000,25.73,174.3,0,-174.3,192.9391,1657.85,2823.95,-,-,-,C,0.09,95.48,[]
Italy,IT,IT,2017-10-10 00:00:00,2017-10-09,2017-10-10,184.0461,716.0000,25.7,219.35,0,-219.4,192.9391,1657.85,2823.95,-,-,-,C,0.11,95.39,[]
Italy,IT,IT,2017-10-09 00:00:00,2017-10-08,2017-10-09,183.8303,716.0000,25.67,304.73,0,-304.7,192.9391,1657.85,2823.95,-,-,-,C,0.16,95.28,[]
Italy,IT,IT,2017-10-08 00:00:00,2017-10-07,2017-10-08,183.5301,716.0000,25.63,326.54,0,-326.5,192.9391,1657.85,2823.95,-,-,-,C,0.17,95.12,[]
Italy,IT,IT,2017-10-07 00:00:00,2017-10-06,2017-10-07,183.2082,716.0000,25.59,333,0,-333,192.9391,1657.85,2823.95,-,-,-,C,0.17,94.96,[]
Italy,IT,IT,2017-10-06 00:00:00,2017-10-05,2017-10-06,182.8798,716.0000,25.54,247.46,0,-247.5,192.9391,1657.85,2823.95,-,-,-,C,-0.02,94.79,[]
Italy,IT,IT,2017-10-05 00:00:00,2017-10-04,2017-10-05,182.9217,716.0000,25.55,263.82,0,-263.8,192.9391,1657.85,2823.95,-,-,-,C,0.28,94.81,[]
Italy,IT,IT,2017-10-04 00:00:00,2017-10-03,2017-10-04,182.377,716.0000,25.47,189.64,0,-189.6,192.9391,1657.85,2823.95,-,-,-,C,0.1,94.53,[]
Italy,IT,IT,2017-10-03 00:00:00,2017-10-02,2017-10-03,182.191,716.0000,25.45,253.36,0,-253.4,192.9391,1657.85,2823.95,-,-,-,C,0.13,94.43,[]
Italy,IT,IT,2017-10-02 00:00:00,2017-10-01,2017-10-02,181.9412,716.0000,25.41,306.83,0,-306.8,192.9391,1657.85,2823.95,-,-,-,C,0.25,94.3,[]
Italy,IT,IT,2017-10-01 00:00:00,2017-09-30,2017-10-01,181.4597,716.0000,25.34,186.85,0,-186.8,192.9391,1657.85,2823.95,-,-,-,E,0.1,94.05,[]
Italy,IT,IT,2017-09-30 00:00:00,2017-09-29,2017-09-30,181.2729,716.0000,25.32,158.17,0,-158.2,192.9391,1657.85,2823.95,-,-,-,C,0.08,93.95,[]
Italy,IT,IT,2017-09-29 00:00:00,2017-09-28,2017-09-29,181.1222,716.0000,25.3,11.17,0,-11.1,192.9391,1657.85,2823.95,-,-,-,C,0.01,93.88,[]
Italy,IT,IT,2017-09-28 00:00:00,2017-09-27,2017-09-28,181.1122,716.0000,25.3,8.34,106.9,98.5,192.9391,1657.85,2823.95,-,-,-,C,-0.05,93.87,[]
Italy,IT,IT,2017-09-27 00:00:00,2017-09-26,2017-09-27,181.2115,716.0000,25.31,7.37,76.1,68.7,192.9391,1657.85,2823.95,-,-,-,C,-0.05,93.92,[]
Italy,IT,IT,2017-09-26 00:00:00,2017-09-25,2017-09-26,181.3031,716.0000,25.32,8.13,0,-8.1,192.9391,1657.85,2823.95,-,-,-,C,-0.02,93.97,[]
Italy,IT,IT,2017-09-25 00:00:00,2017-09-24,2017-09-25,181.3358,716.0000,25.33,248.63,0,-248.6,192.9391,1657.85,2823.95,-,-,-,C,0.16,93.99,[]
Italy,IT,IT,2017-09-24 00:00:00,2017-09-23,2017-09-24,181.0271,716.0000,25.28,245.61,0,-245.6,192.9391,1657.85,2823.95,-,-,-,C,0.09,93.83,[]
Italy,IT,IT,2017-09-23 00:00:00,2017-09-22,2017-09-23,180.8508,716.0000,25.26,333.39,0,-333.4,192.9391,1657.85,2823.95,-,-,-,C,0.2,93.73,[]
Italy,IT,IT,2017-09-22 00:00:00,2017-09-21,2017-09-22,180.4587,716.0000,25.2,284.27,0,-284.3,192.9391,1657.85,2823.95,-,-,-,C,0.14,93.53,[]
Italy,IT,IT,2017-09-21 00:00:00,2017-09-20,2017-09-21,180.1818,716.0000,25.17,383.87,0,-383.9,192.9391,1657.85,2823.95,-,-,-,C,0.18,93.39,[]
Italy,IT,IT,2017-09-20 00:00:00,2017-09-19,2017-09-20,179.8401,716.0000,25.12,374.79,0,-374.8,192.9391,1657.85,2823.95,-,-,-,C,0.21,93.21,[]
Italy,IT,IT,2017-09-19 00:00:00,2017-09-18,2017-09-19,179.4358,716.0000,25.06,359.99,0,-360,192.9391,1657.85,2823.95,-,-,-,C,0.18,93,[]
Italy,IT,IT,2017-09-18 00:00:00,2017-09-17,2017-09-18,179.0813,716.0000,25.01,543.09,0,-543.1,192.9391,1657.85,2823.95,-,-,-,C,0.27,92.82,[]
Italy,IT,IT,2017-09-17 00:00:00,2017-09-16,2017-09-17,178.5589,716.0000,24.94,510.91,0,-510.9,192.9391,1657.85,2823.95,-,-,-,C,0.27,92.55,[]
Italy,IT,IT,2017-09-16 00:00:00,2017-09-15,2017-09-16,178.0407,716.0000,24.87,395.46,0,-395.5,192.9391,1657.85,2823.95,-,-,-,C,0.2,92.28,[]
Italy,IT,IT,2017-09-15 00:00:00,2017-09-14,2017-09-15,177.6511,716.0000,24.81,385.48,0,-385.5,192.9391,1657.85,2823.95,-,-,-,C,0.2,92.08,[]
Italy,IT,IT,2017-09-14 00:00:00,2017-09-13,2017-09-14,177.2715,716.0000,24.76,435.85,0,-435.9,192.9391,1657.85,2823.95,-,-,-,C,0.22,91.88,[]
Italy,IT,IT,2017-09-13 00:00:00,2017-09-12,2017-09-13,176.8423,716.0000,24.7,508.08,0,-508.1,192.9391,1657.85,2823.95,-,-,-,C,0.27,91.66,[]
Italy,IT,IT,2017-09-12 00:00:00,2017-09-11,2017-09-12,176.3192,716.0000,24.63,570.11,0,-570.1,192.9391,1657.85,2823.95,-,-,-,E,0.3,91.39,[]
Italy,IT,IT,2017-09-11 00:00:00,2017-09-10,2017-09-11,175.7491,716.0000,24.55,560.96,0,-561,192.9391,1657.85,2823.95,-,-,-,C,0.26,91.09,[]
Italy,IT,IT,2017-09-10 00:00:00,2017-09-09,2017-09-10,175.2413,716.0000,24.48,518.41,0,-518.4,192.9391,1657.85,2823.95,-,-,-,C,0.27,90.83,[]
Italy,IT,IT,2017-09-09 00:00:00,2017-09-08,2017-09-09,174.7245,716.0000,24.4,495.92,0,-495.9,192.9391,1657.85,2823.95,-,-,-,C,0.25,90.56,[]
Italy,IT,IT,2017-09-08 00:00:00,2017-09-07,2017-09-08,174.2501,716.0000,24.34,471.48,0,-471.5,192.9391,1657.85,2823.95,-,-,-,C,0.25,90.31,[]
Italy,IT,IT,2017-09-07 00:00:00,2017-09-06,2017-09-07,173.7748,716.0000,24.27,425.1,0,-425.1,192.9391,1657.85,2823.95,-,-,-,C,0.22,90.07,[]
Italy,IT,IT,2017-09-06 00:00:00,2017-09-05,2017-09-06,173.3554,716.0000,24.21,445.86,0,-445.9,192.9391,1657.85,2823.95,-,-,-,C,0.18,89.85,[]
Italy,IT,IT,2017-09-05 00:00:00,2017-09-04,2017-09-05,173.0067,716.0000,24.16,583.3,0,-583.3,192.9391,1657.85,2823.95,-,-,-,E,0.3,89.67,[]
Italy,IT,IT,2017-09-04 00:00:00,2017-09-03,2017-09-04,172.4234,716.0000,24.08,587.62,0,-587.6,192.9391,1657.85,2823.95,-,-,-,C,0.32,89.37,[]
Italy,IT,IT,2017-09-03 00:00:00,2017-09-02,2017-09-03,171.8036,716.0000,23.99,603.18,0,-603.2,192.9391,1657.85,2823.95,-,-,-,C,0.29,89.05,[]
Italy,IT,IT,2017-09-02 00:00:00,2017-09-01,2017-09-02,171.2472,716.0000,23.92,490.07,0,-490.1,192.9391,1657.85,2823.95,-,-,-,C,0.25,88.76,[]
Italy,IT,IT,2017-09-01 00:00:00,2017-08-31,2017-09-01,170.7632,716.0000,23.85,445.52,0,-445.5,192.9391,1657.85,2823.95,-,-,-,C,0.23,88.51,[]
Italy,IT,IT,2017-08-31 00:00:00,2017-08-30,2017-08-31,170.3232,716.0000,23.79,480.19,0,-480.2,192.9391,1657.85,2823.95,-,-,-,C,0.25,88.28,[]
Italy,IT,IT,2017-08-30 00:00:00,2017-08-29,2017-08-30,169.8494,716.0000,23.72,448.06,0,-448.1,192.9391,1657.85,2823.95,-,-,-,C,0.23,88.03,[]
Italy,IT,IT,2017-08-29 00:00:00,2017-08-28,2017-08-29,169.4074,716.0000,23.66,245.37,0,-245.4,192.9391,1657.85,2823.95,-,-,-,C,0.13,87.8,[]
Italy,IT,IT,2017-08-28 00:00:00,2017-08-27,2017-08-28,169.1649,716.0000,23.63,670.01,0,-670,192.9391,1657.85,2823.95,-,-,-,C,0.34,87.68,[]
Italy,IT,IT,2017-08-27 00:00:00,2017-08-26,2017-08-27,168.5036,716.0000,23.53,599.15,0,-599.1,192.9391,1657.85,2823.95,-,-,-,C,0.31,87.34,[]
Italy,IT,IT,2017-08-26 00:00:00,2017-08-25,2017-08-26,167.9123,716.0000,23.45,413.6,0,-413.6,192.9391,1657.85,2823.95,-,-,-,C,0.21,87.03,[]
Italy,IT,IT,2017-08-25 00:00:00,2017-08-24,2017-08-25,167.5045,716.0000,23.39,369.28,0,-369.3,192.9391,1657.85,2823.95,-,-,-,C,0.19,86.82,[]
Italy,IT,IT,2017-08-24 00:00:00,2017-08-23,2017-08-24,167.1408,716.0000,23.34,433.12,0,-433.1,192.9391,1657.85,2823.95,-,-,-,C,0.17,86.63,[]
Italy,IT,IT,2017-08-23 00:00:00,2017-08-22,2017-08-23,166.8044,716.0000,23.3,564.52,0,-564.5,192.9391,1657.85,2823.95,-,-,-,E,0.29,86.45,[]
Italy,IT,IT,2017-08-22 00:00:00,2017-08-21,2017-08-22,166.2399,716.0000,23.22,577.51,0,-577.5,192.9391,1657.85,2823.95,-,-,-,C,0.29,86.16,[]
Italy,IT,IT,2017-08-21 00:00:00,2017-08-20,2017-08-21,165.6714,716.0000,23.14,632.07,0,-632.1,192.9391,1657.85,2823.95,-,-,-,C,0.32,85.87,[]
Italy,IT,IT,2017-08-20 00:00:00,2017-08-19,2017-08-20,165.0607,716.0000,23.05,648.69,0,-648.7,192.9391,1657.85,2823.95,-,-,-,C,0.34,85.55,[]
Italy,IT,IT,2017-08-19 00:00:00,2017-08-18,2017-08-19,164.4114,716.0000,22.96,698.07,0,-698.1,192.9391,1657.85,2823.95,-,-,-,C,0.36,85.21,[]
Italy,IT,IT,2017-08-18 00:00:00,2017-08-17,2017-08-18,163.7223,716.0000,22.87,726.94,0,-726.9,192.9391,1657.85,2823.95,-,-,-,C,0.37,84.86,[]
Italy,IT,IT,2017-08-17 00:00:00,2017-08-16,2017-08-17,162.9988,716.0000,22.77,771.75,0,-771.7,192.9391,1657.85,2823.95,-,-,-,C,0.39,84.48,[]
Italy,IT,IT,2017-08-16 00:00:00,2017-08-15,2017-08-16,162.2428,716.0000,22.66,755,0,-755,192.9391,1657.85,2823.95,-,-,-,C,0.39,84.09,[]
Italy,IT,IT,2017-08-15 00:00:00,2017-08-14,2017-08-15,161.4971,716.0000,22.56,838.04,0,-838,192.9391,1657.85,2823.95,-,-,-,C,0.43,83.7,[]
Italy,IT,IT,2017-08-14 00:00:00,2017-08-13,2017-08-14,160.6694,716.0000,22.44,874.84,0,-874.8,192.9391,1657.85,2823.95,-,-,-,C,0.45,83.27,[]
Italy,IT,IT,2017-08-13 00:00:00,2017-08-12,2017-08-13,159.8053,716.0000,22.32,835.7,0,-835.7,192.9391,1657.85,2823.95,-,-,-,C,0.43,82.83,[]
Italy,IT,IT,2017-08-12 00:00:00,2017-08-11,2017-08-12,158.9802,716.0000,22.2,798.24,0,-798.2,192.9391,1657.85,2823.95,-,-,-,C,0.41,82.4,[]
