DATAFLOW,LAST UPDATE,freq,indic_is,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2010,12.16,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2011,18.58,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2012,18.06,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2013,30.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2014,39.64,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2015,41.35,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2016,40.77,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2017,41.84,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2018,44.27,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2019,37.54,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2020,43.2,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3,IT,2021,37.16,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2010,16.47,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2011,21.0,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2012,22.8,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2013,30.78,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2014,43.19,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2015,46.21,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2016,46.14,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2017,43.23,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2018,45.42,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2019,43.51,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2020,42.75,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,A_GE3_DCH,IT,2021,40.29,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q1,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q1,IT,2011,28.94,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q1,IT,2012,29.91,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q1,IT,2013,44.43,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q2,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q2,IT,2011,25.03,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q2,IT,2012,28.35,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q2,IT,2013,38.7,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q3,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q3,IT,2011,24.11,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q3,IT,2012,25.2,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q3,IT,2013,33.26,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q4,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q4,IT,2011,19.97,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q4,IT,2012,20.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HHI_Q4,IT,2013,29.55,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2010,14.43,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2011,19.38,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2012,18.99,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2013,29.14,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2014,39.48,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2015,42.29,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2016,39.62,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2017,44.5,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2018,47.53,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2019,40.38,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2020,45.88,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG1,IT,2021,42.13,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2010,18.83,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2011,26.43,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2012,25.78,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2013,36.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2014,45.78,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2015,47.48,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2016,48.67,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2017,49.22,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2018,50.52,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2019,46.88,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2020,48.51,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG2,IT,2021,43.38,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2010,22.65,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2011,27.76,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2012,31.27,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2013,39.76,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2014,47.53,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2015,51.58,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2016,51.5,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2017,50.46,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2018,50.9,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2019,48.7,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2020,52.92,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_DEG3,IT,2021,46.63,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_NO1,IT,2010,17.54,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_NO1,IT,2011,22.61,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_NO1,IT,2012,23.95,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_NO1,IT,2013,33.7,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_O1,IT,2010,16.23,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_O1,IT,2011,25.46,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_O1,IT,2012,26.62,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,HH_O1,IT,2013,37.12,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2010,17.23,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2011,23.27,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2012,24.58,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2013,34.51,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2014,44.04,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2015,46.61,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2016,45.94,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2017,47.78,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2018,49.54,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2019,44.63,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2020,48.24,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBMOB,PC_HH_IACC,TOTAL,IT,2021,43.51,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2005,0.77,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2006,0.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2007,2.0,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2008,1.45,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2009,3.42,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2010,13.58,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2011,17.23,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2012,18.07,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1,IT,2013,26.75,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2005,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2006,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2007,2.4,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2009,3.52,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2010,22.44,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2011,22.41,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2012,29.24,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A1_DCH,IT,2013,42.28,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2005,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2006,0.65,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2007,2.27,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2008,1.07,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2009,2.19,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2010,10.88,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2011,14.13,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2012,15.54,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2,IT,2013,23.56,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2005,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2006,0.79,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2007,4.81,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2008,1.84,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2009,4.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2010,20.17,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2011,26.08,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2012,27.8,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A2_DCH,IT,2013,41.25,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2005,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2006,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2007,4.64,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2009,3.93,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2010,20.48,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2011,25.97,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2012,27.42,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_DCH,IT,2013,40.52,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2005,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2006,0.73,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2007,3.33,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2008,1.33,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2009,2.83,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2010,13.37,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2011,17.48,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2012,17.9,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,ALL_NDCH,IT,2013,28.43,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2005,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2006,0.75,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2007,5.77,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2008,1.53,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2009,3.0,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2010,16.21,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2011,21.81,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2012,20.54,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3,IT,2013,35.69,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2005,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2006,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2007,4.82,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2008,1.55,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2009,3.4,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2010,20.68,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2011,26.86,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2012,25.9,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,A_GE3_DCH,IT,2013,38.18,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q1,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q1,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q1,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q1,IT,2011,12.56,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q1,IT,2012,14.15,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q1,IT,2013,23.62,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q2,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q2,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q2,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q2,IT,2011,16.95,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q2,IT,2012,18.81,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q2,IT,2013,29.54,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q3,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q3,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q3,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q3,IT,2011,22.15,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q3,IT,2012,22.68,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q3,IT,2013,33.21,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q4,IT,2008,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q4,IT,2009,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q4,IT,2010,,u,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q4,IT,2011,26.01,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q4,IT,2012,24.77,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HHI_Q4,IT,2013,38.4,,
ESTAT:ISOC_CI_IT_H(1.0),16/06/24 23:00:00,A,H_BBOTH,PC_HH,HH_DEG1,IT,2005,0.88,,
