DATAFLOW,LAST UPDATE,freq,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1990,77731.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1991,78649.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1992,78179.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1993,76974.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1994,76076.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1995,75023.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1996,80610.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1997,81478.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1998,83521.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,1999,85762.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2000,87956.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2001,89858.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2002,91716.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2003,92701.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2004,92874.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2005,94437.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2006,96099.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2007,96419.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2008,97510.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2009,98630.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2010,99810.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2011,100370.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2012,99400.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2013,98500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2014,97848.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2015,97925.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2016,97753.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2017,99030.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2018,99973.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2019,100079.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2020,99818.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2021,100135.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2022,99951.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2023,100015.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,IT,2024,101303.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1990,18458.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1991,18914.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1992,18372.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1993,18170.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1994,17636.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1995,17342.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1996,17965.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1997,18203.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1998,18437.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,1999,18661.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2000,18936.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2001,19228.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2002,19407.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2003,19472.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2004,19721.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2005,20218.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2006,20342.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2007,20324.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2008,20580.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2009,20670.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2010,20840.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2011,20820.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2012,20500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2013,20100.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2014,19835.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2015,19841.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2016,19506.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2017,19537.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2018,19886.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2019,19816.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2020,19531.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2021,19435.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2022,19204.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2023,19111.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC,2024,19075.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1990,5855.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1991,5902.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1992,5604.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1993,5571.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1994,5400.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1995,5314.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1996,5353.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1997,5586.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1998,5566.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,1999,5687.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2000,5771.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2001,5809.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2002,5887.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2003,5927.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2004,6030.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2005,6140.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2006,6269.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2007,6212.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2008,6290.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2009,6330.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2010,6410.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2011,6420.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2012,6300.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2013,6300.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2014,6184.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2015,6211.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2016,5993.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2017,6063.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2018,6157.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2019,6196.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2020,6024.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2021,5771.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2022,5626.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2023,5537.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC1,2024,5464.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1990,321.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1991,340.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1992,335.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1993,328.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1994,320.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1995,318.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1996,316.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1997,323.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1998,325.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,1999,326.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2000,339.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2001,333.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2002,342.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2003,350.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2004,337.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2005,343.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2006,340.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2007,362.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2008,350.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2009,340.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2010,350.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2011,350.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2012,300.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2013,300.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2014,327.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2015,337.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2016,348.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2017,341.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2018,345.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2019,344.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2020,355.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2021,250.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2022,253.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2023,250.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC2,2024,257.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1990,2593.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1991,2683.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1992,2594.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1993,2568.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1994,2444.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1995,2391.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1996,2481.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1997,2504.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1998,2531.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,1999,2528.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2000,2568.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2001,2576.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2002,2565.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2003,2600.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2004,2526.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2005,2531.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2006,2553.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2007,2538.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2008,2540.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2009,2510.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2010,2520.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2011,2490.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2012,2500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2013,2500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2014,2418.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2015,2440.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2016,2492.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2017,2498.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2018,2488.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2019,2421.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2020,2377.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2021,2419.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2022,2443.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2023,2473.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC3,2024,2490.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1990,9689.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1991,9989.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1992,9839.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1993,9703.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1994,9472.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1995,9319.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1996,9815.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1997,9790.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1998,10015.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,1999,10120.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2000,10258.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2001,10510.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2002,10613.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2003,10595.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2004,10828.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2005,11204.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2006,11180.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2007,11212.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2008,11410.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2009,11490.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2010,11550.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2011,11560.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2012,11400.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2013,11000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2014,10906.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2015,10853.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2016,10673.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2017,10635.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2018,10896.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2019,10855.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2020,10775.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2021,10995.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2022,10882.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2023,10851.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITC4,2024,10864.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1990,18502.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1991,18369.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1992,18529.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1993,18343.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1994,18668.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1995,18457.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1996,19997.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1997,20286.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1998,21232.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,1999,22233.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,2000,22813.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,2001,23362.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,2002,24275.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,2003,24668.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,2004,24606.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,2005,25257.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,BUS_TOT,NR,ITF,2006,25853.0,,
