DATAFLOW,LAST UPDATE,freq,tra_type,tra_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2002,33.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2003,51.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2004,64.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2005,72.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2006,48.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2007,63.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2008,85.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2009,53.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2010,48.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2011,20.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2012,28.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2013,26.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2014,27.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2015,11.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2016,18.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2017,35.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2018,30.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2019,29.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2020,40.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2021,45.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2022,43.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2023,43.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,MIO_VKM,IT,2024,50.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,1999,599.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2000,519.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2001,940.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2002,733.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2003,1081.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2004,1310.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2005,1604.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2006,1069.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2007,1804.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2008,1520.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2009,1560.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2010,1257.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2011,327.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2012,592.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2013,548.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2014,725.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2015,497.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2016,513.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2017,1063.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2018,789.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2019,635.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2020,933.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2021,946.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2022,1260.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2023,1299.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_CTRD,THS_T,IT,2024,1385.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,1999,12288.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2000,12863.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2001,15692.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2002,15643.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2003,14889.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2004,18588.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2005,19742.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2006,14972.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2007,12706.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2008,13385.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2009,10560.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2010,13066.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2011,7314.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2012,6154.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2013,8009.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2014,7924.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2015,6316.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2016,6223.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2017,6154.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2018,6392.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2019,7945.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2020,7546.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2021,8372.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2022,9563.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2023,7919.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_TKM,IT,2024,7872.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,1999,613.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2000,782.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2001,969.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2002,945.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2003,966.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2004,1336.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2005,1389.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2006,963.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2007,848.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2008,871.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2009,645.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2010,892.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2011,461.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2012,396.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2013,504.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2014,513.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2015,400.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2016,409.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2017,397.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2018,420.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2019,484.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2020,445.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2021,505.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2022,583.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2023,492.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,MIO_VKM,IT,2024,509.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,1999,12853.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2000,13388.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2001,15850.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2002,16485.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2003,15989.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2004,20407.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2005,21578.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2006,17485.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2007,15799.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2008,17889.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2009,15697.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2010,18865.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2011,11650.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2012,11596.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2013,12987.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2014,12507.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2015,10118.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2016,9304.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2017,9614.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2018,10758.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2019,12796.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2020,12020.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2021,14287.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2022,14558.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2023,12231.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_LD,THS_T,IT,2024,12179.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,1999,11412.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2000,12056.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2001,14108.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2002,15099.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2003,14075.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2004,17670.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2005,17396.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2006,14627.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2007,11908.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2008,12915.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2009,9500.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2010,11831.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2011,6990.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2012,5156.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2013,6318.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2014,6477.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2015,5654.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2016,5199.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2017,5537.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2018,5388.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2019,6413.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2020,6190.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2021,6619.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2022,7560.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2023,6822.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_TKM,IT,2024,6966.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,1999,473.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2000,639.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2001,753.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2002,778.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2003,771.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2004,1005.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2005,1021.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2006,846.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2007,700.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2008,727.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2009,541.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2010,697.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2011,384.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2012,295.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2013,388.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2014,397.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2015,318.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2016,311.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2017,330.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2018,323.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2019,361.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2020,341.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2021,366.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2022,433.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2023,394.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,MIO_VKM,IT,2024,394.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,1999,11834.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2000,13074.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2001,14940.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2002,16471.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2003,15183.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2004,19369.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2005,19873.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2006,15933.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2007,14467.0,,
ESTAT:ROAD_GO_TA_TOTT(1.0),17/02/26 23:00:00,A,HIRE,LINTL_NLD,THS_T,IT,2008,14423.0,,
