date,price
2023-06-13,140.00000000
2023-06-14,139.33000000
2023-06-15,140.49000000
2023-06-16,141.82000000
2023-06-20,141.46000000
2023-06-21,142.09000000
2023-06-22,142.89000000
2023-06-23,143.78000000
2023-06-26,143.55000000
2023-06-27,144.00000000
2023-06-28,144.23000000
2023-06-29,144.72000000
2023-06-30,144.47000000
2023-07-03,144.50000000
2023-07-05,144.56000000
2023-07-06,144.09000000
2023-07-07,142.21000000
2023-07-10,141.56000000
2023-07-11,140.51000000
2023-07-12,138.21000000
2023-07-13,138.14000000
2023-07-14,138.74000000
2023-07-17,138.92000000
2023-07-18,138.94000000
2023-07-19,139.76000000
2023-07-20,140.39000000
2023-07-21,141.75000000
2023-07-24,141.19000000
2023-07-25,140.91000000
2023-07-26,140.41000000
2023-07-27,141.03000000
2023-07-28,140.72000000
2023-07-31,142.18000000
2023-08-01,143.34000000
2023-08-02,143.21000000
2023-08-03,142.42000000
2023-08-04,141.79000000
2023-08-07,142.45000000
2023-08-08,143.17000000
2023-08-09,143.58000000
2023-08-10,144.40000000
2023-08-11,144.94000000
2023-08-14,145.30000000
2023-08-15,145.40000000
2023-08-16,145.81000000
2023-08-17,146.16000000
2023-08-18,145.15000000
2023-08-21,146.26000000
2023-08-22,145.79000000
2023-08-23,144.62000000
2023-08-24,145.75000000
2023-08-25,146.38000000
2023-08-28,146.40000000
2023-08-29,146.01000000
2023-08-30,145.94000000
2023-08-31,145.68000000
2023-09-01,146.20000000
2023-09-05,147.63000000
2023-09-06,147.65000000
2023-09-07,147.13000000
2023-09-08,147.70000000
2023-09-11,146.46000000
2023-09-12,147.12000000
2023-09-13,147.45000000
2023-09-14,147.17000000
2023-09-15,147.83000000
2023-09-18,147.63000000
2023-09-19,147.80000000
2023-09-20,147.74000000
2023-09-21,147.42000000
2023-09-22,148.24000000
2023-09-25,148.74000000
2023-09-26,148.90000000
2023-09-27,149.48000000
2023-09-28,149.18000000
2023-09-29,149.43000000
2023-10-02,149.80000000
2023-10-03,149.16000000
2023-10-04,148.83000000
2023-10-05,148.49000000
2023-10-06,149.08000000
2023-10-10,148.62000000
2023-10-11,149.17000000
2023-10-12,149.71000000
2023-10-13,149.62000000
2023-10-16,149.57000000
2023-10-17,149.71000000
2023-10-18,149.86000000
2023-10-19,149.92000000
2023-10-20,149.85000000
2023-10-23,149.78000000
2023-10-24,149.84000000
2023-10-25,149.94000000
2023-10-26,150.44000000
2023-10-27,149.60000000
2023-10-30,149.01000000
2023-10-31,151.46000000
2023-11-01,150.96000000
2023-11-02,150.48000000
2023-11-03,149.36000000
2023-11-06,149.77000000
2023-11-07,150.47000000
2023-11-08,150.77000000
2023-11-09,151.04000000
2023-11-13,151.56000000
2023-11-14,150.75000000
2023-11-15,151.07000000
2023-11-16,150.59000000
2023-11-17,149.82000000
2023-11-20,148.26000000
2023-11-21,147.88000000
2023-11-22,149.67000000
2023-11-24,149.57000000
2023-11-27,148.89000000
2023-11-28,147.41000000
2023-11-29,147.39000000
2023-11-30,147.87000000
2023-12-01,147.00000000
2023-12-04,147.15000000
2023-12-05,147.26000000
2023-12-06,147.16000000
2023-12-07,144.10000000
2023-12-08,144.88000000
2023-12-11,146.41000000
2023-12-12,145.45000000
2023-12-13,145.17000000
2023-12-14,141.53000000
2023-12-15,141.80000000
2023-12-18,143.04000000
2023-12-19,143.62000000
2023-12-20,143.77000000
2023-12-21,142.16000000
2023-12-22,142.60000000
2023-12-26,142.48000000
2023-12-27,142.05000000
2023-12-28,141.08000000
2023-12-29,140.92000000
2024-01-02,141.89000000
2024-01-03,143.55000000
2024-01-04,144.59000000
2024-01-05,144.52000000
2024-01-08,143.89000000
2024-01-09,144.35000000
2024-01-10,145.68000000
2024-01-11,146.03000000
2024-01-12,144.86000000
2024-01-16,147.01000000
2024-01-17,148.39000000
2024-01-18,148.15000000
2024-01-19,148.21000000
2024-01-22,147.95000000
2024-01-23,148.55000000
2024-01-24,147.31000000
2024-01-25,147.69000000
2024-01-26,147.94000000
2024-01-29,147.65000000
2024-01-30,147.71000000
2024-01-31,146.26000000
2024-02-01,146.18000000
2024-02-02,148.54000000
2024-02-05,148.79000000
2024-02-06,148.03000000
2024-02-07,148.04000000
2024-02-08,149.25000000
2024-02-09,149.38000000
2024-02-12,149.37000000
2024-02-13,150.72000000
2024-02-14,150.50000000
2024-02-15,150.19000000
2024-02-16,150.34000000
2024-02-20,149.87000000
2024-02-21,150.29000000
2024-02-22,150.62000000
2024-02-23,150.36000000
2024-02-26,150.79000000
2024-02-27,150.46000000
2024-02-28,150.68000000
2024-02-29,149.90000000
2024-03-01,150.20000000
2024-03-04,150.44000000
2024-03-05,150.14000000
2024-03-06,149.17000000
2024-03-07,148.08000000
2024-03-08,147.17000000
2024-03-11,146.86000000
2024-03-12,147.69000000
2024-03-13,147.73000000
2024-03-14,148.19000000
2024-03-15,149.14000000
2024-03-18,149.13000000
2024-03-19,150.73000000
2024-03-20,151.66000000
2024-03-21,151.59000000
2024-03-22,151.35000000
2024-03-25,151.42000000
2024-03-26,151.58000000
2024-03-27,151.35000000
2024-03-28,151.35000000
2024-03-29,151.22000000
2024-04-01,151.72000000
2024-04-02,151.55000000
2024-04-03,151.67000000
2024-04-04,151.66000000
2024-04-05,151.59000000
2024-04-08,151.78000000
2024-04-09,151.73000000
2024-04-10,152.90000000
2024-04-11,153.19000000
2024-04-12,153.12000000
2024-04-15,154.25000000
2024-04-16,154.57000000
2024-04-17,154.61000000
2024-04-18,154.61000000
2024-04-19,154.55000000
2024-04-22,154.77000000
2024-04-23,154.81000000
2024-04-24,155.11000000
2024-04-25,155.52000000
2024-04-26,157.62000000
2024-04-29,156.71000000
2024-04-30,157.54000000
2024-05-01,157.65000000
2024-05-02,153.77000000
2024-05-03,152.85000000
2024-05-06,153.85000000
2024-05-07,154.59000000
2024-05-08,155.42000000
2024-05-09,155.68000000
2024-05-10,155.85000000
2024-05-13,156.17000000
2024-05-14,156.50000000
2024-05-15,155.02000000
2024-05-16,155.25000000
2024-05-17,155.57000000
2024-05-20,156.09000000
2024-05-21,156.08000000
2024-05-22,156.49000000
2024-05-23,157.05000000
2024-05-24,156.90000000
2024-05-28,156.90000000
2024-05-29,157.62000000
2024-05-30,156.63000000
2024-05-31,157.19000000
2024-06-03,156.04000000
2024-06-04,154.87000000
2024-06-05,156.21000000
2024-06-06,155.98000000
2024-06-07,156.58000000
2024-06-10,156.93000000
2024-06-11,157.32000000
2024-06-12,155.88000000
2024-06-13,156.77000000
2024-06-14,157.28000000
2024-06-17,157.80000000
2024-06-18,157.81000000
2024-06-20,158.77000000
2024-06-21,159.45000000
2024-06-24,159.71000000
2024-06-25,159.68000000
2024-06-26,160.68000000
2024-06-27,160.70000000
2024-06-28,160.88000000
2024-07-01,161.55000000
2024-07-02,161.53000000
2024-07-03,161.48000000
2024-07-05,160.73000000
2024-07-08,160.77000000
2024-07-09,161.40000000
2024-07-10,161.73000000
2024-07-11,158.58000000
2024-07-12,157.88000000
2024-07-15,157.89000000
2024-07-16,158.57000000
2024-07-17,156.56000000
2024-07-18,156.97000000
2024-07-19,157.38000000
2024-07-22,157.08000000
2024-07-23,156.02000000
2024-07-24,153.39000000
2024-07-25,153.97000000
2024-07-26,153.86000000
2024-07-29,153.96000000
2024-07-30,153.72000000
2024-07-31,150.38000000
2024-08-01,150.06000000
2024-08-02,146.98000000
2024-08-05,143.95000000
2024-08-06,145.11000000
2024-08-07,147.42000000
2024-08-08,147.08000000
2024-08-09,146.49000000
2024-08-12,147.54000000
2024-08-13,146.97000000
2024-08-14,146.86000000
2024-08-15,148.91000000
2024-08-16,148.13000000
2024-08-19,146.42000000
2024-08-20,145.70000000
2024-08-21,145.19000000
2024-08-22,145.97000000
2024-08-23,144.86000000
2024-08-26,144.51000000
2024-08-27,144.26000000
2024-08-28,144.47000000
2024-08-29,144.98000000
2024-08-30,145.95000000
2024-09-03,145.82000000
2024-09-04,144.31000000
2024-09-05,143.43000000
2024-09-06,142.13000000
2024-09-09,142.92000000
2024-09-10,142.28000000
2024-09-11,141.72000000
2024-09-12,142.24000000
2024-09-13,140.66000000
2024-09-16,140.79000000
2024-09-17,141.77000000
2024-09-18,141.93000000
2024-09-19,142.88000000
2024-09-20,143.90000000
2024-09-23,143.59000000
2024-09-24,143.77000000
2024-09-25,144.41000000
2024-09-26,144.68000000
2024-09-27,142.60000000
2024-09-30,143.25000000
2024-10-01,143.66000000
2024-10-02,146.05000000
2024-10-03,146.82000000
2024-10-04,148.69000000
2024-10-07,148.13000000
2024-10-08,148.22000000
2024-10-09,149.20000000
2024-10-10,148.56000000
2024-10-11,149.12000000
2024-10-15,149.22000000
2024-10-16,149.71000000
2024-10-17,150.12000000
2024-10-18,149.58000000
2024-10-21,150.47000000
2024-10-22,151.11000000
2024-10-23,152.81000000
2024-10-24,151.87000000
2024-10-25,152.08000000
2024-10-28,153.21000000
2024-10-29,153.47000000
2024-10-30,153.15000000
2024-10-31,152.35000000
2024-11-01,152.94000000
2024-11-04,152.02000000
2024-11-05,151.96000000
2024-11-06,154.58000000
2024-11-07,153.13000000
2024-11-08,152.58000000
2024-11-12,154.73000000
2024-11-13,155.28000000
2024-11-14,155.96000000
2024-11-15,154.59000000
2024-11-18,154.78000000
2024-11-19,154.34000000
2024-11-20,155.38000000
2024-11-21,154.66000000
2024-11-22,154.73000000
2024-11-25,154.29000000
2024-11-26,153.49000000
2024-11-27,150.69000000
2024-11-29,150.41000000
2024-12-02,149.26000000
2024-12-03,149.12000000
2024-12-04,150.18000000
2024-12-05,150.19000000
2024-12-06,149.78000000
2024-12-09,151.24000000
2024-12-10,152.05000000
2024-12-11,152.34000000
2024-12-12,152.07000000
2024-12-13,153.74000000
2024-12-16,154.18000000
2024-12-17,153.41000000
2024-12-18,154.00000000
2024-12-19,157.73000000
2024-12-20,156.11000000
2024-12-23,157.04000000
2024-12-24,157.29000000
2024-12-26,158.01000000
2024-12-27,157.73000000
2024-12-30,157.26000000
2024-12-31,157.37000000
2025-01-02,157.65000000
2025-01-03,157.20000000
2025-01-06,157.54000000
2025-01-07,157.82000000
2025-01-08,158.31000000
2025-01-09,158.01000000
2025-01-10,157.68000000
2025-01-13,157.51000000
2025-01-14,157.95000000
2025-01-15,156.60000000
2025-01-16,155.44000000
2025-01-17,156.30000000
2025-01-21,155.49000000
2025-01-22,156.62000000
2025-01-23,156.00000000
2025-01-24,155.58000000
2025-01-27,154.22000000
2025-01-28,155.65000000
2025-01-29,155.22000000
2025-01-30,154.42000000
2025-01-31,154.91000000
2025-02-03,154.68000000
2025-02-04,154.56000000
2025-02-05,152.33000000
2025-02-06,152.04000000
2025-02-07,151.30000000
2025-02-10,151.72000000
2025-02-11,152.37000000
2025-02-12,154.62000000
2025-02-13,153.18000000
2025-02-14,152.25000000
2025-02-18,151.79000000
2025-02-19,151.67000000
2025-02-20,149.63000000
2025-02-21,149.49000000
2025-02-24,149.57000000
2025-02-25,149.09000000
2025-02-26,149.13000000
2025-02-27,149.80000000
2025-02-28,150.64000000
2025-03-03,150.16000000
2025-03-04,148.81000000
2025-03-05,148.82000000
2025-03-06,147.90000000
2025-03-07,147.13000000
2025-03-10,147.15000000
2025-03-11,147.48000000
2025-03-12,148.32000000
2025-03-13,147.71000000
2025-03-14,148.51000000
2025-03-17,148.56000000
2025-03-18,149.49000000
2025-03-19,150.02000000
2025-03-20,148.84000000
2025-03-21,148.98000000
2025-03-24,150.74000000
2025-03-25,149.77000000
2025-03-26,150.69000000
2025-03-27,150.97000000
2025-03-28,150.26000000
2025-03-31,149.90000000
2025-04-01,149.40000000
2025-04-02,149.98000000
2025-04-03,146.04000000
2025-04-04,145.93000000
2025-04-07,147.96000000
2025-04-08,147.02000000
2025-04-09,145.09000000
2025-04-10,144.34000000
2025-04-11,143.57000000
2025-04-14,142.96000000
2025-04-15,143.10000000
2025-04-16,142.56000000
2025-04-17,142.33000000
2025-04-18,142.22000000
2025-04-21,140.81000000
2025-04-22,140.87000000
2025-04-23,142.64000000
2025-04-24,142.64000000
2025-04-25,143.75000000
2025-04-28,142.70000000
2025-04-29,142.29000000
2025-04-30,142.63000000
2025-05-01,145.48000000
2025-05-02,144.52000000
2025-05-05,143.98000000
2025-05-06,142.76000000
2025-05-07,143.47000000
2025-05-08,145.46000000
2025-05-09,145.15000000
2025-05-12,148.09000000
2025-05-13,147.75000000
2025-05-14,146.54000000
2025-05-15,145.61000000
2025-05-16,146.02000000
2025-05-19,144.99000000
2025-05-20,144.72000000
2025-05-21,143.68000000
2025-05-22,143.89000000
2025-05-23,142.61000000
2025-05-27,144.37000000
2025-05-28,145.04000000
2025-05-29,144.09000000
2025-05-30,144.18000000
2025-06-02,142.76000000
2025-06-03,143.93000000
2025-06-04,142.91000000
2025-06-05,143.87000000
2025-06-06,144.87000000
2025-06-09,144.37000000
2025-06-10,144.91000000
2025-06-11,144.48000000
2025-06-12,143.64000000
2025-06-13,144.04000000
2025-06-16,144.14000000
2025-06-17,145.04000000
2025-06-18,144.58000000
2025-06-20,145.92000000
2025-06-23,146.47000000
2025-06-24,144.90000000
2025-06-25,145.59000000
2025-06-26,144.34000000
2025-06-27,144.74000000
2025-06-30,144.17000000
2025-07-01,143.58000000
2025-07-02,143.76000000
2025-07-03,144.96000000
2025-07-07,145.86000000
2025-07-08,146.81000000
2025-07-09,146.53000000
2025-07-10,146.46000000
2025-07-11,147.29000000
2025-07-14,147.69000000
2025-07-15,148.75000000
2025-07-16,148.08000000
2025-07-17,148.55000000
2025-07-18,148.55000000
2025-07-21,147.27000000
2025-07-22,146.36000000
2025-07-23,146.55000000
2025-07-24,146.92000000
2025-07-25,147.77000000
2025-07-28,148.45000000
2025-07-29,148.57000000
2025-07-30,149.07000000
2025-07-31,150.60000000
2025-08-01,148.06000000
2025-08-04,147.09000000
2025-08-05,147.49000000
2025-08-06,147.25000000
2025-08-07,147.35000000
2025-08-08,147.70000000
2025-08-11,147.99000000
2025-08-12,147.80000000
2025-08-13,147.25000000
2025-08-14,147.69000000
2025-08-15,147.00000000
2025-08-18,147.76000000
