date,price
2023-03-03,1.36090000
2023-03-06,1.36060000
2023-03-07,1.37360000
2023-03-08,1.37840000
2023-03-09,1.37770000
2023-03-10,1.38040000
2023-03-13,1.36870000
2023-03-14,1.36760000
2023-03-15,1.37990000
2023-03-16,1.37610000
2023-03-17,1.37530000
2023-03-20,1.36860000
2023-03-21,1.37320000
2023-03-22,1.37220000
2023-03-23,1.36580000
2023-03-24,1.37630000
2023-03-27,1.36860000
2023-03-28,1.36150000
2023-03-29,1.35750000
2023-03-30,1.35360000
2023-03-31,1.35250000
2023-04-03,1.34350000
2023-04-04,1.34540000
2023-04-05,1.34530000
2023-04-06,1.34720000
2023-04-07,1.35130000
2023-04-10,1.35340000
2023-04-11,1.34800000
2023-04-12,1.34500000
2023-04-13,1.33440000
2023-04-14,1.33790000
2023-04-17,1.34030000
2023-04-18,1.33910000
2023-04-19,1.34540000
2023-04-20,1.34590000
2023-04-21,1.35340000
2023-04-24,1.35430000
2023-04-25,1.36270000
2023-04-26,1.36010000
2023-04-27,1.36110000
2023-04-28,1.35520000
2023-05-01,1.35410000
2023-05-02,1.36270000
2023-05-03,1.36100000
2023-05-04,1.35700000
2023-05-05,1.34190000
2023-05-08,1.33560000
2023-05-09,1.33990000
2023-05-10,1.33740000
2023-05-11,1.34870000
2023-05-12,1.35400000
2023-05-15,1.34820000
2023-05-16,1.34560000
2023-05-17,1.34830000
2023-05-18,1.35020000
2023-05-19,1.35080000
2023-05-22,1.35080000
2023-05-23,1.34850000
2023-05-24,1.35890000
2023-05-25,1.36360000
2023-05-26,1.36250000
2023-05-30,1.35930000
2023-05-31,1.35880000
2023-06-01,1.34410000
2023-06-02,1.34380000
2023-06-05,1.34190000
2023-06-06,1.34030000
2023-06-07,1.33630000
2023-06-08,1.33800000
2023-06-09,1.33420000
2023-06-12,1.33770000
2023-06-13,1.32980000
2023-06-14,1.32830000
2023-06-15,1.32370000
2023-06-16,1.31940000
2023-06-20,1.32460000
2023-06-21,1.31790000
2023-06-22,1.31640000
2023-06-23,1.31960000
2023-06-26,1.31450000
2023-06-27,1.31750000
2023-06-28,1.32490000
2023-06-29,1.32460000
2023-06-30,1.32320000
2023-07-03,1.32430000
2023-07-05,1.32710000
2023-07-06,1.33530000
2023-07-07,1.32840000
2023-07-10,1.32810000
2023-07-11,1.32490000
2023-07-12,1.31790000
2023-07-13,1.31260000
2023-07-14,1.32040000
2023-07-17,1.31730000
2023-07-18,1.31750000
2023-07-19,1.31580000
2023-07-20,1.31820000
2023-07-21,1.32170000
2023-07-24,1.31540000
2023-07-25,1.31790000
2023-07-26,1.32180000
2023-07-27,1.31940000
2023-07-28,1.32250000
2023-07-31,1.31600000
2023-08-01,1.32890000
2023-08-02,1.33340000
2023-08-03,1.33400000
2023-08-04,1.33370000
2023-08-07,1.33720000
2023-08-08,1.34540000
2023-08-09,1.34420000
2023-08-10,1.34010000
2023-08-11,1.34370000
2023-08-14,1.34510000
2023-08-15,1.34720000
2023-08-16,1.35160000
2023-08-17,1.35220000
2023-08-18,1.35570000
2023-08-21,1.35630000
2023-08-22,1.35470000
2023-08-23,1.35420000
2023-08-24,1.35620000
2023-08-25,1.36260000
2023-08-28,1.35960000
2023-08-29,1.35890000
2023-08-30,1.35150000
2023-08-31,1.35390000
2023-09-01,1.35820000
2023-09-05,1.36070000
2023-09-06,1.36550000
2023-09-07,1.36780000
2023-09-08,1.36210000
2023-09-11,1.35810000
2023-09-12,1.35530000
2023-09-13,1.35330000
2023-09-14,1.35130000
2023-09-15,1.35040000
2023-09-18,1.34820000
2023-09-19,1.34310000
2023-09-20,1.34240000
2023-09-21,1.34840000
2023-09-22,1.34670000
2023-09-25,1.34730000
2023-09-26,1.35090000
2023-09-27,1.35120000
2023-09-28,1.34740000
2023-09-29,1.35350000
2023-10-02,1.36660000
2023-10-03,1.37200000
2023-10-04,1.37390000
2023-10-05,1.37360000
2023-10-06,1.36570000
2023-10-10,1.35790000
2023-10-11,1.36170000
2023-10-12,1.36560000
2023-10-13,1.36500000
2023-10-16,1.36150000
2023-10-17,1.36220000
2023-10-18,1.36960000
2023-10-19,1.37160000
2023-10-20,1.36920000
2023-10-23,1.36760000
2023-10-24,1.37440000
2023-10-25,1.37720000
2023-10-26,1.38300000
2023-10-27,1.38660000
2023-10-30,1.38290000
2023-10-31,1.38780000
2023-11-01,1.38790000
2023-11-02,1.37880000
2023-11-03,1.36710000
2023-11-06,1.36620000
2023-11-07,1.37690000
2023-11-08,1.37980000
2023-11-09,1.37660000
2023-11-13,1.37810000
2023-11-14,1.37110000
2023-11-15,1.36650000
2023-11-16,1.37740000
2023-11-17,1.37400000
2023-11-20,1.37200000
2023-11-21,1.36900000
2023-11-22,1.37330000
2023-11-24,1.36080000
2023-11-27,1.36330000
2023-11-28,1.35620000
2023-11-29,1.35960000
2023-11-30,1.35870000
2023-12-01,1.34950000
2023-12-04,1.35370000
2023-12-05,1.35770000
2023-12-06,1.35800000
2023-12-07,1.35940000
2023-12-08,1.35950000
2023-12-11,1.35680000
2023-12-12,1.36110000
2023-12-13,1.35700000
2023-12-14,1.34040000
2023-12-15,1.33740000
2023-12-18,1.33910000
2023-12-19,1.33400000
2023-12-20,1.33220000
2023-12-21,1.32940000
2023-12-22,1.32590000
2023-12-26,1.32080000
2023-12-27,1.32010000
2023-12-28,1.32020000
2023-12-29,1.32020000
2024-01-02,1.33100000
2024-01-03,1.33580000
2024-01-04,1.33550000
2024-01-05,1.33310000
2024-01-08,1.33610000
2024-01-09,1.33840000
2024-01-10,1.33790000
2024-01-11,1.34390000
2024-01-12,1.33990000
2024-01-16,1.34720000
2024-01-17,1.35230000
2024-01-18,1.35030000
2024-01-19,1.34670000
2024-01-22,1.34540000
2024-01-23,1.34860000
2024-01-24,1.34790000
2024-01-25,1.34890000
2024-01-26,1.34560000
2024-01-29,1.34390000
2024-01-30,1.34090000
2024-01-31,1.33840000
2024-02-01,1.33800000
2024-02-02,1.34580000
2024-02-05,1.35330000
2024-02-06,1.34990000
2024-02-07,1.34700000
2024-02-08,1.34630000
2024-02-09,1.34780000
2024-02-12,1.34370000
2024-02-13,1.35630000
2024-02-14,1.35500000
2024-02-15,1.34930000
2024-02-16,1.34830000
2024-02-20,1.35170000
2024-02-21,1.35040000
2024-02-22,1.34960000
2024-02-23,1.35020000
2024-02-26,1.35130000
2024-02-27,1.35220000
2024-02-28,1.35700000
2024-02-29,1.35680000
2024-03-01,1.35530000
2024-03-04,1.35630000
2024-03-05,1.35790000
2024-03-06,1.35090000
2024-03-07,1.34660000
2024-03-08,1.34680000
2024-03-11,1.34850000
2024-03-12,1.34950000
2024-03-13,1.34700000
2024-03-14,1.35160000
2024-03-15,1.35300000
2024-03-18,1.35400000
2024-03-19,1.35780000
2024-03-20,1.35620000
2024-03-21,1.35360000
2024-03-22,1.35940000
2024-03-25,1.35790000
2024-03-26,1.35680000
2024-03-27,1.35860000
2024-03-28,1.35300000
2024-03-29,1.35400000
2024-04-01,1.35790000
2024-04-02,1.35700000
2024-04-03,1.35210000
2024-04-04,1.34930000
2024-04-05,1.35800000
2024-04-08,1.35830000
2024-04-09,1.35830000
2024-04-10,1.36880000
2024-04-11,1.37050000
2024-04-12,1.37560000
2024-04-15,1.37510000
2024-04-16,1.38240000
2024-04-17,1.38040000
2024-04-18,1.37550000
2024-04-19,1.37420000
2024-04-22,1.37210000
2024-04-23,1.36760000
2024-04-24,1.37210000
2024-04-25,1.36910000
2024-04-26,1.36780000
2024-04-29,1.36490000
2024-04-30,1.37480000
2024-05-01,1.37600000
2024-05-02,1.36960000
2024-05-03,1.36830000
2024-05-06,1.36550000
2024-05-07,1.37120000
2024-05-08,1.37190000
2024-05-09,1.36900000
2024-05-10,1.36630000
2024-05-13,1.36750000
2024-05-14,1.36500000
2024-05-15,1.36120000
2024-05-16,1.36060000
2024-05-17,1.36150000
2024-05-20,1.36110000
2024-05-21,1.36440000
2024-05-22,1.36670000
2024-05-23,1.36960000
2024-05-24,1.36650000
2024-05-28,1.36300000
2024-05-29,1.37020000
2024-05-30,1.36680000
2024-05-31,1.36460000
2024-06-03,1.36260000
2024-06-04,1.36840000
2024-06-05,1.37050000
2024-06-06,1.36840000
2024-06-07,1.37470000
2024-06-10,1.37550000
2024-06-11,1.37640000
2024-06-12,1.36900000
2024-06-13,1.37460000
2024-06-14,1.37350000
2024-06-17,1.37520000
2024-06-18,1.37230000
2024-06-20,1.37030000
2024-06-21,1.36980000
2024-06-24,1.36580000
2024-06-25,1.36580000
2024-06-26,1.36970000
2024-06-27,1.36930000
2024-06-28,1.36840000
2024-07-01,1.37420000
2024-07-02,1.36910000
2024-07-03,1.36240000
2024-07-05,1.36310000
2024-07-08,1.36370000
2024-07-09,1.36360000
2024-07-10,1.36080000
2024-07-11,1.36190000
2024-07-12,1.36270000
2024-07-15,1.36620000
2024-07-16,1.36860000
2024-07-17,1.36830000
2024-07-18,1.36950000
2024-07-19,1.37230000
2024-07-22,1.37560000
2024-07-23,1.37630000
2024-07-24,1.37830000
2024-07-25,1.38090000
2024-07-26,1.38320000
2024-07-29,1.38530000
2024-07-30,1.38480000
2024-07-31,1.38060000
2024-08-01,1.38450000
2024-08-02,1.38460000
2024-08-05,1.38200000
2024-08-06,1.37910000
2024-08-07,1.37290000
2024-08-08,1.37420000
2024-08-09,1.37250000
2024-08-12,1.37410000
2024-08-13,1.37230000
2024-08-14,1.36960000
2024-08-15,1.37010000
2024-08-16,1.37050000
2024-08-19,1.36590000
2024-08-20,1.36310000
2024-08-21,1.35830000
2024-08-22,1.36050000
2024-08-23,1.35140000
2024-08-26,1.34850000
2024-08-27,1.34540000
2024-08-28,1.34620000
2024-08-29,1.34600000
2024-08-30,1.34930000
2024-09-03,1.35430000
2024-09-04,1.35190000
2024-09-05,1.35150000
2024-09-06,1.35610000
2024-09-09,1.35600000
2024-09-10,1.36070000
2024-09-11,1.35950000
2024-09-12,1.35950000
2024-09-13,1.35810000
2024-09-16,1.35990000
2024-09-17,1.35980000
2024-09-18,1.36070000
2024-09-19,1.35600000
2024-09-20,1.35650000
2024-09-23,1.35020000
2024-09-24,1.34700000
2024-09-25,1.34660000
2024-09-26,1.34660000
2024-09-27,1.35040000
2024-09-30,1.35110000
2024-10-01,1.34920000
2024-10-02,1.34850000
2024-10-03,1.35330000
2024-10-04,1.35780000
2024-10-07,1.36080000
2024-10-08,1.36620000
2024-10-09,1.36820000
2024-10-10,1.37520000
2024-10-11,1.37680000
2024-10-15,1.38030000
2024-10-16,1.37720000
2024-10-17,1.37910000
2024-10-18,1.38040000
2024-10-21,1.38470000
2024-10-22,1.38300000
2024-10-23,1.38380000
2024-10-24,1.38580000
2024-10-25,1.38820000
2024-10-28,1.39030000
2024-10-29,1.39090000
2024-10-30,1.39110000
2024-10-31,1.39390000
2024-11-01,1.39250000
2024-11-04,1.38980000
2024-11-05,1.38500000
2024-11-06,1.39290000
2024-11-07,1.38660000
2024-11-08,1.39210000
2024-11-12,1.39560000
2024-11-13,1.39850000
2024-11-14,1.40250000
2024-11-15,1.40760000
2024-11-18,1.40280000
2024-11-19,1.39810000
2024-11-20,1.39950000
2024-11-21,1.39600000
2024-11-22,1.39850000
2024-11-25,1.40030000
2024-11-26,1.40580000
2024-11-27,1.40280000
2024-11-29,1.40140000
2024-12-02,1.40690000
2024-12-03,1.40650000
2024-12-04,1.40690000
2024-12-05,1.40350000
2024-12-06,1.41440000
2024-12-09,1.41200000
2024-12-10,1.41600000
2024-12-11,1.41260000
2024-12-12,1.41790000
2024-12-13,1.42400000
2024-12-16,1.42300000
2024-12-17,1.43120000
2024-12-18,1.43350000
2024-12-19,1.43660000
2024-12-20,1.43540000
2024-12-23,1.43900000
2024-12-24,1.43830000
2024-12-26,1.44040000
2024-12-27,1.44330000
2024-12-30,1.43740000
2024-12-31,1.44000000
2025-01-02,1.44220000
2025-01-03,1.44550000
2025-01-06,1.43590000
2025-01-07,1.43410000
2025-01-08,1.43750000
2025-01-09,1.43940000
2025-01-10,1.44370000
2025-01-13,1.44110000
2025-01-14,1.43690000
2025-01-15,1.43400000
2025-01-16,1.43770000
2025-01-17,1.44200000
2025-01-21,1.43280000
2025-01-22,1.43610000
2025-01-23,1.43590000
2025-01-24,1.43310000
2025-01-27,1.43880000
2025-01-28,1.43920000
2025-01-29,1.44320000
2025-01-30,1.44110000
2025-01-31,1.44590000
2025-02-03,1.46010000
2025-02-04,1.43180000
2025-02-05,1.42800000
2025-02-06,1.43140000
2025-02-07,1.43110000
2025-02-10,1.43170000
2025-02-11,1.43080000
2025-02-12,1.42880000
2025-02-13,1.42300000
2025-02-14,1.41700000
2025-02-18,1.41890000
2025-02-19,1.42350000
2025-02-20,1.41950000
2025-02-21,1.41960000
2025-02-24,1.42240000
2025-02-25,1.43000000
2025-02-26,1.43460000
2025-02-27,1.44190000
2025-02-28,1.44330000
2025-03-03,1.43990000
2025-03-04,1.45150000
2025-03-05,1.43750000
2025-03-06,1.42820000
2025-03-07,1.43850000
2025-03-10,1.44310000
2025-03-11,1.44620000
2025-03-12,1.43970000
2025-03-13,1.43980000
2025-03-14,1.43770000
2025-03-17,1.42980000
2025-03-18,1.43120000
2025-03-19,1.43280000
2025-03-20,1.43260000
2025-03-21,1.43560000
2025-03-24,1.42920000
2025-03-25,1.43070000
2025-03-26,1.42540000
2025-03-27,1.43160000
2025-03-28,1.42820000
2025-03-31,1.43790000
2025-04-01,1.43160000
2025-04-02,1.43100000
2025-04-03,1.40620000
2025-04-04,1.41940000
2025-04-07,1.42240000
2025-04-08,1.41990000
2025-04-09,1.41870000
2025-04-10,1.40100000
2025-04-11,1.38950000
2025-04-14,1.38920000
2025-04-15,1.39440000
2025-04-16,1.38820000
2025-04-17,1.38560000
2025-04-18,1.38460000
2025-04-21,1.38180000
2025-04-22,1.37980000
2025-04-23,1.38940000
2025-04-24,1.38890000
2025-04-25,1.38580000
2025-04-28,1.38570000
2025-04-29,1.38530000
2025-04-30,1.38070000
2025-05-01,1.38470000
2025-05-02,1.37900000
2025-05-05,1.38100000
2025-05-06,1.37740000
2025-05-07,1.37730000
2025-05-08,1.39140000
2025-05-09,1.39250000
2025-05-12,1.40030000
2025-05-13,1.39580000
2025-05-14,1.39630000
2025-05-15,1.39890000
2025-05-16,1.39910000
2025-05-19,1.39440000
2025-05-20,1.39410000
2025-05-21,1.38220000
2025-05-22,1.38560000
2025-05-23,1.37550000
2025-05-27,1.37760000
2025-05-28,1.38190000
2025-05-29,1.38090000
2025-05-30,1.37470000
2025-06-02,1.36990000
2025-06-03,1.37220000
2025-06-04,1.36680000
2025-06-05,1.36670000
2025-06-06,1.36860000
2025-06-09,1.36750000
2025-06-10,1.36830000
2025-06-11,1.36620000
2025-06-12,1.36150000
2025-06-13,1.35750000
2025-06-16,1.35560000
2025-06-17,1.35870000
2025-06-18,1.36830000
2025-06-20,1.37390000
2025-06-23,1.37730000
2025-06-24,1.37110000
2025-06-25,1.37500000
2025-06-26,1.36290000
2025-06-27,1.36660000
2025-06-30,1.36200000
2025-07-01,1.36590000
2025-07-02,1.36200000
2025-07-03,1.35590000
2025-07-07,1.36440000
2025-07-08,1.36710000
2025-07-09,1.36940000
2025-07-10,1.36820000
2025-07-11,1.36780000
2025-07-14,1.36940000
2025-07-15,1.37130000
2025-07-16,1.37060000
2025-07-17,1.37490000
2025-07-18,1.37110000
2025-07-21,1.36890000
2025-07-22,1.36150000
2025-07-23,1.36090000
2025-07-24,1.36430000
2025-07-25,1.37140000
2025-07-28,1.37180000
2025-07-29,1.37770000
2025-07-30,1.38140000
2025-07-31,1.38450000
2025-08-01,1.37780000
2025-08-04,1.37750000
2025-08-05,1.37790000
2025-08-06,1.37390000
2025-08-07,1.37490000
2025-08-08,1.37520000
2025-08-11,1.37830000
2025-08-12,1.37620000
2025-08-13,1.37640000
2025-08-14,1.38060000
2025-08-15,1.38080000
2025-08-18,1.38150000
2025-08-19,1.38590000
