id,dataSet,indicator,periodType,periodFrom,periodTo,operatorKey,tsoEicCode,operatorLabel,pointKey,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,interruptionType,restorationInformation,capacityType,capacityBookingStatus,isCamRelevant,isNA,originalPeriodFrom,isCmpRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,interruptionCalculationRemark,isArchived
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001DIS-00005exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",DIS-00005,"Distribution (IT)",21Y0000000000581,exit,kWh/d,"According to Annex 1 Chapter 3 of Regulation CE n. 715/2009, physical flow data are published in aggregate. Capacity information per point are available at www.snamretegas.it at the following path: Business & Services/Thermal year/Transportation capacity.",,255736335,"2021-10-12 17:29",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001FNC-00005exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",FNC-00005,"Industrial Consumers (IT)",21Y0000000000573,exit,kWh/d,"According to Annex 1 Chapter 3 of Regulation CE n. 715/2009, physical flow data are published in aggregate. Capacity information per point are available at www.snamretegas.it at the following path: Business & Services/Thermal year/Transportation capacity.",,337104702,"2021-10-12 17:29",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001FNC-00006exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",FNC-00006,"Thermal Plants (IT)",21Y0000000000549,exit,kWh/d,"According to Annex 1 Chapter 3 of Regulation CE n. 715/2009, physical flow data are published in aggregate. Capacity information per point are available at www.snamretegas.it at the following path: Business & Services/Thermal year/Transportation capacity.",,481797856,"2021-10-12 17:29",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00008entrykWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00008,"Melendugno - IT / TAP",21Z000000000474A,entry,kWh/d,,,295551144,"2021-10-12 17:29",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00008exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00008,"Melendugno - IT / TAP",21Z000000000474A,exit,kWh/d,,,0,"2021-10-12 17:29",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00040entrykWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00040,"Tarvisio (IT) / Arnoldstein (AT)",21Z000000000004A,entry,kWh/d,,,564516774,"2021-10-12 17:29",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00040exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00040,"Tarvisio (IT) / Arnoldstein (AT)",21Z000000000004A,exit,kWh/d,,,0,"2021-10-12 17:29",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00049entrykWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00049,"Gorizia (IT) /Šempeter (SI)",21Z000000000044Z,entry,kWh/d,,,0,"2021-10-12 17:29",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00049exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00049,"Gorizia (IT) /Šempeter (SI)",21Z000000000044Z,exit,kWh/d,,,0,"2021-10-12 17:29",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00074entrykWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00074,Gela,21Z000000000149L,entry,kWh/d,,,97918486,"2021-10-12 17:29",,Confirmed,,,,,,,,,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00093entrykWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00093,"Mazara del Vallo",21Z000000000080V,entry,kWh/d,,,533204771,"2021-10-12 17:29",,Confirmed,,,,,,,,,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00136entrykWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00136,"Griespass (CH) / Passo Gries (IT)",21Z0000000002107,entry,kWh/d,,,0,"2021-10-12 17:29",,Confirmed,,,,,,,,,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00136exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00136,"Griespass (CH) / Passo Gries (IT)",21Z0000000002107,exit,kWh/d,,,69141944,"2021-10-12 17:29",,Confirmed,,,,,,,,,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00278exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00278,Bizzarone,21Z000000000277C,exit,kWh/d,,,936017,"2021-10-12 17:29",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2021-08-012021-08-02IT-TSO-0001ITP-00283exitkWh/d",1,"Physical Flow",day,"2021-08-01 06:00","2021-08-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00283,"Rep. San Marino",21Z000000000276E,exit,kWh/d,,,554360,"2021-10-12 17:29",,Confirmed,,,,,,,,,,,,,
