ANNO,CODICE_MESE,NOME_MESE,CODICE_PRODOTTO,NOME_PRODOTTO,PREZZO,IVA,ACCISA,NETTO
2008,2,Febbraio,3,Gasolio riscaldamento,"1.219,77","203,29","403,21","613,26"
2008,3,Marzo,3,Gasolio riscaldamento,"1.282,81","213,8","403,21","665,8"
2008,4,Aprile,3,Gasolio riscaldamento,"1.297,2","216,2","403,21","677,79"
2008,5,Maggio,3,Gasolio riscaldamento,"1.398,8","233,13","403,21","762,45"
2008,6,Giugno,3,Gasolio riscaldamento,"1.454,48","242,41","403,21","808,86"
2008,7,Luglio,3,Gasolio riscaldamento,"1.468,39","244,73","403,21","820,45"
2008,8,Agosto,3,Gasolio riscaldamento,"1.383,65","230,61","403,21","749,83"
2008,9,Settembre,3,Gasolio riscaldamento,"1.346,7","224,45","403,21","719,04"
2008,10,Ottobre,3,Gasolio riscaldamento,"1.270,85","211,81","403,21","655,83"
2008,11,Novembre,3,Gasolio riscaldamento,"1.164,99","194,16","403,21","567,62"
2008,12,Dicembre,3,Gasolio riscaldamento,"1.063,57","177,26","403,21","483,1"
2009,1,Gennaio,3,Gasolio riscaldamento,"1.022,81","170,47","403,21","449,13"
2009,2,Febbraio,3,Gasolio riscaldamento,"1.012,71","168,78","403,21","440,72"
2009,3,Marzo,3,Gasolio riscaldamento,"985,62","164,27","403,21","418,15"
2009,4,Aprile,3,Gasolio riscaldamento,"1.011,05","168,51","403,21","439,33"
2009,5,Maggio,3,Gasolio riscaldamento,"1.004,69","167,45","403,21","434,03"
2009,6,Giugno,3,Gasolio riscaldamento,"1.048,09","174,68","403,21","470,2"
2009,7,Luglio,3,Gasolio riscaldamento,"1.043,91","173,99","403,21","466,71"
2009,8,Agosto,3,Gasolio riscaldamento,"1.070,96","178,49","403,21","489,25"
2009,9,Settembre,3,Gasolio riscaldamento,"1.052,36","175,39","403,21","473,75"
2009,10,Ottobre,3,Gasolio riscaldamento,"1.056,33","176,05","403,21","477,06"
2009,11,Novembre,3,Gasolio riscaldamento,"1.089,35","181,56","403,21","504,58"
2009,12,Dicembre,3,Gasolio riscaldamento,"1.081,67","180,28","403,21","498,18"
2010,1,Gennaio,3,Gasolio riscaldamento,"1.119,89","186,65","403,21","530,04"
2010,2,Febbraio,3,Gasolio riscaldamento,"1.114,43","185,74","403,21","525,48"
2010,3,Marzo,3,Gasolio riscaldamento,"1.149,12","191,52","403,21","554,39"
2010,4,Aprile,3,Gasolio riscaldamento,"1.182,52","197,09","403,21","582,22"
2010,5,Maggio,3,Gasolio riscaldamento,"1.197,02","199,5","403,21","594,31"
2010,6,Giugno,3,Gasolio riscaldamento,"1.201,94","200,32","403,21","598,41"
2010,7,Luglio,3,Gasolio riscaldamento,"1.179,51","196,58","403,21","579,71"
2010,8,Agosto,3,Gasolio riscaldamento,"1.177,56","196,26","403,21","578,09"
2010,9,Settembre,3,Gasolio riscaldamento,"1.176,29","196,05","403,21","577,03"
2010,10,Ottobre,3,Gasolio riscaldamento,"1.180,96","196,83","403,21","580,92"
2010,11,Novembre,3,Gasolio riscaldamento,"1.192,55","198,76","403,21","590,59"
2010,12,Dicembre,3,Gasolio riscaldamento,"1.240,99","206,83","403,21","630,94"
2011,1,Gennaio,3,Gasolio riscaldamento,"1.271,14","211,86","403,21","656,07"
2011,2,Febbraio,3,Gasolio riscaldamento,"1.299,85","216,64","403,21",680
2011,3,Marzo,3,Gasolio riscaldamento,"1.366,2","227,7","403,21","735,29"
2011,4,Aprile,3,Gasolio riscaldamento,"1.377,9","229,65","403,21","745,04"
2011,5,Maggio,3,Gasolio riscaldamento,"1.342,16","223,69","403,21","715,26"
2011,6,Giugno,3,Gasolio riscaldamento,"1.336,59","222,77","403,21","710,62"
2011,7,Luglio,3,Gasolio riscaldamento,"1.351,4","225,23","403,21","722,96"
2011,8,Agosto,3,Gasolio riscaldamento,"1.356,96","226,16","403,21","727,59"
2011,9,Settembre,3,Gasolio riscaldamento,"1.369,37","232,03","403,21","734,13"
2011,10,Ottobre,3,Gasolio riscaldamento,"1.376,78","238,95","403,21","734,63"
2011,11,Novembre,3,Gasolio riscaldamento,"1.408,84","244,51","403,21","761,12"
2011,12,Dicembre,3,Gasolio riscaldamento,"1.406,77","244,15","403,21","759,41"
2012,1,Gennaio,3,Gasolio riscaldamento,"1.435,62","249,16","403,21","783,26"
2012,2,Febbraio,3,Gasolio riscaldamento,"1.455,83","252,66","403,21","799,96"
2012,3,Marzo,3,Gasolio riscaldamento,"1.489,03","258,43","403,21","827,4"
2012,4,Aprile,3,Gasolio riscaldamento,"1.485,91","257,89","403,21","824,81"
2012,5,Maggio,3,Gasolio riscaldamento,"1.461,51","253,65","403,21","804,65"
2012,6,Giugno,3,Gasolio riscaldamento,"1.412,18","245,09","403,21","763,88"
2012,7,Luglio,3,Gasolio riscaldamento,"1.425,87","247,46","403,21","775,2"
2012,8,Agosto,3,Gasolio riscaldamento,"1.472,32","255,53","403,21","813,59"
2012,9,Settembre,3,Gasolio riscaldamento,"1.489,79","258,56","403,21","828,03"
2012,10,Ottobre,3,Gasolio riscaldamento,"1.475,08","256,01","403,21","815,87"
2012,11,Novembre,3,Gasolio riscaldamento,"1.446,65","251,07","403,21","792,37"
2012,12,Dicembre,3,Gasolio riscaldamento,"1.435,08","249,06","403,21","782,81"
2013,1,Gennaio,3,Gasolio riscaldamento,"1.439,48","249,83","403,21","786,44"
2013,2,Febbraio,3,Gasolio riscaldamento,"1.456,8","252,84","403,21","800,76"
2013,3,Marzo,3,Gasolio riscaldamento,"1.431,79","248,5","403,21","780,09"
2013,4,Aprile,3,Gasolio riscaldamento,"1.404,3","243,72","403,21","757,37"
2013,5,Maggio,3,Gasolio riscaldamento,"1.375,99","238,81","403,21","733,97"
2013,6,Giugno,3,Gasolio riscaldamento,"1.365,05","236,91","403,21","724,93"
2013,7,Luglio,3,Gasolio riscaldamento,"1.400,8","243,12","403,21","754,48"
2013,8,Agosto,3,Gasolio riscaldamento,"1.404,38","243,74","403,21","757,43"
2013,9,Settembre,3,Gasolio riscaldamento,"1.425,14","247,34","403,21","774,59"
2013,10,Ottobre,3,Gasolio riscaldamento,"1.409,71","254,21","403,21","752,29"
2013,11,Novembre,3,Gasolio riscaldamento,"1.403,42","253,08","403,21","747,13"
2013,12,Dicembre,3,Gasolio riscaldamento,"1.421,74","256,38","403,21","762,15"
2014,1,Gennaio,3,Gasolio riscaldamento,"1.402,43","252,9","403,21","746,32"
2014,2,Febbraio,3,Gasolio riscaldamento,"1.414,21","255,02","403,21","755,98"
2014,3,Marzo,3,Gasolio riscaldamento,"1.401,84","252,79","403,21","745,84"
2014,4,Aprile,3,Gasolio riscaldamento,"1.387,2","250,15","403,21","733,84"
2014,5,Maggio,3,Gasolio riscaldamento,"1.394,51","251,47","403,21","739,83"
2014,6,Giugno,3,Gasolio riscaldamento,"1.398,05","252,11","403,21","742,74"
2014,7,Luglio,3,Gasolio riscaldamento,"1.397,48","252,01","403,21","742,27"
2014,8,Agosto,3,Gasolio riscaldamento,"1.396,83","251,89","403,21","741,73"
2014,9,Settembre,3,Gasolio riscaldamento,"1.392,29","251,07","403,21","738,02"
2014,10,Ottobre,3,Gasolio riscaldamento,"1.354,14","244,19","403,21","706,74"
2014,11,Novembre,3,Gasolio riscaldamento,"1.334,01","240,56","403,21","690,24"
2014,12,Dicembre,3,Gasolio riscaldamento,"1.266,02","228,3","403,21","634,51"
2015,1,Gennaio,3,Gasolio riscaldamento,"1.177,93","212,41","403,21","562,31"
2015,2,Febbraio,3,Gasolio riscaldamento,"1.193,65","215,25","403,21","575,19"
2015,3,Marzo,3,Gasolio riscaldamento,"1.229,83","221,77","403,21","604,85"
2015,4,Aprile,3,Gasolio riscaldamento,"1.225,81","221,05","403,21","601,55"
2015,5,Maggio,3,Gasolio riscaldamento,"1.274,73","229,87","403,21","641,65"
2015,6,Giugno,3,Gasolio riscaldamento,"1.260,48","227,3","403,21","629,97"
2015,7,Luglio,3,Gasolio riscaldamento,"1.235,6","222,81","403,21","609,57"
2015,8,Agosto,3,Gasolio riscaldamento,"1.175,84","212,04","403,21","560,59"
2015,9,Settembre,3,Gasolio riscaldamento,"1.161,88","209,52","403,21","549,15"
2015,10,Ottobre,3,Gasolio riscaldamento,"1.142,3","205,99","403,21","533,11"
2015,11,Novembre,3,Gasolio riscaldamento,"1.133,12","204,34","403,21","525,58"
2015,12,Dicembre,3,Gasolio riscaldamento,"1.078,9","194,56","403,21","481,13"
2016,1,Gennaio,3,Gasolio riscaldamento,"1.028,67","185,5","403,21","439,96"
2016,2,Febbraio,3,Gasolio riscaldamento,"1.019,56","183,86","403,21","432,49"
2016,3,Marzo,3,Gasolio riscaldamento,"1.050,78","189,48","403,21","458,09"
2016,4,Aprile,3,Gasolio riscaldamento,"1.054,46","190,15","403,21","461,1"
2016,5,Maggio,3,Gasolio riscaldamento,"1.100,28","198,41","403,21","498,66"
2016,6,Giugno,3,Gasolio riscaldamento,"1.130,88","203,93","403,21","523,74"
2016,7,Luglio,3,Gasolio riscaldamento,"1.104,92","199,25","403,21","502,46"
2016,8,Agosto,3,Gasolio riscaldamento,"1.092,96","197,09","403,21","492,66"
2016,9,Settembre,3,Gasolio riscaldamento,"1.112,46","200,61","403,21","508,65"
2016,10,Ottobre,3,Gasolio riscaldamento,"1.148,59","207,12","403,21","538,26"
2016,11,Novembre,3,Gasolio riscaldamento,"1.127,09","203,24","403,21","520,64"
2016,12,Dicembre,3,Gasolio riscaldamento,"1.177,34","212,31","403,21","561,82"
2017,1,Gennaio,3,Gasolio riscaldamento,"1.204,25","217,16","403,21","583,88"
2017,2,Febbraio,3,Gasolio riscaldamento,"1.209,79","218,16","403,21","588,43"
2017,3,Marzo,3,Gasolio riscaldamento,"1.182,81","213,29","403,21","566,3"
2017,4,Aprile,3,Gasolio riscaldamento,"1.172,17","211,37","403,21","557,59"
2017,5,Maggio,3,Gasolio riscaldamento,"1.151,96","207,73","403,21","541,02"
2017,6,Giugno,3,Gasolio riscaldamento,"1.112,2","200,56","403,21","508,43"
2017,7,Luglio,3,Gasolio riscaldamento,"1.123,85","202,66","403,21","517,98"
2017,8,Agosto,3,Gasolio riscaldamento,"1.127,34","203,29","403,21","520,84"
2017,9,Settembre,3,Gasolio riscaldamento,"1.157,52","208,73","403,21","545,58"
2017,10,Ottobre,3,Gasolio riscaldamento,"1.165,09","210,1","403,21","551,78"
2017,11,Novembre,3,Gasolio riscaldamento,"1.200,03","216,4","403,21","580,42"
2017,12,Dicembre,3,Gasolio riscaldamento,"1.212,21","218,59","403,21","590,4"
2018,1,Gennaio,3,Gasolio riscaldamento,"1.236,09","222,9","403,21","609,98"
2018,2,Febbraio,3,Gasolio riscaldamento,1.202,"216,76","403,21","582,03"
2018,3,Marzo,3,Gasolio riscaldamento,"1.209,37","218,09","403,21","588,08"
2018,4,Aprile,3,Gasolio riscaldamento,"1.247,72",225,"403,21","619,51"
2018,5,Maggio,3,Gasolio riscaldamento,"1.290,2","232,66","403,21","654,34"
2018,6,Giugno,3,Gasolio riscaldamento,"1.290,42","232,7","403,21","654,51"
2018,7,Luglio,3,Gasolio riscaldamento,"1.284,08","231,55","403,21","649,32"
2018,8,Agosto,3,Gasolio riscaldamento,"1.290,27","232,67","403,21","654,39"
2018,9,Settembre,3,Gasolio riscaldamento,"1.308,49","235,96","403,21","669,32"
2018,10,Ottobre,3,Gasolio riscaldamento,"1.336,01","240,92","403,21","691,88"
2018,11,Novembre,3,Gasolio riscaldamento,"1.290,89","232,78","403,21","654,9"
2018,12,Dicembre,3,Gasolio riscaldamento,"1.255,38","226,38","403,21","625,79"
2019,1,Gennaio,3,Gasolio riscaldamento,"1.276,84","230,25","403,21","643,38"
2019,2,Febbraio,3,Gasolio riscaldamento,"1.295,62","233,64","403,21","658,77"
2019,3,Marzo,3,Gasolio riscaldamento,"1.308,91","236,03","403,21","669,67"
2019,4,Aprile,3,Gasolio riscaldamento,"1.326,98","239,29","403,21","684,48"
2019,5,Maggio,3,Gasolio riscaldamento,1.330,"239,84","403,21","686,95"
2019,6,Giugno,3,Gasolio riscaldamento,"1.283,16","231,39","403,21","648,56"
2019,7,Luglio,3,Gasolio riscaldamento,"1.301,89","234,77","403,21","663,91"
2019,8,Agosto,3,Gasolio riscaldamento,"1.292,76","233,12","403,21","656,43"
2019,9,Settembre,3,Gasolio riscaldamento,"1.314,52","237,05","403,21","674,26"
2019,10,Ottobre,3,Gasolio riscaldamento,"1.309,2","236,09","403,21","669,9"
2019,11,Novembre,3,Gasolio riscaldamento,"1.316,85","237,46","403,21","676,18"
2019,12,Dicembre,3,Gasolio riscaldamento,"1.328,62","239,59","403,21","685,82"
2020,1,Gennaio,3,Gasolio riscaldamento,"1.317,34","237,55","403,21","676,58"
2020,2,Febbraio,3,Gasolio riscaldamento,"1.279,89","230,8","403,21","645,88"
2020,3,Marzo,3,Gasolio riscaldamento,"1.176,18","212,1","403,21","560,87"
2020,4,Aprile,3,Gasolio riscaldamento,"1.091,82","196,89","403,21","491,72"
2020,5,Maggio,3,Gasolio riscaldamento,"1.075,81",194,"403,21","478,6"
2020,6,Giugno,3,Gasolio riscaldamento,"1.105,85","199,42","403,21","503,22"
2020,7,Luglio,3,Gasolio riscaldamento,"1.125,27","202,92","403,21","519,14"
2020,8,Agosto,3,Gasolio riscaldamento,"1.116,33","201,3","403,21","511,82"
2020,9,Settembre,3,Gasolio riscaldamento,"1.089,39","196,45","403,21","489,73"
2020,10,Ottobre,3,Gasolio riscaldamento,"1.084,15","195,5","403,21","485,44"
2020,11,Novembre,3,Gasolio riscaldamento,"1.094,54","197,38","403,21","493,95"
2020,12,Dicembre,3,Gasolio riscaldamento,"1.136,86","205,01","403,21","528,64"
2021,1,Gennaio,3,Gasolio riscaldamento,"1.162,18","209,57","403,21","549,4"
2021,2,Febbraio,3,Gasolio riscaldamento,"1.209,8","218,16","403,21","588,43"
2021,3,Marzo,3,Gasolio riscaldamento,"1.241,34","223,85","403,21","614,28"
2021,4,Aprile,3,Gasolio riscaldamento,"1.238,71","223,37","403,21","612,13"
2021,5,Maggio,3,Gasolio riscaldamento,"1.247,56","224,97","403,21","619,38"
2021,6,Giugno,3,Gasolio riscaldamento,"1.274,77","229,88","403,21","641,68"
2021,7,Luglio,3,Gasolio riscaldamento,1.295,"233,52","403,21","658,27"
2021,8,Agosto,3,Gasolio riscaldamento,"1.287,73","232,22","403,21","652,3"
2021,9,Settembre,3,Gasolio riscaldamento,"1.313,91","236,94","403,21","673,76"
2021,10,Ottobre,3,Gasolio riscaldamento,"1.394,03","251,38","403,21","739,44"
2021,11,Novembre,3,Gasolio riscaldamento,"1.398,67","252,22","403,21","743,24"
2021,12,Dicembre,3,Gasolio riscaldamento,"1.386,36",250,"403,21","733,15"
2022,1,Gennaio,3,Gasolio riscaldamento,"1.449,19","261,33","403,21","784,65"
2022,2,Febbraio,3,Gasolio riscaldamento,"1.529,89","275,89","403,21","850,79"
2022,3,Marzo,3,Gasolio riscaldamento,"1.790,61","322,9","403,21","1.064,5"
2022,4,Aprile,3,Gasolio riscaldamento,"1.784,14","321,73","403,21","1.059,2"
2022,5,Maggio,3,Gasolio riscaldamento,"1.817,13","327,68","403,21","1.086,24"
2022,6,Giugno,3,Gasolio riscaldamento,"1.970,62","355,36","403,21","1.212,05"
