name,code,url,updatedAt,gasDayStart,gasDayEnd,sendOut,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,inventory.lng,inventory.gwh,dtmi.lng,dtmi.gwh
Italy,IT,IT,2026-05-28 12:24:35,2015-04-18,2015-04-19,187.4,514.7,-,-,-,[],C,134.37,94.26,467.16,327.71
Italy,IT,IT,2026-05-28 12:24:35,2015-04-19,2015-04-20,181.9,514.7,-,-,-,[],C,197.18,157.12,467.16,372.25
Italy,IT,IT,2026-05-28 12:24:35,2015-04-20,2015-04-21,172.9,514.7,-,-,-,[],C,220.54,180.54,467.16,382.43
Italy,IT,IT,2026-05-28 12:24:35,2015-04-21,2015-04-22,176.5,514.7,-,-,-,[],C,193.86,153.91,467.16,370.89
Italy,IT,IT,2026-05-28 12:24:36,2015-04-22,2015-04-23,175.8,514.7,-,-,-,[],C,167.25,127.33,467.16,355.66
Italy,IT,IT,2026-05-28 12:24:36,2015-04-23,2015-04-24,175.8,514.7,-,-,-,[],C,140.59,100.74,467.16,334.74
Italy,IT,IT,2026-05-28 12:24:36,2015-04-24,2015-04-25,177.0,514.7,-,-,-,[],C,113.76,73.99,467.16,303.84
Italy,IT,IT,2026-05-28 12:24:36,2015-04-25,2015-04-26,176.3,514.7,-,-,-,[],C,200.91,161.21,467.16,374.85
Italy,IT,IT,2026-05-28 12:24:36,2015-04-26,2015-04-27,176.1,514.7,-,-,-,[],C,204.92,165.28,467.16,376.79
Italy,IT,IT,2026-05-28 12:24:36,2015-04-27,2015-04-28,231.6,514.7,-,-,-,[],C,169.79,130.24,467.16,358.34
Italy,IT,IT,2026-05-28 12:24:36,2015-04-28,2015-04-29,236.4,514.7,-,-,-,[],C,134.09,94.6,467.16,329.58
Italy,IT,IT,2026-05-28 12:24:36,2015-04-29,2015-04-30,274.3,514.7,-,-,-,[],C,205.27,165.84,467.16,377.42
Italy,IT,IT,2026-05-28 12:24:36,2015-04-30,2015-05-01,247.0,514.7,-,-,-,[],C,188.09,148.72,467.16,369.38
Italy,IT,IT,2026-05-28 12:24:36,2015-05-01,2015-05-02,192.6,514.7,-,-,-,[],C,158.76,119.44,467.16,351.46
Italy,IT,IT,2026-05-28 12:24:37,2015-05-02,2015-05-03,192.6,514.7,-,-,-,[],C,129.62,90.36,467.16,325.66
Italy,IT,IT,2026-05-28 12:24:37,2015-05-03,2015-05-04,148.9,514.7,-,-,-,[],C,107.13,67.93,467.16,296.22
Italy,IT,IT,2026-05-28 12:24:37,2015-05-04,2015-05-05,203.9,514.7,-,-,-,[],C,150.03,110.89,467.16,345.29
Italy,IT,IT,2026-05-28 12:24:37,2015-05-05,2015-05-06,203.7,514.7,-,-,-,[],C,190.18,151.1,467.16,371.16
Italy,IT,IT,2026-05-28 12:24:37,2015-05-06,2015-05-07,203.7,514.7,-,-,-,[],C,159.36,120.34,467.16,352.77
Italy,IT,IT,2026-05-28 12:24:37,2015-05-07,2015-05-08,203.7,514.7,-,-,-,[],C,220.73,181.77,467.16,384.7
Italy,IT,IT,2026-05-28 12:24:37,2015-05-08,2015-05-09,236.7,514.7,-,-,-,[],C,230.59,191.68,467.16,388.33
Italy,IT,IT,2026-05-28 12:24:37,2015-05-09,2015-05-10,187.3,514.7,-,-,-,[],C,202.39,163.54,467.16,377.49
Italy,IT,IT,2026-05-28 12:24:37,2015-05-10,2015-05-11,154.2,514.7,-,-,-,[],C,179.21,140.42,467.16,366.04
Italy,IT,IT,2026-05-28 12:24:37,2015-05-11,2015-05-12,202.6,514.7,-,-,-,[],C,211.23,172.49,467.16,381.48
Italy,IT,IT,2026-05-28 12:24:37,2015-05-12,2015-05-13,231.2,514.7,-,-,-,[],C,251.87,213.19,467.16,395.42
Italy,IT,IT,2026-05-28 12:24:37,2015-05-13,2015-05-14,225.9,514.7,-,-,-,[],C,217.69,179.07,467.16,384.28
Italy,IT,IT,2026-05-28 12:24:38,2015-05-14,2015-05-15,174.1,514.7,-,-,-,[],C,191.42,152.89,467.16,373.13
Italy,IT,IT,2026-05-28 12:24:38,2015-05-15,2015-05-16,174.1,514.7,-,-,-,[],C,165.0,126.55,467.16,358.3
Italy,IT,IT,2026-05-28 12:24:38,2015-05-16,2015-05-17,110.3,514.7,-,-,-,[],C,148.36,109.98,467.16,346.31
Italy,IT,IT,2026-05-28 12:24:38,2015-05-17,2015-05-18,99.2,514.7,-,-,-,[],C,133.24,94.92,467.16,332.8
Italy,IT,IT,2026-05-28 12:24:38,2015-05-18,2015-05-19,143.3,514.7,-,-,-,[],C,111.45,73.18,467.16,306.75
Italy,IT,IT,2026-05-28 12:24:38,2015-05-19,2015-05-20,143.4,514.7,-,-,-,[],C,89.62,51.41,467.16,267.98
Italy,IT,IT,2026-05-28 12:24:38,2015-05-20,2015-05-21,143.4,514.7,-,-,-,[],C,212.63,174.52,467.16,383.43
Italy,IT,IT,2026-05-28 12:24:38,2015-05-21,2015-05-22,143.4,514.7,-,-,-,[],C,190.87,152.83,467.16,374.06
Italy,IT,IT,2026-05-28 12:24:38,2015-05-22,2015-05-23,143.3,514.7,-,-,-,[],C,169.32,131.35,467.16,362.4
Italy,IT,IT,2026-05-28 12:24:38,2015-05-23,2015-05-24,104.9,514.7,-,-,-,[],C,153.52,115.6,467.16,351.77
Italy,IT,IT,2026-05-28 12:24:38,2015-05-24,2015-05-25,99.3,514.7,-,-,-,[],C,138.35,100.49,467.16,339.32
Italy,IT,IT,2026-05-28 12:24:39,2015-05-25,2015-05-26,176.4,514.7,-,-,-,[],C,111.47,73.67,467.16,308.74
Italy,IT,IT,2026-05-28 12:24:39,2015-05-26,2015-05-27,182.0,514.7,-,-,-,[],C,83.81,46.07,467.16,256.8
Italy,IT,IT,2026-05-28 12:24:39,2015-05-27,2015-05-28,187.4,514.7,-,-,-,[],C,55.43,17.74,467.16,149.51
Italy,IT,IT,2026-05-28 12:24:39,2015-05-28,2015-05-29,187.4,514.7,-,-,-,[],C,171.87,134.24,467.16,364.88
Italy,IT,IT,2026-05-28 12:24:39,2015-05-29,2015-05-30,187.3,514.7,-,-,-,[],C,143.57,106.0,467.16,344.91
Italy,IT,IT,2026-05-28 12:24:39,2015-05-30,2015-05-31,176.6,514.7,-,-,-,[],C,116.69,79.18,467.16,316.99
Italy,IT,IT,2026-05-28 12:24:39,2015-05-31,2015-06-01,165.8,514.7,-,-,-,[],C,236.3,198.86,467.16,393.14
Italy,IT,IT,2026-05-28 12:24:39,2015-06-01,2015-06-02,190.1,514.7,-,-,-,[],C,207.75,170.36,467.16,383.08
Italy,IT,IT,2026-05-28 12:24:39,2015-06-02,2015-06-03,179.2,514.7,-,-,-,[],C,180.72,143.39,467.16,370.66
Italy,IT,IT,2026-05-28 12:24:39,2015-06-03,2015-06-04,204.0,514.7,-,-,-,[],C,224.39,187.12,467.16,389.57
Italy,IT,IT,2026-05-28 12:24:39,2015-06-04,2015-06-05,187.5,514.7,-,-,-,[],C,252.98,215.77,467.16,398.45
Italy,IT,IT,2026-05-28 12:24:40,2015-06-05,2015-06-06,187.5,514.7,-,-,-,[],C,224.43,187.31,467.16,389.89
Italy,IT,IT,2026-05-28 12:24:40,2015-06-06,2015-06-07,176.5,514.7,-,-,-,[],C,197.81,160.74,467.16,379.61
Italy,IT,IT,2026-05-28 12:24:40,2015-06-07,2015-06-08,176.5,514.7,-,-,-,[],C,171.15,134.15,467.16,366.17
Italy,IT,IT,2026-05-28 12:24:40,2015-06-08,2015-06-09,176.7,514.7,-,-,-,[],C,144.46,107.53,467.16,347.73
Italy,IT,IT,2026-05-28 12:24:40,2015-06-09,2015-06-10,176.7,514.7,-,-,-,[],C,117.72,80.87,467.16,320.92
Italy,IT,IT,2026-05-28 12:24:40,2015-06-10,2015-06-11,176.6,514.7,-,-,-,[],C,90.98,54.2,467.16,278.3
Italy,IT,IT,2026-05-28 12:24:40,2015-06-11,2015-06-12,143.6,514.7,-,-,-,[],C,125.6,88.88,467.16,330.58
Italy,IT,IT,2026-05-28 12:24:40,2015-06-12,2015-06-13,143.4,514.7,-,-,-,[],C,186.42,149.76,467.16,375.29
Italy,IT,IT,2026-05-28 12:24:40,2015-06-13,2015-06-14,143.5,514.7,-,-,-,[],C,164.7,128.11,467.16,363.38
Italy,IT,IT,2026-05-28 12:24:40,2015-06-14,2015-06-15,143.8,514.7,-,-,-,[],C,142.98,106.48,467.16,347.9
Italy,IT,IT,2026-05-28 12:24:40,2015-06-15,2015-06-16,143.6,514.7,-,-,-,[],C,121.33,84.9,467.16,326.89
Italy,IT,IT,2026-05-28 12:24:40,2015-06-16,2015-06-17,143.6,514.7,-,-,-,[],C,244.3,207.93,467.16,397.61
Italy,IT,IT,2026-05-28 12:24:41,2015-06-17,2015-06-18,143.8,514.7,-,-,-,[],C,222.9,186.59,467.16,391.06
Italy,IT,IT,2026-05-28 12:24:41,2015-06-18,2015-06-19,143.5,514.7,-,-,-,[],C,201.1,164.85,467.16,382.95
Italy,IT,IT,2026-05-28 12:24:41,2015-06-19,2015-06-20,143.5,514.7,-,-,-,[],C,179.35,143.17,467.16,372.92
Italy,IT,IT,2026-05-28 12:24:41,2015-06-20,2015-06-21,99.6,514.7,-,-,-,[],C,164.29,128.19,467.16,364.51
Italy,IT,IT,2026-05-28 12:24:41,2015-06-21,2015-06-22,99.5,514.7,-,-,-,[],C,149.24,113.2,467.16,354.35
Italy,IT,IT,2026-05-28 12:24:41,2015-06-22,2015-06-23,187.8,514.7,-,-,-,[],C,120.66,84.68,467.16,327.86
Italy,IT,IT,2026-05-28 12:24:41,2015-06-23,2015-06-24,176.8,514.7,-,-,-,[],C,93.86,57.95,467.16,288.43
Italy,IT,IT,2026-05-28 12:24:41,2015-06-24,2015-06-25,176.8,514.7,-,-,-,[],C,67.2,31.35,467.16,217.94
Italy,IT,IT,2026-05-28 12:24:41,2015-06-25,2015-06-26,209.7,514.7,-,-,-,[],C,180.27,144.48,467.16,374.41
Italy,IT,IT,2026-05-28 12:24:41,2015-06-26,2015-06-27,225.9,514.7,-,-,-,[],C,146.06,110.32,467.16,352.85
Italy,IT,IT,2026-05-28 12:24:41,2015-06-27,2015-06-28,99.4,514.7,-,-,-,[],C,131.3,95.63,467.16,340.25
Italy,IT,IT,2026-05-28 12:24:42,2015-06-28,2015-06-29,115.9,514.7,-,-,-,[],C,113.55,77.93,467.16,320.61
Italy,IT,IT,2026-05-28 12:24:42,2015-06-29,2015-06-30,231.6,514.7,-,-,-,[],C,185.58,150.02,467.16,377.64
Italy,IT,IT,2026-05-28 12:24:42,2015-06-30,2015-07-01,231.7,514.7,-,-,-,[],C,174.82,139.32,467.16,372.3
Italy,IT,IT,2026-05-28 12:24:42,2015-07-01,2015-07-02,138.1,514.7,-,-,-,[],C,154.2,118.77,467.16,359.82
Italy,IT,IT,2026-05-28 12:24:42,2015-07-02,2015-07-03,110.3,514.7,-,-,-,[],C,137.48,102.12,467.16,347.01
Italy,IT,IT,2026-05-28 12:24:42,2015-07-03,2015-07-04,143.4,514.7,-,-,-,[],C,115.64,80.36,467.16,324.64
