name,code,url,updatedAt,gasDayStart,gasDayEnd,sendOut,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,inventory.lng,inventory.gwh,dtmi.lng,dtmi.gwh
Italy,IT,IT,2026-05-28 12:24:58,2015-12-31,2016-01-01,170.8,514.7,-,-,-,[],C,316.74,276.47,427.16,372.85
Italy,IT,IT,2026-05-28 12:24:58,2015-12-30,2015-12-31,236.8,514.7,-,-,-,[],C,326.42,286.12,427.16,374.42
Italy,IT,IT,2026-05-28 12:24:58,2015-12-29,2015-12-30,145.4,514.7,-,-,-,[],C,247.01,206.68,427.16,357.42
Italy,IT,IT,2026-05-28 12:24:58,2015-12-28,2015-12-29,222.4,514.7,-,-,-,[],C,269.43,229.07,427.16,363.17
Italy,IT,IT,2026-05-28 12:24:58,2015-12-27,2015-12-28,159.6,514.7,-,-,-,[],C,302.57,262.18,427.16,370.14
Italy,IT,IT,2026-05-28 12:24:58,2015-12-26,2015-12-27,121.3,514.7,-,-,-,[],C,242.66,202.27,427.16,356.06
Italy,IT,IT,2026-05-28 12:24:58,2015-12-25,2015-12-26,132.2,514.7,-,-,-,[],C,200.57,160.14,427.16,341.06
Italy,IT,IT,2026-05-28 12:24:58,2015-12-24,2015-12-25,214.8,514.7,-,-,-,[],C,220.48,180.03,427.16,348.79
Italy,IT,IT,2026-05-28 12:24:57,2015-12-23,2015-12-24,236.8,514.7,-,-,-,[],C,252.71,212.23,427.16,358.74
Italy,IT,IT,2026-05-28 12:24:57,2015-12-22,2015-12-23,237,514.7,-,-,-,[],C,257.61,217.1,427.16,359.99
Italy,IT,IT,2026-05-28 12:24:57,2015-12-21,2015-12-22,236.8,514.7,-,-,-,[],C,185.56,145.03,427.16,333.86
Italy,IT,IT,2026-05-28 12:24:57,2015-12-20,2015-12-21,148.6,514.7,-,-,-,[],C,221.51,180.98,427.16,349
Italy,IT,IT,2026-05-28 12:24:57,2015-12-19,2015-12-20,198.3,514.7,-,-,-,[],C,243.94,203.39,427.16,356.15
Italy,IT,IT,2026-05-28 12:24:57,2015-12-18,2015-12-19,176.6,514.7,-,-,-,[],C,183.77,143.19,427.16,332.83
Italy,IT,IT,2026-05-28 12:24:57,2015-12-17,2015-12-18,220.7,514.7,-,-,-,[],C,156.14,115.53,427.16,316.06
Italy,IT,IT,2026-05-28 12:24:57,2015-12-16,2015-12-17,237.2,514.7,-,-,-,[],C,189.3,148.65,427.16,335.43
Italy,IT,IT,2026-05-28 12:24:57,2015-12-15,2015-12-16,159.5,514.7,-,-,-,[],C,225.22,184.54,427.16,350
Italy,IT,IT,2026-05-28 12:24:57,2015-12-14,2015-12-15,236.8,514.7,-,-,-,[],C,249.22,208.52,427.16,357.4
Italy,IT,IT,2026-05-28 12:24:57,2015-12-13,2015-12-14,92.8,514.7,-,-,-,[],C,285.13,244.39,427.16,366.13
Italy,IT,IT,2026-05-28 12:24:56,2015-12-12,2015-12-13,105.5,514.7,-,-,-,[],C,299.18,258.44,427.16,368.99
Italy,IT,IT,2026-05-28 12:24:56,2015-12-11,2015-12-12,176.4,514.7,-,-,-,[],C,222.14,181.36,427.16,348.74
Italy,IT,IT,2026-05-28 12:24:56,2015-12-10,2015-12-11,176.6,514.7,-,-,-,[],C,150.55,109.74,427.16,311.37
Italy,IT,IT,2026-05-28 12:24:56,2015-12-09,2015-12-10,237.3,514.7,-,-,-,[],C,130.98,90.14,427.16,293.97
