name,code,url,updatedAt,gasDayStart,gasDayEnd,sendOut,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,inventory.lng,inventory.gwh,dtmi.lng,dtmi.gwh
Italy,IT,IT,2023-10-26 15:35:08,2022-12-31,2023-01-01,492.5,560.2,-,-,-,[],C,148.19,969.5,462.16,3023.58
Italy,IT,IT,2023-10-26 15:35:08,2022-12-30,2022-12-31,487.3,560.2,-,-,-,[],C,225.05,1470.76,462.16,3020.34
Italy,IT,IT,2023-10-26 15:35:07,2022-12-29,2022-12-30,482.9,560.2,-,-,-,[],C,300.99,1965.68,462.16,3018.24
Italy,IT,IT,2023-10-26 15:35:06,2022-12-28,2022-12-29,490.1,560.2,-,-,-,[],C,351.31,2297.96,462.16,3023.04
Italy,IT,IT,2023-10-26 15:35:06,2022-12-27,2022-12-28,444,560.2,-,-,-,[],C,231.27,1519.78,462.16,3037.06
Italy,IT,IT,2023-10-26 15:35:05,2022-12-26,2022-12-27,390.3,560.2,-,-,-,[],C,224.63,1458.7,462.16,3001.17
Italy,IT,IT,2023-10-26 15:35:04,2022-12-25,2022-12-26,484.1,560.2,-,-,-,[],C,258.2,1683.06,462.16,3012.56
Italy,IT,IT,2023-10-26 15:35:03,2022-12-24,2022-12-25,491.6,560.2,-,-,-,[],C,196.2,1286.27,462.16,3029.88
Italy,IT,IT,2023-10-26 15:35:03,2022-12-23,2022-12-24,520.5,560.2,-,-,-,[],C,247.69,1614.41,462.16,3012.3
Italy,IT,IT,2023-10-26 15:35:02,2022-12-22,2022-12-23,519.2,560.2,-,-,-,[],C,329.18,2147.12,462.16,3014.5
Italy,IT,IT,2023-10-26 15:35:01,2022-12-21,2022-12-22,523.2,560.2,-,-,-,[],C,338.37,2221.42,462.16,3034.11
Italy,IT,IT,2023-10-26 15:35:01,2022-12-20,2022-12-21,493.3,560.2,-,-,-,[],C,235.81,1539.14,462.16,3016.53
Italy,IT,IT,2023-10-26 15:35:00,2022-12-19,2022-12-20,511.5,560.2,-,-,-,[],C,202.26,1294.57,462.16,2958.07
Italy,IT,IT,2023-10-26 15:34:59,2022-12-18,2022-12-19,468.9,560.2,-,-,-,[],E,230.3,1495.07,462.16,3000.27
Italy,IT,IT,2023-10-26 15:34:59,2022-12-17,2022-12-18,515.8,560.2,-,-,-,[],C,206.94,1355.73,462.16,3027.76
Italy,IT,IT,2023-10-26 15:34:58,2022-12-16,2022-12-17,523.5,560.2,-,-,-,[],C,246.33,1601.32,462.16,3004.37
Italy,IT,IT,2023-10-26 15:34:58,2022-12-15,2022-12-16,497.8,560.2,-,-,-,[],C,300.93,1950.61,462.16,2995.69
Italy,IT,IT,2023-10-26 15:34:57,2022-12-14,2022-12-15,500.5,560.2,-,-,-,[],C,371.85,2419.54,462.16,3007.17
Italy,IT,IT,2023-10-26 15:34:56,2022-12-13,2022-12-14,443.6,560.2,-,-,-,[],C,235.25,1530.98,462.16,3007.68
Italy,IT,IT,2023-10-26 15:34:56,2022-12-12,2022-12-13,495.9,560.2,-,-,-,[],C,176.41,1141.69,462.16,2991.01
Italy,IT,IT,2023-10-26 15:34:55,2022-12-11,2022-12-12,493.6,560.2,-,-,-,[],C,167.77,1101.38,462.16,3034
Italy,IT,IT,2023-10-26 15:34:55,2022-12-10,2022-12-11,493.7,560.2,-,-,-,[],C,245.27,1606.91,462.16,3027.89
Italy,IT,IT,2023-10-26 15:34:54,2022-12-09,2022-12-10,523.2,560.2,-,-,-,[],C,312.57,2042.93,462.16,3020.64
Italy,IT,IT,2023-10-26 15:34:53,2022-12-08,2022-12-09,473,560.2,-,-,-,[],C,361.64,2354.48,462.16,3008.92
Italy,IT,IT,2023-10-26 15:34:53,2022-12-07,2022-12-08,372.5,560.2,-,-,-,[],C,350.02,2284.68,462.16,3016.65
Italy,IT,IT,2023-10-26 15:34:52,2022-12-06,2022-12-07,373.4,560.2,-,-,-,[],C,334.79,2195.57,462.16,3030.87
Italy,IT,IT,2023-10-26 15:34:52,2022-12-05,2022-12-06,366.9,560.2,-,-,-,[],C,353.58,2317.21,462.16,3028.8
Italy,IT,IT,2023-10-26 15:34:51,2022-12-04,2022-12-05,454.9,560.2,-,-,-,[],C,260.59,1714.82,462.16,3041.26
Italy,IT,IT,2023-10-26 15:34:50,2022-12-03,2022-12-04,470.6,560.2,-,-,-,[],C,311.67,2040.89,462.16,3026.33
Italy,IT,IT,2023-10-26 15:34:50,2022-12-02,2022-12-03,471.1,560.2,-,-,-,[],E,343.17,2241.72,462.16,3019.01
Italy,IT,IT,2023-10-26 15:34:49,2022-12-01,2022-12-02,464.6,560.2,-,-,-,[],C,128.99,861.21,462.16,3085.64
Italy,IT,IT,2023-10-26 15:34:48,2022-11-30,2022-12-01,481.4,560.2,-,-,-,[],C,140.52,920.58,462.16,3027.72
Italy,IT,IT,2023-10-26 15:34:48,2022-11-29,2022-11-30,480.6,560.2,-,-,-,[],C,182.46,1185.04,462.16,3001.63
Italy,IT,IT,2023-10-26 15:34:47,2022-11-28,2022-11-29,480.4,560.2,-,-,-,[],C,259.18,1685.55,462.16,3005.61
Italy,IT,IT,2023-10-26 15:34:47,2022-11-27,2022-11-28,472.8,560.2,-,-,-,[],C,287.94,1874.73,462.16,3009.05
Italy,IT,IT,2023-10-26 15:34:46,2022-11-26,2022-11-27,464.2,560.2,-,-,-,[],C,217.43,1424.18,462.16,3027.18
Italy,IT,IT,2023-10-26 15:34:46,2022-11-25,2022-11-26,464.3,560.2,-,-,-,[],C,272.98,1780.92,462.16,3015.13
Italy,IT,IT,2023-10-26 15:34:45,2022-11-24,2022-11-25,450.4,560.2,-,-,-,[],C,313.34,2037.06,462.16,3004.56
Italy,IT,IT,2023-10-26 15:34:44,2022-11-23,2022-11-24,452.2,560.2,-,-,-,[],C,245.18,1593.01,462.16,3002.8
Italy,IT,IT,2023-10-26 15:34:44,2022-11-22,2022-11-23,348.7,560.2,-,-,-,[],C,209.27,1356.99,462.16,2996.83
Italy,IT,IT,2023-10-26 15:34:43,2022-11-21,2022-11-22,465.9,560.2,-,-,-,[],C,247.15,1602.28,462.16,2996.2
Italy,IT,IT,2023-10-26 15:34:42,2022-11-20,2022-11-21,464.5,560.2,-,-,-,[],C,249.28,1619.42,462.16,3002.37
Italy,IT,IT,2023-10-26 15:34:42,2022-11-19,2022-11-20,457.3,560.2,-,-,-,[],C,209.76,1373.4,462.16,3025.98
Italy,IT,IT,2023-10-26 15:34:41,2022-11-18,2022-11-19,439.3,560.2,-,-,-,[],C,209.5,1353.02,462.16,2984.78
Italy,IT,IT,2023-10-26 15:34:40,2022-11-17,2022-11-18,456.6,560.2,-,-,-,[],C,258.4,1664.93,462.16,2977.8
Italy,IT,IT,2023-10-26 15:34:40,2022-11-16,2022-11-17,459.7,560.2,-,-,-,[],C,297.53,1925.61,462.16,2991.09
Italy,IT,IT,2023-10-26 15:34:39,2022-11-15,2022-11-16,459.2,560.2,-,-,-,[],C,248.78,1626.2,462.16,3021
Italy,IT,IT,2023-10-26 15:34:39,2022-11-14,2022-11-15,459.5,560.2,-,-,-,[],C,279.06,1810.57,462.16,2998.54
Italy,IT,IT,2023-10-26 15:34:38,2022-11-13,2022-11-14,454.2,560.2,-,-,-,[],C,249.5,1626.16,462.16,3012.21
Italy,IT,IT,2023-10-26 15:34:38,2022-11-12,2022-11-13,454.6,560.2,-,-,-,[],C,260.66,1709.35,462.16,3030.74
Italy,IT,IT,2023-10-26 15:34:37,2022-11-11,2022-11-12,459.5,560.2,-,-,-,[],C,329.76,2159.76,462.16,3026.91
Italy,IT,IT,2023-10-26 15:34:37,2022-11-10,2022-11-11,455.8,560.2,-,-,-,[],C,269.66,1772.5,462.16,3037.82
Italy,IT,IT,2023-10-26 15:34:36,2022-11-09,2022-11-10,456.3,560.2,-,-,-,[],C,259.79,1708.19,462.16,3038.83
Italy,IT,IT,2023-10-26 15:34:35,2022-11-08,2022-11-09,456.5,560.2,-,-,-,[],C,308.79,2026.1,462.16,3032.42
Italy,IT,IT,2023-10-26 15:34:35,2022-11-07,2022-11-08,456.6,560.2,-,-,-,[],C,244.01,1591.16,462.16,3013.69
Italy,IT,IT,2023-10-26 15:34:34,2022-11-06,2022-11-07,444.7,560.2,-,-,-,[],C,154.96,1001.15,462.16,2985.88
Italy,IT,IT,2023-10-26 15:34:33,2022-11-05,2022-11-06,445.2,560.2,-,-,-,[],C,106.12,692.41,462.16,3015.49
Italy,IT,IT,2023-10-26 15:34:32,2022-11-04,2022-11-05,458.2,560.2,-,-,-,[],C,175.4,1143.28,462.16,3012.42
Italy,IT,IT,2023-10-26 15:34:32,2022-11-03,2022-11-04,454.7,560.2,-,-,-,[],C,233.26,1516.16,462.16,3003.98
Italy,IT,IT,2023-10-26 15:34:31,2022-11-02,2022-11-03,454.5,560.2,-,-,-,[],C,239.42,1554.22,462.16,3000.16
Italy,IT,IT,2023-10-26 15:34:30,2022-11-01,2022-11-02,459.4,560.2,-,-,-,[],C,193.56,1265.87,462.16,3022.5
Italy,IT,IT,2023-10-26 15:34:30,2022-10-31,2022-11-01,466,560.2,-,-,-,[],C,263.02,1717.72,462.16,3018.26
Italy,IT,IT,2023-10-26 15:34:29,2022-10-30,2022-10-31,466.4,560.2,-,-,-,[],C,230.19,1511.95,462.16,3035.59
Italy,IT,IT,2023-10-26 15:34:28,2022-10-29,2022-10-30,472.4,560.2,-,-,-,[],C,219.31,1443.34,462.16,3041.6
Italy,IT,IT,2023-10-26 15:34:28,2022-10-28,2022-10-29,472.4,560.2,-,-,-,[],C,224.34,1480.31,462.16,3049.57
Italy,IT,IT,2023-10-26 15:34:27,2022-10-27,2022-10-28,477.1,560.2,-,-,-,[],C,290.32,1909.31,462.16,3039.43
Italy,IT,IT,2023-10-26 15:34:27,2022-10-26,2022-10-27,467.3,560.2,-,-,-,[],C,284.08,1852.32,462.16,3013.48
Italy,IT,IT,2023-10-26 15:34:26,2022-10-25,2022-10-26,388.8,560.2,-,-,-,[],C,251.6,1617.59,462.16,2971.33
Italy,IT,IT,2023-10-26 15:34:25,2022-10-24,2022-10-25,382.4,560.2,-,-,-,[],C,159.28,1027.8,462.16,2982.22
Italy,IT,IT,2023-10-26 15:34:25,2022-10-23,2022-10-24,382.4,560.2,-,-,-,[],C,219.98,1421.12,462.16,2985.66
Italy,IT,IT,2023-10-26 15:34:24,2022-10-22,2022-10-23,383.1,560.2,-,-,-,[],C,274.91,1775.15,462.16,2984.26
Italy,IT,IT,2023-10-26 15:34:23,2022-10-21,2022-10-22,382.6,560.2,-,-,-,[],C,228.12,1471.06,462.16,2980.3
Italy,IT,IT,2023-10-26 15:34:23,2022-10-20,2022-10-21,371.8,560.2,-,-,-,[],C,168.99,1093.72,462.16,2991.15
Italy,IT,IT,2023-10-26 15:34:22,2022-10-19,2022-10-20,371.7,560.2,-,-,-,[],C,233.7,1511.72,462.16,2989.54
Italy,IT,IT,2023-10-26 15:34:21,2022-10-18,2022-10-19,371.4,560.2,-,-,-,[],C,274.45,1769,462.16,2978.91
Italy,IT,IT,2023-10-26 15:34:20,2022-10-17,2022-10-18,376.6,560.2,-,-,-,[],C,151.96,983.61,462.16,2991.48
Italy,IT,IT,2023-10-26 15:34:20,2022-10-16,2022-10-17,376.1,560.2,-,-,-,[],C,170.91,1101.69,462.16,2979.09
Italy,IT,IT,2023-10-26 15:34:19,2022-10-15,2022-10-16,377.1,560.2,-,-,-,[],C,109.32,719.11,462.16,3040.1
Italy,IT,IT,2023-10-26 15:34:18,2022-10-14,2022-10-15,376.6,560.2,-,-,-,[],C,162.29,1059.76,462.16,3017.92
Italy,IT,IT,2023-10-26 15:34:18,2022-10-13,2022-10-14,376.7,560.2,-,-,-,[],C,182.11,1174.19,462.16,2979.87
Italy,IT,IT,2023-10-26 15:34:17,2022-10-12,2022-10-13,367.2,560.2,-,-,-,[],C,216.37,1389.08,462.16,2967.03
Italy,IT,IT,2023-10-26 15:34:16,2022-10-11,2022-10-12,443.5,560.2,-,-,-,[],C,117.07,756.85,462.16,2987.83
Italy,IT,IT,2023-10-26 15:34:16,2022-10-10,2022-10-11,446.2,560.2,-,-,-,[],C,154.1,987.66,462.16,2962.08
Italy,IT,IT,2023-10-26 15:34:15,2022-10-09,2022-10-10,507.1,560.2,-,-,-,[],C,192.42,1234.91,462.16,2966.04
Italy,IT,IT,2023-10-26 15:34:14,2022-10-08,2022-10-09,467.5,560.2,-,-,-,[],C,137.29,896.22,462.16,3016.95
Italy,IT,IT,2023-10-26 15:34:13,2022-10-07,2022-10-08,474.7,560.2,-,-,-,[],C,196,1273.91,462.16,3003.83
Italy,IT,IT,2023-10-26 15:34:13,2022-10-06,2022-10-07,354.8,560.2,-,-,-,[],C,270.56,1759.63,462.16,3005.73
Italy,IT,IT,2023-10-26 15:34:12,2022-10-05,2022-10-06,469.5,560.2,-,-,-,[],E,252.15,1661.14,462.16,3044.67
