name,code,url,updatedAt,gasDayStart,gasDayEnd,sendOut,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,inventory.lng,inventory.gwh,dtmi.lng,dtmi.gwh
Italy,IT,IT,2024-01-02 09:08:20,2023-12-31,2024-01-01,446.9,723.9,530.1148,193.7476,-,[],C,396.48,2627.35,616.59,4085.95
Italy,IT,IT,2024-01-02 09:08:16,2023-12-30,2023-12-31,240.8,723.9,545.8308,178.0317,-,[],C,420.8,2780.79,616.59,4074.64
Italy,IT,IT,2024-01-02 09:08:12,2023-12-29,2023-12-30,428.9,723.9,545.8308,178.0317,-,[],C,241.15,1552.78,616.59,3970.26
Italy,IT,IT,2023-12-29 09:12:12,2023-12-28,2023-12-29,430.9,723.9,545.8308,178.0317,-,[],C,177.11,1165.84,616.59,4058.75
Italy,IT,IT,2023-12-28 09:50:07,2023-12-27,2023-12-28,429.6,723.9,545.8308,178.0317,-,[],C,243.62,1606.56,616.59,4066.12
Italy,IT,IT,2023-12-27 15:30:52,2023-12-26,2023-12-27,426.1,723.9,545.8308,178.0317,-,[],C,331,2179.53,616.59,4060.05
Italy,IT,IT,2023-12-27 15:28:42,2023-12-25,2023-12-26,480.7,723.9,528.4482,195.4143,-,[],C,396.44,2613.17,616.59,4064.31
Italy,IT,IT,2023-12-27 09:28:22,2023-12-24,2023-12-25,414.7,706.9,462.3251,244.5984,-,[],C,325.75,2139.01,616.59,4048.79
Italy,IT,IT,2023-12-27 09:30:37,2023-12-23,2023-12-24,366.4,706.9,413.7251,293.1984,-,[],C,327.48,2144.26,616.59,4037.28
Italy,IT,IT,2023-12-27 09:32:30,2023-12-22,2023-12-23,383.4,706.9,360.7251,346.1984,-,[],C,356.36,2335.95,616.59,4041.77
Italy,IT,IT,2023-12-22 09:11:49,2023-12-21,2023-12-22,384.2,706.9,360.7251,346.1984,-,[],C,110.79,726.79,616.59,4044.87
Italy,IT,IT,2023-12-21 12:33:43,2023-12-20,2023-12-21,528.2,706.9,505.0251,201.8984,-,[],C,171.82,1122.01,616.59,4026.42
Italy,IT,IT,2023-12-21 12:33:41,2023-12-19,2023-12-20,471.7,706.9,448.2251,258.6984,-,[],C,253.87,1658.68,616.59,4028.54
Italy,IT,IT,2023-12-21 12:33:40,2023-12-18,2023-12-19,568.5,706.9,545.2251,161.6984,-,[],C,327.34,2136.45,616.59,4024.3
Italy,IT,IT,2023-12-21 12:33:39,2023-12-17,2023-12-18,568.4,706.9,545.2251,161.6984,-,[],C,396.82,2595.89,616.59,4033.57
Italy,IT,IT,2023-12-21 12:33:39,2023-12-16,2023-12-17,569.4,706.9,545.5168,161.4067,-,[],C,292.1,1951.07,616.59,4118.49
Italy,IT,IT,2023-12-21 12:33:38,2023-12-15,2023-12-16,560.5,706.9,535.9129,171.0107,-,[],C,355.83,2364.8,616.59,4097.78
Italy,IT,IT,2023-12-21 12:33:37,2023-12-14,2023-12-15,476.3,706.9,453.9129,253.0107,-,[],C,307.99,2026.67,616.59,4057.35
Italy,IT,IT,2023-12-21 12:33:37,2023-12-13,2023-12-14,423.8,706.9,400.9129,306.0107,-,[],C,258.07,1663.73,616.59,3975.04
Italy,IT,IT,2023-12-21 12:33:36,2023-12-12,2023-12-13,413.8,706.9,390.9129,316.0107,-,[],C,311.51,2013.82,616.59,3986.07
Italy,IT,IT,2023-12-21 12:33:35,2023-12-11,2023-12-12,465.7,706.9,442.3974,264.5263,-,[],C,180.36,1192.87,616.59,4078.02
Italy,IT,IT,2023-12-21 12:33:34,2023-12-10,2023-12-11,489.3,706.9,467.1581,239.7655,-,[],C,253.46,1669.74,616.59,4061.96
Italy,IT,IT,2023-12-21 12:33:33,2023-12-09,2023-12-10,545.9,706.9,524.1279,182.7957,-,[],C,320.07,2102.85,616.59,4050.98
Italy,IT,IT,2023-12-21 12:33:32,2023-12-08,2023-12-09,630.4,706.9,615.298,91.6256,-,[],C,381.23,2497.91,616.59,4040.04
Italy,IT,IT,2023-12-21 12:33:31,2023-12-07,2023-12-08,600.4,706.9,577.8155,129.1081,-,[],C,367.9,2422.32,616.59,4059.74
Italy,IT,IT,2023-12-21 12:33:31,2023-12-06,2023-12-07,606.9,710.1,584.5078,125.5584,-,[],C,331.55,2209.78,616.59,4109.57
Italy,IT,IT,2023-12-21 12:33:30,2023-12-05,2023-12-06,596.9,706.9,574.6637,132.2599,-,[],C,273.42,1789.24,616.59,4034.92
Italy,IT,IT,2023-12-21 12:33:29,2023-12-04,2023-12-05,592.7,706.9,569.6292,137.2944,-,[],C,303.15,1974.6,616.59,4016.23
Italy,IT,IT,2023-12-21 12:33:29,2023-12-03,2023-12-04,382.5,706.9,498.5702,208.3534,-,[],C,154.58,1019.22,616.59,4065.47
Italy,IT,IT,2023-12-21 12:33:27,2023-12-02,2023-12-03,267.9,706.9,435.9678,270.9558,-,[],C,143.26,955.29,616.59,4111.56
Italy,IT,IT,2023-12-21 12:33:27,2023-12-01,2023-12-02,374.9,706.9,521.6402,185.2834,-,[],C,177.64,1182.75,616.59,4105.34
Italy,IT,IT,2023-12-01 15:41:33,2023-11-30,2023-12-01,633.9,706.9,632.1229,74.8007,-,[],E,222.37,1478.8,616.59,4100.43
Italy,IT,IT,2023-11-30 17:23:33,2023-11-29,2023-11-30,633.9,706.9,632.1229,74.8007,-,[],C,309.19,2048,616.59,4084.14
Italy,IT,IT,2023-11-29 11:06:53,2023-11-28,2023-11-29,593.7,706.9,596.0789,110.8446,-,[],C,391.53,2586.43,616.59,4073.17
Italy,IT,IT,2023-11-28 09:18:23,2023-11-27,2023-11-28,574.7,706.9,577.3979,129.5256,-,[],C,344.18,2239.45,616.59,4011.92
Italy,IT,IT,2023-11-27 12:00:14,2023-11-26,2023-11-27,550,706.9,553.8979,153.0256,-,[],C,345.89,2248.8,616.59,4008.75
Italy,IT,IT,2023-11-27 12:01:37,2023-11-25,2023-11-26,466.3,706.9,483.3979,223.5256,-,[],C,150.97,992.75,616.59,4054.58
Italy,IT,IT,2023-11-27 12:02:48,2023-11-24,2023-11-25,470.8,706.9,483.3979,223.5256,-,[],C,224.4,1472.66,616.59,4046.47
Italy,IT,IT,2023-11-24 09:00:56,2023-11-23,2023-11-24,573.7,706.9,577.3979,129.5256,-,[],C,220.74,1463.29,616.59,4087.39
Italy,IT,IT,2023-11-23 09:45:32,2023-11-22,2023-11-23,574.5,706.9,578.0242,128.8993,-,[],C,222.22,1492.59,616.59,4141.46
Italy,IT,IT,2023-11-22 09:15:11,2023-11-21,2023-11-22,632,706.9,635.3996,71.524,-,[],C,311.79,2080.41,616.59,4114.18
Italy,IT,IT,2023-11-21 09:19:56,2023-11-20,2023-11-21,627.7,706.9,632.8996,74.024,-,[],C,270.95,2714.12,616.59,6176.41
Italy,IT,IT,2023-11-20 09:28:47,2023-11-19,2023-11-20,622.7,706.9,625.8996,81.024,-,[],C,239.55,1607.03,616.59,4136.42
Italy,IT,IT,2023-11-20 09:26:24,2023-11-18,2023-11-19,536.2,706.9,540.4172,166.5064,-,[],C,235.15,1563.36,616.59,4099.31
Italy,IT,IT,2023-11-20 09:25:10,2023-11-17,2023-11-18,466.4,706.9,470.8996,236.024,-,[],C,235.04,1546.09,616.59,4055.92
Italy,IT,IT,2023-11-17 12:33:02,2023-11-16,2023-11-17,466.6,706.9,470.8996,236.024,-,[],C,276.56,1808.34,616.59,4031.69
Italy,IT,IT,2023-11-16 09:18:23,2023-11-15,2023-11-16,496.5,706.9,499.382,207.5416,-,[],C,333.52,2177.56,616.59,4025.73
Italy,IT,IT,2023-11-15 09:32:07,2023-11-14,2023-11-15,466.2,706.9,470.8996,236.024,-,[],C,249.25,1659.53,616.59,4105.31
Italy,IT,IT,2023-11-14 09:18:07,2023-11-13,2023-11-14,479.1,706.9,482.8996,224.024,-,[],C,310.72,2057.97,616.59,4083.82
Italy,IT,IT,2023-11-13 16:58:49,2023-11-12,2023-11-13,498.1,709.2,501.8996,207.3225,-,[],C,338.37,2225.5,616.59,4055.39
Italy,IT,IT,2023-11-13 09:01:28,2023-11-11,2023-11-12,554.8,740.2,559.1133,181.1087,-,[],C,247.34,1582.93,616.59,3946.06
Italy,IT,IT,2023-11-13 09:01:22,2023-11-10,2023-11-11,554.8,740.2,559.1133,181.1087,-,[],C,242.67,1574.48,616.59,4000.53
Italy,IT,IT,2023-11-10 17:59:32,2023-11-09,2023-11-10,553.4,740.2,557.475,182.7471,-,[],C,199.79,1320.65,616.59,4075.78
Italy,IT,IT,2023-11-09 16:55:35,2023-11-08,2023-11-09,548.6,740.2,552.5599,187.6621,-,[],C,269.56,1775.81,616.59,4061.98
Italy,IT,IT,2023-11-08 09:41:09,2023-11-07,2023-11-08,583.7,740.2,587.7211,152.501,-,[],C,337.51,2218.6,616.59,4053.11
Italy,IT,IT,2023-11-07 10:01:02,2023-11-06,2023-11-07,482.1,706.9,516.2035,190.7201,-,[],C,356.52,2343.85,616.59,4053.61
Italy,IT,IT,2023-11-07 09:05:15,2023-11-05,2023-11-06,387.9,706.9,389.2035,317.7201,-,[],C,103.73,682.55,616.59,4057.2
Italy,IT,IT,2023-11-06 09:20:12,2023-11-04,2023-11-05,371.9,706.9,373.1475,333.776,-,[],C,164.92,1079.02,616.59,4034.16
Italy,IT,IT,2023-11-06 09:20:07,2023-11-03,2023-11-04,390.5,706.9,391.9338,314.9898,-,[],C,223.72,1459.05,616.59,4021.26
Italy,IT,IT,2023-11-07 09:08:26,2023-11-02,2023-11-03,450.4,709.2,451.4653,257.7568,-,[],C,285.56,1859.84,616.59,4015.82
Italy,IT,IT,2023-11-02 09:40:14,2023-11-01,2023-11-02,462.2,709.2,464.0806,245.1414,-,[],C,353.32,2301.12,616.59,4015.76
Italy,IT,IT,2023-11-02 09:33:43,2023-10-31,2023-11-01,423.2,706.9,400.8948,306.0287,-,[],C,250.13,1650.36,616.59,4068.27
Italy,IT,IT,2023-11-01 09:30:20,2023-10-30,2023-10-31,421,706.9,400.8948,306.0287,-,[],C,232.74,1536.51,616.59,4070.62
Italy,IT,IT,2023-11-01 09:33:26,2023-10-29,2023-10-30,392.4,706.9,371.4043,335.5192,-,[],C,288.68,1897.29,616.59,4052.41
Italy,IT,IT,2023-11-01 09:36:27,2023-10-28,2023-10-29,372,706.9,371.4043,335.5192,-,[],C,233.78,1501.81,616.59,3960.99
Italy,IT,IT,2023-11-01 09:38:36,2023-10-27,2023-10-28,267.4,706.9,391.244,315.6795,-,[],C,203.66,1376.6,616.59,4167.72
Italy,IT,IT,2023-10-31 15:21:21,2023-10-26,2023-10-27,391.3,706.9,367.994,338.9295,-,[],C,232.38,1562.91,616.59,4146.98
Italy,IT,IT,2023-10-26 15:37:46,2023-10-25,2023-10-26,321.7,706.9,352.244,354.6795,-,[],C,147.73,967.11,616.59,4036.49
Italy,IT,IT,2023-10-26 15:37:45,2023-10-24,2023-10-25,408.5,709.2,417.244,291.978,-,[],C,199.35,1299.08,616.59,4018.06
Italy,IT,IT,2023-10-26 15:37:44,2023-10-23,2023-10-24,351.3,706.9,333.244,373.6795,-,[],C,264.25,1723.21,616.59,4020.87
Italy,IT,IT,2023-10-26 15:37:44,2023-10-22,2023-10-23,264.7,706.9,323.244,383.6795,-,[],C,320.43,2085.63,616.59,4013.29
Italy,IT,IT,2023-10-26 15:37:43,2023-10-21,2023-10-22,263.3,706.9,323.244,383.6795,-,[],C,205.11,1360.06,616.59,4088.53
Italy,IT,IT,2023-10-26 15:37:43,2023-10-20,2023-10-21,324.5,706.9,333.244,373.6795,-,[],C,246.55,1628.4,616.59,4072.42
Italy,IT,IT,2023-10-26 15:37:43,2023-10-19,2023-10-20,324.8,706.9,333.244,373.6795,-,[],C,297.89,1960.17,616.59,4057.27
Italy,IT,IT,2023-10-26 15:37:42,2023-10-18,2023-10-19,325.9,706.9,333.244,373.6795,-,[],C,349.3,2292.31,616.59,4046.42
Italy,IT,IT,2023-10-26 15:37:41,2023-10-17,2023-10-18,356.1,706.9,333.244,373.6795,-,[],C,382.42,2508.61,616.59,4044.73
Italy,IT,IT,2023-10-26 15:37:39,2023-10-16,2023-10-17,485.4,706.9,462.6097,244.3139,-,[],C,249.91,1674.94,616.59,4132.49
Italy,IT,IT,2023-10-26 15:37:39,2023-10-15,2023-10-16,470.4,706.9,483.598,223.3255,-,[],C,313.88,2088.53,616.59,4102.74
Italy,IT,IT,2023-10-26 15:37:38,2023-10-14,2023-10-15,470.4,706.9,483.598,223.3255,-,[],C,351.03,2322.1,616.59,4078.81
Italy,IT,IT,2023-10-26 15:37:38,2023-10-13,2023-10-14,488.2,706.9,469.1631,237.7604,-,[],C,405.37,2673.17,616.59,4066.04
Italy,IT,IT,2023-10-26 15:37:37,2023-10-12,2023-10-13,488.3,706.9,469.1631,237.7604,-,[],C,448.76,2962.7,616.59,4070.71
Italy,IT,IT,2023-10-26 15:37:37,2023-10-11,2023-10-12,538.2,706.9,519.9154,187.0081,-,[],C,332.75,2233.21,616.59,4138.17
Italy,IT,IT,2023-10-26 15:37:36,2023-10-10,2023-10-11,563.4,706.9,543.8794,163.0441,-,[],C,268.9,1774.47,616.59,4068.87
Italy,IT,IT,2023-10-26 15:37:35,2023-10-09,2023-10-10,553.2,706.9,533.8794,173.0441,-,[],C,267.16,1747.98,616.59,4034.24
Italy,IT,IT,2023-10-26 15:37:34,2023-10-08,2023-10-09,485,706.9,469.3426,237.5809,-,[],C,281.54,1829.87,616.59,4007.53
Italy,IT,IT,2023-10-26 15:37:34,2023-10-07,2023-10-08,471.3,706.9,446.7292,260.1943,-,[],C,190.98,1270.72,616.59,4102.59
Italy,IT,IT,2023-10-26 15:37:33,2023-10-06,2023-10-07,535.8,706.9,501.5926,205.3309,-,[],C,264.5,1750.75,616.59,4081.27
Italy,IT,IT,2023-10-26 15:37:33,2023-10-05,2023-10-06,539,706.9,505.0645,201.859,-,[],C,347.97,2297.17,616.59,4070.5
Italy,IT,IT,2023-10-26 15:37:32,2023-10-04,2023-10-05,540.7,706.9,506.5926,200.3309,-,[],C,431.96,2847.12,616.59,4064.05
