name,code,url,updatedAt,gasDayStart,gasDayEnd,sendOut,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,inventory.lng,inventory.gwh,dtmi.lng,dtmi.gwh
Italy,IT,IT,2026-01-02 10:18:19,2025-12-31,2026-01-01,717.1,897.5,718.171,179.3159,-,[],E,621.36,4121.32,771.02,5113.98
Italy,IT,IT,2026-01-02 10:20:24,2025-12-30,2025-12-31,657.1,875.8,682.343,193.4593,-,[],E,452.02,3025.6,771.02,5160.83
Italy,IT,IT,2025-12-30 11:27:56,2025-12-29,2025-12-30,525.7,875.8,684.3308,191.4715,-,[],C,459.24,3079.73,771.02,5170.57
Italy,IT,IT,2025-12-29 10:18:41,2025-12-28,2025-12-29,670.3,875.8,637.4147,238.3876,-,[],C,292.82,1934.58,771.02,5093.91
Italy,IT,IT,2025-12-29 09:11:08,2025-12-27,2025-12-28,606.4,868.1,565.704,302.3668,-,[],C,347.64,2283.84,771.02,5065.26
Italy,IT,IT,2025-12-29 09:10:18,2025-12-26,2025-12-27,480,868.1,507.704,360.3668,-,[],C,326.35,2169.75,771.02,5126.15
Italy,IT,IT,2025-12-29 09:09:30,2025-12-25,2025-12-26,418.5,868.1,542.1781,325.8927,-,[],C,311.2,2090.13,771.02,5178.44
Italy,IT,IT,2025-12-29 09:08:33,2025-12-24,2025-12-25,378,868.1,500.5781,367.4927,-,[],C,273.93,1832.76,771.02,5158.6
Italy,IT,IT,2025-12-29 09:07:37,2025-12-23,2025-12-24,527.3,868.1,490.9835,377.0873,-,[],C,267.66,1784.43,771.02,5140.22
Italy,IT,IT,2026-01-22 17:09:29,2025-12-22,2025-12-23,633.3,868.1,596.3244,271.7463,-,[],E,306.65,2026.08,771.02,5094.24
Italy,IT,IT,2026-01-22 17:09:29,2025-12-21,2025-12-22,564,868.1,552.4648,315.6059,-,[],E,371.78,2445.72,771.02,5072.08
Italy,IT,IT,2026-01-22 17:09:29,2025-12-20,2025-12-21,560.7,868.1,552.4648,315.6059,-,[],E,319.56,2118.7,771.02,5111.9
Italy,IT,IT,2026-01-22 17:09:29,2025-12-19,2025-12-20,647,868.1,602.8651,265.2056,-,[],E,316.87,2105.64,771.02,5123.52
Italy,IT,IT,2026-01-22 17:09:29,2025-12-18,2025-12-19,684.8,868.1,640.9862,227.0845,-,[],C,383.43,2535.08,771.02,5097.66
Italy,IT,IT,2026-01-22 17:04:26,2025-12-17,2025-12-18,661.6,868.1,617.9343,250.1364,-,[],C,360.74,2417.66,771.02,5167.33
Italy,IT,IT,2025-12-17 08:49:50,2025-12-16,2025-12-17,703.4,884.4,665.6225,218.7468,-,[],E,228.11,1540.2,771.02,5205.93
