id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2023,1,2,kWh/d,520584037,3,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|Panigaglia","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001entryProduction2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2023,1,2,kWh/d,64105363,1,Provisionnal,"IT - Indigenous Production","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001entryStorage2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2023,1,2,kWh/d,421165116,2,Provisionnal,"UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2023,1,2,kWh/d,899900583,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2023,1,2,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2023,1,2,kWh/d,220779387,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2023,1,2,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2023,1,2,kWh/d,1150988875,1,Provisionnal,"Distribution (IT)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2023,1,2,kWh/d,817332019,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001exitStorage2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2023,1,2,kWh/d,0,2,Provisionnal,"UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2023,1,2,kWh/d,39840810,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2023,1,2,kWh/d,23654250,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2023,1,2,kWh/d,4357372,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2023-01-02T00:00:00+00:002023-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-02 06:00","2023-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2023,1,2,kWh/d,15198616,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2023-01-27 22:00"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2023,1,3,kWh/d,503563544,3,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|Panigaglia","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001entryProduction2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2023,1,3,kWh/d,66727574,1,Provisionnal,"IT - Indigenous Production","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001entryStorage2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2023,1,3,kWh/d,512051754,2,Provisionnal,"UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2023,1,3,kWh/d,881488994,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2023,1,3,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2023,1,3,kWh/d,141082096,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2023,1,3,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2023,1,3,kWh/d,1171514379,1,Provisionnal,"Distribution (IT)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2023,1,3,kWh/d,837377389,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001exitStorage2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2023,1,3,kWh/d,0,2,Provisionnal,"UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2023,1,3,kWh/d,43468106,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2023,1,3,kWh/d,82351648,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2023,1,3,kWh/d,4469576,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2023-01-03T00:00:00+00:002023-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-03 06:00","2023-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2023,1,3,kWh/d,15152479,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2023-01-27 22:58"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2023,1,4,kWh/d,526408105,3,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|OLT LNG / Livorno|Panigaglia","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001entryProduction2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2023,1,4,kWh/d,73840768,1,Provisionnal,"IT - Indigenous Production","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001entryStorage2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2023,1,4,kWh/d,110923329,2,Provisionnal,"UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2023,1,4,kWh/d,911994142,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2023,1,4,kWh/d,9177101,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2023,1,4,kWh/d,239586719,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2023,1,4,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2023,1,4,kWh/d,1199604628,1,Provisionnal,"Distribution (IT)","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2023,1,4,kWh/d,695443180,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2023-01-28 01:21"
"1AggregatesITIT---------IT-TSO-0001exitStorage2023-01-04T00:00:00+00:002023-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2023-01-04 06:00","2023-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2023,1,4,kWh/d,0,2,Provisionnal,"UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2023-01-28 01:21"
