id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesITIT---------IT-TSO-0001exitTransmission2024-01-01T00:00:00+00:002024-01-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2024,1,1,kWh/d,43671296,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2024-01-01T00:00:00+00:002024-01-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2024,1,1,kWh/d,32042566,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2024-01-01T00:00:00+00:002024-01-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2024,1,1,kWh/d,5652487,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2024-01-01T00:00:00+00:002024-01-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2024,1,1,kWh/d,8110109,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2024,1,2,kWh/d,490905166,4,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|FSRU ITALIA_PIOMBINO TERMINAL|OLT LNG / Livorno|Panigaglia","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryProduction2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2024,1,2,kWh/d,77768569,1,Provisionnal,"IT - Indigenous Production","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryStorage2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2024,1,2,kWh/d,948548517,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2024,1,2,kWh/d,844485041,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2024,1,2,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2024,1,2,kWh/d,19465024,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2024,1,2,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2024,1,2,kWh/d,1421151887,1,Provisionnal,"Distribution (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2024,1,2,kWh/d,797492060,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitStorage2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2024,1,2,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2024,1,2,kWh/d,51540239,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2024,1,2,kWh/d,15178741,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2024,1,2,kWh/d,5788082,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2024-01-02T00:00:00+00:002024-01-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2024,1,2,kWh/d,9962466,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2024,1,3,kWh/d,487664932,4,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|FSRU ITALIA_PIOMBINO TERMINAL|OLT LNG / Livorno|Panigaglia","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryProduction2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2024,1,3,kWh/d,78664633,1,Provisionnal,"IT - Indigenous Production","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryStorage2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2024,1,3,kWh/d,613063353,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2024,1,3,kWh/d,849333172,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2024,1,3,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2024,1,3,kWh/d,60505056,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2024,1,3,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2024,1,3,kWh/d,1373399919,1,Provisionnal,"Distribution (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2024,1,3,kWh/d,718081072,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitStorage2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Storage,Storage,2024,1,3,kWh/d,0,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmission2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Transmission,Transmission,2024,1,3,kWh/d,49078784,3,Provisionnal,"Melendugno - IT / TAP|Rep. San Marino|SRG Delivery to other transmission networks","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionAT---------2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionAT---------,Austria,2024,1,3,kWh/d,29079679,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionCH---------2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionCH---------,Switzerland,2024,1,3,kWh/d,5685466,2,Provisionnal,"Bizzarone|Griespass (CH) / Passo Gries (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitTransmissionSI---------2024-01-03T00:00:00+00:002024-01-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,TransmissionSI---------,Slovenia,2024,1,3,kWh/d,10431273,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryLNG Terminals2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,"LNG Terminals","LNG Terminals",2024,1,4,kWh/d,436387716,4,Provisionnal,"Cavarzere (Porto Levante / Adriatic LNG)|FSRU ITALIA_PIOMBINO TERMINAL|OLT LNG / Livorno|Panigaglia","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryProduction2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Production,Production,2024,1,4,kWh/d,79298725,1,Provisionnal,"IT - Indigenous Production","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryStorage2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Storage,Storage,2024,1,4,kWh/d,794531710,3,Provisionnal,"Italgasstorage (IT)|UGS - IT - Snam Rete Gas/Edison|UGS - IT - Snam Rete Gas/STOGIT","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmission2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,Transmission,Transmission,2024,1,4,kWh/d,751480584,3,Provisionnal,"Gela|Mazara del Vallo|Melendugno - IT / TAP","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionAT---------2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionAT---------,Austria,2024,1,4,kWh/d,0,1,Provisionnal,"Tarvisio (IT) / Arnoldstein (AT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionCH---------2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionCH---------,Switzerland,2024,1,4,kWh/d,70099464,1,Provisionnal,"Griespass (CH) / Passo Gries (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001entryTransmissionSI---------2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,entry,TransmissionSI---------,Slovenia,2024,1,4,kWh/d,0,1,Provisionnal,"Gorizia (IT) /Šempeter (SI)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitDistribution2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,Distribution,Distribution,2024,1,4,kWh/d,1331895937,1,Provisionnal,"Distribution (IT)","2025-01-16 15:37"
"1AggregatesITIT---------IT-TSO-0001exitFinal Consumers2024-01-04T00:00:00+00:002024-01-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-01-04 06:00","2024-01-05 06:00",IT,Italy,IT---------,Italy,"Punto Scambio Virtuale",IT-TSO-0001,"Snam Rete Gas S.p.A.",21X-IT-A-A0A0A-7,exit,"Final Consumers","Final Consumers",2024,1,4,kWh/d,746486609,2,Provisionnal,"Industrial Consumers (IT)|Thermal Plants (IT)","2025-01-16 15:37"
