id,dataSet,indicator,periodType,periodFrom,periodTo,operatorKey,tsoEicCode,operatorLabel,pointKey,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,interruptionType,restorationInformation,capacityType,capacityBookingStatus,isCamRelevant,isNA,originalPeriodFrom,isCmpRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,interruptionCalculationRemark,isArchived
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001LNG-00015entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00015,"Cavarzere (Porto Levante / Adriatic LNG)",21Z000000000142Z,entry,kWh/d,,,274111081,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001ITP-00074entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00074,Gela,21Z000000000149L,entry,kWh/d,,,43716591,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001ITP-00136entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00136,"Griespass (CH) / Passo Gries (IT)",21Z0000000002107,entry,kWh/d,,,11566976,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001ITP-00136exitkWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00136,"Griespass (CH) / Passo Gries (IT)",21Z0000000002107,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001UGS-00023entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00023,"UGS - IT - Snam Rete Gas/Edison",21Z000000000273K,entry,kWh/d,,,80774174,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001UGS-00023exitkWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00023,"UGS - IT - Snam Rete Gas/Edison",21Z000000000273K,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001UGS-00008entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00008,"UGS - IT - Snam Rete Gas/STOGIT",21Z000000000274I,entry,kWh/d,,,522159507,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001UGS-00008exitkWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00008,"UGS - IT - Snam Rete Gas/STOGIT",21Z000000000274I,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001LNG-00004entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00004,"OLT LNG / Livorno",21Z000000000275G,entry,kWh/d,,,183449982,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001ITP-00283exitkWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00283,"Rep. San Marino",21Z000000000276E,exit,kWh/d,,,1288760,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001ITP-00278exitkWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00278,Bizzarone,21Z000000000277C,exit,kWh/d,,,5652487,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001ITP-00008entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00008,"Melendugno - IT / TAP",21Z000000000474A,entry,kWh/d,,,282212251,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001ITP-00008exitkWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00008,"Melendugno - IT / TAP",21Z000000000474A,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001UGS-00475entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00475,"Italgasstorage (IT)",59W-0-IGS-WTH--B,entry,kWh/d,,,9458055,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001UGS-00475exitkWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00475,"Italgasstorage (IT)",59W-0-IGS-WTH--B,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-012024-01-02IT-TSO-0001LNG-00069entrykWh/d",1,"Physical Flow",day,"2024-01-01 06:00","2024-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00069,"FSRU ITALIA_PIOMBINO TERMINAL",59ZPIOMBINO11112,entry,kWh/d,,,32863672,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00288exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00288,"SRG Delivery to other transmission networks",21Y0000000000557,exit,kWh/d,,,50029134,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00040entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00040,"Tarvisio (IT) / Arnoldstein (AT)",21Z000000000004A,entry,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00049exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00049,"Gorizia (IT) /Šempeter (SI)",21Z000000000044Z,exit,kWh/d,,,9962466,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00136entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00136,"Griespass (CH) / Passo Gries (IT)",21Z0000000002107,entry,kWh/d,,,19465024,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001UGS-00008entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00008,"UGS - IT - Snam Rete Gas/STOGIT",21Z000000000274I,entry,kWh/d,,,838996689,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00278exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00278,Bizzarone,21Z000000000277C,exit,kWh/d,,,5788082,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001UGS-00475exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00475,"Italgasstorage (IT)",59W-0-IGS-WTH--B,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001FNC-00006exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",FNC-00006,"Thermal Plants (IT)",21Y0000000000549,exit,kWh/d,,,576168662,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001FNC-00005exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",FNC-00005,"Industrial Consumers (IT)",21Y0000000000573,exit,kWh/d,,,221323398,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001LNG-00019entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00019,Panigaglia,21Z0000000000430,entry,kWh/d,,,328182,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001LNG-00015entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00015,"Cavarzere (Porto Levante / Adriatic LNG)",21Z000000000142Z,entry,kWh/d,,,274247873,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001UGS-00023entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00023,"UGS - IT - Snam Rete Gas/Edison",21Z000000000273K,entry,kWh/d,,,95228495,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001LNG-00004entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00004,"OLT LNG / Livorno",21Z000000000275G,entry,kWh/d,,,183446678,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00008exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00008,"Melendugno - IT / TAP",21Z000000000474A,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001PRD-00154entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",PRD-00154,"IT - Indigenous Production",21Y0000000000565,entry,kWh/d,,,77768569,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001DIS-00005exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",DIS-00005,"Distribution (IT)",21Y0000000000581,exit,kWh/d,,,1421151887,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00040exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00040,"Tarvisio (IT) / Arnoldstein (AT)",21Z000000000004A,exit,kWh/d,,,15178741,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00049entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00049,"Gorizia (IT) /Šempeter (SI)",21Z000000000044Z,entry,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00093entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00093,"Mazara del Vallo",21Z000000000080V,entry,kWh/d,,,508000352,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00074entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00074,Gela,21Z000000000149L,entry,kWh/d,,,43602209,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00136exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00136,"Griespass (CH) / Passo Gries (IT)",21Z0000000002107,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001UGS-00023exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00023,"UGS - IT - Snam Rete Gas/Edison",21Z000000000273K,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001UGS-00008exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00008,"UGS - IT - Snam Rete Gas/STOGIT",21Z000000000274I,exit,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00283exitkWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00283,"Rep. San Marino",21Z000000000276E,exit,kWh/d,,,1511105,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001ITP-00008entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00008,"Melendugno - IT / TAP",21Z000000000474A,entry,kWh/d,,,292882480,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001UGS-00475entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00475,"Italgasstorage (IT)",59W-0-IGS-WTH--B,entry,kWh/d,,,14323333,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-022024-01-03IT-TSO-0001LNG-00069entrykWh/d",1,"Physical Flow",day,"2024-01-02 06:00","2024-01-03 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00069,"FSRU ITALIA_PIOMBINO TERMINAL",59ZPIOMBINO11112,entry,kWh/d,,,32882433,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001FNC-00006exitkWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",FNC-00006,"Thermal Plants (IT)",21Y0000000000549,exit,kWh/d,,,474473221,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001ITP-00288exitkWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00288,"SRG Delivery to other transmission networks",21Y0000000000557,exit,kWh/d,,,47737102,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001PRD-00154entrykWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",PRD-00154,"IT - Indigenous Production",21Y0000000000565,entry,kWh/d,,,78664633,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001FNC-00005exitkWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",FNC-00005,"Industrial Consumers (IT)",21Y0000000000573,exit,kWh/d,,,243607851,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001DIS-00005exitkWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",DIS-00005,"Distribution (IT)",21Y0000000000581,exit,kWh/d,,,1373399919,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001ITP-00040entrykWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00040,"Tarvisio (IT) / Arnoldstein (AT)",21Z000000000004A,entry,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001ITP-00040exitkWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00040,"Tarvisio (IT) / Arnoldstein (AT)",21Z000000000004A,exit,kWh/d,,,29079679,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001LNG-00019entrykWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00019,Panigaglia,21Z0000000000430,entry,kWh/d,,,360850,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001ITP-00049entrykWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00049,"Gorizia (IT) /Šempeter (SI)",21Z000000000044Z,entry,kWh/d,,,0,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001ITP-00049exitkWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00049,"Gorizia (IT) /Šempeter (SI)",21Z000000000044Z,exit,kWh/d,,,10431273,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001ITP-00093entrykWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00093,"Mazara del Vallo",21Z000000000080V,entry,kWh/d,,,512480850,"2025-01-16 11:37",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2024-01-032024-01-04IT-TSO-0001LNG-00015entrykWh/d",1,"Physical Flow",day,"2024-01-03 06:00","2024-01-04 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00015,"Cavarzere (Porto Levante / Adriatic LNG)",21Z000000000142Z,entry,kWh/d,,,274066706,"2025-01-16 11:37",,Confirmed,,,,,,,,,,,,,
