id,dataSet,indicator,periodType,periodFrom,periodTo,operatorKey,tsoEicCode,operatorLabel,pointKey,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,interruptionType,restorationInformation,capacityType,capacityBookingStatus,isCamRelevant,isNA,originalPeriodFrom,isCmpRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,interruptionCalculationRemark,isArchived
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001PRD-00154entrykWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",PRD-00154,"IT - Indigenous Production",21Y0000000000565,entry,kWh/d,,,103217254,"2025-03-13 18:44",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001LNG-00019entrykWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00019,"FSRU ITALIA_PANIGAGLIA TERMINAL",21Z0000000000430,entry,kWh/d,,,296846,"2025-03-13 18:44",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001ITP-00093entrykWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00093,"Mazara del Vallo",21Z000000000080V,entry,kWh/d,,,621294924,"2025-03-13 18:44",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001UGS-00023entrykWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00023,"UGS - IT - Snam Rete Gas/Edison",21Z000000000273K,entry,kWh/d,,,28270610,"2025-03-13 18:44",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001UGS-00008exitkWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",UGS-00008,"UGS - IT - Snam Rete Gas/STOGIT",21Z000000000274I,exit,kWh/d,,,0,"2025-03-13 18:44",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001ITP-00008exitkWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00008,"Melendugno - IT / TAP",21Z000000000474A,exit,kWh/d,,,0,"2025-03-13 18:44",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001LNG-00082entrykWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",LNG-00082,"FSRU ITALIA_RAVENNA TERMINAL",59Z50214501RAVE4,entry,kWh/d,,,0,"2025-01-14 14:49",,Provisional,,,,,,,,,,,,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001FNC-00006exitkWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",FNC-00006,"Thermal Plants (IT)",21Y0000000000549,exit,kWh/d,,,543211512,"2025-03-13 18:44",,Confirmed,,,,,,,,,,,,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001ITP-00040entrykWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00040,"Tarvisio (IT) / Arnoldstein (AT)",21Z000000000004A,entry,kWh/d,,,0,"2025-03-13 18:44",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
"1Physical Flowday2025-01-012025-01-02IT-TSO-0001ITP-00049entrykWh/d",1,"Physical Flow",day,"2025-01-01 06:00","2025-01-02 06:00",IT-TSO-0001,21X-IT-A-A0A0A-7,"Snam Rete Gas",ITP-00049,"Gorizia (IT) /Šempeter (SI)",21Z000000000044Z,entry,kWh/d,,,0,"2025-03-13 18:44",,Confirmed,,,,,1,,,1,PRISMA,,https://platform.prisma-capacity.eu/,,
