time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2015-01-01T00:00,3.2,67,-2.4,-2.1,0.0,0.0,0.0,0.0,0.0,2,1022.9,1018.7,54,8,50,6,20.1,9,41.8,0.0,0.0,0.0,0.0,0.0,0.04,0.26,5.0,0.286,Cagliari,39.2238,9.1217
2015-01-01T01:00,3.4,65,-2.6,-2.2,0.1,0.1,0.0,0.0,0.0,51,1023.6,1019.4,58,23,48,0,21.3,16,41.4,0.0,0.0,0.0,0.0,0.0,0.04,0.28,4.8,0.287,Cagliari,39.2238,9.1217
2015-01-01T02:00,3.6,70,-1.4,-1.6,0.0,0.0,0.0,0.0,0.0,1,1024.1,1019.9,42,8,36,0,20.3,12,39.2,0.0,0.0,0.0,0.0,0.0,0.03,0.24,4.8,0.287,Cagliari,39.2238,9.1217
2015-01-01T03:00,3.6,73,-0.8,-1.4,0.0,0.0,0.0,0.0,0.0,0,1024.7,1020.5,1,1,0,0,18.9,9,34.9,0.0,0.0,0.0,0.0,0.0,0.03,0.21,4.8,0.287,Cagliari,39.2238,9.1217
2015-01-01T04:00,3.6,73,-0.9,-1.1,0.0,0.0,0.0,0.0,0.0,0,1025.2,1021.0,0,0,0,0,16.7,6,31.3,0.0,0.0,0.0,0.0,0.0,0.02,0.22,4.7,0.287,Cagliari,39.2238,9.1217
2015-01-01T05:00,3.6,72,-1.0,-0.8,0.0,0.0,0.0,0.0,0.0,0,1025.7,1021.5,0,0,0,0,15.1,3,29.9,0.0,0.0,0.0,0.0,0.0,0.02,0.23,4.6,0.286,Cagliari,39.2238,9.1217
2015-01-01T06:00,3.5,73,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0,1026.1,1021.9,0,0,0,0,15.5,347,28.4,0.0,0.0,0.0,0.0,0.0,0.02,0.21,4.5,0.286,Cagliari,39.2238,9.1217
2015-01-01T07:00,3.4,75,-0.7,-1.1,0.0,0.0,0.0,0.0,0.0,0,1026.8,1022.6,3,2,0,0,15.6,334,29.5,0.0,0.0,0.0,0.0,0.0,0.02,0.2,4.4,0.286,Cagliari,39.2238,9.1217
2015-01-01T08:00,3.4,75,-0.7,-1.1,0.0,0.0,0.0,0.0,0.0,0,1027.7,1023.5,2,1,0,0,15.4,327,29.5,0.0,0.0,0.0,0.0,0.0,0.02,0.2,4.4,0.286,Cagliari,39.2238,9.1217
2015-01-01T09:00,3.5,75,-0.5,-0.8,0.0,0.0,0.0,0.0,0.0,0,1028.6,1024.4,0,0,0,0,14.6,322,29.9,1.0,0.0,1.0,0.0,0.0,0.03,0.2,4.4,0.286,Cagliari,39.2238,9.1217
2015-01-01T10:00,4.3,74,-0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0,1029.2,1025.0,0,0,0,0,15.5,318,29.5,82.0,49.0,33.0,419.1,3600.0,0.04,0.22,4.8,0.285,Cagliari,39.2238,9.1217
2015-01-01T11:00,6.0,68,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0,1029.3,1025.2,0,0,0,0,15.4,323,30.6,237.0,177.0,60.0,674.5,3600.0,0.09,0.3,6.0,0.285,Cagliari,39.2238,9.1217
2015-01-01T12:00,8.0,58,0.2,3.7,0.0,0.0,0.0,0.0,0.0,0,1029.6,1025.5,0,0,0,0,15.5,316,31.3,367.0,291.0,76.0,779.8,3600.0,0.16,0.45,7.5,0.284,Cagliari,39.2238,9.1217
2015-01-01T13:00,9.8,50,-0.1,5.4,0.0,0.0,0.0,0.0,0.0,0,1029.1,1025.0,0,0,0,0,15.8,313,31.0,456.0,373.0,83.0,844.5,3600.0,0.21,0.61,8.9,0.283,Cagliari,39.2238,9.1217
2015-01-01T14:00,11.1,46,-0.2,6.3,0.0,0.0,0.0,0.0,0.0,0,1028.6,1024.5,0,0,0,0,17.8,312,31.3,482.0,397.0,85.0,856.9,3600.0,0.24,0.72,10.0,0.282,Cagliari,39.2238,9.1217
2015-01-01T15:00,11.4,46,0.1,6.2,0.0,0.0,0.0,0.0,0.0,0,1028.6,1024.5,0,0,0,0,21.4,315,34.9,447.0,365.0,82.0,836.2,3600.0,0.23,0.74,10.6,0.281,Cagliari,39.2238,9.1217
2015-01-01T16:00,11.2,47,0.4,5.9,0.0,0.0,0.0,0.0,0.0,0,1028.7,1024.6,0,0,0,0,22.7,318,38.2,356.0,281.0,75.0,773.9,3600.0,0.2,0.7,10.6,0.28,Cagliari,39.2238,9.1217
2015-01-01T17:00,10.5,52,1.1,5.6,0.0,0.0,0.0,0.0,0.0,0,1028.6,1024.5,0,0,0,0,20.4,315,40.7,221.0,161.0,60.0,648.8,3600.0,0.14,0.61,10.2,0.279,Cagliari,39.2238,9.1217
2015-01-01T18:00,9.4,58,1.6,4.9,0.0,0.0,0.0,0.0,0.0,0,1028.7,1024.6,0,0,0,0,17.8,313,37.4,71.0,43.0,28.0,397.0,3600.0,0.07,0.49,9.3,0.278,Cagliari,39.2238,9.1217
2015-01-01T19:00,8.3,64,2.0,4.1,0.0,0.0,0.0,0.0,0.0,0,1029.3,1025.2,1,1,0,0,16.6,319,32.8,0.0,0.0,0.0,0.0,0.0,0.06,0.39,8.4,0.278,Cagliari,39.2238,9.1217
2015-01-01T20:00,7.7,68,2.2,3.8,0.0,0.0,0.0,0.0,0.0,0,1029.9,1025.8,0,0,0,0,14.8,326,30.2,0.0,0.0,0.0,0.0,0.0,0.03,0.34,7.8,0.278,Cagliari,39.2238,9.1217
2015-01-01T21:00,7.1,70,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0,1030.3,1026.2,0,0,0,0,12.3,328,29.9,0.0,0.0,0.0,0.0,0.0,0.02,0.3,7.3,0.278,Cagliari,39.2238,9.1217
2015-01-01T22:00,6.7,69,1.5,3.3,0.0,0.0,0.0,0.0,0.0,0,1030.6,1026.5,1,0,1,0,11.1,324,27.7,0.0,0.0,0.0,0.0,0.0,0.02,0.3,6.9,0.278,Cagliari,39.2238,9.1217
2015-01-01T23:00,6.3,69,1.1,2.8,0.0,0.0,0.0,0.0,0.0,0,1030.7,1026.6,3,1,3,0,11.0,319,24.1,0.0,0.0,0.0,0.0,0.0,0.02,0.29,6.6,0.277,Cagliari,39.2238,9.1217
2015-01-02T00:00,6.0,69,0.7,2.4,0.0,0.0,0.0,0.0,0.0,0,1030.6,1026.4,7,6,5,0,11.0,319,22.7,0.0,0.0,0.0,0.0,0.0,0.02,0.29,6.3,0.277,Cagliari,39.2238,9.1217
