time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2023-01-01T00:00,13.6,79,10.1,13.1,0.0,0.0,0.0,0.0,0.0,0,1031.0,1027.0,0,0,0,0,4.4,351,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.32,10.9,0.265,Cagliari,39.2238,9.1217
2023-01-01T01:00,13.0,80,9.7,12.5,0.0,0.0,0.0,0.0,0.0,0,1030.9,1026.8,0,0,0,0,3.4,18,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.5,0.265,Cagliari,39.2238,9.1217
2023-01-01T02:00,12.4,83,9.6,11.9,0.0,0.0,0.0,0.0,0.0,0,1030.7,1026.6,0,2,0,0,3.1,54,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9.2,0.267,Cagliari,39.2238,9.1217
2023-01-01T03:00,10.6,86,8.4,9.1,0.0,0.0,0.0,0.0,0.0,0,1030.4,1026.3,0,0,0,0,7.7,79,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.18,9.1,0.267,Cagliari,39.2238,9.1217
2023-01-01T04:00,10.7,86,8.5,9.3,0.0,0.0,0.0,0.0,0.0,0,1030.2,1026.1,0,0,0,0,7.3,79,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.18,9.1,0.267,Cagliari,39.2238,9.1217
2023-01-01T05:00,11.1,83,8.3,10.2,0.0,0.0,0.0,0.0,0.0,0,1030.3,1026.2,1,1,0,0,3.5,24,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.23,9.0,0.267,Cagliari,39.2238,9.1217
2023-01-01T06:00,11.5,82,8.5,10.5,0.0,0.0,0.0,0.0,0.0,0,1030.4,1026.3,5,5,0,0,4.7,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9.0,0.268,Cagliari,39.2238,9.1217
2023-01-01T07:00,11.0,83,8.2,9.8,0.0,0.0,0.0,0.0,0.0,0,1030.4,1026.3,1,1,0,0,5.4,20,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,9.0,0.268,Cagliari,39.2238,9.1217
2023-01-01T08:00,13.9,73,9.2,13.2,0.0,0.0,0.0,0.0,0.0,0,1030.5,1026.5,6,2,0,4,3.6,45,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.42,8.8,0.268,Cagliari,39.2238,9.1217
2023-01-01T09:00,11.1,82,8.2,9.5,0.0,0.0,0.0,0.0,0.0,1,1030.5,1026.4,35,1,0,34,7.6,71,10.1,1.0,0.0,1.0,0.0,0.0,0.02,0.23,8.6,0.268,Cagliari,39.2238,9.1217
2023-01-01T10:00,13.6,79,10.1,13.0,0.0,0.0,0.0,0.0,0.0,0,1030.6,1026.6,9,0,0,9,4.6,72,10.8,78.0,45.0,33.0,384.5,3600.0,0.03,0.32,9.4,0.268,Cagliari,39.2238,9.1217
2023-01-01T11:00,15.9,69,10.3,15.5,0.0,0.0,0.0,0.0,0.0,0,1030.8,1026.8,0,0,0,0,3.4,72,7.6,221.0,161.0,60.0,613.3,3600.0,0.11,0.55,11.2,0.268,Cagliari,39.2238,9.1217
2023-01-01T12:00,17.0,60,9.3,16.1,0.0,0.0,0.0,0.0,0.0,0,1030.7,1026.7,0,0,0,0,5.1,135,11.5,345.0,273.0,72.0,731.4,3600.0,0.19,0.77,13.1,0.267,Cagliari,39.2238,9.1217
2023-01-01T13:00,17.6,56,8.7,16.0,0.0,0.0,0.0,0.0,0.0,0,1029.9,1025.9,4,0,0,4,9.0,151,18.7,425.0,347.0,78.0,785.5,3600.0,0.24,0.89,14.4,0.266,Cagliari,39.2238,9.1217
2023-01-01T14:00,17.7,61,10.0,16.2,0.0,0.0,0.0,0.0,0.0,0,1029.2,1025.2,0,0,0,0,10.8,165,22.3,452.0,374.0,78.0,807.2,3600.0,0.26,0.8,15.4,0.266,Cagliari,39.2238,9.1217
2023-01-01T15:00,18.0,59,9.9,16.3,0.0,0.0,0.0,0.0,0.0,0,1028.6,1024.6,0,0,0,0,11.8,157,24.1,421.0,346.0,75.0,792.7,3600.0,0.24,0.84,16.0,0.265,Cagliari,39.2238,9.1217
2023-01-01T16:00,18.0,58,9.6,16.2,0.0,0.0,0.0,0.0,0.0,0,1028.4,1024.4,0,0,0,0,11.8,140,23.4,336.0,266.0,70.0,732.6,3600.0,0.2,0.86,16.2,0.264,Cagliari,39.2238,9.1217
2023-01-01T17:00,17.2,64,10.3,15.8,0.0,0.0,0.0,0.0,0.0,0,1028.4,1024.4,0,0,0,0,10.1,125,22.3,208.0,150.0,58.0,604.5,3600.0,0.13,0.7,15.9,0.264,Cagliari,39.2238,9.1217
2023-01-01T18:00,15.5,72,10.4,14.1,0.0,0.0,0.0,0.0,0.0,0,1028.3,1024.3,0,0,0,0,10.7,104,18.0,66.0,38.0,28.0,351.0,3600.0,0.05,0.5,15.0,0.263,Cagliari,39.2238,9.1217
2023-01-01T19:00,14.3,77,10.3,12.5,0.0,0.0,0.0,0.0,0.0,0,1028.6,1024.6,0,0,0,0,12.6,85,20.9,0.0,0.0,0.0,0.0,0.0,0.05,0.38,14.1,0.263,Cagliari,39.2238,9.1217
2023-01-01T20:00,13.9,78,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1028.8,1024.8,0,0,0,0,13.4,82,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.36,13.4,0.263,Cagliari,39.2238,9.1217
2023-01-01T21:00,13.9,78,10.2,12.0,0.0,0.0,0.0,0.0,0.0,0,1029.0,1025.0,0,0,0,0,13.1,82,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.34,13.0,0.263,Cagliari,39.2238,9.1217
2023-01-01T22:00,13.9,78,10.0,12.2,0.0,0.0,0.0,0.0,0.0,0,1029.1,1025.1,0,0,0,0,12.0,81,22.3,0.0,0.0,0.0,0.0,0.0,0.02,0.36,12.7,0.263,Cagliari,39.2238,9.1217
2023-01-01T23:00,14.0,75,9.7,12.1,0.0,0.0,0.0,0.0,0.0,0,1029.3,1025.3,0,0,0,0,12.8,80,21.6,0.0,0.0,0.0,0.0,0.0,0.03,0.39,12.4,0.263,Cagliari,39.2238,9.1217
2023-01-02T00:00,14.1,74,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0,1029.2,1025.2,0,0,0,0,13.5,81,23.0,0.0,0.0,0.0,0.0,0.0,0.03,0.42,12.3,0.263,Cagliari,39.2238,9.1217
2023-01-02T01:00,14.2,72,9.2,12.0,0.0,0.0,0.0,0.0,0.0,0,1029.1,1025.1,1,1,0,0,13.7,85,23.4,0.0,0.0,0.0,0.0,0.0,0.03,0.45,12.2,0.263,Cagliari,39.2238,9.1217
2023-01-02T02:00,14.1,73,9.4,11.9,0.0,0.0,0.0,0.0,0.0,3,1028.3,1024.3,86,1,0,0,14.2,83,25.2,0.0,0.0,0.0,0.0,0.0,0.03,0.43,11.0,0.264,Cagliari,39.2238,9.1217
2023-01-02T03:00,13.9,74,9.4,11.4,0.0,0.0,0.0,0.0,0.0,0,1028.1,1024.1,0,0,0,0,16.2,90,27.4,0.0,0.0,0.0,0.0,0.0,0.04,0.41,11.3,0.264,Cagliari,39.2238,9.1217
2023-01-02T04:00,14.1,75,9.6,11.4,0.0,0.0,0.0,0.0,0.0,0,1027.9,1023.9,0,0,0,0,18.1,97,31.0,0.0,0.0,0.0,0.0,0.0,0.04,0.41,11.6,0.264,Cagliari,39.2238,9.1217
2023-01-02T05:00,14.0,77,10.1,11.4,0.0,0.0,0.0,0.0,0.0,3,1027.5,1023.5,96,1,0,96,18.6,99,31.7,0.0,0.0,0.0,0.0,0.0,0.03,0.36,11.8,0.264,Cagliari,39.2238,9.1217
2023-01-02T06:00,14.0,81,10.7,11.5,0.0,0.0,0.0,0.0,0.0,3,1027.3,1023.3,89,0,0,89,18.8,95,32.0,0.0,0.0,0.0,0.0,0.0,0.03,0.31,11.9,0.264,Cagliari,39.2238,9.1217
2023-01-02T07:00,14.0,84,11.3,11.6,0.0,0.0,0.0,0.0,0.0,3,1027.0,1023.0,94,0,0,94,19.2,96,33.5,0.0,0.0,0.0,0.0,0.0,0.02,0.26,12.1,0.264,Cagliari,39.2238,9.1217
2023-01-02T08:00,14.0,87,11.8,11.8,0.0,0.0,0.0,0.0,0.0,3,1027.5,1023.5,89,33,0,84,19.1,102,34.2,0.0,0.0,0.0,0.0,0.0,0.02,0.21,12.3,0.264,Cagliari,39.2238,9.1217
2023-01-02T09:00,13.8,90,12.2,11.6,0.0,0.0,0.0,0.0,0.0,3,1027.7,1023.7,99,85,0,96,20.1,105,34.2,1.0,0.0,1.0,0.0,0.0,0.02,0.16,12.4,0.264,Cagliari,39.2238,9.1217
2023-01-02T10:00,14.9,87,12.7,12.7,0.0,0.0,0.0,0.0,0.0,3,1027.9,1023.9,92,34,0,88,21.1,104,37.4,51.0,13.0,38.0,111.2,1535.65,0.04,0.23,12.9,0.264,Cagliari,39.2238,9.1217
2023-01-02T11:00,15.9,82,12.8,13.8,0.0,0.0,0.0,0.0,0.0,1,1028.2,1024.2,29,26,0,5,21.0,106,38.9,168.0,87.0,81.0,331.2,3600.0,0.1,0.33,13.6,0.264,Cagliari,39.2238,9.1217
2023-01-02T12:00,17.0,72,12.0,14.3,0.0,0.0,0.0,0.0,0.0,0,1028.2,1024.2,1,1,0,0,22.9,118,42.8,333.0,250.0,83.0,668.7,3600.0,0.18,0.53,14.5,0.263,Cagliari,39.2238,9.1217
2023-01-02T13:00,17.1,71,11.7,14.4,0.0,0.0,0.0,0.0,0.0,0,1027.7,1023.7,5,5,0,0,22.7,126,43.6,410.0,315.0,95.0,711.5,3600.0,0.22,0.58,15.4,0.262,Cagliari,39.2238,9.1217
2023-01-02T14:00,17.1,71,11.8,14.5,0.0,0.0,0.0,0.0,0.0,1,1027.1,1023.1,23,16,0,0,21.8,129,42.8,429.0,333.0,96.0,716.6,3600.0,0.23,0.56,17.1,0.261,Cagliari,39.2238,9.1217
2023-01-02T15:00,17.0,72,12.0,14.7,0.0,0.0,0.0,0.0,0.0,0,1026.6,1022.6,15,15,0,0,20.0,129,41.4,402.0,304.0,98.0,693.7,3600.0,0.21,0.54,17.1,0.26,Cagliari,39.2238,9.1217
2023-01-02T16:00,16.7,74,12.0,14.5,0.0,0.0,0.0,0.0,0.0,1,1026.3,1022.3,21,21,0,0,19.2,128,38.2,318.0,232.0,86.0,635.4,3600.0,0.17,0.49,16.9,0.259,Cagliari,39.2238,9.1217
2023-01-02T17:00,16.1,77,12.1,14.1,0.0,0.0,0.0,0.0,0.0,1,1026.3,1022.3,20,20,0,0,18.5,127,36.4,198.0,130.0,68.0,519.2,3600.0,0.11,0.42,16.4,0.258,Cagliari,39.2238,9.1217
2023-01-02T18:00,15.4,80,12.0,13.7,0.0,0.0,0.0,0.0,0.0,0,1026.5,1022.5,12,12,0,0,16.2,127,33.1,63.0,32.0,31.0,292.2,3600.0,0.05,0.34,15.7,0.258,Cagliari,39.2238,9.1217
2023-01-02T19:00,14.9,83,12.0,13.4,0.0,0.0,0.0,0.0,0.0,0,1026.7,1022.7,14,14,0,0,14.8,124,28.8,0.0,0.0,0.0,0.0,0.0,0.04,0.29,14.9,0.258,Cagliari,39.2238,9.1217
2023-01-02T20:00,14.8,84,12.1,13.4,0.0,0.0,0.0,0.0,0.0,0,1026.8,1022.8,18,18,0,0,14.1,122,25.9,0.0,0.0,0.0,0.0,0.0,0.01,0.28,14.4,0.258,Cagliari,39.2238,9.1217
2023-01-02T21:00,14.8,85,12.4,13.5,0.0,0.0,0.0,0.0,0.0,0,1026.9,1022.9,13,13,0,0,14.2,120,24.8,0.0,0.0,0.0,0.0,0.0,0.01,0.25,14.0,0.258,Cagliari,39.2238,9.1217
2023-01-02T22:00,14.8,86,12.5,13.7,0.0,0.0,0.0,0.0,0.0,0,1026.9,1022.9,16,16,0,0,13.2,116,24.8,0.0,0.0,0.0,0.0,0.0,0.01,0.23,13.7,0.258,Cagliari,39.2238,9.1217
2023-01-02T23:00,14.8,86,12.4,13.6,0.0,0.0,0.0,0.0,0.0,0,1026.9,1022.9,5,5,0,0,13.4,110,23.4,0.0,0.0,0.0,0.0,0.0,0.01,0.24,13.5,0.259,Cagliari,39.2238,9.1217
2023-01-03T00:00,14.8,85,12.3,13.6,0.0,0.0,0.0,0.0,0.0,0,1027.0,1023.0,15,4,0,12,13.3,109,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.25,13.3,0.259,Cagliari,39.2238,9.1217
2023-01-03T01:00,14.9,86,12.5,13.8,0.0,0.0,0.0,0.0,0.0,3,1027.1,1023.1,85,5,0,85,13.1,106,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.24,13.2,0.259,Cagliari,39.2238,9.1217
