time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2019-01-01T00:00,1.5,90,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,0,1029.7,1011.1,3,1,3,0,7.9,60,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.0,0.342,Milano,45.4642,9.19
2019-01-01T01:00,1.5,90,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,0,1030.2,1011.6,3,0,3,0,8.3,72,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.9,0.342,Milano,45.4642,9.19
2019-01-01T02:00,1.1,89,-0.5,-2.3,0.0,0.0,0.0,0.0,0.0,0,1029.7,1011.0,3,2,2,43,8.3,56,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.7,0.342,Milano,45.4642,9.19
2019-01-01T03:00,1.5,88,-0.3,-2.0,0.0,0.0,0.0,0.0,0.0,1,1030.3,1011.7,49,3,2,48,9.0,61,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.6,0.342,Milano,45.4642,9.19
2019-01-01T04:00,1.2,88,-0.5,-2.2,0.0,0.0,0.0,0.0,0.0,2,1030.8,1012.1,64,5,4,62,8.2,61,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.5,0.342,Milano,45.4642,9.19
2019-01-01T05:00,0.5,88,-1.2,-2.9,0.0,0.0,0.0,0.0,0.0,1,1030.8,1012.1,47,8,8,42,7.7,62,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.3,0.342,Milano,45.4642,9.19
2019-01-01T06:00,-0.4,88,-2.1,-4.4,0.0,0.0,0.0,0.0,0.0,2,1030.8,1012.0,61,11,11,55,10.9,63,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.1,0.342,Milano,45.4642,9.19
2019-01-01T07:00,-0.1,85,-2.3,-3.8,0.0,0.0,0.0,0.0,0.0,2,1030.9,1012.1,72,13,11,69,9.0,74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9,0.342,Milano,45.4642,9.19
2019-01-01T08:00,0.1,84,-2.3,-3.5,0.0,0.0,0.0,0.0,0.0,3,1031.2,1012.5,93,13,11,92,7.5,55,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.342,Milano,45.4642,9.19
2019-01-01T09:00,1.2,79,-2.1,-2.2,0.0,0.0,0.0,0.0,0.0,3,1031.3,1012.6,92,19,9,90,6.5,90,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8,0.342,Milano,45.4642,9.19
2019-01-01T10:00,0.7,90,-0.8,-2.1,0.0,0.0,0.0,0.0,0.0,3,1031.8,1013.1,88,15,7,86,3.7,191,7.2,25.0,6.0,19.0,78.0,923.74,0.0,0.07,0.8,0.342,Milano,45.4642,9.19
2019-01-01T11:00,2.4,84,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,3,1031.5,1012.9,80,10,4,77,4.1,232,10.8,118.0,62.0,56.0,338.1,3600.0,0.03,0.12,1.1,0.342,Milano,45.4642,9.19
2019-01-01T12:00,3.9,82,1.1,1.2,0.0,0.0,0.0,0.0,0.0,2,1030.7,1012.2,56,6,1,53,4.5,241,13.3,197.0,107.0,90.0,377.1,3600.0,0.07,0.15,2.3,0.342,Milano,45.4642,9.19
2019-01-01T13:00,5.2,78,1.8,2.7,0.0,0.0,0.0,0.0,0.0,1,1029.8,1011.4,44,1,0,43,4.4,235,13.7,255.0,140.0,115.0,404.8,3600.0,0.09,0.19,3.5,0.342,Milano,45.4642,9.19
2019-01-01T14:00,6.0,79,2.7,3.7,0.0,0.0,0.0,0.0,0.0,1,1028.3,1010.0,31,4,0,31,4.6,225,16.2,280.0,163.0,117.0,446.1,3600.0,0.11,0.2,4.1,0.345,Milano,45.4642,9.19
2019-01-01T15:00,6.4,80,3.2,4.0,0.0,0.0,0.0,0.0,0.0,1,1027.2,1008.9,31,1,0,30,5.4,222,14.8,254.0,149.0,105.0,436.8,3600.0,0.1,0.19,5.0,0.345,Milano,45.4642,9.19
2019-01-01T16:00,6.4,81,3.4,3.9,0.0,0.0,0.0,0.0,0.0,0,1026.2,1008.0,18,1,0,17,5.9,227,14.0,191.0,111.0,80.0,404.1,3600.0,0.07,0.18,5.4,0.344,Milano,45.4642,9.19
