time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2016-01-01T00:00,7.6,59,0.2,5.1,0.0,0.0,0.0,0.0,0.0,3,1027.2,1026.1,84,7,0,82,2.6,236,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.42,5.5,0.259,Bari,41.1171,16.8719
2016-01-01T01:00,7.2,62,0.3,4.7,0.0,0.0,0.0,0.0,0.0,3,1026.9,1025.8,82,8,0,78,3.3,221,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.39,5.2,0.259,Bari,41.1171,16.8719
2016-01-01T02:00,7.0,63,0.3,4.4,0.0,0.0,0.0,0.0,0.0,3,1026.7,1025.6,86,41,0,79,3.3,221,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.37,4.8,0.259,Bari,41.1171,16.8719
2016-01-01T03:00,6.5,64,0.1,3.8,0.0,0.0,0.0,0.0,0.0,3,1026.8,1025.7,90,10,0,88,4.3,228,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.35,4.6,0.259,Bari,41.1171,16.8719
2016-01-01T04:00,5.7,67,0.1,2.9,0.0,0.0,0.0,0.0,0.0,2,1026.8,1025.7,76,7,2,74,4.3,228,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.6,0.259,Bari,41.1171,16.8719
2016-01-01T05:00,5.1,70,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2,1026.7,1025.6,73,11,4,68,4.1,225,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.27,4.3,0.259,Bari,41.1171,16.8719
2016-01-01T06:00,4.6,72,-0.0,1.9,0.0,0.0,0.0,0.0,0.0,1,1026.4,1025.3,39,7,20,28,3.8,229,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.24,4.2,0.259,Bari,41.1171,16.8719
2016-01-01T07:00,3.8,77,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1,1026.5,1025.4,47,2,11,44,3.6,225,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.19,4.1,0.259,Bari,41.1171,16.8719
2016-01-01T08:00,3.1,81,0.2,0.5,0.0,0.0,0.0,0.0,0.0,2,1026.5,1025.4,60,12,5,53,3.3,221,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15,4.0,0.259,Bari,41.1171,16.8719
2016-01-01T09:00,3.6,84,1.2,1.1,0.0,0.0,0.0,0.0,0.0,2,1027.0,1025.9,76,8,4,73,3.8,221,8.6,16.0,6.0,10.0,89.1,1070.58,0.0,0.13,4.2,0.259,Bari,41.1171,16.8719
2016-01-01T10:00,5.9,81,2.8,3.5,0.0,0.0,0.0,0.0,0.0,0,1027.4,1026.3,10,7,3,1,5.1,219,10.4,127.0,80.0,47.0,459.8,3600.0,0.04,0.18,5.8,0.259,Bari,41.1171,16.8719
2016-01-01T11:00,8.5,65,2.2,6.1,0.0,0.0,0.0,0.0,0.0,1,1027.6,1026.5,20,13,2,6,4.3,204,11.5,255.0,186.0,69.0,621.5,3600.0,0.1,0.39,8.3,0.259,Bari,41.1171,16.8719
2016-01-01T12:00,9.0,60,1.7,6.3,0.0,0.0,0.0,0.0,0.0,1,1027.1,1026.0,37,23,10,14,5.4,228,14.0,312.0,223.0,89.0,576.6,3600.0,0.14,0.45,9.3,0.259,Bari,41.1171,16.8719
2016-01-01T13:00,9.3,58,1.5,6.7,0.0,0.0,0.0,0.0,0.0,1,1026.8,1025.7,40,29,21,1,4.7,266,14.0,362.0,250.0,112.0,581.0,3600.0,0.16,0.49,10.0,0.259,Bari,41.1171,16.8719
2016-01-01T14:00,9.6,55,1.1,7.0,0.0,0.0,0.0,0.0,0.0,1,1026.2,1025.1,36,31,14,0,4.3,294,13.3,354.0,263.0,91.0,615.8,3600.0,0.16,0.54,10.4,0.258,Bari,41.1171,16.8719
2016-01-01T15:00,9.8,53,0.8,7.1,0.0,0.0,0.0,0.0,0.0,1,1025.4,1024.3,26,22,8,0,4.4,305,11.9,301.0,209.0,92.0,553.9,3600.0,0.14,0.56,10.5,0.258,Bari,41.1171,16.8719
2016-01-01T16:00,9.8,52,0.5,7.0,0.0,0.0,0.0,0.0,0.0,1,1025.5,1024.4,23,20,8,0,5.4,312,10.4,219.0,147.0,72.0,517.0,3600.0,0.1,0.58,10.4,0.258,Bari,41.1171,16.8719
2016-01-01T17:00,9.3,69,3.8,7.3,0.0,0.0,0.0,0.0,0.0,1,1025.8,1024.7,26,24,10,0,4.1,315,8.3,90.0,54.0,36.0,349.6,3600.0,0.04,0.37,9.7,0.258,Bari,41.1171,16.8719
2016-01-01T18:00,9.3,55,0.7,6.4,0.0,0.0,0.0,0.0,0.0,1,1025.7,1024.6,28,27,7,0,6.1,315,5.4,9.0,3.0,6.0,53.1,215.19,0.03,0.53,8.5,0.258,Bari,41.1171,16.8719
2016-01-01T19:00,8.9,57,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1025.8,1024.7,29,27,11,0,6.8,302,5.4,0.0,0.0,0.0,0.0,0.0,0.02,0.49,7.1,0.258,Bari,41.1171,16.8719
2016-01-01T20:00,8.0,64,1.6,5.2,0.0,0.0,0.0,0.0,0.0,1,1026.1,1025.0,24,24,3,0,6.3,301,4.7,0.0,0.0,0.0,0.0,0.0,0.01,0.39,6.6,0.258,Bari,41.1171,16.8719
2016-01-01T21:00,6.0,81,3.0,3.4,0.0,0.0,0.0,0.0,0.0,0,1025.9,1024.8,19,19,2,0,6.2,280,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.18,6.1,0.258,Bari,41.1171,16.8719
2016-01-01T22:00,5.8,81,2.8,3.6,0.0,0.0,0.0,0.0,0.0,0,1025.9,1024.8,7,7,0,0,3.8,253,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.9,0.258,Bari,41.1171,16.8719
2016-01-01T23:00,5.4,82,2.6,2.9,0.0,0.0,0.0,0.0,0.0,0,1025.6,1024.5,5,5,0,0,5.2,245,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5.6,0.258,Bari,41.1171,16.8719
2016-01-02T00:00,5.7,82,2.9,3.0,0.0,0.0,0.0,0.0,0.0,0,1025.6,1024.5,12,12,0,0,7.3,259,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5.6,0.258,Bari,41.1171,16.8719
2016-01-02T01:00,5.7,83,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0,1025.4,1024.3,11,10,0,0,7.8,257,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5.4,0.258,Bari,41.1171,16.8719
2016-01-02T02:00,6.4,82,3.5,3.7,0.0,0.0,0.0,0.0,0.0,0,1024.7,1023.6,5,4,0,0,8.4,250,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.18,5.7,0.258,Bari,41.1171,16.8719
2016-01-02T03:00,6.5,81,3.5,3.9,0.0,0.0,0.0,0.0,0.0,0,1024.5,1023.4,1,0,0,0,7.7,242,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,5.9,0.258,Bari,41.1171,16.8719
