time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2016-01-01T00:00,3.0,92,1.8,0.4,0.0,0.0,0.0,0.0,0.0,2,1026.8,1018.6,72,17,35,57,4.7,58,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4.0,0.342,Firenze,43.7696,11.2558
2016-01-01T01:00,2.4,93,1.4,-0.3,0.0,0.0,0.0,0.0,0.0,3,1026.8,1018.6,98,17,35,95,5.3,62,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.6,0.342,Firenze,43.7696,11.2558
2016-01-01T02:00,2.0,95,1.2,-0.6,0.0,0.0,0.0,0.0,0.0,3,1026.7,1018.5,99,16,48,99,4.2,59,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.3,0.342,Firenze,43.7696,11.2558
2016-01-01T03:00,1.8,95,1.1,-1.0,0.0,0.0,0.0,0.0,0.0,3,1026.5,1018.2,100,24,41,98,5.3,62,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3.1,0.342,Firenze,43.7696,11.2558
2016-01-01T04:00,1.6,96,1.0,-1.1,0.0,0.0,0.0,0.0,0.0,3,1026.6,1018.3,97,23,25,96,5.2,65,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3.0,0.342,Firenze,43.7696,11.2558
2016-01-01T05:00,1.5,96,0.9,-1.3,0.0,0.0,0.0,0.0,0.0,3,1026.3,1018.0,93,20,24,90,5.5,67,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.9,0.342,Firenze,43.7696,11.2558
2016-01-01T06:00,1.4,95,0.7,-1.4,0.0,0.0,0.0,0.0,0.0,3,1026.3,1018.0,80,29,50,69,5.6,63,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.8,0.342,Firenze,43.7696,11.2558
2016-01-01T07:00,1.0,95,0.3,-1.9,0.0,0.0,0.0,0.0,0.0,1,1026.4,1018.1,25,8,11,11,5.6,63,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.4,0.342,Firenze,43.7696,11.2558
2016-01-01T08:00,0.8,94,0.0,-2.2,0.0,0.0,0.0,0.0,0.0,1,1026.7,1018.4,33,7,11,17,6.2,69,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.2,0.342,Firenze,43.7696,11.2558
2016-01-01T09:00,0.3,96,-0.3,-2.9,0.0,0.0,0.0,0.0,0.0,0,1026.8,1018.5,10,4,4,0,6.5,71,15.5,0.0,0.0,0.0,0.0,0.0,0.01,0.03,1.9,0.342,Firenze,43.7696,11.2558
2016-01-01T10:00,1.1,94,0.3,-2.1,0.0,0.0,0.0,0.0,0.0,0,1027.1,1018.8,1,1,0,0,7.8,77,16.9,49.0,22.0,27.0,224.6,3600.0,0.01,0.04,2.5,0.342,Firenze,43.7696,11.2558
2016-01-01T11:00,3.3,85,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0,1026.9,1018.7,0,0,0,0,6.5,84,17.3,152.0,81.0,71.0,364.9,3600.0,0.05,0.12,3.9,0.342,Firenze,43.7696,11.2558
2016-01-01T12:00,5.7,70,0.8,2.9,0.0,0.0,0.0,0.0,0.0,0,1027.0,1018.9,1,1,0,0,5.5,79,16.6,276.0,199.0,77.0,621.8,3600.0,0.1,0.27,5.5,0.341,Firenze,43.7696,11.2558
2016-01-01T13:00,7.3,60,0.2,4.8,0.0,0.0,0.0,0.0,0.0,0,1026.8,1018.7,1,1,0,0,2.5,98,14.8,345.0,260.0,85.0,688.1,3600.0,0.14,0.41,6.9,0.341,Firenze,43.7696,11.2558
2016-01-01T14:00,8.3,56,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0,1026.2,1018.1,2,2,0,0,2.3,141,11.5,370.0,285.0,85.0,727.9,3600.0,0.15,0.48,7.9,0.34,Firenze,43.7696,11.2558
2016-01-01T15:00,8.9,54,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0,1025.5,1017.5,0,0,0,0,3.8,139,11.2,350.0,276.0,74.0,766.3,3600.0,0.15,0.53,8.5,0.34,Firenze,43.7696,11.2558
2016-01-01T16:00,8.9,54,0.1,6.0,0.0,0.0,0.0,0.0,0.0,0,1025.1,1017.1,2,1,0,0,5.2,124,10.8,259.0,195.0,64.0,682.2,3600.0,0.11,0.53,8.4,0.34,Firenze,43.7696,11.2558
2016-01-01T17:00,8.4,60,1.1,5.6,0.0,0.0,0.0,0.0,0.0,0,1025.0,1017.0,1,1,0,0,5.6,135,10.4,138.0,92.0,46.0,529.9,3600.0,0.06,0.44,7.7,0.339,Firenze,43.7696,11.2558
2016-01-01T18:00,7.4,64,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0,1024.9,1016.8,1,0,0,0,6.4,137,9.0,23.0,11.0,12.0,158.1,2534.44,0.02,0.37,6.4,0.339,Firenze,43.7696,11.2558
2016-01-01T19:00,6.2,68,0.7,3.2,0.0,0.0,0.0,0.0,0.0,0,1024.9,1016.8,6,1,0,4,6.4,106,9.7,0.0,0.0,0.0,0.0,0.0,0.01,0.3,4.7,0.339,Firenze,43.7696,11.2558
2016-01-01T20:00,4.3,75,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0,1025.0,1016.8,11,0,0,11,7.6,98,11.5,0.0,0.0,0.0,0.0,0.0,0.01,0.21,3.6,0.339,Firenze,43.7696,11.2558
2016-01-01T21:00,2.9,82,0.1,-0.2,0.0,0.0,0.0,0.0,0.0,3,1024.8,1016.6,90,1,0,89,6.8,93,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.9,0.339,Firenze,43.7696,11.2558
2016-01-01T22:00,2.6,82,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,3,1024.9,1016.7,94,1,1,94,6.5,87,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.5,0.339,Firenze,43.7696,11.2558
2016-01-01T23:00,2.3,84,-0.1,-0.7,0.0,0.0,0.0,0.0,0.0,3,1024.9,1016.7,88,0,0,87,5.8,90,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.11,2.2,0.339,Firenze,43.7696,11.2558
2016-01-02T00:00,1.6,88,-0.2,-1.4,0.0,0.0,0.0,0.0,0.0,3,1024.8,1016.6,85,0,0,84,5.8,86,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.0,0.339,Firenze,43.7696,11.2558
2016-01-02T01:00,1.2,91,-0.1,-1.8,0.0,0.0,0.0,0.0,0.0,3,1024.6,1016.3,90,4,3,88,6.2,83,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.7,0.339,Firenze,43.7696,11.2558
2016-01-02T02:00,1.0,93,-0.0,-2.2,0.0,0.0,0.0,0.0,0.0,3,1024.0,1015.7,89,24,19,85,7.2,84,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.7,0.339,Firenze,43.7696,11.2558
2016-01-02T03:00,1.5,94,0.7,-1.7,0.0,0.0,0.0,0.0,0.0,3,1023.4,1015.2,93,51,52,83,8.0,85,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.8,0.339,Firenze,43.7696,11.2558
2016-01-02T04:00,2.1,95,1.4,-1.0,0.0,0.0,0.0,0.0,0.0,3,1022.6,1014.4,92,62,54,76,8.0,85,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.1,0.339,Firenze,43.7696,11.2558
2016-01-02T05:00,3.0,95,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3,1021.9,1013.7,100,99,75,63,8.0,82,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.8,0.34,Firenze,43.7696,11.2558
2016-01-02T06:00,3.9,94,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1021.3,1013.2,100,100,96,3,8.4,80,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.3,0.34,Firenze,43.7696,11.2558
2016-01-02T07:00,4.6,94,3.7,1.8,0.3,0.3,0.0,0.0,0.0,51,1020.6,1012.5,100,100,99,3,8.8,81,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.8,0.342,Firenze,43.7696,11.2558
2016-01-02T08:00,5.1,95,4.3,2.4,0.5,0.5,0.0,0.0,0.0,53,1020.1,1012.0,100,100,98,28,9.0,85,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,4.2,0.348,Firenze,43.7696,11.2558
2016-01-02T09:00,5.1,95,4.3,2.4,0.6,0.6,0.0,0.0,0.0,53,1019.7,1011.6,100,100,98,79,9.0,92,20.5,0.0,0.0,0.0,0.0,0.0,0.01,0.05,4.4,0.356,Firenze,43.7696,11.2558
2016-01-02T10:00,5.7,94,4.8,3.0,0.5,0.5,0.0,0.0,0.0,53,1019.5,1011.4,100,100,95,30,9.8,98,22.3,6.0,0.0,6.0,0.0,0.0,0.02,0.05,4.7,0.364,Firenze,43.7696,11.2558
2016-01-02T11:00,6.3,94,5.4,3.6,0.4,0.4,0.0,0.0,0.0,51,1018.7,1010.6,100,100,100,0,10.3,102,23.8,23.0,1.0,22.0,4.5,0.0,0.02,0.05,5.1,0.371,Firenze,43.7696,11.2558
2016-01-02T12:00,6.8,94,5.9,4.3,0.4,0.4,0.0,0.0,0.0,51,1018.3,1010.3,100,100,81,59,10.4,104,24.5,27.0,0.0,27.0,0.0,0.0,0.02,0.06,5.5,0.377,Firenze,43.7696,11.2558
2016-01-02T13:00,7.4,94,6.5,4.9,0.5,0.5,0.0,0.0,0.0,53,1017.5,1009.5,100,100,100,83,10.7,104,24.8,44.0,0.0,44.0,0.0,0.0,0.03,0.06,5.9,0.384,Firenze,43.7696,11.2558
2016-01-02T14:00,7.6,95,6.9,5.3,0.8,0.8,0.0,0.0,0.0,53,1016.4,1008.4,100,100,93,66,10.0,105,24.1,39.0,0.0,39.0,0.0,0.0,0.03,0.05,6.1,0.394,Firenze,43.7696,11.2558
2016-01-02T15:00,7.9,96,7.2,5.7,1.2,1.2,0.0,0.0,0.0,55,1015.2,1007.2,100,98,90,66,10.0,103,23.0,44.0,3.0,41.0,8.3,0.0,0.03,0.05,6.4,0.407,Firenze,43.7696,11.2558
2016-01-02T16:00,7.7,97,7.2,5.5,1.8,1.8,0.0,0.0,0.0,61,1014.5,1006.5,100,99,100,82,9.9,100,27.7,25.0,0.0,25.0,0.0,0.0,0.02,0.04,6.5,0.426,Firenze,43.7696,11.2558
2016-01-02T17:00,7.4,98,7.0,5.2,1.0,1.0,0.0,0.0,0.0,55,1013.8,1005.8,100,100,88,54,9.4,94,26.3,12.0,0.0,12.0,0.0,0.0,0.02,0.02,6.4,0.426,Firenze,43.7696,11.2558
2016-01-02T18:00,7.1,99,6.9,4.8,1.5,1.5,0.0,0.0,0.0,61,1013.3,1005.3,100,100,38,91,9.7,88,20.5,3.0,0.0,3.0,0.0,0.0,0.01,0.01,6.3,0.431,Firenze,43.7696,11.2558
2016-01-02T19:00,7.0,99,6.8,4.7,0.4,0.4,0.0,0.0,0.0,51,1012.8,1004.8,100,100,49,100,10.2,82,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.3,0.421,Firenze,43.7696,11.2558
2016-01-02T20:00,6.9,99,6.8,4.8,0.6,0.6,0.0,0.0,0.0,53,1012.0,1004.0,100,100,47,99,9.2,79,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.3,0.423,Firenze,43.7696,11.2558
2016-01-02T21:00,6.8,100,6.8,4.7,1.7,1.7,0.0,0.0,0.0,61,1011.0,1003.0,100,100,36,100,8.9,63,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.435,Firenze,43.7696,11.2558
