time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2016-01-01T00:00,7.8,87,5.8,6.2,0.0,0.0,0.0,0.0,0.0,3,1025.9,1018.7,95,86,83,0,4.0,63,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14,6.9,0.299,Roma,41.9028,12.4964
2016-01-01T01:00,7.6,88,5.7,5.9,0.0,0.0,0.0,0.0,0.0,3,1025.9,1018.7,100,100,76,11,4.7,67,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.13,6.8,0.299,Roma,41.9028,12.4964
2016-01-01T02:00,7.2,89,5.4,5.4,0.0,0.0,0.0,0.0,0.0,3,1025.5,1018.3,100,99,43,84,4.3,66,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.12,6.6,0.299,Roma,41.9028,12.4964
2016-01-01T03:00,7.1,89,5.3,5.2,0.0,0.0,0.0,0.0,0.0,3,1025.2,1018.0,100,98,13,84,4.8,63,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.6,0.3,Roma,41.9028,12.4964
2016-01-01T04:00,7.4,87,5.4,5.5,0.0,0.0,0.0,0.0,0.0,3,1025.4,1018.2,100,99,13,99,5.2,65,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.13,6.8,0.3,Roma,41.9028,12.4964
2016-01-01T05:00,7.6,87,5.5,5.7,0.0,0.0,0.0,0.0,0.0,3,1025.1,1017.9,100,100,24,100,5.0,60,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.14,7.0,0.3,Roma,41.9028,12.4964
2016-01-01T06:00,7.7,86,5.5,5.8,0.0,0.0,0.0,0.0,0.0,3,1024.9,1017.7,100,99,31,100,4.8,63,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.14,7.1,0.3,Roma,41.9028,12.4964
2016-01-01T07:00,7.8,86,5.5,5.9,0.0,0.0,0.0,0.0,0.0,3,1025.0,1017.8,100,96,37,100,5.0,69,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.15,7.2,0.3,Roma,41.9028,12.4964
2016-01-01T08:00,7.8,85,5.5,6.0,0.0,0.0,0.0,0.0,0.0,3,1025.0,1017.8,100,97,68,99,4.7,67,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.16,7.3,0.3,Roma,41.9028,12.4964
2016-01-01T09:00,8.0,86,5.9,6.4,0.0,0.0,0.0,0.0,0.0,3,1025.4,1018.2,100,97,32,65,3.9,56,8.6,1.0,0.0,1.0,0.0,0.0,0.01,0.15,7.4,0.3,Roma,41.9028,12.4964
2016-01-01T10:00,8.2,86,6.1,6.5,0.0,0.0,0.0,0.0,0.0,3,1026.1,1018.9,98,97,22,0,4.9,54,9.4,23.0,1.0,22.0,8.1,0.0,0.02,0.15,7.6,0.3,Roma,41.9028,12.4964
