time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2026-01-01T00:00,-0.9,90,-2.4,-4.6,0.0,0.0,0.0,0.0,0.0,0,1021.0,1012.0,0,0,0,0,8.5,205,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.2,0.462,Bologna,44.4949,11.3426
2026-01-01T01:00,-1.4,91,-2.8,-5.2,0.0,0.0,0.0,0.0,0.0,0,1021.0,1011.9,1,1,0,0,8.7,212,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.462,Bologna,44.4949,11.3426
2026-01-01T02:00,-1.4,89,-3.1,-4.6,0.0,0.0,0.0,0.0,0.0,0,1020.9,1011.8,0,0,0,0,4.6,211,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,2.2,0.466,Bologna,44.4949,11.3426
2026-01-01T03:00,-1.8,92,-2.9,-5.1,0.0,0.0,0.0,0.0,0.0,0,1020.9,1011.8,0,0,0,0,5.4,214,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.5,0.465,Bologna,44.4949,11.3426
2026-01-01T04:00,-2.4,93,-3.3,-5.7,0.0,0.0,0.0,0.0,0.0,0,1021.0,1011.9,1,1,0,0,5.2,211,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.465,Bologna,44.4949,11.3426
2026-01-01T05:00,-2.7,92,-3.7,-6.1,0.0,0.0,0.0,0.0,0.0,0,1020.3,1011.2,0,0,0,0,5.4,206,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9,0.465,Bologna,44.4949,11.3426
2026-01-01T06:00,-2.3,87,-4.1,-5.9,0.0,0.0,0.0,0.0,0.0,0,1019.7,1010.6,1,1,0,0,6.4,207,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.8,0.465,Bologna,44.4949,11.3426
2026-01-01T07:00,-1.5,79,-4.7,-5.2,0.0,0.0,0.0,0.0,0.0,0,1019.4,1010.3,0,0,0,0,6.3,204,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.8,0.465,Bologna,44.4949,11.3426
2026-01-01T08:00,-2.4,82,-5.0,-5.7,0.0,0.0,0.0,0.0,0.0,0,1019.1,1010.0,0,0,0,0,4.2,205,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.5,0.465,Bologna,44.4949,11.3426
2026-01-01T09:00,-2.8,84,-5.1,-6.1,0.0,0.0,0.0,0.0,0.0,0,1019.1,1010.0,0,0,0,0,3.9,214,10.1,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.5,0.464,Bologna,44.4949,11.3426
2026-01-01T10:00,-0.6,77,-4.1,-3.8,0.0,0.0,0.0,0.0,0.0,0,1019.4,1010.4,0,0,0,0,3.5,204,9.4,52.0,28.0,24.0,300.1,3600.0,0.01,0.13,0.5,0.464,Bologna,44.4949,11.3426
2026-01-01T11:00,2.3,68,-3.1,-0.3,0.0,0.0,0.0,0.0,0.0,0,1019.5,1010.6,0,0,0,0,0.4,63,9.0,168.0,109.0,59.0,512.0,3600.0,0.05,0.23,0.5,0.464,Bologna,44.4949,11.3426
2026-01-01T12:00,3.8,63,-2.6,0.8,0.0,0.0,0.0,0.0,0.0,0,1019.4,1010.5,2,2,1,0,3.7,35,12.6,274.0,202.0,72.0,651.7,3600.0,0.09,0.3,0.6,0.463,Bologna,44.4949,11.3426
