time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2022-01-01T00:00,11.3,93,10.2,10.7,0.0,0.0,0.0,0.0,0.0,3,1027.1,1025.7,100,100,0,0,4.5,104,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.09,10.4,0.399,Genova,44.4056,8.9463
2022-01-01T01:00,11.1,94,10.1,10.6,0.0,0.0,0.0,0.0,0.0,3,1027.0,1025.6,100,100,0,0,3.7,119,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,10.4,0.398,Genova,44.4056,8.9463
2022-01-01T02:00,11.0,97,10.6,10.7,0.0,0.0,0.0,0.0,0.0,3,1027.2,1025.8,100,100,0,0,3.5,114,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,12.5,0.396,Genova,44.4056,8.9463
2022-01-01T03:00,10.9,99,10.7,10.3,0.1,0.1,0.0,0.0,0.0,51,1027.1,1025.7,100,100,0,0,5.2,65,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.0,0.396,Genova,44.4056,8.9463
2022-01-01T04:00,10.6,99,10.4,10.1,0.0,0.0,0.0,0.0,0.0,3,1027.1,1025.7,100,100,0,0,4.2,70,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01,11.6,0.396,Genova,44.4056,8.9463
2022-01-01T05:00,10.6,97,10.1,10.2,0.0,0.0,0.0,0.0,0.0,3,1026.7,1025.3,100,100,0,0,3.3,96,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,11.3,0.396,Genova,44.4056,8.9463
2022-01-01T06:00,10.4,97,10.0,9.8,0.0,0.0,0.0,0.0,0.0,3,1026.6,1025.2,100,100,0,0,3.9,68,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,11.1,0.396,Genova,44.4056,8.9463
2022-01-01T07:00,10.2,96,9.6,9.5,0.0,0.0,0.0,0.0,0.0,3,1026.4,1025.0,100,100,0,0,4.5,61,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,10.9,0.395,Genova,44.4056,8.9463
2022-01-01T08:00,10.2,95,9.5,9.6,0.0,0.0,0.0,0.0,0.0,3,1026.5,1025.1,100,100,0,6,3.3,77,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,10.7,0.395,Genova,44.4056,8.9463
2022-01-01T09:00,10.0,98,9.8,9.4,0.0,0.0,0.0,0.0,0.0,3,1026.9,1025.5,100,100,0,71,3.6,84,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.6,0.395,Genova,44.4056,8.9463
2022-01-01T10:00,10.2,100,10.2,9.4,0.0,0.0,0.0,0.0,0.0,3,1027.4,1026.0,100,100,0,83,5.8,83,13.3,19.0,6.0,13.0,72.9,780.01,0.01,0.0,10.7,0.394,Genova,44.4056,8.9463
2022-01-01T11:00,11.0,98,10.8,10.2,0.0,0.0,0.0,0.0,0.0,3,1027.8,1026.4,100,100,0,96,7.0,102,16.9,60.0,21.0,39.0,108.0,1438.9,0.03,0.02,10.9,0.394,Genova,44.4056,8.9463
2022-01-01T12:00,11.3,97,10.9,10.4,0.1,0.1,0.0,0.0,0.0,51,1028.3,1026.9,100,100,0,98,8.2,105,19.4,95.0,28.0,67.0,94.2,1025.97,0.05,0.04,11.3,0.395,Genova,44.4056,8.9463
2022-01-01T13:00,11.7,97,11.3,11.0,0.1,0.1,0.0,0.0,0.0,51,1028.2,1026.8,100,100,0,47,7.9,120,20.9,133.0,46.0,87.0,127.4,2021.54,0.06,0.04,11.7,0.395,Genova,44.4056,8.9463
2022-01-01T14:00,11.5,99,11.3,11.2,0.1,0.1,0.0,0.0,0.0,51,1027.7,1026.3,100,100,0,44,4.7,122,20.2,173.0,53.0,120.0,138.8,2364.88,0.08,0.02,13.4,0.389,Genova,44.4056,8.9463
2022-01-01T15:00,11.6,98,11.3,11.6,0.0,0.0,0.0,0.0,0.0,3,1027.3,1025.9,100,100,0,14,2.8,130,14.0,139.0,42.0,97.0,117.4,1721.56,0.07,0.03,13.2,0.389,Genova,44.4056,8.9463
2022-01-01T16:00,11.6,96,11.0,11.7,0.0,0.0,0.0,0.0,0.0,3,1026.9,1025.5,100,100,0,0,1.8,169,10.8,124.0,29.0,95.0,99.7,1191.33,0.06,0.06,13.0,0.389,Genova,44.4056,8.9463
2022-01-01T17:00,11.3,96,10.8,11.2,0.0,0.0,0.0,0.0,0.0,3,1027.0,1025.6,100,100,0,8,2.3,162,9.0,61.0,15.0,46.0,80.9,626.45,0.03,0.05,12.7,0.389,Genova,44.4056,8.9463
2022-01-01T18:00,10.8,98,10.4,10.6,0.0,0.0,0.0,0.0,0.0,3,1027.2,1025.8,100,100,0,0,1.9,112,7.9,13.0,5.0,8.0,64.9,506.13,0.01,0.03,12.2,0.389,Genova,44.4056,8.9463
2022-01-01T19:00,10.4,99,10.2,9.8,0.0,0.0,0.0,0.0,0.0,3,1027.4,1026.0,100,100,0,0,4.9,73,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.8,0.389,Genova,44.4056,8.9463
2022-01-01T20:00,10.7,97,10.2,10.1,0.0,0.0,0.0,0.0,0.0,3,1027.8,1026.4,100,100,0,0,4.0,63,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,11.5,0.389,Genova,44.4056,8.9463
2022-01-01T21:00,10.7,98,10.4,10.5,0.0,0.0,0.0,0.0,0.0,3,1028.0,1026.6,100,100,0,16,2.5,82,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,11.3,0.389,Genova,44.4056,8.9463
2022-01-01T22:00,10.6,98,10.4,10.5,0.1,0.1,0.0,0.0,0.0,51,1028.3,1026.9,100,100,0,27,1.8,101,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.1,0.389,Genova,44.4056,8.9463
2022-01-01T23:00,10.4,99,10.3,10.2,0.1,0.1,0.0,0.0,0.0,51,1028.4,1027.0,100,100,0,8,1.8,101,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,11.0,0.39,Genova,44.4056,8.9463
