time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2015-01-01T00:00,-2.6,90,-4.0,-6.2,0.0,0.0,0.0,0.0,0.03,1,1036.6,1017.6,47,44,11,0,6.9,332,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.2,0.436,Milano,45.4642,9.19
2015-01-01T01:00,-2.4,88,-4.0,-6.1,0.0,0.0,0.0,0.0,0.03,1,1036.7,1017.7,22,17,10,0,7.4,313,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.3,0.436,Milano,45.4642,9.19
2015-01-01T02:00,-2.3,87,-4.2,-6.1,0.0,0.0,0.0,0.0,0.03,0,1036.6,1017.6,18,12,7,0,7.7,298,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.3,0.436,Milano,45.4642,9.19
2015-01-01T03:00,-2.4,86,-4.4,-6.2,0.0,0.0,0.0,0.0,0.03,0,1036.3,1017.3,12,7,7,0,7.2,297,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.3,0.436,Milano,45.4642,9.19
2015-01-01T04:00,-2.8,87,-4.6,-6.5,0.0,0.0,0.0,0.0,0.03,0,1035.8,1016.8,10,5,5,0,6.6,292,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.3,0.436,Milano,45.4642,9.19
2015-01-01T05:00,-3.2,87,-5.0,-6.7,0.0,0.0,0.0,0.0,0.03,0,1034.8,1015.8,14,11,10,0,5.4,278,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.4,0.436,Milano,45.4642,9.19
2015-01-01T06:00,-3.3,87,-5.1,-6.9,0.0,0.0,0.0,0.0,0.03,0,1033.8,1014.8,15,11,10,0,5.6,255,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.4,0.436,Milano,45.4642,9.19
2015-01-01T07:00,-3.9,89,-5.5,-7.7,0.0,0.0,0.0,0.0,0.03,0,1033.7,1014.6,9,9,6,0,6.6,241,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.5,0.436,Milano,45.4642,9.19
2015-01-01T08:00,-4.0,89,-5.6,-7.8,0.0,0.0,0.0,0.0,0.03,0,1034.1,1015.0,8,5,6,0,6.8,245,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.5,0.436,Milano,45.4642,9.19
2015-01-01T09:00,-3.7,88,-5.4,-7.2,0.0,0.0,0.0,0.0,0.03,0,1034.8,1015.7,4,2,3,0,4.8,257,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.6,0.436,Milano,45.4642,9.19
2015-01-01T10:00,-3.1,88,-4.8,-6.5,0.0,0.0,0.0,0.0,0.03,0,1035.1,1016.1,7,5,5,0,4.7,266,11.5,31.0,16.0,15.0,208.1,3067.21,0.0,0.06,-0.6,0.436,Milano,45.4642,9.19
2015-01-01T11:00,-0.3,78,-3.8,-3.4,0.0,0.0,0.0,0.0,0.03,0,1035.3,1016.5,3,3,2,0,2.9,277,14.4,137.0,89.0,48.0,485.5,3600.0,0.03,0.13,-0.5,0.436,Milano,45.4642,9.19
2015-01-01T12:00,1.9,68,-3.4,-1.3,0.0,0.0,0.0,0.0,0.03,0,1036.3,1017.6,2,1,1,0,4.1,308,14.4,246.0,181.0,65.0,638.0,3600.0,0.08,0.23,-0.4,0.436,Milano,45.4642,9.19
