time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2026-01-01T00:00,-1.3,86,-3.4,-4.6,0.0,0.0,0.0,0.0,0.0,0,1020.8,1020.3,0,0,0,0,4.7,320,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.5,0.335,Venezia,45.4408,12.3155
2026-01-01T01:00,-1.8,86,-3.9,-5.1,0.0,0.0,0.0,0.0,0.0,0,1020.7,1020.2,0,0,0,0,4.2,313,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.335,Venezia,45.4408,12.3155
2026-01-01T02:00,-1.9,90,-3.4,-4.6,0.0,0.0,0.0,0.0,0.0,0,1020.5,1020.0,1,1,0,0,0.7,346,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.334,Venezia,45.4408,12.3155
2026-01-01T03:00,-2.3,93,-3.3,-5.2,0.0,0.0,0.0,0.0,0.0,0,1020.6,1020.1,4,4,0,0,2.0,5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.3,0.334,Venezia,45.4408,12.3155
2026-01-01T04:00,-2.5,95,-3.2,-5.8,0.0,0.0,0.0,0.0,0.0,0,1020.6,1020.1,14,14,0,0,5.4,2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.3,0.334,Venezia,45.4408,12.3155
2026-01-01T05:00,-2.3,93,-3.3,-5.8,0.0,0.0,0.0,0.0,0.0,0,1019.9,1019.4,10,10,0,0,6.1,2,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.3,0.334,Venezia,45.4408,12.3155
2026-01-01T06:00,-2.6,93,-3.6,-6.0,0.0,0.0,0.0,0.0,0.0,0,1019.7,1019.2,13,13,0,0,5.2,2,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.3,0.334,Venezia,45.4408,12.3155
2026-01-01T07:00,-3.1,92,-4.2,-6.3,0.0,0.0,0.0,0.0,0.0,0,1019.4,1018.9,13,13,0,1,3.8,349,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.3,0.334,Venezia,45.4408,12.3155
2026-01-01T08:00,-3.4,92,-4.5,-6.6,0.0,0.0,0.0,0.0,0.0,0,1019.2,1018.7,16,15,0,2,3.4,16,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.4,0.334,Venezia,45.4408,12.3155
2026-01-01T09:00,-3.2,93,-4.2,-6.1,0.0,0.0,0.0,0.0,0.0,1,1019.1,1018.6,29,23,0,8,2.0,350,6.8,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.4,0.334,Venezia,45.4408,12.3155
2026-01-01T10:00,-1.8,86,-3.9,-5.1,0.0,0.0,0.0,0.0,0.0,1,1019.4,1018.9,38,23,0,19,4.3,338,11.2,43.0,18.0,25.0,198.7,3600.0,0.01,0.08,0.4,0.334,Venezia,45.4408,12.3155
